PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT
2,9F,9,F,2,3,3,1,12,F,R,E,W,2,1,2,11,L,D,E,S,2,68,0,1,4,7,10,15,0,,,,,,,,,1,1,1159,699.433,28.525
2,11D,11,D,2,1,1,2,12,F,Y,E,W,2,,,,,,,,,57,19,13,9,5,1,0,0,,,,,,,,,0,1,942,56.6412,2.31
2,11D,11,D,2,2,1,1,12,F,Y,E,W,4,2,42,3,R,Z,A,N,2,57,28,20,13,7,0,0,0,67,0,2,4,3,1,0,-36,1,1,900,56.6412,2.31
2,13D,13,D,2,1,1,42,12,F,Y,E,W,2,,,,,,,,,61,22,20,12,6,0,0,0,,,,,,,,,0,1,1010,56.6412,2.31
2,14D,14,D,2,1,2,52,12,F,L,E,E,3,1,50,U,9,9,9,9,U,56,24,20,13,7,2,0,0,,,,,,,,,0,1,886,56.6412,2.31
2,16C,16,C,2,1,1,44,1,F,D,E,W,3,2,31,0,T,Y,D,O,2,60,19,23,26,29,31,35,0,,,,,,,,,0,1,1049,37.5156,1.53
2,17C,17,C,2,1,2,31,0,T,D,D,O,3,1,50,3,R,B,E,N,1,,,,,,,,,,,,,,,,,0,1,937,37.5156,1.53
2,18C,18,C,2,1,1,31,0,R,D,A,O,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,934,37.5156,1.53
2,19D,19,D,2,1,1,71,12,F,D,E,W,3,,,,,,,,,59,11,11,12,12,16,22,0,,,,,,,,,0,1,1094,56.6412,2.31
2,20F,20,F,2,2,1,1,12,F,L,E,E,1,,,,,,,,,70,9,1,1,0,0,0,0,,,,,,,,,0,1,1215,399.676,16.3
2,21G,21,G,2,1,1,2,12,F,D,E,W,1,,,,,,,,,63,3,5,9,8,6,7,0,,,,,,,,,0,1,1049,956.28,39
2,21G,21,G,2,2,1,1,46,B,D,E,W,2,,,,,,,,,62,11,15,16,12,5,2,0,,,,,,,,,0,1,1049,956.28,39
2,22D,22,D,2,1,1,42,6,B,D,E,W,6,,,,,,,,,39,5,13,21,24,20,10,0,,,,,,,,,0,1,1010,56.6412,2.31
2,23E,23,E,2,1,1,2,83,R,B,E,W,5,2,71,9,L,P,L,W,1,,,,,,,,,,,,,,,,,0,1,1010,313.856,12.8
2,23E,23,E,2,2,1,1,12,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,313.856,12.8
2,25C,25,C,2,1,1,2,2,R,F,E,W,3,2,31,0,R,D,A,O,3,64,0,13,14,15,11,6,31,,,,,,,,,0,1,935,37.5156,1.53
2,25C,25,C,2,2,1,1,12,F,D,E,W,3,,,,,,,,,57,6,13,19,10,3,0,0,,,,,,,,,0,1,937,37.5156,1.53
2,27C,27,C,2,1,2,42,12,F,Y,E,N,3,1,56,12,F,R,E,S,9,61,4,14,26,16,7,0,0,,,,,,,,,0,1,972,37.5156,1.53
2,29D,29,D,2,1,3,42,12,F,Z,E,W,3,1,50,12,F,Z,E,N,1,58,0,22,28,26,23,22,0,,,,,,,,,0,1,973,288.3552,11.76
2,30C,30,C,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1005,101.758,4.15
2,31F,31,F,2,1,1,2,8,L,Y,E,W,2,2,71,2,R,F,E,N,1,100,0,0,3,5,0,1,26,,,,,,,,,0,1,1004,2265.648,92.4
2,34G,34,G,2,1,2,31,0,R,D,A,O,1,1,50,12,F,D,E,W,1,,,,,,,,,,,,,,,,,0,1,937,3114.04,127
2,35G,35,G,2,1,2,56,5,B,R,E,E,9,1,50,11,L,P,A,N,1,,,,,,,,,,,,,,,,,0,1,957,2402.96,98
2,36C,36,C,2,1,2,59,U,9,9,9,9,U,1,43,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1012,88.272,3.6
2,37D,37,D,2,1,1,31,0,T,Y,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,972,144.1776,5.88
2,38B,38,B,2,1,1,2,12,F,D,A,W,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,866,45.6072,1.86
2,39C,39,C,2,1,1,56,12,F,D,A,W,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,973,88.272,3.6
2,40F,40,F,2,1,1,2,12,F,D,E,W,2,,,,,,,,,57,12,12,12,11,9,7,0,,,,,,,,,0,1,970,880.268,35.9
2,40F,40,F,2,2,1,1,6,B,D,E,W,5,2,3,12,F,D,E,W,1,60,12,16,16,17,17,17,0,,,,,,,,,0,1,1010,880.268,35.9
2,40F,40,F,2,3,2,2,6,B,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1055,880.268,35.9
2,42E,42,E,2,1,2,2,12,F,L,E,E,4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1370,664.492,27.1
2,43D,43,D,2,1,1,42,12,F,C,E,N,3,,,,,,,,,54,13,19,24,22,18,13,0,,,,,,,,,0,1,1049,144.1776,5.88
2,44F,44,F,2,2,1,1,6,B,D,E,W,6,,,,,,,,,58,16,24,27,32,32,28,0,,,,,,,,,0,1,1040,880.268,35.9
2,45H,45,H,2,1,2,68,2,R,P,E,W,2,1,42,2,R,B,E,W,1,,,,,,,,,,,,,,,,,0,1,970,3506.36,143
2,46E,46,E,2,1,2,31,0,T,D,D,O,3,1,50,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1060,664.492,27.1
2,47C,47,C,2,1,1,31,0,R,D,A,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1175,88.272,3.6
2,48F,48,F,2,1,1,42,12,F,Y,E,W,2,,,,,,,,,59,0,5,16,16,10,4,0,,,,,,,,,0,1,983,880.268,35.9
2,49C,49,C,2,1,3,31,0,T,D,D,O,2,2,56,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,992,88.272,3.6
2,50D,50,D,2,1,1,71,11,F,D,E,W,2,2,71,U,9,9,9,9,U,62,17,12,9,6,3,1,0,,,,,,,,,0,1,1024,144.1776,5.88
2,51C,51,C,2,1,2,42,12,F,Z,E,W,4,1,57,U,9,9,9,9,U,58,0,12,31,30,28,16,-4,,,,,,,,,0,1,937,88.272,3.6
2,52D,52,D,2,1,1,2,3,R,F,E,W,3,3,56,3,R,B,E,W,2,71,2,10,16,15,11,9,64,63,0,4,6,5,3,1,-85,1,1,1159,144.1776,5.88
2,52D,52,D,2,2,1,1,12,F,D,E,W,2,2,1,9,L,B,E,E,1,58,20,13,11,8,5,4,0,,,,,,,,,0,1,966,144.1776,5.88
2,53G,53,G,2,1,1,56,U,9,9,9,9,U,2,56,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1049,2402.96,98
2,54E,54,E,2,1,2,42,12,F,C,E,N,1,4,42,U,9,9,9,9,U,58,0,0,0,2,0,0,0,,,,,,,,,0,1,1010,664.492,27.1
2,55C,55,C,2,1,2,42,9,L,P,A,W,2,1,42,10,L,F,A,W,1,42,0,1,3,2,1,0,-29,,,,,,,,,1,1,1108,88.272,3.6
2,56F,56,F,2,1,2,44,1,F,D,E,W,3,1,50,U,9,9,9,9,U,74,10,8,10,11,8,11,0,,,,,,,,,0,1,1240,880.268,35.9
2,57C,57,C,2,1,3,71,12,F,Y,E,W,1,2,71,U,9,9,9,9,U,59,8,3,1,1,2,4,0,,,,,,,,,0,1,1034,88.272,3.6
2,58D,58,D,2,1,1,2,U,9,9,9,9,U,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1173,144.1776,5.88
2,58D,58,D,2,2,1,1,1,R,D,E,W,3,2,1,3,R,B,E,W,3,200,3,5,0,0,7,15,-12,,,,,,,,,0,1,1159,144.1776,5.88
2,59E,59,E,2,1,1,2,12,F,L,E,E,2,,,,,,,,,70,19,5,2,2,1,1,-28,,,,,,,,,0,1,1159,664.492,27.1
2,60G,60,G,2,1,2,31,0,T,Y,D,O,3,1,44,0,U,D,R,N,1,,,,,,,,,,,,,,,,,0,1,1160,2402.96,98
2,62C,62,C,2,1,1,31,0,R,D,A,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1055,37.5156,1.53
2,63G,63,G,2,1,2,2,6,B,D,L,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1276,956.28,39
2,63G,63,G,2,3,1,2,12,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1276,956.28,39
2,64D,64,D,2,1,2,31,0,T,D,D,O,4,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1014,56.6412,2.31
2,64D,64,D,2,2,1,1,91,F,D,A,W,2,,,,,,,,,62,20,16,12,9,5,3,-6,,,,,,,,,0,1,1049,56.6412,2.31
2,65D,65,D,2,1,1,2,92,F,D,E,W,5,,,,,,,,,54,43,38,33,23,14,4,-9,,,,,,,,,0,1,997,56.6412,2.31
2,65D,65,D,2,2,1,1,12,F,Y,E,W,4,2,42,3,R,P,A,N,2,55,34,21,13,7,1,0,-16,,,,,,,,,0,1,1012,56.6412,2.31
2,66E,66,E,2,1,1,2,6,B,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1310,272.172,11.1
2,66E,66,E,2,2,1,1,12,F,D,E,W,2,,,,,,,,,58,8,7,5,3,2,1,-4,,,,,,,,,0,1,1034,272.172,11.1
2,67F,67,F,2,1,2,3,4,R,P,E,N,2,1,2,11,L,D,E,S,2,,,,,,,,,,,,,,,,,1,1,945,345.732,14.1
2,67F,67,F,2,3,2,1,U,9,9,9,9,U,3,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,0,U,345.732,14.1
2,68B,68,B,2,1,1,42,32,F,D,E,W,3,,,,,,,,,62,16,22,27,25,16,4,-3,,,,,,,,,0,1,960,24.52,1
2,69E,69,E,2,1,1,2,10,L,Y,E,W,3,,,,,,,,,107,0,4,4,7,9,0,20,,,,,,,,,0,1,970,272.172,11.1
2,69E,69,E,2,2,1,1,71,F,Y,E,W,3,2,3,6,B,D,E,W,2,60,23,16,14,12,6,2,-12,60,0,2,4,7,8,3,-3,1,1,972,272.172,11.1
2,69E,69,E,2,3,2,2,12,F,Z,E,W,2,,,,,,,,,56,3,5,6,8,10,14,18,,,,,,,,,0,1,945,272.172,11.1
2,70G,70,G,2,1,2,44,12,F,L,E,E,1,1,50,U,9,9,9,9,U,61,3,1,1,0,0,0,-23,,,,,,,,,0,1,1080,956.28,39
2,71E,71,E,2,1,2,31,0,T,D,D,O,3,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,970,272.172,11.1
2,73F,73,F,2,1,1,2,1,F,R,E,E,3,,,,,,,,,63,2,3,3,5,14,31,30,,,,,,,,,0,1,1160,345.732,14.1
2,73F,73,F,2,2,1,1,12,F,D,E,W,2,,,,,,,,,69,0,2,3,8,12,18,-7,,,,,,,,,0,1,1190,345.732,14.1
2,74G,74,G,2,1,2,42,12,F,L,E,E,1,1,68,U,9,9,9,9,U,56,10,6,4,2,0,0,-25,,,,,,,,,0,1,942,956.28,39
2,75D,75,D,2,1,1,2,1,R,Y,E,S,2,,,,,,,,,118,1,2,4,2,1,0,7,,,,,,,,,0,0,1215,56.6412,2.31
2,76E,76,E,2,1,1,2,12,F,R,E,E,9,,,,,,,,,72,3,2,1,1,3,5,-27,,,,,,,,,0,0,1160,272.172,11.1
2,76E,76,E,2,2,1,1,9,L,F,E,W,4,,,,,,,,,36,1,3,4,8,14,16,57,,,,,,,,,0,1,991,272.172,11.1
2,77D,77,D,2,1,1,42,12,F,L,E,N,2,,,,,,,,,58,14,17,13,9,4,0,-15,,,,,,,,,0,1,1012,56.6412,2.31
2,78H,78,H,2,2,2,88,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1012,1348.6,55
2,79B,79,B,2,1,1,2,12,F,D,E,W,4,,,,,,,,,59,22,30,36,38,39,40,-2,,,,,,,,,0,1,1049,30.65,1.25
2,79B,79,B,2,2,1,1,12,F,D,E,W,3,,,,,,,,,66,7,15,20,23,25,32,-6,,,,,,,,,0,1,1127,30.65,1.25
2,80D,80,D,2,1,1,2,1,F,R,E,E,9,,,,,,,,,50,0,0,4,6,9,14,27,,,,,,,,,0,1,1049,70.8015,2.8875
2,81E,81,E,2,1,1,2,2,R,D,E,W,2,,,,,,,,,157,0,0,1,0,4,6,0,,,,,,,,,0,1,957,340.215,13.875
2,82G,82,G,2,1,1,88,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1190,1195.35,48.75
2,83F,83,F,2,1,1,2,6,B,Y,L,N,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,960,345.732,14.1
2,84D,84,D,2,1,1,51,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,937,56.6412,2.31
2,85H,85,H,2,1,1,45,9,L,F,E,W,3,,,,,,,,,115,1,0,0,1,10,2,60,,,,,,,,,0,1,978,1348.6,55
2,86C,86,C,2,1,3,31,0,T,D,D,O,2,1,44,0,U,D,D,W,1,,,,,,,,,,,,,,,,,0,1,988,37.5156,1.53
2,87D,87,D,2,1,1,56,11,F,Y,E,W,2,2,56,U,9,9,9,9,U,58,12,9,7,5,3,1,-15,,,,,,,,,0,1,997,56.6412,2.31
2,88G,88,G,2,1,1,41,U,9,9,9,9,U,2,41,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,0,1003,956.28,39
2,89B,89,B,2,1,1,42,12,F,Z,A,W,7,,,,,,,,,77,0,31,32,31,25,11,16,,,,,,,,,0,1,1276,24.52,1
2,90C,90,C,2,1,1,56,12,F,R,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,984,37.5156,1.53
2,91F,91,F,2,1,1,2,2,R,P,A,W,4,2,31,0,L,Z,E,O,2,154,0,1,20,7,1,0,-8,,,,,,,,,1,1,957,345.732,14.1
2,94E,94,E,2,1,1,60,0,U,D,D,W,1,2,56,11,F,Y,E,W,1,,,,,,,,,,,,,,,,,0,1,1075,272.172,11.1
2,96C,96,C,2,1,1,42,1,F,R,E,W,3,,,,,,,,,70,5,6,7,9,12,27,27,,,,,,,,,0,1,1330,37.5156,1.53
2,97A,97,A,2,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1100,24.52,1
2,97A,97,A,2,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,942,24.52,1
2,99F,99,F,2,1,8,42,12,F,Z,E,W,3,4,42,12,R,Z,A,S,2,66,0,7,16,29,30,30,17,,,,,,,,,1,1,1081,345.732,14.1
2,100H,100,H,2,1,1,60,0,U,D,D,W,1,2,41,5,B,R,E,E,1,,,,,,,,,,,,,,,,,0,1,1055,1348.6,55
2,101D,101,D,2,1,1,42,1,F,R,E,E,2,2,42,U,9,9,9,9,U,64,0,0,0,4,11,16,29,,,,,,,,,0,1,1030,56.6412,2.31
2,103G,103,G,2,1,1,2,1,F,L,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1159,956.28,39
2,103G,103,G,2,2,1,1,11,L,Z,E,S,1,2,56,1,R,D,E,S,1,115,0,0,2,3,1,0,-23,165,0,0,2,1,0,0,19,0,1,1012,956.28,39
2,104D,104,D,2,1,1,31,0,T,Y,D,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,56.6412,2.31
2,105G,105,G,2,1,1,2,1,F,Z,E,W,1,,,,,,,,,60,0,1,3,3,2,6,19,,,,,,,,,0,1,1049,956.28,39
2,106H,106,H,2,1,2,31,0,T,D,D,O,3,1,41,9,L,F,E,S,1,,,,,,,,,,,,,,,,,0,1,937,1348.6,55
3,2E,2,E,2,2,1,1,1,F,Z,E,W,2,2,3,6,B,Y,E,W,1,59,0,0,7,11,16,16,0,59,2,2,1,0,0,0,0,0,1,1003,229.9038,90.3
3,2E,2,E,2,3,2,2,12,F,D,E,W,2,,,,,,,,,64,2,1,5,9,11,11,0,,,,,,,,,0,1,1005,229.9038,90.3
3,3G,3,G,2,1,1,2,12,F,D,E,W,2,,,,,,,,,62,2,5,8,7,6,6,0,,,,,,,,,0,1,1024,1425.76,560
3,4C,4,C,2,1,1,2,2,R,Z,E,W,1,,,,,,,,,142,0,2,1,3,0,0,-94,,,,,,,,,0,1,1160,25.23086,9.91
3,5F,5,F,2,1,1,2,2,R,Y,E,W,2,,,,,,,,,139,0,2,9,5,2,0,28,,,,,,,,,0,1,1143,282.606,111
3,6H,6,H,2,2,2,58,12,F,R,E,W,2,1,1,12,R,D,M,S,1,73,0,1,2,4,5,12,0,,,,,,,,,0,1,1143,1741.464,684
3,9D,9,D,2,2,1,1,12,F,D,E,W,1,,,,,,,,,78,1,2,1,1,2,2,0,,,,,,,,,0,0,1240,36.00044,14.14
3,10H,10,H,2,1,1,2,12,F,D,E,W,1,,,,,,,,,60,5,1,1,1,2,9,0,,,,,,,,,0,1,1040,1741.464,684
3,11D,11,D,2,1,1,56,11,F,D,E,W,2,2,56,7,B,L,E,E,9,71,22,12,18,18,18,20,0,70,16,6,3,1,0,0,0,0,1,1120,36.00044,14.14
3,13E,13,E,2,1,1,2,11,F,D,E,W,4,,,,,,,,,67,32,35,31,30,27,23,0,,,,,,,,,0,1,1081,229.9038,90.3
3,14G,14,G,2,2,1,1,12,F,Z,E,W,1,2,3,U,9,9,9,9,U,56,1,3,3,3,5,4,12,,,,,,,,,0,1,913,712.88,280
3,15E,15,E,2,1,1,2,5,B,R,E,W,9,,,,,,,,,60,1,6,11,13,19,32,0,,,,,,,,,0,1,1024,229.9038,90.3
3,17F,17,F,2,3,2,2,12,F,D,E,W,2,,,,,,,,,58,9,9,10,10,11,12,0,,,,,,,,,0,1,943,565.212,222
3,18G,18,G,2,1,1,2,10,L,F,E,W,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1031,712.88,280
3,18G,18,G,2,2,1,1,12,F,R,L,S,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,712.88,280
3,20E,20,E,2,2,1,1,11,L,D,E,W,2,2,89,12,F,D,E,W,2,156,0,8,9,7,5,4,0,57,9,4,3,2,2,1,0,0,1,978,459.8076,180.6
3,22B,22,B,2,5,4,4,26,B,Y,E,W,4,5,56,12,F,R,E,S,9,72,28,22,19,11,4,0,-18,72,0,2,2,2,,,35,0,1,1173,13.57018,5.33
3,25E,25,E,2,1,1,2,12,F,L,E,W,2,,,,,,,,,72,19,12,0,0,0,0,0,,,,,,,,,0,1,1173,89.6192,35.2
3,25E,25,E,2,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1012,89.6192,35.2
3,27E,27,E,2,1,1,2,6,B,D,E,W,1,,,,,,,,,59,4,5,9,11,13,15,0,,,,,,,,,0,1,1087,89.6192,35.2
3,29F,29,F,2,1,1,2,6,B,D,E,W,3,,,,,,,,,59,9,11,11,13,6,0,-9,,,,,,,,,0,1,953,114.3154,44.9
3,29F,29,F,2,2,1,1,12,F,Z,E,W,2,,,,,,,,,67,0,1,7,9,8,9,13,,,,,,,,,0,1,1081,114.3154,44.9
3,31E,31,E,2,2,1,3,6,B,D,E,W,1,2,56,12,F,D,E,W,1,69,22,18,18,12,4,0,0,,,,,,,,,0,1,1190,89.6192,35.2
3,31E,31,E,2,3,1,2,12,F,D,E,W,1,,,,,,,,,66,7,11,14,15,18,20,0,,,,,,,,,0,1,1003,89.6192,35.2
3,37G,37,G,2,1,1,2,12,F,Z,E,W,1,,,,,,,,,66,7,7,8,9,10,12,18,,,,,,,,,0,1,1010,318.25,125
3,39C,39,C,2,2,1,1,12,F,D,E,W,1,,,,,,,,,60,3,5,4,3,2,2,0,,,,,,,,,0,1,1012,12.3481,4.85
3,40F,40,F,2,1,1,2,11,F,Y,E,W,2,,,,,,,,,75,4,5,6,0,0,0,-14,,,,,,,,,0,1,1240,114.3154,44.9
3,41H,41,H,2,2,3,1,12,F,D,E,W,1,1,3,U,9,9,9,9,U,57,7,7,7,5,2,1,0,,,,,,,,,0,1,1034,445.55,175
3,42C,42,C,2,1,1,2,10,L,D,E,W,3,,,,,,,,,152,0,0,2,7,8,0,4,,,,,,,,,0,1,1060,12.3481,4.85
3,44E,44,E,2,1,1,2,12,F,D,E,W,2,,,,,,,,,58,10,10,12,12,10,10,0,,,,,,,,,0,1,1034,89.6192,35.2
3,45F,45,F,2,2,1,1,11,L,Y,E,S,1,,,,,,,,,119,1,0,0,1,4,0,-9,,,,,,,,,0,1,999,114.3154,44.9
3,49C,49,C,2,1,1,54,12,F,D,E,W,2,,,,,,,,,59,0,0,4,16,14,10,0,,,,,,,,,0,1,957,12.3481,4.85
3,52C,52,C,2,1,1,56,1,F,D,E,W,3,2,56,6,B,L,E,S,3,66,5,7,11,15,18,24,0,,,,,,,,,0,1,1049,12.3481,4.85
4,1E,1,E,2,1,1,2,12,F,Z,E,W,1,,,,,,,,,57,1,0,2,6,2,4,0,,,,,,,,,0,1,968,315.3101,22.9
4,1E,1,E,2,2,1,1,9,L,F,E,W,1,,,,,,,,,63,0,0,1,1,6,3,68,,,,,,,,,0,1,1143,315.3101,22.9
4,2F,2,F,2,1,1,2,2,R,P,E,W,2,,,,,,,,,89,0,7,11,12,8,0,-8,,,,,,,,,0,0,1042,400.6779,29.1
4,2F,2,F,2,2,1,1,11,F,D,E,W,2,,,,,,,,,55,0,3,6,9,12,14,0,,,,,,,,,0,1,867,400.6779,29.1
4,3C,3,C,2,1,1,2,2,F,D,E,W,1,2,2,3,R,Z,E,W,2,58,3,2,2,2,2,4,0,88,1,7,9,5,3,0,-26,0,1,947,37.45168,2.72
4,3C,3,C,2,2,1,1,11,L,Y,E,W,2,2,1,9,L,Z,E,W,1,79,0,1,3,9,12,0,45,61,0,5,1,1,1,0,-54,0,1,1005,37.45168,2.72
4,4E,4,E,2,1,1,2,3,R,F,E,S,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1108,315.3101,22.9
4,4E,4,E,2,2,1,1,12,F,L,E,E,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,315.3101,22.9
4,5A,5,A,2,1,2,3,12,F,D,E,W,3,1,2,12,F,L,E,S,1,62,28,27,30,34,30,23,0,,,,,,,,,0,1,1010,14.59514,1.06
4,5A,5,A,2,3,2,1,12,F,D,E,W,3,,,,,,,,,62,16,20,24,27,27,26,0,,,,,,,,,0,1,1215,14.59514,1.06
4,6C,6,C,2,1,1,2,12,F,D,A,A,6,2,2,9,L,D,A,W,5,121,2,16,32,10,3,0,9,,,,,,,,,0,1,991,37.45168,2.72
4,7D,7,D,2,2,2,1,12,F,L,E,E,6,,,,,,,,,66,13,4,4,0,1,0,0,,,,,,,,,0,1,1081,56.59059,4.11
4,8G,8,G,2,2,1,1,8,L,F,E,E,4,,,,,,,,,48,1,2,1,2,6,19,57,,,,,,,,,0,1,1127,963.83,70
4,9E,9,E,2,1,2,52,12,F,R,E,N,4,3,31,0,T,P,C,O,3,62,0,4,11,23,31,22,0,,,,,,,,,1,1,957,315.3101,22.9
4,10B,10,B,2,2,1,1,12,F,D,H,A,8,,,,,,,,,64,16,17,18,18,15,13,0,,,,,,,,,0,1,1099,20.51581,1.49
4,11F,11,F,2,1,4,42,12,L,D,A,S,2,5,57,12,F,D,E,W,1,,,,,,,,,,,,,,,,,1,1,1004,400.6779,29.1
4,13C,13,C,2,1,1,2,12,F,D,A,E,5,,,,,,,,,65,36,17,9,3,0,0,0,,,,,,,,,0,1,1080,37.45168,2.72
4,13C,13,C,2,2,1,1,1,F,L,A,E,2,,,,,,,,,61,24,4,3,1,0,0,0,,,,,,,,,0,1,1130,37.45168,2.72
4,14D,14,D,2,1,2,52,9,L,P,A,W,3,1,68,9,L,P,E,N,1,63,1,3,10,20,8,5,-25,,,,,,,,,0,1,1143,56.59059,4.11
4,15E,15,E,2,1,3,52,12,F,C,E,N,2,1,2,3,R,F,E,S,1,64,0,3,19,21,19,17,0,,,,,,,,,1,1,948,315.3101,22.9
4,16C,16,C,2,2,2,42,12,F,C,E,N,2,3,42,2,R,F,E,N,2,52,0,3,7,10,5,2,0,40,0,3,7,4,0,0,54,1,1,945,37.45168,2.72
4,18B,18,B,2,1,1,2,12,F,Y,E,W,4,,,,,,,,,64,33,26,18,11,4,0,0,,,,,,,,,0,1,996,20.51581,1.49
4,18B,18,B,2,2,1,1,12,F,Y,E,W,3,,,,,,,,,52,24,22,20,12,7,0,0,,,,,,,,,0,1,963,20.51581,1.49
4,19C,19,C,2,2,1,1,12,F,Z,E,W,1,2,1,3,R,B,E,W,1,67,0,1,1,1,2,6,0,31,0,1,2,2,0,1,-82,0,1,1081,37.45168,2.72
4,20D,20,D,2,1,1,2,1,F,D,E,W,2,2,2,3,R,P,M,W,1,56,2,4,6,9,7,10,0,43,3,3,3,3,2,1,-12,0,1,933,56.59059,4.11
4,20D,20,D,2,2,1,1,10,L,Y,E,W,1,2,1,9,L,B,M,N,1,84,0,1,3,4,3,1,34,,,,,,,,,0,1,973,56.59059,4.11
4,21D,21,D,2,1,1,2,9,L,Y,E,W,3,2,56,11,L,F,E,W,2,57,5,15,16,12,8,7,16,54,7,5,2,0,0,0,73,0,1,1260,56.59059,4.11
4,21D,21,D,2,2,1,1,12,F,D,E,W,3,,,,,,,,,60,17,18,18,19,21,15,0,,,,,,,,,0,1,1049,56.59059,4.11
4,22E,22,E,2,2,1,1,12,F,D,E,W,1,,,,,,,,,61,5,6,6,6,5,7,0,,,,,,,,,0,1,990,315.3101,22.9
4,23E,23,E,2,2,1,3,6,B,D,E,W,2,2,1,12,F,Z,E,W,1,64,6,11,11,10,10,11,0,62,3,3,5,4,4,5,0,1,1,1049,1261.2404,91.6
4,23E,23,E,2,3,1,2,12,F,D,E,W,1,3,4,6,B,R,E,W,2,56,4,5,7,9,3,1,0,58,0,2,3,5,6,8,0,1,1,945,1261.2404,91.6
4,24B,24,B,2,1,1,2,12,F,D,E,W,4,,,,,,,,,64,5,15,30,33,38,43,0,,,,,,,,,0,1,1010,19.2766,1.4
4,24B,24,B,2,2,1,1,12,F,D,E,W,4,,,,,,,,,63,9,24,31,34,35,36,0,,,,,,,,,0,1,1001,19.2766,1.4
4,25A,25,A,2,1,1,2,9,F,Z,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1189,21.61733,1.57
4,25A,25,A,2,2,2,3,12,F,Y,E,W,4,1,1,12,R,D,M,S,1,56,43,35,27,19,9,2,0,,,,,,,,,0,1,937,21.61733,1.57
4,25A,25,A,2,3,2,2,12,F,Y,E,W,3,,,,,,,,,74,38,28,20,12,2,0,0,,,,,,,,,0,1,1215,21.61733,1.57
4,26E,26,E,2,2,2,31,0,T,D,D,O,6,3,56,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,1330,630.6202,45.8
4,27C,27,C,2,1,1,2,1,R,Y,E,W,3,,,,,,,,,60,0,1,3,8,12,4,51,,,,,,,,,0,1,1034,157.79274,11.46
4,27C,27,C,2,2,1,1,11,F,D,E,W,3,,,,,,,,,59,1,5,10,15,19,24,0,,,,,,,,,0,1,972,157.79274,11.46
4,28C,28,C,2,1,3,42,12,F,Z,E,W,3,1,41,12,F,D,E,W,1,63,0,9,20,18,5,0,0,,,,,,,,,1,1,1030,157.79274,11.46
