PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,HITRUN,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,REGISTRA,VIN,BODYTYPE,TOWHITCH,SEATCAP,TCAXLE1,TCAXLE2,TCAXLE3,TCAXLE4,TCTIRE1,TCTIRE2,TCTIRE3,TCTIRE4,TCCOND1,TCCOND2,TCCOND3,TCCOND4,LMIRROR,RMIRROR,OVERRIDE,REARTURN,CABCONF,AXLESP,AXLEST1,AXLEST2,AXLEST3,TRAILER1,TRAILER2,TRAILER3,MAXWIDTH,MAXLEN,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,OBJCONT1,OBJCONT2,DOF1,DOF2,GAD1,GAD2,SHL1,SHL2,SVL1,SVL2,TDD1,TDD2,EXTENT1,EXTENT2,ACCSEQ1,ACCSEQ2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,SPECUSE,ODOMETER,PCINTEG,DPCOMPNT,DPINTRSN,DOCOMPNT,DOINTRSN,PPCOMPNT,PPINTRSN,POCOMPNT,POINTRSN,STEERSEP,STEERDEF,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,TRAVELSP,VINLNGTH,VINJSER,VINJURED,VTREAT,DRIVE,OTVEHWGT,OTBDYTYP,VAIS,WHEELSHT,WHEELLNG
1,029B,29,B,3,9,2,0,2,2,U,79,34,35,N,N2422,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,2,1,0,0,N,25,U,U,8,U,U,U,U,U,12,0,0,0,1,33,2,0,U,U
1,029B,29,B,3,9,3,0,1,3,2,82,12,13,N,2FABP0527C,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,9,2,L,R,Y,Y,E,E,W,W,02,02,2,4,135,0,1,1,4,7,0,14,94,0,7,4,0,0,0,34,2,N,47,3,7,1,0,0,0,0,0,0,1,1,0,2,1,0,0,N,20,0,0,7,U,U,U,U,U,17,0,1,3,2,33,2,2,U,U
1,029B,29,B,3,9,4,0,3,3,U,72,18,2,N,4P47U2,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,U,U,9,9,9,9,9,9,9,9,99,99,4,5,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,U,U,0,0,N,46,U,U,8,U,U,U,U,U,13,0,0,0,1,20,3,0,124.0,U
1,029B,29,B,3,9,5,0,3,2,U,86,44,34,N,VF3BA11Y6G,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,4,,U,,9,,9,,9,,9,,99,,5,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,0,N,30,U,U,8,U,U,U,U,U,17,0,0,0,1,46,2,0,U,U
1,030C,30,C,3,9,1,0,1,1,1,78,12,4,N,8G87,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,11,,L,,Y,,E,,W,,03,,1,,,,,,,,,,,,,,,,,,1,N,106,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,N,40,0,0,8,U,U,U,U,U,11,0,0,0,1,46,4,0,114.0,U
1,030C,30,C,3,9,2,0,1,2,1,77,14,4,N,7Z60,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,4,,R,,P,,E,,W,,02,,1,,,,,,,,,,,,,,,,,,1,N,76,7,0,0,0,0,7,3,0,0,1,0,0,3,2,0,0,N,46,0,0,8,U,U,U,U,U,11,0,1,4,1,40,2,7,124.0,U
1,031B,31,B,3,9,1,0,1,1,1,77,20,10,N,1H57U7,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,2,,F,,Y,,E,,W,,01,,1,,71,4,1,0,0,0,0,0,,,,,,,,,1,N,91,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,40,0,0,1,6,-4,-4,246,U,13,0,0,0,1,19,4,0,116.0,U
1,031B,31,B,3,9,2,0,1,3,2,87,35,43,N,JN1PB21SXH,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,4,1,41,1,3,10,R,L,P,Z,A,E,N,W,03,02,4,1,57,0,2,10,9,3,0,13,71,0,0,2,6,5,0,-43,1,N,4,7,0,0,0,0,5,3,0,0,1,0,0,3,6,0,0,N,19,0,0,8,U,U,U,U,U,17,0,1,3,2,998,98,2,U,U
1,032C,32,C,3,9,1,0,1,1,2,84,30,36,N,1VWDC017XE,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,1,,F,,Z,,E,,W,,01,,1,,55,0,1,2,3,3,4,0,,,,,,,,,1,N,45,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,20,0,0,1,9,-8,-3,142,U,17,0,0,0,2,23,2,0,U,U
1,032C,32,C,3,9,2,0,2,3,2,87,20,16,N,1G1JC7712H,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,8,2,L,R,F,F,E,E,W,N,02,01,1,2,46,0,2,5,7,4,0,56,9,0,1,1,0,,,82,1,N,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,N,23,0,0,1,8,3,7,46,U,17,0,1,4,2,20,3,2,U,U
1,032C,32,C,3,9,3,0,2,2,1,86,6,16,N,1C3BH48K6G,5,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,8,,L,,P,,M,,W,,01,,2,,33,0,1,3,3,3,0,-20,,,,,,,,,1,N,16,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,N,25,0,0,1,4,2,3,32,U,17,0,1,0,2,23,2,1,U,U
1,033B,33,B,3,9,1,0,2,2,2,79,21,1,N,3M47H9,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,9,11,L,L,Y,Z,E,E,W,S,02,01,1,2,130,0,0,5,6,1,0,26,65,0,3,2,1,1,0,-71,1,N,73,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,N,33,0,0,1,13,2,12,110,U,13,0,1,0,1,40,2,1,108.1,U
1,033B,33,B,3,9,2,0,1,1,1,72,7,3,N,DM23K2,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,U,F,9,D,9,E,9,W,9,02,99,1,2,68,2,2,4,9,13,17,0,,,,,,,,,1,N,87,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,40,0,0,1,11,-11,-4,356,U,13,0,1,4,1,33,2,7,121.5,U
1,034A,34,A,3,9,1,0,1,2,1,73,23,74,N,TGY263,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,5,,R,,F,,E,,S,,01,,1,,,,,,,,,,,,,,,,,,1,N,95,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,N,43,0,0,7,U,U,U,U,U,13,0,0,0,8,20,3,0,U,U
1,034A,34,A,3,9,2,0,2,1,2,79,35,33,N,KHLB21,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,3,2,43,64,2,1,R,F,Z,R,A,E,W,W,03,02,3,2,,,,,,,,,,,,,,,,,2,N,72,1,8,4,0,0,8,4,0,0,1,1,0,3,6,0,0,N,20,0,0,7,U,U,U,U,U,13,1,2,1,1,998,98,3,U,U
1,035B,35,B,3,9,1,0,4,1,U,86,20,16,N,1G1JE27PXG,1,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,24,0,0,7,U,U,U,U,U,17,0,4,4,2,35,3,2,U,U
1,035B,35,B,3,9,2,0,1,2,2,87,49,34,N,JT2MA70L9H,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,9,,L,,F,,E,,W,,03,,1,,55,0,3,9,12,12,14,54,,,,,,,,,1,N,5,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,N,35,0,0,7,U,U,U,U,U,17,0,1,6,1,24,1,1,U,U
1,036B,36,B,3,9,1,0,1,1,U,86,41,35,N,JM1BF2328G,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,21,U,U,8,U,U,U,U,U,17,0,0,0,2,37,4,0,U,U
1,036B,36,B,3,9,2,0,2,2,2,79,20,2,N,1N69L,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,3,1,0,0,N,37,0,0,8,U,U,U,U,U,12,0,2,4,1,21,3,1,U,U
1,037C,37,C,3,9,1,0,1,1,U,76,1,4,N,A6A667,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,32,U,U,8,U,U,U,U,U,13,0,1,U,1,36,4,7,U,U
1,037C,37,C,3,9,2,0,1,2,2,84,20,2,N,1G1AL69HXD,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,35,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,113,U,U,U,U,U,U,U,U,U,1,0,0,3,1,0,0,N,36,0,0,8,U,U,U,U,U,17,0,0,0,1,32,2,0,U,U
1,038B,38,B,3,9,1,0,5,1,2,87,35,39,N,JN1HU1552H,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,11,,F,,D,,E,,W,,01,,1,,55,0,0,0,0,1,3,0,,,,,,,,,1,N,11,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,31,0,0,8,U,U,U,U,U,17,0,1,4,1,35,4,1,U,U
1,038B,38,B,3,9,2,0,3,2,2,75,18,8,N,4B69D5,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,2,,R,,Z,,E,,W,,01,,1,,,,,,,,,,,,,,,,,,1,N,146,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,N,35,0,0,8,U,U,U,U,U,13,0,2,4,1,31,6,1,111.0,U
1,039D,39,D,3,9,1,0,1,1,1,75,20,2,N,1N47H5J,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,31,2,12,12,F,F,R,R,E,E,E,S,09,07,1,2,,,,,,,,,,,,,,,,,1,N,100,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,44,0,0,7,U,U,U,U,U,14,0,0,0,1,998,98,0,U,U
1,039D,39,D,3,9,2,0,2,2,U,77,20,1,N,1D29H7,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,2,,,,,,,,,,,,,,,,,,1,N,U,1,0,0,0,0,0,0,0,0,U,U,0,3,1,0,0,N,38,U,U,7,U,U,U,U,U,13,0,0,0,1,44,2,0,U,U
1,040B,40,B,3,9,1,0,1,2,1,84,20,9,N,1G1AP87H8E,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,2,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,4,1,0,0,N,31,U,U,8,U,U,U,U,0,17,0,0,0,1,36,4,0,U,U
1,040B,40,B,3,9,2,0,3,3,2,84,20,2,N,1G1AN69H9E,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,5,12,B,F,D,C,E,L,W,N,02,01,1,2,72,17,14,12,9,5,1,0,,,,,,,,,1,N,32,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,36,1,2,3,16,15,-6,618,0,17,0,2,4,1,39,2,1,U,U
1,040B,40,B,3,9,3,1,3,1,2,83,18,3,N,1G4AW37NXD,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,73,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,N,39,0,0,3,16,16,0,93,U,17,0,2,0,1,36,4,1,U,U
1,041B,41,B,3,9,1,0,1,1,2,81,51,34,N,YV1AX6944B,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,40,31,12,U,F,9,Y,9,E,9,W,9,03,99,2,1,48,17,20,26,23,16,10,0,,,,,,,,,1,N,103,1,0,0,0,0,0,0,0,0,1,1,0,1,6,0,0,N,29,U,U,7,U,U,U,U,U,17,0,1,3,1,998,98,1,U,U
1,042C,42,C,3,9,1,0,1,1,U,75,7,2,N,Y522K5,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,U,,U,,9,,9,,9,,9,,99,,U,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,U,U,0,0,N,41,0,0,8,U,U,U,U,U,13,0,1,0,1,998,98,1,U,U
1,042C,42,C,3,9,2,0,2,2,2,79,12,12,N,9X91,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,4,,R,,D,,E,,W,,03,,1,,122,0,1,4,11,3,0,22,,,,,,,,,1,N,86,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,N,27,0,0,8,U,U,U,U,U,11,0,2,3,1,41,2,7,105.5,U
1,043B,43,B,3,9,1,0,2,1,2,76,18,1,N,4D29H6,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,11,,F,,Y,,E,,W,,02,,1,,76,21,13,9,5,2,0,0,,,,,,,,,1,N,54,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,N,40,0,0,7,U,U,U,U,U,13,0,0,0,1,U,56,0,112.0,116.0
1,043B,43,B,3,9,2,0,1,3,U,79,84,71,N,9999999999,56,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,31,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,1,0,0,2,1,0,0,N,U,U,U,7,U,U,U,U,U,17,0,1,U,8,40,4,7,U,U
1,044C,44,C,3,9,1,1,3,1,1,U,20,9,N,9999999999,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,0,N,U,U,U,8,U,U,U,U,U,17,0,0,U,1,32,2,U,U,U
1,044C,44,C,3,9,2,0,2,3,2,83,12,4,N,1FABP46F8P,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35,1,4,6,R,B,P,D,A,E,N,W,04,01,2,1,,,,,,,,,,,,,,,,,2,N,55,8,0,0,0,0,0,0,0,0,1,1,0,3,6,0,0,N,32,0,0,8,U,U,U,U,U,17,0,1,4,1,998,98,1,U,U
1,045B,45,B,3,9,1,0,1,1,2,77,18,1,N,4D37H7,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,3,2,69,64,0,12,U,F,Y,R,D,E,W,W,02,01,3,2,,,,,,,,,,,,,,,,,1,N,69,1,0,0,0,0,0,0,0,0,2,1,0,5,6,0,0,N,37,0,0,7,U,U,U,U,U,13,0,1,3,1,998,98,2,112.0,116.0
1,046C,46,C,3,9,1,0,1,1,U,76,20,2,N,9999999999,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,42,U,U,8,U,U,U,U,U,17,0,0,0,1,39,2,0,U,U
1,046C,46,C,3,9,2,0,2,3,5,75,18,1,N,4H57H5,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,31,3,7,R,B,Z,D,E,E,W,W,01,01,1,2,143,0,7,2,2,0,0,-41,71,3,3,3,4,2,0,0,1,N,U,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,N,39,0,0,8,U,U,U,U,U,13,0,1,3,1,42,4,1,112.0,116.0
1,047B,47,B,3,9,1,0,1,1,4,86,21,1,N,9999999999,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,0,N,30,U,U,8,U,U,U,U,U,17,0,1,U,1,25,6,1,U,U
1,047B,47,B,3,9,2,0,1,2,U,84,7,11,N,9999999999,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,4,1,0,0,N,25,U,U,8,U,U,U,U,U,17,0,1,U,2,30,6,2,U,U
1,048C,48,C,3,9,1,0,4,1,U,82,20,15,N,1G1AX68R2C,5,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,26,U,U,8,U,U,U,U,U,17,0,0,0,2,U,2,0,U,U
1,048C,48,C,3,9,2,0,3,3,4,79,18,2,N,9999999999,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,3,1,0,0,N,U,U,U,8,U,U,U,U,U,17,0,3,3,1,26,5,2,U,U
1,048C,48,C,3,9,3,0,2,2,U,69,20,73,N,9999999999,69,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,2,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,U,U,U,8,U,U,U,U,U,17,0,0,0,8,U,2,0,U,U
1,049B,49,B,3,9,1,0,2,1,1,75,20,2,N,1L69H,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,U,U,U,U,U,U,9,9,9,9,9,9,9,9,99,99,U,U,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,U,U,0,0,N,43,U,U,8,U,U,U,U,U,12,0,1,4,1,998,98,1,U,U
1,049B,49,B,3,9,2,0,3,2,2,75,18,2,N,4P39J5,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,11,,F,,Z,,E,,W,,01,,1,,79,2,2,2,2,2,8,0,,,,,,,,,1,N,96,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,45,0,0,8,U,U,U,U,U,13,0,2,6,1,43,4,1,124.0,U
1,050C,50,C,3,9,1,0,1,2,1,77,20,82,N,9999999999,70,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N,N,N,N,N,N,N,N,N,1,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,3,1,0,0,N,U,U,U,6,U,U,U,U,U,17,0,0,U,8,44,4,0,U,U
1,050C,50,C,3,9,2,0,4,1,U,73,21,2,N,3N39H3,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,31,12,12,F,R,R,D,E,E,E,S,09,09,1,2,,,,,,,,,,,,,,,,,1,N,130,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,44,0,0,6,U,U,U,U,U,13,0,4,4,1,U,70,7,124.0,U
1,051B,51,B,3,9,1,0,1,2,1,87,7,73,N,2B6FB13H8H,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,6,,L,,B,,E,,S,,01,,1,,,,,,,,,,,,,,,,,,1,N,7,1,0,0,0,0,0,0,0,0,1,0,0,2,U,0,0,N,U,0,0,7,U,U,U,U,U,17,0,1,4,8,38,4,1,U,U
1,051B,51,B,3,9,2,0,2,1,U,77,20,2,N,1L69U7,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,U,2,0,0,N,38,U,U,7,U,U,U,U,U,13,0,0,0,1,U,40,0,U,U
1,052C,52,C,3,9,1,0,2,1,2,78,21,1,N,3Q35R8,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,31,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,U,0,0,N,43,U,U,8,U,U,U,U,U,13,0,1,0,1,998,98,1,116.0,U
1,053B,53,B,3,9,1,0,1,1,2,87,49,41,N,JT2AW15C3H,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,23,0,2,8,U,U,U,U,U,17,0,0,0,1,23,1,0,U,U
1,053B,53,B,3,9,2,0,1,2,2,77,36,31,N,124CS1,1,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,3,,R,,D,,A,,W,,03,,1,,94,0,0,15,10,2,0,-15,,,,,,,,,1,N,88,5,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,N,23,0,0,8,U,U,U,U,U,13,0,1,4,1,23,2,2,89.7,U
1,054B,54,B,3,9,1,0,3,1,2,75,21,1,N,3G37K5,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,43,,32,,F,,Y,,E,,W,,09,,1,,70,33,26,15,10,5,0,0,,,,,,,,,1,N,118,1,11,0,98,U,0,0,0,0,1,1,0,1,6,0,0,N,39,0,0,1,23,-23,4,735,U,13,0,3,U,1,998,98,7,112.0,116.0
1,055C,55,C,3,9,1,0,2,1,4,76,20,76,N,9999999999,55,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,U,0,0,8,U,U,U,U,U,17,0,2,4,8,35,4,1,U,U
1,055C,55,C,3,9,2,0,2,2,U,79,12,11,N,9W82,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,3,1,0,0,N,35,U,U,8,U,U,U,U,U,11,0,0,0,1,U,55,0,109.9,U
1,056B,56,B,3,9,1,0,1,1,2,78,20,2,N,1L47U8,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,40,,12,,F,,L,,E,,N,,03,,1,,41,53,49,31,19,7,0,0,,,,,,,,,1,N,64,1,11,0,98,2,0,0,0,0,1,1,0,1,6,0,0,N,38,0,0,7,U,U,U,U,U,13,1,1,3,1,998,98,3,116.0,U
1,057C,57,C,3,9,1,0,1,1,2,86,35,32,N,JN1P524S5G,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,31,,12,,F,,Z,,E,,W,,05,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,26,0,0,8,U,U,U,U,U,17,0,1,4,1,998,98,1,U,U
