PSUWGT,NATWGT,RATWGT,PSU,AOPSVEH,CASEID,CASENO,STRATIF,VERSION,VEHNO,MODELYR,MAKE,MODEL,BODYTYPE,VIN,TOWPAR,TRAVELSP,DRINKDRG,ALCTEST,SPLIMIT,MANEUVER,ACCTYPE,DRPRES,OCUPANTS,OCCFORMS,CURBWGT,TOWHITCH,DOCTRAJ,CONDTREE,ROLLOVER,FOVERIDE,ROVERIDE,ANGTHIS,ANGOTHER,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVCONFID,INSPTYPE,VINLNGTH,VINJSER,VINJURED,DRIVE,VTREAT,OTVEHWGT,OTBDYTYP,VAIS,CARGOWGT
38.100,58.026286056,47.649832858,79,0,53F,53,F,3,3,84,12,477,30,9999999999,0,U,0,C,35,U,98,1,1,0,39,0,0,0,0,0,0,997,997,5,U,U,U,U,0,0,U,N,N,8,N,N,N,N,U
38.100,58.026286056,47.649832858,79,0,53F,53,F,3,4,75,6,9,2,9999999999,0,U,0,C,35,U,98,1,1,0,41,0,0,0,0,0,U,220,60,6,U,U,U,U,0,0,U,N,N,1,N,N,N,N,U
102.000,155.346,138.95649883,79,0,54G,54,G,3,1,88,41,43,4,9999999999,1,U,0,C,35,U,68,1,5,5,33,0,0,0,0,0,0,280,180,6,U,U,U,U,0,0,U,0,0,1,4,N,N,0,U
102.000,155.346,138.95649883,79,0,54G,54,G,3,2,80,49,32,3,9999999999,0,U,0,C,35,U,69,1,1,0,22,0,0,0,0,0,0,180,280,6,U,U,U,U,0,0,U,N,N,1,N,N,N,N,U
4.720,7.1885589542,5.8212303196,79,0,55C,55,C,3,1,90,20,32,4,1Y1SK5162L,1,U,1,D,55,U,1,1,1,1,23,0,0,3,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,4,998,98,2,0
102.000,155.346,138.95649883,79,0,57G,57,G,3,1,88,48,36,3,JF1KA7249J,1,U,1,D,35,1,1,1,2,2,17,0,1,6,0,0,0,998,998,5,U,U,U,U,0,1,17,0,2,U,4,998,98,2,0
172.000,261.956,235.43320306,79,0,58H,58,H,3,1,84,20,16,2,1G1AE27P8E,1,U,0,C,35,U,11,1,1,1,24,0,0,0,0,1,0,275,270,6,U,U,U,U,0,1,17,0,1,2,3,998,98,1,U
48.825,74.360458733,56.365295097,79,0,59E,59,E,3,1,65,7,474,21,1962036800,1,U,0,C,35,U,68,1,1,1,27,0,0,0,0,U,0,230,90,6,U,U,U,U,0,1,10,0,1,8,3,26,30,1,5
48.825,74.360458733,56.365295097,79,0,59E,59,E,3,2,89,38,477,30,9999999999,1,U,0,C,35,U,69,1,1,1,26,0,0,0,0,U,0,90,230,6,U,U,U,U,0,0,U,0,1,8,0,N,N,1,U
48.825,74.360458733,56.365295097,79,0,60E,60,E,3,1,86,35,43,4,9999999999,1,U,0,C,35,U,20,1,1,1,19,0,0,0,0,U,0,180,180,6,U,U,U,U,0,0,U,0,1,2,4,N,N,1,U
48.825,74.360458733,56.365295097,79,0,60E,60,E,3,2,86,53,470,13,9999999999,1,0,0,C,35,U,21,1,2,2,20,0,0,0,0,U,U,180,180,6,U,U,U,U,0,0,U,0,1,U,U,N,N,1,U
48.825,74.360458733,56.365295097,79,0,60E,60,E,3,3,88,49,32,4,9999999999,0,0,0,C,35,1,98,1,2,0,22,0,0,0,0,U,U,180,180,6,U,U,U,U,0,0,U,N,N,2,N,N,N,N,U
48.825,74.360458733,56.365295097,79,0,60E,60,E,3,4,86,49,33,2,9999999999,0,0,0,C,35,1,98,1,2,0,25,0,0,0,0,0,U,180,180,6,U,U,U,U,0,0,U,N,N,1,N,N,N,N,U
66.675,101.5460006,83.387207502,79,0,61F,61,F,3,1,84,37,32,3,JHMAD5329E,1,U,0,C,35,4,20,1,1,1,22,0,0,0,0,1,0,180,180,3,17,-17,1,218,4,1,17,0,0,2,0,36,21,0,0
66.675,101.5460006,83.387207502,79,0,61F,61,F,3,2,79,7,474,21,9999999999,0,U,0,C,35,1,21,1,4,0,36,0,0,0,0,0,U,180,180,3,10,10,-1,151,4,0,U,N,N,8,N,N,N,N,U
301.000,458.423,412.00810536,79,0,62H,62,H,3,1,84,19,5,2,1G6AL5787E,1,U,0,C,35,U,48,1,1,1,37,0,0,0,0,0,0,220,270,6,U,U,U,U,0,1,17,0,0,2,0,25,2,0,0
301.000,458.423,412.00810536,79,0,62H,62,H,3,2,83,49,33,2,9999999999,1,U,0,C,35,1,48,1,1,1,25,0,0,0,0,U,0,270,220,6,U,U,U,U,0,0,U,0,0,1,4,N,N,0,U
301.000,458.423,412.00810536,79,0,62H,62,H,3,3,87,37,U,70,9999999999,1,U,0,C,35,7,98,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,
4.720,7.1885589542,5.8212303196,79,0,63C,63,C,3,1,79,49,35,4,9999999999,1,55,1,D,55,1,20,1,1,1,28,0,0,0,0,4,0,270,270,3,27,-27,-2,243,4,1,U,0,1,1,4,35,6,1,0
4.720,7.1885589542,5.8212303196,79,0,63C,63,C,3,2,77,21,15,6,3B69L70300,1,U,0,C,55,1,21,1,2,2,35,0,0,0,0,U,1,270,270,3,22,21,2,1065,4,1,11,0,2,1,0,28,4,1,0
4.720,7.1885589542,5.8212303196,79,0,63C,63,C,3,3,88,20,19,4,1G1LT51W4J,1,U,8,E,55,97,98,0,1,1,28,0,0,0,0,0,U,270,270,6,U,U,U,U,0,1,17,0,1,2,4,35,6,1,0
55.800,84.983381408,64.417480111,79,0,64E,64,E,3,1,89,14,36,2,9999999999,1,U,0,C,35,1,83,1,1,1,22,0,0,0,0,0,0,0,230,6,U,U,U,U,0,0,U,0,1,2,4,N,N,2,0
55.800,84.983381408,64.417480111,79,0,64E,64,E,3,2,86,2,404,33,9999999999,1,U,0,C,35,1,82,1,1,1,31,0,0,0,0,0,0,230,0,6,U,U,U,U,0,0,U,0,1,8,4,N,N,1,0
76.200,116.05257211,95.299665717,79,0,65F,65,F,3,1,78,20,10,2,9999999999,1,38,0,C,55,1,25,1,1,1,31,0,0,0,0,0,0,175,175,6,U,U,U,U,0,0,U,0,0,1,0,N,N,0,0
76.200,116.05257211,95.299665717,79,0,65F,65,F,3,2,77,7,6,6,NH4567B200,1,53,0,C,55,4,98,1,1,1,35,0,0,0,0,0,0,180,100,6,U,U,U,U,0,1,13,0,1,1,4,31,2,1,0
76.200,116.05257211,95.299665717,79,0,65F,65,F,3,3,U,U,U,U,9999999999,0,U,U,C,55,U,24,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,
204.000,310.692,277.91299766,79,0,66G,66,G,3,1,88,20,470,14,9999999999,1,U,0,C,55,1,6,1,1,1,34,0,0,0,0,0,0,998,998,5,U,U,U,U,0,0,U,0,0,8,0,N,N,0,0
4.720,7.1885589542,5.8212303196,79,0,67C,67,C,3,1,88,41,35,2,9999999999,1,U,0,C,35,11,82,1,2,2,21,0,0,0,0,0,0,150,270,3,16,-10,12,245,4,0,U,0,1,2,0,N,N,1,U
4.720,7.1885589542,5.8212303196,79,0,67C,67,C,3,2,89,12,18,2,1ZVBT20C9K,1,U,0,C,35,9,83,1,2,2,27,0,0,0,0,0,0,270,150,3,13,-13,-2,199,4,1,17,0,2,2,4,21,2,2,U
20.265,30.864048642,26.61092314,79,0,68D,68,D,3,1,85,12,477,30,1FTBR10A7F,1,U,1,D,25,U,6,1,2,2,28,0,0,1,0,0,0,998,998,5,U,U,U,U,0,2,17,0,2,8,3,998,98,2,0
74.493,113.45281418,85.997335949,79,0,69E,69,E,3,1,80,12,898,65,9999999999,0,U,0,C,35,U,87,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,
74.493,113.45281418,85.997335949,79,0,69E,69,E,3,2,86,35,44,2,JN1MN24S2G,1,U,0,C,35,3,86,1,1,1,20,0,0,0,0,0,0,180,270,4,U,U,U,U,0,1,17,0,1,2,4,N,65,2,0
272.340,414.77382,371.01385188,79,0,70G,70,G,3,1,90,48,34,9,9999999999,0,45,0,C,55,U,98,1,1,0,U,0,0,0,0,0,0,90,345,5,U,U,U,U,0,0,U,N,N,U,N,N,N,N,U
272.340,414.77382,371.01385188,79,0,70G,70,G,3,2,66,12,3,2,9999999999,0,45,0,C,55,U,98,1,2,0,27,0,0,0,0,0,0,90,40,5,U,U,U,U,0,0,U,N,N,1,N,N,N,N,U
272.340,414.77382,371.01385188,79,0,70G,70,G,3,3,86,7,34,4,JB3BA26K6G,1,45,0,C,55,U,45,1,2,2,20,0,0,0,0,0,0,40,90,5,U,U,U,U,0,1,17,0,0,2,0,27,2,0,0
272.340,414.77382,371.01385188,79,0,70G,70,G,3,4,U,U,U,4,9999999999,0,45,U,C,55,U,46,1,U,0,U,0,0,0,0,0,0,105,90,5,U,U,U,U,0,0,U,N,N,U,N,N,N,N,U
1205.000,1835.215,1641.5939323,79,0,71G,71,G,3,1,86,37,31,4,JHMAK5437G,1,10,0,C,55,7,20,1,1,1,19,0,0,0,0,4,0,8,0,1,14,-14,2,113,1,1,17,0,1,U,0,28,2,1,0
1205.000,1835.215,1641.5939323,79,0,71G,71,G,3,2,89,12,33,2,1FABP40A2K,1,0,0,C,55,1,21,1,1,1,28,0,0,0,0,0,1,0,10,1,10,10,0,138,1,1,17,0,0,2,0,19,4,0,0
311.600,474.56676282,389.70315809,79,0,72F,72,F,3,1,76,7,474,21,9999999999,1,U,1,D,35,U,6,1,1,1,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,0,U,0,1,8,4,N,N,1,U
80.000,121.84,105.05021272,79,0,73D,73,D,3,1,78,20,7,10,9999999999,1,U,1,D,35,3,20,1,1,1,31,0,0,0,0,U,0,80,90,6,U,U,U,U,0,0,U,1,1,1,3,N,N,3,0
80.000,121.84,105.05021272,79,0,73D,73,D,3,2,75,35,34,2,9999999999,1,0,4,C,35,1,21,1,2,2,28,0,0,0,0,0,U,90,80,6,U,U,U,U,0,0,U,0,1,1,0,N,N,1,U
233.700,355.92507211,292.27736856,79,0,74F,74,F,3,1,88,12,474,21,9999999999,0,U,0,C,55,1,20,1,1,0,U,0,0,0,0,U,0,180,180,6,U,U,U,U,0,0,U,N,N,8,N,N,N,N,U
233.700,355.92507211,292.27736856,79,0,74F,74,F,3,2,84,32,34,9,9999999999,1,0,0,C,55,1,21,1,6,6,27,0,0,0,0,U,U,180,180,6,U,U,U,U,0,0,U,0,5,U,U,N,N,1,U
233.700,355.92507211,292.27736856,79,0,74F,74,F,3,3,82,22,13,4,9999999999,1,0,0,C,55,1,98,1,3,3,21,0,0,0,0,U,U,180,180,6,U,U,U,U,0,0,U,0,2,1,4,N,N,1,U
233.700,355.92507211,292.27736856,79,0,74F,74,F,3,4,80,18,7,9,9999999999,1,0,0,C,55,1,98,1,6,6,U,0,0,0,0,U,U,180,180,6,U,U,U,U,0,0,U,0,2,1,U,N,N,7,U
233.700,355.92507211,292.27736856,79,0,74F,74,F,3,5,78,35,477,30,9999999999,0,5,0,C,55,1,98,1,2,0,U,0,0,0,0,0,U,180,180,6,U,U,U,U,0,0,U,N,N,8,N,N,N,N,U
87.000,132.501,100.43587806,79,1,75E,75,E,3,1,87,42,37,4,WDBCB25D4H,1,20,0,C,55,4,20,1,1,1,38,0,0,0,0,U,0,180,180,3,9,-8,-1,125,4,2,17,0,1,1,4,31,2,1,0
87.000,132.501,100.43587806,79,0,75E,75,E,3,2,87,12,4,2,1FABP64W9H,0,0,0,C,55,1,21,1,1,0,31,0,0,0,0,0,U,180,180,3,11,11,1,97,4,1,17,N,N,1,N,38,4,N,0
87.000,132.501,100.43587806,79,0,75E,75,E,3,3,88,37,31,3,JHMEE275XJ,0,0,0,C,55,1,98,1,2,0,21,0,0,0,0,0,0,180,180,3,11,11,1,101,4,1,17,N,N,U,N,31,2,N,0
116.850,177.96253606,146.13868428,79,0,76F,76,F,3,1,80,21,1,4,3M69AAR400,1,U,0,C,35,1,87,1,2,2,33,0,0,0,0,0,0,180,90,1,16,-14,-8,373,1,1,13,0,2,1,3,35,4,1,0
116.850,177.96253606,146.13868428,79,0,76F,76,F,3,2,83,13,5,4,1MRBP97F6D,1,U,0,C,35,1,86,1,1,1,35,0,0,0,0,0,0,90,180,1,15,-8,13,694,1,1,17,0,1,1,6,33,4,1,0
311.600,474.56676282,389.70315809,79,0,78F,78,F,3,1,85,12,15,4,1FABP22XXF,1,U,0,C,35,3,52,1,1,1,24,0,0,0,0,0,0,180,0,1,14,-14,0,175,1,1,17,0,0,2,0,20,4,0,0
311.600,474.56676282,389.70315809,79,0,78F,78,F,3,2,84,41,35,4,JM1BD2218E,1,U,0,C,35,1,52,1,1,1,20,0,0,0,0,0,0,0,180,1,18,-18,0,217,1,1,17,0,1,2,4,24,4,1,0
389.500,593.20845352,487.12894761,79,0,79F,79,F,3,1,84,41,477,30,JM2UC1216E,0,U,0,C,35,3,68,1,2,0,25,0,0,0,0,0,0,225,90,3,14,-14,-3,254,4,1,17,N,N,8,N,20,4,N,0
389.500,593.20845352,487.12894761,79,0,79F,79,F,3,2,84,49,38,4,9999999999,1,U,0,C,35,2,69,1,1,1,20,0,0,0,0,U,0,90,225,3,18,-15,11,272,4,0,U,0,1,2,4,N,N,1,0
22.048,33.578596333,28.951400918,79,0,80D,80,D,3,1,81,35,33,2,JN1PB02S5B,1,U,1,D,35,1,50,1,2,2,19,0,0,0,0,0,0,265,90,1,39,-38,7,1433,1,1,17,0,2,1,3,37,2,1,0
22.048,33.578596333,28.951400918,79,0,80D,80,D,3,2,79,20,2,2,1L47G9C100,1,U,0,C,35,1,51,1,1,1,37,0,0,0,0,0,0,90,265,1,21,-21,4,494,1,1,13,0,1,1,4,19,2,2,0
330.715,503.678945,450.53920108,79,0,81G,81,G,3,1,88,35,43,4,JN1PB21S6J,1,U,0,C,25,U,88,1,1,1,22,0,0,0,0,0,0,180,90,1,15,-8,-13,451,3,1,17,0,0,2,0,40,31,0,0
330.715,503.678945,450.53920108,79,0,81G,81,G,3,2,86,20,473,31,1GCGC24WXG,0,U,0,C,25,1,89,1,1,0,40,0,0,0,0,0,0,90,180,1,9,-8,4,311,3,1,17,N,N,8,N,22,4,N,0
26.212,39.920368333,32.327154857,79,0,82C,82,C,3,1,86,20,470,14,1G8CS18R0G,1,U,1,20,35,U,1,1,1,1,29,0,0,2,0,0,0,998,998,5,U,U,U,U,0,1,17,1,1,8,3,998,98,3,0
21.556,32.830295667,26.585677846,79,0,84C,84,C,3,1,88,35,477,30,1N6ND11S9J,1,U,0,C,35,1,7,1,3,3,27,0,0,1,0,0,0,998,998,1,14,-2,-14,205,1,1,17,1,3,8,3,998,98,3,0
242.509,369.34082625,303.29407299,79,0,85F,85,F,3,1,79,35,35,3,HN10037000,1,55,0,C,55,U,47,1,1,1,20,0,0,0,0,0,0,250,270,5,U,U,U,U,0,1,10,0,0,2,0,U,9,0,0
242.509,369.34082625,303.29407299,79,0,85F,85,F,3,2,88,22,2,4,9999999999,0,55,0,C,55,1,45,1,1,0,33,0,0,0,0,0,0,270,250,6,U,U,U,U,0,0,U,N,N,1,N,N,N,N,0
242.509,369.34082625,303.29407299,79,0,85F,85,F,3,3,84,37,32,9,9999999999,1,55,0,C,55,U,98,1,1,1,U,0,0,0,0,U,0,270,60,6,U,U,U,U,0,0,U,0,0,2,0,N,N,0,U
242.509,369.34082625,303.29407299,79,0,85F,85,F,3,4,82,42,31,4,9999999999,1,55,0,C,55,4,98,1,1,1,31,0,0,0,0,U,0,270,300,6,U,U,U,U,0,0,U,0,0,1,4,N,N,0,0
22.493,34.256331333,29.535742726,79,0,86D,86,D,3,1,65,20,8,2,9999999999,1,U,1,20,40,1,1,1,1,1,27,0,0,1,0,0,0,998,998,1,20,-20,0,496,1,1,U,1,1,1,3,998,98,3,0
96.397,146.81284857,111.28427224,79,0,87E,87,E,3,1,76,12,473,31,F26YRB8100,0,U,0,C,35,1,69,1,3,0,40,0,0,0,0,0,0,270,55,6,U,U,U,U,0,2,11,N,N,8,N,23,4,N,0
96.397,146.81284857,111.28427224,79,1,87E,87,E,3,2,90,52,35,4,9999999999,1,U,0,C,35,4,68,1,1,1,23,0,0,0,0,U,0,55,270,6,U,U,U,U,0,0,U,0,1,2,4,N,N,2,0
96.397,146.81284857,111.28427224,79,0,87E,87,E,3,3,86,35,477,30,JN6ND01S0G,0,U,0,C,35,1,98,1,1,0,30,0,0,0,0,0,0,90,250,6,U,U,U,U,0,2,17,N,N,8,N,40,31,N,0
84.515,128.71583733,110.9785464,79,0,88D,88,D,3,1,70,20,473,31,9999999999,1,U,0,C,35,U,69,1,2,2,U,0,0,1,0,U,0,998,998,6,U,U,U,U,0,0,U,1,2,8,4,N,N,3,U
84.515,128.71583733,110.9785464,79,0,88D,88,D,3,2,75,12,10,2,9999999999,1,U,0,C,35,1,68,1,2,2,42,0,0,0,0,U,0,235,90,6,U,U,U,U,0,0,U,0,0,1,4,N,N,0,0
1273.470,1939.49481,1743.1227971,79,0,89H,89,H,3,1,79,49,33,2,9999999999,1,U,1,7,35,U,11,1,1,1,U,0,0,U,0,0,0,998,998,5,U,U,U,U,0,0,U,0,0,1,0,N,N,0,U
52.545,80.025865778,64.804225601,79,0,90C,90,C,3,1,89,20,9,2,1G1FP2188K,1,U,1,15,25,3,14,1,1,1,31,0,0,6,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,1,3,998,98,1,0
337.837,514.5265125,422.51717261,79,0,91F,91,F,3,1,74,12,9,6,4R12Y13100,0,U,0,C,35,1,82,1,1,0,26,0,0,0,0,0,0,260,160,1,10,-2,10,124,1,1,11,N,N,1,N,21,2,N,0
337.837,514.5265125,422.51717261,79,0,91F,91,F,3,2,88,37,31,2,JHMED9364J,1,U,0,C,35,3,83,1,1,1,21,0,0,0,0,0,0,160,260,1,12,-12,-2,74,1,1,17,0,1,U,6,26,6,1,0
523.597,797.4389925,654.83830329,79,0,92F,92,F,3,1,81,35,34,3,JN1HZ04SXB,1,U,1,25,35,1,11,1,1,1,29,0,0,0,0,0,0,275,270,1,21,-20,-4,426,1,1,17,0,1,1,4,998,98,1,0
19.657,29.937357167,25.81193154,79,0,93D,93,D,3,1,86,20,16,2,1G1JE67P1G,1,U,0,C,35,9,69,1,1,1,24,0,0,0,0,0,0,20,120,1,21,-20,8,255,1,1,17,0,0,2,4,23,4,0,0
19.657,29.937357167,25.81193154,79,0,93D,93,D,3,2,84,37,32,4,JHMAD5439E,1,U,0,C,35,U,68,1,2,2,23,0,0,0,0,0,0,120,20,1,21,-7,-20,657,1,1,17,0,2,2,3,24,2,2,0
147.426,224.53017875,184.37894644,79,0,94F,94,F,3,1,78,49,32,2,TE3130130,1,U,U,C,35,U,20,1,3,3,22,0,0,0,0,0,0,270,270,4,U,U,U,U,0,1,9,0,1,1,4,N,68,1,0
147.426,224.53017875,184.37894644,79,0,94F,94,F,3,2,78,23,881,68,9999999999,0,0,0,C,35,1,21,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,
36.287,55.265608666,44.753592319,79,1,95C,95,C,3,1,89,35,39,4,JN1HJ01P0K,1,U,0,C,55,1,7,1,3,3,31,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,2,1,3,998,98,2,0
233.276,355.27891285,269.30173786,79,0,96E,96,E,3,1,87,52,35,4,JA3BA36K7H,1,55,0,C,55,1,7,1,2,2,20,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,4,998,98,1,0
48.568,73.968556333,63.775546436,79,0,97D,97,D,3,1,80,19,3,2,6D476AC300,1,55,1,C,55,2,13,1,2,2,42,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,13,0,1,1,4,998,98,1,0
728.515,1109.528345,992.46954653,79,0,98G,98,G,3,1,74,12,8,9,9999999999,0,18,0,C,55,1,48,1,1,0,U,0,0,0,0,0,0,35,90,6,U,U,U,U,0,0,U,N,N,1,N,N,N,N,0
728.515,1109.528345,992.46954653,79,0,98G,98,G,3,2,88,20,19,2,9999999999,1,58,0,C,55,1,48,1,1,1,30,0,0,0,0,U,0,90,35,6,U,U,U,U,0,0,U,0,0,2,0,N,N,0,U
728.515,1109.528345,992.46954653,79,0,98G,98,G,3,3,86,20,U,29,9999999999,0,55,0,C,55,6,98,1,1,0,U,0,0,0,0,0,U,85,75,6,U,U,U,U,0,0,U,N,N,8,N,N,N,N,U
130.645,198.972335,150.82121022,79,0,99E,99,E,3,1,86,49,40,4,JT2SV12E7G,1,U,0,C,35,U,68,1,2,2,24,0,0,0,0,0,0,300,180,6,U,U,U,U,0,1,17,0,0,2,4,U,21,0,0
130.645,198.972335,150.82121022,79,0,99E,99,E,3,2,85,7,474,21,2B7HB23T5F,0,U,0,C,35,U,69,1,1,0,U,0,0,0,0,0,0,180,300,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,U
457.257,696.4031725,622.93040455,79,0,100G,100,G,3,1,79,35,34,2,9999999999,1,U,0,C,35,1,48,1,1,1,27,0,0,0,0,0,0,75,90,6,U,U,U,U,0,0,U,0,0,1,0,N,N,0,0
457.257,696.4031725,622.93040455,79,0,100G,100,G,3,2,88,7,472,20,9999999999,1,U,0,C,35,U,48,1,2,2,33,0,0,0,0,0,0,90,75,6,U,U,U,U,0,0,U,0,1,8,0,N,N,1,U
8.157,12.423618667,10.060534541,79,1,103C,103,C,3,1,90,49,40,9,9999999999,0,53,0,C,55,4,45,1,1,1,U,0,0,0,0,0,0,190,180,5,U,U,U,U,0,0,U,0,0,2,0,N,N,0,U
8.157,12.423618667,10.060534541,79,1,103C,103,C,3,2,90,49,32,4,JT2AE94A1L,1,53,0,C,55,1,46,1,1,1,24,0,0,2,0,0,0,998,998,5,U,U,U,U,0,1,17,1,1,2,3,998,98,3,0
91.770,139.76571,114.77234153,79,0,104F,104,F,3,1,84,20,17,6,9999999999,1,U,0,C,35,7,24,1,1,1,31,0,0,0,0,U,0,355,0,6,U,U,U,U,0,0,U,0,1,2,3,N,N,1,0
91.770,139.76571,114.77234153,79,0,104F,104,F,3,2,83,41,35,3,9999999999,1,0,0,C,35,1,26,1,1,1,19,0,0,0,0,0,U,0,355,6,U,U,U,U,0,0,U,0,0,2,4,N,N,0,U
25.780,39.26294,38.549337091,79,1,105A,105,A,3,1,90,12,15,2,1FAPP31X3L,1,U,0,C,35,U,82,1,1,1,25,0,0,0,0,0,0,240,0,1,20,-7,18,696,1,1,17,1,1,U,1,24,2,3,0
25.780,39.26294,38.549337091,79,0,105A,105,A,3,2,83,18,12,2,1G4AS2704D,1,U,0,C,35,2,83,1,1,1,24,0,0,0,0,0,0,0,240,1,21,-19,-7,242,1,1,17,0,1,2,6,25,2,1,0
47.263,71.982056667,62.062790259,79,0,106D,106,D,3,1,72,20,9,2,9999999999,1,U,0,C,35,1,1,1,1,1,32,0,0,1,0,0,0,998,998,1,24,-12,21,665,1,1,U,0,1,1,4,998,98,2,0
30.500,46.4522615,40.051050165,79,0,107D,107,D,3,1,83,35,43,4,JN1PB11SXD,1,U,1,D,35,1,50,1,1,1,19,0,0,0,0,0,0,90,270,1,31,-31,0,488,1,1,17,0,1,2,3,31,2,2,0
30.500,46.4522615,40.051050165,79,0,107D,107,D,3,2,84,12,4,2,1FABP46F9E,1,U,1,D,35,1,51,1,2,2,31,0,0,0,0,0,0,270,90,1,18,-18,0,531,1,1,17,0,2,1,3,19,4,1,0
457.507,696.7839225,623.2709842,79,0,108G,108,G,3,1,87,7,11,9,9999999999,1,U,U,U,55,U,6,1,U,1,U,0,0,0,0,0,0,998,998,5,U,U,U,U,0,0,U,0,0,2,0,N,N,0,U
17.220,26.226736889,21.238175402,79,0,109C,109,C,3,1,86,35,477,30,JN6ND06S7G,1,U,0,C,25,3,3,1,4,4,33,0,1,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,2,8,4,998,98,2,0
110.703,168.60045143,127.79929495,79,0,110E,110,E,3,1,87,35,43,2,JN1PB22SXH,1,55,0,C,55,1,7,1,1,1,22,0,0,0,4,0,0,998,998,1,16,-15,5,210,1,1,17,0,1,2,4,998,98,1,0
100.663,153.30953143,116.20876374,79,0,111E,111,E,3,1,88,55,32,3,9999999999,0,40,0,C,55,1,98,1,1,0,22,0,0,0,0,0,U,220,230,6,U,U,U,U,0,0,U,N,N,2,N,N,N,N,U
100.663,153.30953143,116.20876374,79,0,111E,111,E,3,2,89,37,31,3,2HGED6354K,1,40,0,C,55,1,21,1,2,2,21,0,0,0,0,U,0,230,220,3,20,19,3,379,4,1,17,0,2,U,4,39,21,1,0
100.663,153.30953143,116.20876374,79,0,111E,111,E,3,3,72,20,474,21,CGE252U100,1,40,1,9,55,1,20,1,4,4,39,0,0,0,0,0,0,220,230,3,11,-10,-4,113,4,2,13,0,0,8,0,21,3,0,0
704.640,1073.16672,964.50960584,79,0,112H,112,H,3,1,71,12,473,31,9999999999,1,U,1,21,35,U,89,1,1,1,U,0,0,0,0,0,0,210,260,6,U,U,U,U,0,0,U,0,1,8,4,N,N,1,U
704.640,1073.16672,964.50960584,79,0,112H,112,H,3,2,82,7,7,4,9999999999,0,U,0,C,35,8,88,1,1,0,34,0,0,0,0,0,0,260,210,6,U,U,U,U,0,0,U,N,N,1,N,N,N,N,1
118.759,180.86930429,137.09909653,79,0,113E,113,E,3,1,87,51,39,4,YV1FX8847H,1,U,0,C,35,1,48,1,1,1,29,0,0,0,0,0,0,250,270,1,19,15,12,939,1,1,17,0,1,1,6,17,3,1,1
118.759,180.86930429,137.09909653,79,0,113E,113,E,3,2,85,37,31,3,JHMAF5315F,1,U,0,C,35,4,48,1,1,1,17,0,0,0,0,0,0,270,250,1,33,-32,-6,232,1,1,17,0,1,U,4,29,4,1,1
415.655,633.042565,566.25454433,79,0,114G,114,G,3,1,86,37,32,4,JHMBA7443G,1,40,0,C,55,4,20,1,2,2,26,0,0,0,0,0,0,165,165,6,U,U,U,U,0,1,17,0,1,2,5,31,2,1,0
415.655,633.042565,566.25454433,79,0,114G,114,G,3,2,78,20,10,2,1Z37U8Z400,0,0,0,C,55,1,21,1,1,0,31,0,0,0,0,0,0,165,165,6,U,U,U,U,0,1,13,N,N,1,N,26,4,N,U
18.478,28.141486333,22.788722263,79,0,115C,115,C,3,1,78,12,4,2,9999999999,1,U,1,21,40,6,88,1,3,3,40,0,0,0,0,0,0,170,90,6,U,U,U,U,0,0,U,0,2,1,4,N,N,1,0
18.478,28.141486333,22.788722263,79,0,115C,115,C,3,2,86,49,38,5,9999999999,1,U,0,C,35,1,89,1,1,1,21,0,0,0,0,0,0,90,170,6,U,U,U,U,0,1,U,1,1,2,3,40,2,3,0
207.874,316.59172125,259.97773814,79,0,116F,116,F,3,1,79,22,2,4,2Q69R9X100,1,U,1,31,35,4,20,1,4,4,37,0,0,0,0,U,0,270,270,6,U,U,U,U,0,1,13,0,0,1,4,23,4,0,0
207.874,316.59172125,259.97773814,79,0,116F,116,F,3,2,76,49,32,4,9999999999,0,U,0,C,35,1,21,1,1,0,23,0,0,0,0,0,U,270,270,6,U,U,U,U,0,0,U,N,N,1,N,N,N,N,0
19.129,29.133636222,23.592156311,79,0,117C,117,C,3,1,91,20,472,20,1GNDM19Z0M,1,U,1,13,35,1,50,1,1,1,36,0,0,0,0,0,0,355,180,1,31,-30,5,1797,1,1,17,0,1,8,3,21,4,2,0
19.129,29.133636222,23.592156311,79,0,117C,117,C,3,2,87,20,31,4,J81RG5172H,1,U,0,C,35,U,51,1,1,1,21,0,0,0,0,0,0,350,180,1,51,-51,9,1504,1,1,17,0,1,2,U,36,20,7,0
122.973,187.28766143,141.96421706,79,0,118E,118,E,3,1,86,37,32,4,9999999999,1,55,0,C,55,1,47,1,2,2,26,0,0,0,0,0,0,U,U,6,U,U,U,U,0,0,U,0,1,2,4,N,N,1,0
