PSU,CASEID,CASENO,STRATIF,AOPSCASE,VERSION,VEHFORMS,MONTH,YEAR,TIME,EVENTS,ATREAT,AAIS,ALCDRUG,AINJSER,AINJURED,DAYWEEK,PSUWGT,NATWGT
4,65C,65,C,1,2,2,12,89,1709,1,4,2,2,0,1,2,4.78,65.81582
4,66B,66,B,0,2,1,12,89,1153,1,1,6,U,1,2,4,1.49,20.51581
5,1E,1,E,0,2,2,1,89,1910,2,4,2,2,0,3,4,31.2,314.4024
5,2G,2,G,0,2,1,1,89,1530,1,0,0,2,0,0,6,96,967.392
5,3A,3,A,0,2,2,1,89,1647,7,4,3,2,1,3,3,1.44,14.51088
5,4E,4,E,0,2,2,1,89,1540,2,4,1,U,0,2,5,31.2,314.4024
5,5G,5,G,0,2,2,1,89,847,1,0,0,U,0,0,5,96,967.392
5,6H,6,H,0,2,2,1,89,1755,1,0,0,U,0,0,6,134,1350.318
5,7B,7,B,0,2,1,1,89,254,2,1,5,1,1,1,7,2.03,20.45631
5,8B,8,B,0,2,2,1,89,1959,2,1,4,U,2,3,6,2.03,20.45631
5,9C,9,C,0,2,2,1,89,923,2,3,5,U,1,1,6,3.71,37.38567
5,10E,10,E,0,2,1,1,89,49,2,3,2,1,0,1,5,31.2,314.4024
5,11F,11,F,0,2,1,1,89,1040,2,3,2,2,0,2,3,39.8,401.0646
5,12C,12,C,0,2,1,2,89,2224,5,3,3,1,1,2,7,3.71,37.38567
5,13D,13,D,0,2,2,1,89,2134,1,3,2,1,0,2,2,5.62,56.63274
5,14G,14,G,0,2,2,1,89,802,2,0,0,2,0,0,3,96,967.392
5,15E,15,E,0,2,1,2,89,2104,1,4,1,U,0,2,6,31.2,314.4024
5,16D,16,D,0,2,2,2,89,1316,2,4,2,2,0,3,1,5.62,56.63274
5,17G,17,G,0,2,2,2,89,932,1,0,0,U,0,0,4,96,967.392
5,18E,18,E,0,2,3,2,89,1225,2,4,1,U,0,1,3,31.2,314.4024
5,19D,19,D,0,2,1,2,89,2210,1,3,3,1,1,1,5,7.025,70.790925
5,20E,20,E,0,2,3,2,89,653,2,4,1,U,0,2,6,39,393.003
5,21F,21,F,0,2,2,2,89,1351,1,4,1,2,0,1,5,49.75,501.33075
5,22H,22,H,0,2,1,2,89,2040,3,0,0,U,0,0,1,167.5,1687.8975
5,23E,23,E,0,2,1,2,89,1642,2,4,1,U,0,1,3,31.2,314.4024
5,24C,24,C,0,2,1,2,89,2330,3,3,4,1,1,2,2,3.71,37.38567
5,25E,25,E,0,2,2,2,89,1251,1,4,1,U,0,1,3,31.2,314.4024
5,26C,26,C,0,2,1,3,89,207,1,3,1,1,0,1,1,3.71,37.38567
5,27C,27,C,0,2,3,2,89,1832,2,3,3,1,1,6,3,3.71,37.38567
5,28C,28,C,0,2,1,3,89,750,1,3,3,2,1,2,2,3.71,37.38567
5,29F,29,F,0,2,2,3,89,1810,2,4,2,2,0,1,2,39.8,401.0646
5,30G,30,G,0,2,1,3,89,1425,2,0,0,2,0,0,2,96,967.392
5,31C,31,C,0,2,1,3,89,1814,5,3,3,U,1,2,7,3.71,37.38567
5,32E,32,E,0,2,2,3,89,820,2,4,2,U,0,2,6,31.2,314.4024
5,34E,34,E,0,2,2,3,89,1635,1,3,1,U,0,1,5,31.2,314.4024
5,35F,35,F,0,2,2,3,89,1542,1,4,2,U,0,3,7,39.8,401.0646
5,36G,36,G,0,2,3,3,89,1336,2,0,0,U,0,0,5,96,967.392
5,37C,37,C,0,2,1,3,89,356,1,3,3,1,1,1,2,3.71,37.38567
5,38D,38,D,0,2,1,3,89,1516,1,3,2,2,0,4,5,5.62,56.63274
5,39E,39,E,0,2,2,3,89,2310,1,4,0,U,0,0,4,31.2,314.4024
5,40F,40,F,0,2,2,3,89,1124,2,4,1,U,0,2,2,39.8,401.0646
5,41C,41,C,0,2,2,4,89,2116,2,3,2,U,0,2,3,3.71,37.38567
5,42C,42,C,0,2,1,4,89,2128,2,3,2,2,0,1,3,3.71,37.38567
5,43E,43,E,0,2,2,3,89,740,1,4,2,2,0,2,5,31.2,314.4024
5,44F,44,F,0,2,2,4,89,1641,1,4,1,2,0,1,6,39.8,401.0646
5,45G,45,G,0,2,2,4,89,1912,1,6,1,U,0,1,6,96,967.392
5,46H,46,H,0,2,1,4,89,218,3,0,0,U,0,0,7,134,1350.318
5,47D,47,D,0,2,1,4,89,1531,6,4,1,U,0,2,7,5.62,56.63274
5,48E,48,E,0,2,2,4,89,835,3,3,2,U,0,3,3,31.2,314.4024
5,49C,49,C,0,2,1,4,89,1435,3,4,1,U,0,1,4,3.71,37.38567
5,50E,50,E,0,2,1,4,89,1232,2,U,7,U,0,1,4,31.2,314.4024
5,52F,52,F,0,2,1,4,89,2153,1,4,1,U,0,1,1,39.8,401.0646
5,53E,53,E,0,2,2,4,89,1700,1,3,2,U,0,2,2,31.2,314.4024
5,54E,54,E,0,2,2,4,89,1530,1,4,2,2,0,2,6,31.2,314.4024
5,55H,55,H,0,2,1,5,89,1840,2,0,0,U,0,0,3,134,1350.318
5,56G,56,G,0,2,3,5,89,1625,2,0,0,2,0,0,2,96,967.392
5,57C,57,C,0,2,3,5,89,1802,3,3,2,U,0,3,6,3.71,37.38567
5,58F,58,F,0,2,1,5,89,2331,5,4,1,U,0,2,3,39.8,401.0646
5,59E,59,E,0,2,1,5,89,1211,3,4,1,1,0,1,3,31.2,314.4024
5,60C,60,C,0,2,1,5,89,1505,3,3,3,1,1,2,6,3.71,37.38567
5,61D,61,D,0,2,1,5,89,1635,2,3,2,U,0,1,2,5.62,56.63274
5,62E,62,E,0,2,2,5,89,1640,1,4,1,2,0,1,4,31.2,314.4024
5,63G,63,G,0,2,1,5,89,2330,1,0,0,1,0,0,6,96,967.392
5,64F,64,F,0,2,1,5,89,1610,3,4,1,2,0,1,4,39.8,401.0646
5,65H,65,H,0,2,2,5,89,2208,1,0,0,U,0,0,5,134,1350.318
5,66C,66,C,0,2,2,5,89,1912,1,3,2,U,0,2,3,3.71,37.38567
5,67E,67,E,0,2,2,5,89,1319,1,4,1,2,0,1,2,31.2,314.4024
5,68G,68,G,0,2,2,5,89,1717,1,0,0,2,0,0,5,96,967.392
5,69C,69,C,0,2,1,5,89,300,2,3,2,1,0,2,5,3.71,37.38567
5,70C,70,C,0,2,1,5,89,1255,2,4,1,2,0,2,1,3.71,37.38567
5,71F,71,F,0,2,1,5,89,415,1,0,1,1,0,1,7,39.8,401.0646
5,72C,72,C,0,2,2,6,89,1050,1,3,2,U,0,3,1,3.71,37.38567
5,73D,73,D,0,2,2,6,89,112,1,3,2,1,0,1,3,5.62,56.63274
5,74E,74,E,0,2,2,6,89,1828,4,4,1,U,0,1,7,31.2,314.4024
5,75F,75,F,0,2,2,6,89,1637,1,4,0,U,0,0,4,39.8,401.0646
5,76G,76,G,0,2,2,6,89,1221,1,0,0,U,0,0,6,96,967.392
5,77D,77,D,0,2,2,6,89,2100,1,3,2,1,0,3,6,5.62,56.63274
5,78E,78,E,0,2,2,5,89,1405,1,4,1,U,0,1,3,31.2,314.4024
5,79F,79,F,0,2,2,6,89,2247,2,3,2,U,0,3,6,39.8,401.0646
5,80H,80,H,0,2,3,6,89,750,2,0,0,U,0,0,6,134,1350.318
5,81C,81,C,0,2,2,6,89,630,5,3,3,1,1,1,2,3.71,37.38567
5,82E,82,E,0,2,2,6,89,1346,1,4,1,2,0,2,7,31.2,314.4024
5,83D,83,D,0,2,2,6,89,1633,3,3,2,U,0,2,6,5.62,56.63274
5,84F,84,F,0,2,3,6,89,946,2,4,2,2,0,1,4,34.4,346.6488
5,85C,85,C,0,2,1,7,89,321,4,4,1,1,0,1,1,3.71,37.38567
5,86E,86,E,0,2,3,6,89,749,2,4,2,U,0,2,4,27,272.079
5,87B,87,B,1,2,6,7,89,1159,5,1,5,U,2,10,3,2.03,20.45631
5,88A,88,A,0,2,2,7,89,1813,2,1,4,1,3,4,1,1.44,14.51088
5,90H,90,H,0,2,1,7,89,2249,1,0,0,2,0,0,1,134,1350.318
5,91D,91,D,0,2,2,7,89,2200,3,3,4,1,1,2,5,5.62,56.63274
5,92F,92,F,0,2,1,7,89,652,2,4,1,1,0,2,7,34.4,346.6488
5,94E,94,E,0,2,2,7,89,1410,1,4,1,U,0,1,1,27,272.079
5,95E,95,E,0,2,2,7,89,2145,1,4,1,1,0,2,5,27,272.079
5,96G,96,G,0,2,2,7,89,1720,1,0,0,2,0,0,3,96,967.392
5,97D,97,D,0,2,1,7,89,2229,1,3,1,1,0,1,4,5.62,56.63274
5,98E,98,E,0,2,5,7,89,1800,4,4,1,U,0,1,2,27,272.079
5,99F,99,F,0,2,1,7,89,2323,3,4,2,2,0,1,4,34.4,346.6488
5,100G,100,G,0,2,2,7,89,1759,1,0,0,U,0,0,7,96,967.392
5,101H,101,H,0,2,2,8,89,1458,1,0,0,U,0,0,4,134,1350.318
5,102E,102,E,0,2,2,8,89,925,2,4,1,U,0,1,5,27,272.079
5,103D,103,D,0,2,2,8,89,1525,2,3,4,2,2,4,3,5.62,56.63274
5,104F,104,F,0,2,1,8,89,1454,1,4,2,2,0,1,7,34.4,346.6488
5,105E,105,E,0,2,3,8,89,1943,4,4,1,2,0,2,7,27,272.079
5,106G,106,G,0,2,2,8,89,1600,3,0,0,2,0,0,3,96,967.392
5,107E,107,E,0,2,2,8,89,1255,1,3,1,U,0,1,4,27,272.079
5,108F,108,F,0,2,2,8,89,1639,1,4,1,U,0,2,4,34.4,346.6488
5,109B,109,B,0,2,1,8,89,1655,3,1,5,1,2,2,7,2.03,20.45631
5,110C,110,C,0,2,3,8,89,1800,3,3,2,2,0,2,3,3.71,37.38567
5,111E,111,E,0,2,2,8,89,1500,1,4,1,2,0,1,4,27,272.079
5,112F,112,F,0,2,2,8,89,2059,1,0,0,U,0,0,2,34.4,346.6488
5,113G,113,G,0,2,1,9,89,1017,1,0,0,U,0,0,3,96,967.392
5,114H,114,H,0,2,1,8,89,119,2,0,0,1,0,0,2,134,1350.318
5,115E,115,E,0,2,4,9,89,1205,3,4,1,U,0,1,3,27,272.079
5,116F,116,F,0,2,2,9,89,225,2,4,2,U,0,1,1,34.4,346.6488
5,117G,117,G,0,2,2,9,89,1216,1,0,0,U,0,0,5,96,967.392
5,118C,118,C,0,2,1,9,89,458,1,3,3,1,1,1,1,3.71,37.38567
5,119E,119,E,0,2,1,9,89,2240,3,3,2,2,0,1,4,27,272.079
5,120G,120,G,0,2,1,9,89,1940,1,0,0,U,0,0,4,96,967.392
5,121C,121,C,0,2,1,9,89,2332,8,3,3,1,1,1,1,3.71,37.38567
5,122E,122,E,0,2,2,9,89,853,3,3,1,2,0,3,6,27,272.079
5,123A,123,A,1,2,3,9,89,1035,2,1,5,2,1,1,4,1.44,14.51088
5,124D,124,D,1,2,3,9,89,824,3,4,1,U,0,2,3,5.62,56.63274
5,125F,125,F,0,2,2,9,89,710,1,4,1,2,0,1,1,34.4,346.6488
5,126H,126,H,0,2,2,10,89,1848,1,6,0,U,0,0,1,134,1350.318
5,127E,127,E,0,2,2,10,89,819,1,4,1,2,0,1,2,27,272.079
5,128G,128,G,0,2,5,9,89,1405,4,0,0,2,0,0,6,96,967.392
5,129D,129,D,0,2,1,10,89,141,1,3,2,1,0,2,6,5.62,56.63274
5,130E,130,E,0,2,3,10,89,1650,2,4,1,U,0,1,4,27,272.079
5,131F,131,F,0,2,2,10,89,738,1,4,1,2,0,3,6,34.4,346.6488
5,132D,132,D,0,2,2,10,89,1730,1,3,3,2,1,1,5,5.62,56.63274
5,133C,133,C,0,2,1,10,89,1409,6,3,3,U,1,1,6,3.71,37.38567
5,134C,134,C,0,2,1,10,89,2200,3,4,1,U,0,1,3,3.71,37.38567
5,135D,135,D,0,2,2,10,89,800,3,3,2,U,0,2,4,5.62,56.63274
5,136F,136,F,0,2,2,10,89,1145,1,4,1,2,0,1,3,34.4,346.6488
5,137G,137,G,0,2,2,10,89,2213,2,6,1,2,0,1,6,96,967.392
5,138E,138,E,0,2,2,10,89,1100,1,3,2,2,0,5,7,27,272.079
5,139C,139,C,0,2,1,10,89,1645,3,3,2,1,0,1,3,3.71,37.38567
5,140D,140,D,0,2,2,10,89,946,1,1,3,2,1,2,6,9.3854,94.5766758
5,141E,141,E,0,2,3,10,89,1315,2,4,1,2,0,1,1,45.09,454.37193
5,142H,142,H,0,2,2,10,89,2230,1,0,0,2,0,0,4,223.78,2255.03106
5,143D,143,D,0,2,2,10,89,704,1,3,2,U,0,2,2,5.62,56.63274
5,144G,144,G,1,2,3,11,89,134,3,U,7,U,0,2,5,96,967.392
5,145C,145,C,0,2,1,10,89,730,3,4,2,2,0,1,2,3.71,37.38567
5,146E,146,E,1,2,2,11,89,212,2,3,4,1,1,2,1,27,272.079
5,147C,147,C,0,2,1,11,89,810,1,3,2,2,0,3,5,3.71,37.38567
5,148D,148,D,0,2,1,11,89,1520,3,U,1,1,0,1,6,5.62,56.63274
5,149G,149,G,0,2,2,11,89,U,1,0,0,2,0,0,5,96,967.392
5,150E,150,E,1,2,2,11,89,900,4,4,1,U,0,1,6,27,272.079
5,151F,151,F,0,2,2,11,89,1507,1,4,1,2,0,1,5,34.4,346.6488
5,152A,152,A,0,2,1,11,89,2330,2,1,6,1,1,2,7,1.44,14.51088
5,153E,153,E,0,2,1,11,89,2323,1,3,1,U,0,1,1,27,272.079
5,154B,154,B,0,2,1,11,89,106,3,1,6,1,1,2,7,2.03,20.45631
5,155H,155,H,0,2,2,11,89,232,1,0,0,U,0,0,7,134,1350.318
5,156B,156,B,0,2,1,11,89,1359,2,1,5,2,1,1,3,2.03,20.45631
5,157C,157,C,0,2,1,11,89,230,2,4,1,U,0,1,7,3.71,37.38567
5,158F,158,F,0,2,2,11,89,1316,2,4,1,U,0,1,1,34.4,346.6488
5,159G,159,G,0,2,1,11,89,932,1,0,0,2,0,0,3,96,967.392
5,160A,160,A,0,2,1,11,89,2051,2,1,6,2,2,2,7,1.44,14.51088
5,161E,161,E,0,2,2,11,89,1804,1,4,1,U,0,1,7,27,272.079
5,162E,162,E,0,2,2,11,89,1940,1,4,1,U,0,1,7,27,272.079
5,163C,163,C,0,2,2,11,89,1525,1,3,3,2,1,2,1,3.71,37.38567
5,164C,164,C,0,2,3,12,89,1622,3,3,3,U,1,2,6,3.71,37.38567
5,165E,165,E,1,2,2,12,89,1552,1,4,1,2,0,2,3,27,272.079
5,166G,166,G,0,2,1,12,89,1901,1,0,0,1,0,0,1,96,967.392
5,167F,167,F,0,2,2,12,89,1140,2,4,1,U,0,1,7,34.4,346.6488
5,168E,168,E,0,2,2,12,89,1113,1,4,1,2,0,1,6,27,272.079
5,169H,169,H,0,2,2,12,89,1330,1,0,0,U,0,0,7,134,1350.318
5,170G,170,G,0,2,1,12,89,702,1,0,0,U,0,0,4,96,967.392
5,171C,171,C,0,2,1,12,89,1015,2,3,1,U,0,1,1,3.71,37.38567
5,172C,172,C,0,2,2,12,89,147,1,3,3,1,1,3,7,3.71,37.38567
5,173D,173,D,0,2,2,12,89,1043,2,3,2,U,0,2,7,5.62,56.63274
5,174E,174,E,1,2,1,12,89,219,1,3,3,2,1,4,4,27,272.079
5,175A,175,A,0,2,1,12,89,121,2,1,5,1,2,2,7,1.44,14.51088
5,176A,176,A,0,2,2,12,89,835,1,1,6,1,2,2,7,1.44,14.51088
5,177E,177,E,1,2,1,12,89,10,7,4,1,2,0,1,1,54,544.158
5,178G,178,G,0,2,1,12,89,2215,1,0,0,1,0,0,4,192,1934.784
5,179C,179,C,0,2,1,12,89,633,3,3,2,U,0,1,1,3.71,37.38567
5,180F,180,F,1,2,3,12,89,2021,2,U,7,U,0,2,6,34.4,346.6488
5,181H,181,H,0,2,2,12,89,935,1,6,1,U,0,1,5,134,1350.318
6,1F,1,F,0,2,1,1,89,5,1,3,2,U,0,2,2,41.9,200.282
6,2E,2,E,0,2,2,1,89,1135,1,4,1,U,0,2,4,32.9,157.262
6,3F,3,F,0,2,2,1,89,2130,3,4,1,2,0,1,1,41.9,200.282
6,4G,4,G,0,2,2,1,89,625,1,0,7,2,0,1,4,101,482.78
6,5E,5,E,0,2,1,1,89,945,2,4,1,U,0,1,5,32.9,157.262
6,6B,6,B,0,2,2,1,89,1130,1,1,4,U,2,2,2,2.8462,13.604836
6,7B,7,B,0,2,2,2,89,1359,3,1,4,U,1,1,5,2.8462,13.604836
6,8C,8,C,0,2,2,1,89,1830,1,U,2,U,0,2,6,3.91,18.6898
6,9E,9,E,0,2,2,1,89,120,3,4,1,U,0,1,4,43.757,209.15846
6,10A,10,A,0,2,2,2,89,1232,1,1,4,U,1,1,4,1.52,7.2656
6,11G,11,G,0,2,2,1,89,58,2,0,0,U,0,0,1,101,482.78
6,12E,12,E,0,2,2,2,89,650,1,4,0,2,0,0,5,32.9,157.262
6,13C,13,C,0,2,3,2,89,2030,2,4,1,U,0,1,6,3.91,18.6898
6,14F,14,F,0,2,4,2,89,30,3,4,1,U,0,3,1,41.9,200.282
6,15H,15,H,0,2,1,2,89,425,1,0,0,1,0,0,7,141,673.98
6,16D,16,D,0,2,1,2,89,1320,1,3,3,1,1,1,6,5.92,28.2976
6,17E,17,E,0,2,1,2,89,50,2,4,1,U,0,1,7,32.9,157.262
6,18C,18,C,0,2,2,2,89,142,1,3,2,U,0,2,6,3.91,18.6898
6,19E,19,E,0,2,2,2,89,2055,1,4,1,U,0,1,4,32.9,157.262
6,20F,20,F,0,2,1,2,89,1112,1,4,1,2,0,1,4,41.9,200.282
6,21G,21,G,0,2,2,2,89,44,1,0,0,U,0,0,3,101,482.78
6,22C,22,C,0,2,1,3,89,1650,1,3,3,U,1,1,5,3.91,18.6898
6,23C,23,C,0,2,2,2,89,156,1,4,1,1,0,2,2,3.91,18.6898
6,24F,24,F,0,2,2,2,89,720,1,4,1,U,0,1,3,41.9,200.282
6,25F,25,F,0,2,2,3,89,140,1,4,1,1,0,1,2,98.7,471.786
6,26E,26,E,0,2,2,3,89,5,1,4,7,1,0,1,7,79.2,378.576
6,27D,27,D,0,2,1,2,89,1340,1,3,1,1,0,3,4,14.5,69.31
6,28A,28,A,0,2,4,3,89,1422,5,1,6,U,1,5,3,6.3,30.114
6,29B,29,B,0,2,1,4,89,500,2,1,4,U,1,3,7,3.17,15.1526
6,30C,30,C,0,2,1,3,89,241,1,3,2,1,0,3,7,7,33.46
6,32D,32,D,0,2,2,4,89,1217,1,U,1,U,0,2,7,29,138.62
6,33A,33,A,0,2,1,4,89,35,6,1,6,1,1,1,6,2.1,10.038
6,34A,34,A,0,2,1,4,89,24,1,1,5,U,2,2,6,2.1,10.038
6,35E,35,E,0,2,1,4,89,1808,1,4,1,U,0,1,5,158.4,757.152
6,36C,36,C,0,2,1,5,89,1747,2,3,3,U,1,1,5,7,33.46
6,37E,37,E,0,2,2,5,89,1235,3,4,2,U,0,1,2,79.2,378.576
6,38C,38,C,0,2,2,5,89,205,2,6,2,U,0,2,4,7,33.46
6,39G,39,G,0,2,2,5,89,1815,1,6,1,U,0,2,1,249,1190.22
6,40C,40,C,0,2,1,6,89,2330,2,3,3,2,2,5,1,7,33.46
6,41E,41,E,0,2,2,6,89,1650,2,4,1,U,0,1,5,79.2,378.576
6,42F,42,F,0,2,2,5,89,1730,1,4,1,2,0,2,6,98.7,471.786
6,43C,43,C,0,2,2,5,89,2030,1,3,2,U,0,4,1,7,33.46
6,44E,44,E,0,2,2,6,89,145,1,4,1,U,0,1,5,79.2,378.576
6,45D,45,D,0,2,1,6,89,605,1,3,3,U,1,1,1,14.5,69.31
6,46A,46,A,0,2,2,7,89,1900,1,1,3,1,1,5,7,2.1,10.038
6,47B,47,B,0,2,1,7,89,140,5,1,4,U,1,5,4,3.17,15.1526
6,48A,48,A,0,2,2,7,89,2115,3,1,3,U,1,4,1,2.1,10.038
6,49F,49,F,0,2,2,5,89,1418,1,4,7,U,0,1,3,98.7,471.786
6,50H,50,H,0,2,1,6,89,1337,2,0,0,U,0,0,5,393,1878.54
6,51C,51,C,0,2,2,7,89,2345,3,3,3,U,1,6,7,7,33.46
6,52E,52,E,0,2,1,6,89,2330,2,0,1,1,0,1,7,79.2,378.576
6,53F,53,F,0,2,2,7,89,955,1,4,1,U,0,3,2,98.7,471.786
6,54A,54,A,0,2,1,7,89,1342,1,1,5,U,2,3,4,3.15,15.057
6,55E,55,E,0,2,2,7,89,745,2,4,1,U,0,2,7,118.8,567.864
6,56D,56,D,0,2,3,7,89,1225,3,3,4,U,1,1,6,14.5,69.31
6,57E,57,E,0,2,2,7,89,1220,1,4,1,U,0,1,5,79.2,378.576
6,58B,58,B,0,2,1,8,89,1122,1,1,4,U,2,2,5,3.17,15.1526
6,59F,59,F,0,2,2,8,89,1600,2,4,2,U,0,1,4,98.7,471.786
6,60C,60,C,0,2,2,8,89,1319,6,3,1,U,0,3,4,7,33.46
6,61E,61,E,1,2,2,8,89,707,4,4,1,U,0,1,4,79.2,378.576
6,62B,62,B,1,2,3,8,89,1307,7,1,3,U,2,7,6,3.17,15.1526
6,63B,63,B,0,2,2,8,89,1135,1,1,3,1,1,1,2,3.17,15.1526
6,64C,64,C,0,2,2,9,89,2246,3,3,5,1,2,9,7,7,33.46
6,65E,65,E,0,2,2,8,89,30,3,4,1,U,0,1,4,79.2,378.576
6,66B,66,B,0,2,1,9,89,906,1,1,6,U,2,3,2,3.17,15.1526
6,67F,67,F,0,2,2,9,89,1500,1,4,1,U,0,1,1,98.7,471.786
6,68E,68,E,0,2,2,9,89,1614,1,3,2,U,0,2,5,79.2,378.576
6,69A,69,A,0,2,2,9,89,1555,4,1,4,U,1,2,3,3.15,15.057
6,70B,70,B,0,2,1,9,89,2041,1,1,5,U,1,1,4,4.755,22.7289
6,71F,71,F,0,2,2,9,89,234,1,4,1,U,0,1,3,98.7,471.786
6,72H,72,H,0,2,2,9,89,1124,1,0,0,U,0,0,4,393,1878.54
6,73C,73,C,0,2,4,9,89,1131,4,3,3,U,1,5,3,7,33.46
6,74E,74,E,0,2,2,9,89,1922,1,4,1,U,0,2,5,79.2,378.576
6,75D,75,D,0,2,2,10,89,2226,7,3,1,U,0,3,1,14.5,69.31
6,76E,76,E,0,2,2,10,89,2140,1,4,1,U,0,2,6,79.2,378.576
6,77B,77,B,0,2,1,10,89,1655,1,1,6,U,1,1,1,4.755,22.7289
6,78E,78,E,0,2,2,10,89,740,1,U,7,U,0,2,2,118.8,567.864
6,79F,79,F,0,2,1,10,89,910,1,U,2,U,0,1,7,98.7,471.786
6,80C,80,C,0,2,2,10,89,2322,1,4,2,U,0,3,5,7,33.46
6,81E,81,E,0,2,2,10,89,2356,1,4,1,1,0,4,2,79.2,378.576
6,82E,82,E,0,2,1,11,89,323,2,4,1,U,0,1,7,118.8,567.864
6,83G,83,G,0,2,4,11,89,2235,3,6,1,1,0,5,3,373.5,1785.33
6,84D,84,D,0,2,2,11,89,1500,2,4,2,U,0,2,5,14.5,69.31
6,85C,85,C,0,2,1,11,89,235,1,3,3,U,2,2,1,7,33.46
6,86E,86,E,0,2,2,11,89,1120,2,4,2,U,0,2,3,79.2,378.576
6,87F,87,F,0,2,1,11,89,830,1,U,1,U,0,1,1,98.7,471.786
6,88C,88,C,0,2,2,12,89,1035,4,4,1,U,0,2,3,7,33.46
6,89C,89,C,0,2,1,11,89,2155,2,3,3,U,1,2,4,7,33.46
6,90D,90,D,0,2,1,12,89,237,1,1,4,1,1,4,2,14.5,69.31
6,91B,91,B,0,2,1,12,89,430,2,1,4,1,1,2,6,4.755,22.7289
6,92E,92,E,0,2,2,12,89,1800,1,4,1,U,0,3,6,118.8,567.864
6,93E,93,E,0,2,2,12,89,850,1,U,7,U,0,1,6,79.2,378.576
6,94F,94,F,0,2,3,12,89,1315,4,4,2,U,0,2,6,98.7,471.786
7,1A,1,A,0,2,2,1,89,1906,1,1,6,U,1,1,6,2.7,43.8507
7,2D,2,D,0,2,2,1,89,939,1,3,3,2,1,1,6,10.5,170.5305
7,3G,3,G,0,2,1,1,89,2125,1,0,0,U,0,0,2,142,2306.222
7,5B,5,B,0,2,2,1,89,1731,3,1,2,1,1,3,3,2.5,40.6025
7,6A,6,A,0,2,2,1,89,1758,1,1,6,1,2,3,1,1.8,29.2338
7,7E,7,E,0,2,1,1,89,220,1,3,3,2,1,2,1,16.7,271.2247
7,8F,8,F,0,2,2,2,89,52,1,0,0,2,0,0,4,21.3,345.9333
7,9G,9,G,0,2,3,2,89,545,2,0,1,U,0,1,2,60,974.46
7,10C,10,C,0,2,2,2,89,2038,5,3,3,U,2,3,3,2.3,37.3543
7,11F,11,F,0,2,2,2,89,651,1,4,1,U,0,2,6,21.3,345.9333
7,12A,12,A,0,2,3,1,89,1955,3,1,5,U,3,5,3,1,16.241
7,13C,13,C,0,2,3,2,89,1102,2,4,1,U,0,1,3,2.3,37.3543
7,14E,14,E,0,2,3,2,89,1615,2,4,1,2,0,3,6,16.7,271.2247
7,16H,16,H,0,2,3,2,89,807,2,0,0,U,0,0,4,83,1348.003
7,17E,17,E,0,2,2,2,89,834,1,4,1,U,0,4,3,16.7,271.2247
7,18B,18,B,0,2,2,2,89,1744,3,1,5,1,3,3,1,1.26,20.46366
7,19C,19,C,0,2,3,2,89,1522,2,3,3,2,1,2,4,2.3,37.3543
7,20D,20,D,0,2,2,2,89,1210,2,3,2,1,0,3,6,3.49,56.68109
7,21G,21,G,0,2,2,2,89,2007,1,0,0,U,0,0,3,60,974.46
7,22C,22,C,0,2,1,3,89,1302,2,3,3,U,1,1,1,2.3,37.3543
7,23F,23,F,0,2,1,3,89,2202,2,4,1,1,0,1,5,21.3,345.9333
7,24E,24,E,0,2,2,3,89,1730,1,3,2,U,0,1,2,44.6,724.3486
7,25E,25,E,0,2,2,3,89,1600,1,4,1,U,0,5,3,44.6,724.3486
7,26F,26,F,0,2,3,3,89,2103,2,4,1,2,0,2,7,65.1,1057.2891
7,27G,27,G,0,2,1,4,89,252,1,0,0,U,0,0,7,178,2890.898
7,28H,28,H,0,2,1,3,89,427,1,0,0,1,0,0,6,234,3800.394
7,29E,29,E,0,2,3,4,89,1141,2,3,2,U,0,2,2,44.6,724.3486
7,30A,30,A,0,2,1,4,89,815,5,1,4,U,1,1,7,1.5,24.3615
7,31C,31,C,0,2,1,4,89,2040,2,U,7,1,0,1,6,5.11,82.99151
7,32F,32,F,0,2,2,4,89,2337,2,6,1,1,0,1,6,65.1,1057.2891
7,33E,33,E,0,2,1,4,89,1744,1,4,1,2,0,4,7,44.6,724.3486
7,34C,34,C,0,2,1,5,89,204,2,3,3,U,2,2,3,5.11,82.99151
7,35B,35,B,0,2,3,4,89,1420,2,1,4,1,1,5,7,3.76,61.06616
7,36C,36,C,0,2,2,5,89,1441,1,1,5,U,2,4,6,15.33,248.97453
7,37D,37,D,0,2,1,5,89,1225,2,4,1,U,0,1,5,15.76,255.95816
7,38E,38,E,0,2,2,5,89,1628,1,4,1,1,0,1,7,18.1,293.9621
7,39F,39,F,0,2,2,5,89,227,2,3,2,2,0,1,1,22.4,363.7984
7,40G,40,G,0,2,1,5,89,2115,1,0,0,U,0,0,6,65,1055.665
7,41D,41,D,0,2,3,5,89,1410,3,U,7,U,0,1,5,3.5,56.8435
7,42E,42,E,0,2,1,5,89,1018,2,4,1,2,0,1,3,18.1,293.9621
7,43F,43,F,0,2,1,5,89,240,1,4,1,U,0,1,7,22.4,363.7984
7,44C,44,C,0,2,3,5,89,743,2,3,2,2,0,4,7,2.3,37.3543
7,45E,45,E,0,2,1,5,89,59,2,4,1,U,0,1,2,18.1,293.9621
7,46G,46,G,0,2,1,5,89,U,2,0,0,2,0,0,4,65,1055.665
7,48E,48,E,0,2,2,6,89,1124,1,3,3,U,1,2,4,18.1,293.9621
