PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,NATWGT,PSUWGT,RATWGT
74,62F,62,F,3,4,1,3,R,51,0,0,213.03975,19.250,174.94327433
74,63E,63,E,3,1,1,2,F,2,2,R,95.176183113,8.600,72.143633039
74,63E,63,E,3,2,2,2,L,63,0,0,95.176183113,8.600,72.143633039
74,64G,64,G,3,1,1,1,T,31,0,N,376.278,34.000,336.57946434
74,65F,65,F,3,1,1,3,R,2,3,F,60.8685,5.500,49.983792664
74,66H,66,H,3,1,1,3,F,2,2,R,254.541,23.000,228.76896479
74,67F,67,F,3,1,1,3,R,2,1,F,91.30275,8.250,74.975688997
74,68G,68,G,3,1,1,2,R,2,2,F,282.2085,25.500,252.43459825
74,69F,69,F,3,1,1,3,L,2,3,F,91.30275,8.250,74.975688997
74,70H,70,H,3,1,1,1,F,54,0,0,381.8115,34.500,343.15344718
74,71C,71,C,3,1,1,3,F,2,3,L,27.6675,2.500,22.404892398
74,72F,72,F,3,1,1,15,L,63,0,0,152.17125,13.750,124.95948166
74,72F,72,F,3,2,1,15,B,57,0,0,152.17125,13.750,124.95948166
74,73F,73,F,3,1,1,4,F,2,5,B,152.17125,13.750,124.95948166
74,73F,73,F,3,2,2,5,F,3,1,B,152.17125,13.750,124.95948166
74,74G,74,G,3,1,1,5,F,2,4,B,470.3475,42.500,420.72433042
74,75E,75,E,3,1,1,2,F,2,4,F,47.588091556,4.300,36.071816519
74,75E,75,E,3,2,1,2,R,51,0,0,47.588091556,4.300,36.071816519
74,76H,76,H,3,1,2,3,B,3,15,F,254.541,23.000,228.76896479
74,76H,76,H,3,2,1,15,B,2,3,F,254.541,23.000,228.76896479
74,77D,77,D,3,1,1,15,T,31,0,N,26.782119736,2.420,23.091491919
74,78F,78,F,3,1,1,4,F,2,3,R,121.737,11.000,99.967585329
74,79F,79,F,3,1,1,3,F,51,0,0,152.17125,13.750,124.95948166
74,80G,80,G,3,1,1,5,B,2,2,F,470.3475,42.500,420.72433042
74,81F,81,F,3,1,1,15,F,2,1,L,152.17125,13.750,124.95948166
74,81F,81,F,3,2,1,15,R,2,1,L,152.17125,13.750,124.95948166
74,81F,81,F,3,3,2,1,F,3,4,F,152.17125,13.750,124.95948166
74,82H,82,H,3,1,1,15,F,2,3,L,636.3525,57.500,571.92241197
74,82H,82,H,3,2,1,15,R,2,3,L,636.3525,57.500,571.92241197
74,83E,83,E,3,1,1,5,L,2,15,F,95.176183113,8.600,72.143633039
74,84G,84,G,3,1,1,3,L,2,15,F,376.278,34.000,336.57946434
74,85E,85,E,3,1,1,5,B,2,3,F,95.176183113,8.600,72.143633039
74,86F,86,F,3,1,1,4,F,2,5,B,121.737,11.000,99.967585329
74,87D,87,D,3,1,1,15,F,2,2,F,53.564239471,4.840,46.182983839
74,88F,88,F,3,1,1,3,F,2,5,R,243.474,22.000,199.93517066
74,89C,89,C,3,1,1,4,L,2,2,F,38.7345,3.500,31.366849357
74,89C,89,C,3,2,2,2,R,50,0,0,38.7345,3.500,31.366849357
74,90G,90,G,3,1,1,2,L,2,3,R,658.4865,59.500,589.01406259
74,90G,90,G,3,2,2,3,F,56,0,0,658.4865,59.500,589.01406259
74,90G,90,G,3,3,1,2,F,56,0,0,658.4865,59.500,589.01406259
74,91F,91,F,3,1,1,1,F,2,3,B,152.17125,13.750,124.95948166
74,91F,91,F,3,2,2,3,F,3,2,B,152.17125,13.750,124.95948166
74,91F,91,F,3,3,3,2,F,4,4,B,152.17125,13.750,124.95948166
74,92H,92,H,3,1,1,3,F,2,2,F,636.3525,57.500,571.92241197
74,93E,93,E,3,1,1,4,F,2,2,R,237.94045778,21.500,180.3590826
74,93E,93,E,3,2,1,4,L,2,2,R,237.94045778,21.500,180.3590826
74,93E,93,E,3,3,1,4,F,52,0,0,237.94045778,21.500,180.3590826
74,93E,93,E,3,4,1,4,F,51,0,0,237.94045778,21.500,180.3590826
74,94G,94,G,3,1,1,4,F,2,3,F,940.695,85.000,841.44866085
74,94G,94,G,3,2,1,4,F,3,2,L,940.695,85.000,841.44866085
74,95G,95,G,3,1,1,15,F,58,0,0,188.139,17.000,168.28973217
74,96B,96,B,3,1,1,15,R,42,0,0,27.6675,2.500,30.670752466
74,96B,96,B,3,2,1,15,F,42,0,0,27.6675,2.500,30.670752466
74,97G,97,G,3,1,1,1,R,2,14,F,470.3475,42.500,420.72433042
74,97G,97,G,3,2,2,14,F,42,0,0,470.3475,42.500,420.72433042
74,98E,98,E,3,1,1,1,F,2,15,L,71.382137335,6.450,54.107724779
74,98E,98,E,3,2,1,1,R,2,15,L,71.382137335,6.450,54.107724779
74,98E,98,E,3,3,2,15,F,71,0,0,71.382137335,6.450,54.107724779
74,99H,99,H,3,1,1,13,F,2,14,B,381.8115,34.500,343.15344718
74,99H,99,H,3,2,2,14,F,3,13,B,381.8115,34.500,343.15344718
74,100D,100,D,3,1,1,1,L,42,0,0,13.6493,1.233,11.768400103
74,101F,101,F,3,1,1,15,F,2,1,B,102.36975,9.250,84.0636513
74,102F,102,F,3,1,1,1,F,41,0,0,102.36975,9.250,84.0636513
74,102F,102,F,3,2,1,1,F,41,0,0,102.36975,9.250,84.0636513
74,102F,102,F,3,3,1,1,F,51,0,0,102.36975,9.250,84.0636513
74,103H,103,H,3,1,1,13,R,2,2,L,409.479,37.000,368.01963901
74,103H,103,H,3,2,1,13,F,2,2,L,409.479,37.000,368.01963901
74,104C,104,C,3,1,1,1,L,2,1,F,18.014616667,1.628,14.588074384
74,104C,104,C,3,2,2,1,L,60,0,0,18.014616667,1.628,14.588074384
74,105E,105,E,3,1,1,3,R,2,5,F,115.80825,10.464,87.782758434
74,106F,106,F,3,1,1,15,F,2,3,F,202.6644375,18.313,166.42330967
74,106F,106,F,3,2,1,15,R,2,3,L,202.6644375,18.313,166.42330967
74,107G,107,G,3,1,1,2,R,2,3,F,405.328875,36.625,362.56537886
74,108D,108,D,3,1,1,4,B,2,15,F,29.419775,2.658,25.365673195
74,108D,108,D,3,2,1,4,L,54,0,0,29.419775,2.658,25.365673195
74,108D,108,D,3,3,1,4,F,54,0,0,29.419775,2.658,25.365673195
74,108D,108,D,3,4,1,4,R,54,0,0,29.419775,2.658,25.365673195
74,108D,108,D,3,5,2,15,T,31,0,N,29.419775,2.658,25.365673195
74,109E,109,E,3,1,1,2,L,2,15,F,126.08475,11.393,95.572354746
74,110F,110,F,3,1,1,3,F,2,1,B,220.6483125,19.938,181.19124841
74,111H,111,H,3,1,1,1,L,2,U,9,882.59325,79.750,793.23151921
74,112B,112,B,3,1,1,4,F,57,0,0,18.562377273,1.677,20.577286655
74,112B,112,B,3,2,1,4,F,51,0,0,18.562377273,1.677,20.577286655
74,112B,112,B,3,3,1,4,F,45,0,0,18.562377273,1.677,20.577286655
74,112B,112,B,3,4,1,4,F,63,0,0,18.562377273,1.677,20.577286655
74,113E,113,E,3,1,1,1,F,2,1,L,145.84725,13.179,110.55234765
74,113E,113,E,3,2,1,1,R,2,1,L,145.84725,13.179,110.55234765
74,113E,113,E,3,3,2,1,F,52,0,0,145.84725,13.179,110.55234765
74,114F,114,F,3,1,1,12,F,2,11,F,255.2326875,23.063,209.59113061
74,114F,114,F,3,2,1,12,L,2,11,R,255.2326875,23.063,209.59113061
74,114F,114,F,3,3,2,11,F,42,0,0,255.2326875,23.063,209.59113061
74,115G,115,G,3,1,1,4,F,2,5,L,510.465375,46.125,456.60964096
74,116D,116,D,3,1,1,3,F,2,1,B,18.8139,1.700,16.22130825
74,116D,116,D,3,2,2,1,F,42,0,0,18.8139,1.700,16.22130825
74,116D,116,D,3,3,2,1,F,57,0,0,18.8139,1.700,16.22130825
74,117E,117,E,3,1,1,18,F,2,12,F,80.631,7.286,61.11837106
74,118F,118,F,3,1,1,3,F,2,4,F,141.10425,12.750,115.87151936
74,118F,118,F,3,2,1,3,R,3,2,L,141.10425,12.750,115.87151936
74,119G,119,G,3,1,1,2,F,54,0,0,282.2085,25.500,252.43459825
74,120C,120,C,3,1,1,2,F,2,5,F,21.826583333,1.972,17.67497067
74,121E,121,E,3,1,1,14,L,2,2,F,140.31375,12.679,106.35794964
74,121E,121,E,3,2,1,14,L,2,2,R,140.31375,12.679,106.35794964
74,122F,122,F,3,1,1,5,R,2,4,F,245.5490625,22.188,201.63916359
74,123H,123,H,3,1,1,4,F,2,1,R,982.19625,88.750,882.74980978
74,124C,124,C,3,1,1,2,F,2,15,F,25.0852,2.267,20.313769108
74,124C,124,C,3,2,1,2,R,2,15,L,25.0852,2.267,20.313769108
74,124C,124,C,3,3,1,2,F,42,0,0,25.0852,2.267,20.313769108
74,125E,125,E,3,1,1,15,F,2,13,R,161.262,14.571,122.23674212
74,126F,126,F,3,1,1,2,R,2,14,F,282.2085,25.500,231.74303872
74,127H,127,H,3,1,1,5,L,57,0,0,1128.834,102.000,1014.5406265
74,127H,127,H,3,2,1,5,F,68,0,0,1128.834,102.000,1014.5406265
74,127H,127,H,3,3,1,5,L,51,0,0,1128.834,102.000,1014.5406265
74,127H,127,H,3,4,1,5,R,50,0,0,1128.834,102.000,1014.5406265
74,127H,127,H,3,5,1,5,F,50,0,0,1128.834,102.000,1014.5406265
74,128C,128,C,3,1,1,15,R,64,0,0,13.83375,1.250,11.202446199
74,128C,128,C,3,2,1,15,R,2,2,F,13.83375,1.250,11.202446199
74,128C,128,C,3,3,1,15,R,2,2,L,13.83375,1.250,11.202446199
74,128C,128,C,3,4,1,15,F,3,1,R,13.83375,1.250,11.202446199
74,128C,128,C,3,5,2,2,R,64,0,0,13.83375,1.250,11.202446199
74,129F,129,F,3,1,1,15,F,2,1,F,155.6296875,14.063,127.79946988
74,129F,129,F,3,2,1,15,L,2,1,R,155.6296875,14.063,127.79946988
74,130G,130,G,3,1,1,3,F,2,3,B,311.259375,28.125,278.42051278
74,131H,131,H,3,1,1,2,L,45,0,0,622.51875,56.250,559.48931606
74,131H,131,H,3,2,1,2,L,31,0,N,622.51875,56.250,559.48931606
74,132A,132,A,3,1,1,4,R,2,2,F,12.324613636,1.114,12.100614105
74,132A,132,A,3,2,1,4,F,68,0,0,12.324613636,1.114,12.100614105
74,133D,133,D,3,1,1,15,R,2,5,F,22.595125,2.042,19.481473143
74,133D,133,D,3,2,1,15,L,3,15,L,22.595125,2.042,19.481473143
74,134F,134,F,3,1,1,4,F,58,0,0,169.4634375,15.313,139.15942276
74,134F,134,F,3,2,1,4,B,68,0,0,169.4634375,15.313,139.15942276
74,134F,134,F,3,3,1,4,R,57,0,0,169.4634375,15.313,139.15942276
74,135G,135,G,3,1,1,3,F,2,5,R,338.926875,30.625,303.1690028
74,136A,136,A,3,1,1,2,R,51,0,0,12.324613636,1.114,12.100614105
74,136A,136,A,3,2,1,2,T,31,0,N,12.324613636,1.114,12.100614105
74,137E,137,E,3,1,1,2,F,51,0,0,96.83625,8.750,73.401965244
74,138F,138,F,3,1,1,3,F,71,0,0,169.4634375,15.313,139.15942276
74,139H,139,H,3,1,1,5,F,2,3,F,677.85375,61.250,609.22169971
74,140D,140,D,3,1,1,24,F,2,1,L,13.2804,1.200,11.450335235
74,141D,141,D,3,1,1,2,F,2,4,F,13.2804,1.200,11.450335235
74,142F,142,F,3,1,1,1,R,2,12,F,99.603,9.000,81.791660724
74,142F,142,F,3,2,1,1,R,2,12,L,99.603,9.000,81.791660724
74,143G,143,G,3,1,1,1,F,2,5,R,199.206,18.000,178.18912818
74,143G,143,G,3,2,1,1,L,2,5,R,199.206,18.000,178.18912818
74,143G,143,G,3,3,2,5,F,51,0,0,199.206,18.000,178.18912818
74,144B,144,B,3,1,1,4,F,2,3,F,16.248368182,1.468,18.012096448
74,145E,145,E,3,1,1,3,R,2,3,F,127.66575,11.536,96.770754178
74,146F,146,F,3,1,1,15,9,31,0,N,223.4150625,20.188,183.46323899
74,147H,147,H,3,1,1,3,F,2,5,L,893.66025,80.750,803.17799594
74,147H,147,H,3,2,2,5,L,3,5,F,893.66025,80.750,803.17799594
74,147H,147,H,3,3,2,5,L,56,0,0,893.66025,80.750,803.17799594
74,148E,148,E,3,1,1,4,R,2,1,F,92.4885,8.357,70.106366804
74,149F,149,F,3,1,1,4,F,2,3,R,161.854875,14.625,132.91144868
74,150G,150,G,3,1,1,1,B,3,4,F,323.70975,29.250,289.55733329
74,150G,150,G,3,2,1,1,F,2,1,B,323.70975,29.250,289.55733329
74,151H,151,H,3,1,1,4,F,71,0,0,647.4195,58.500,581.8688887
74,151H,151,H,3,2,1,4,B,41,0,0,647.4195,58.500,581.8688887
74,151H,151,H,3,3,1,4,F,71,0,0,647.4195,58.500,581.8688887
74,152E,152,E,3,1,1,1,F,2,1,L,108.69375,9.821,82.389960987
74,153F,153,F,3,1,1,3,F,2,1,R,190.2140625,17.188,156.19935208
74,153F,153,F,3,2,1,3,L,2,1,R,190.2140625,17.188,156.19935208
74,154F,154,F,3,1,1,3,F,2,13,R,190.2140625,17.188,156.19935208
74,154F,154,F,3,2,1,3,L,2,13,R,190.2140625,17.188,156.19935208
74,154F,154,F,3,3,1,3,F,62,0,0,190.2140625,17.188,156.19935208
74,155H,155,H,3,1,1,1,F,55,0,0,760.85625,68.750,683.82027518
74,156D,156,D,3,1,1,14,T,31,0,N,28.128625,2.542,24.252446158
74,157E,157,E,3,1,1,12,F,2,1,B,120.55125,10.893,91.377956732
74,158F,158,F,3,1,1,5,F,71,0,0,210.9646875,19.063,173.23928139
74,158F,158,F,3,2,1,5,R,2,2,F,210.9646875,19.063,173.23928139
74,158F,158,F,3,3,1,5,F,68,0,0,210.9646875,19.063,173.23928139
74,158F,158,F,3,4,1,5,F,68,0,0,210.9646875,19.063,173.23928139
74,158F,158,F,3,5,1,5,R,51,0,0,210.9646875,19.063,173.23928139
74,158F,158,F,3,6,1,5,F,68,0,0,210.9646875,19.063,173.23928139
74,158F,158,F,3,7,1,5,F,58,0,0,210.9646875,19.063,173.23928139
74,159G,159,G,3,1,1,2,B,2,3,F,421.929375,38.125,377.41447288
74,160C,160,C,3,1,1,15,F,2,2,R,11.189966667,1.011,9.0615342588
74,160C,160,C,3,2,2,2,L,61,0,0,11.189966667,1.011,9.0615342588
74,161E,161,E,3,1,1,3,L,2,1,F,71.9355,6.500,54.527174181
74,161E,161,E,3,2,2,1,F,41,0,0,71.9355,6.500,54.527174181
74,161E,161,E,3,3,2,1,U,68,0,0,71.9355,6.500,54.527174181
74,162F,162,F,3,1,1,5,F,2,15,F,125.887125,11.375,103.37557119
74,162F,162,F,3,2,2,15,F,4,1,L,125.887125,11.375,103.37557119
74,162F,162,F,3,3,3,1,L,4,1,R,125.887125,11.375,103.37557119
74,163G,163,G,3,1,1,5,B,2,19,F,251.77425,22.750,225.21125923
74,164E,164,E,3,1,1,1,L,63,0,0,64.0305,5.786,48.535177018
74,164E,164,E,3,2,1,1,T,31,0,N,64.0305,5.786,48.535177018
74,165E,165,E,3,1,1,2,F,68,0,0,64.0305,5.786,48.535177018
74,166F,166,F,3,1,1,15,L,45,0,0,112.053375,10.125,92.015618315
74,166F,166,F,3,2,1,15,L,52,0,0,112.053375,10.125,92.015618315
74,166F,166,F,3,3,1,15,L,31,0,N,112.053375,10.125,92.015618315
74,167G,167,G,3,1,1,2,F,2,1,R,224.10675,20.250,200.4627692
74,168E,168,E,3,1,1,4,L,2,15,F,80.631,7.286,61.11837106
74,169E,169,E,3,1,1,1,R,2,4,F,80.631,7.286,61.11837106
74,169E,169,E,3,2,1,1,R,2,4,F,80.631,7.286,61.11837106
74,170F,170,F,3,1,1,3,F,56,0,0,141.10425,12.750,115.87151936
74,171G,171,G,3,1,1,3,F,2,14,B,282.2085,25.500,252.43459825
74,172C,172,C,3,1,1,1,L,2,2,F,34.49215,3.117,27.931432523
74,172C,172,C,3,2,1,1,L,2,2,L,34.49215,3.117,27.931432523
74,172C,172,C,3,3,1,1,F,2,2,L,34.49215,3.117,27.931432523
74,173E,173,E,3,1,1,1,F,2,2,R,221.73525,20.036,168.07552041
74,173E,173,E,3,2,2,2,F,3,12,L,221.73525,20.036,168.07552041
74,174F,174,F,3,1,1,3,R,51,0,0,388.0366875,35.063,318.64667824
74,175H,175,H,3,1,1,3,F,71,0,0,1552.14675,140.250,1394.9933614
74,176E,176,E,3,1,1,14,R,2,1,F,65.21625,5.893,49.433976592
74,176E,176,E,3,2,1,14,R,2,1,L,65.21625,5.893,49.433976592
74,176E,176,E,3,3,1,14,F,3,11,F,65.21625,5.893,49.433976592
74,177F,177,F,3,1,1,2,F,2,2,R,114.1284375,10.313,93.719611246
74,177F,177,F,3,2,2,2,R,88,0,0,114.1284375,10.313,93.719611246
74,178G,178,G,3,1,1,2,R,88,0,0,228.256875,20.625,204.17504271
74,179H,179,H,3,1,1,3,R,2,1,F,456.51375,41.250,410.29216511
74,180E,180,E,3,1,1,15,F,60,0,0,82.60725,7.464,62.616370351
74,181E,181,E,3,1,1,2,F,2,15,L,82.60725,7.464,62.616370351
74,181E,181,E,3,2,2,15,T,31,0,N,82.60725,7.464,62.616370351
74,182F,182,F,3,1,1,2,F,2,4,L,144.5626875,13.063,118.71150758
74,182F,182,F,3,2,1,2,L,58,0,0,144.5626875,13.063,118.71150758
74,182F,182,F,3,3,1,2,B,52,0,0,144.5626875,13.063,118.71150758
74,183H,183,H,3,1,1,5,B,2,3,F,578.25075,52.250,519.70340914
74,183H,183,H,3,2,2,3,B,3,2,F,578.25075,52.250,519.70340914
74,184C,184,C,3,1,1,4,F,2,15,B,14.20265,1.283,11.501178098
74,185C,185,C,3,1,4,11,B,5,2,F,14.20265,1.283,11.501178098
74,185C,185,C,3,2,3,13,B,4,11,F,14.20265,1.283,11.501178098
74,185C,185,C,3,3,2,1,B,3,13,F,14.20265,1.283,11.501178098
74,185C,185,C,3,4,1,13,B,2,1,F,14.20265,1.283,11.501178098
74,186F,186,F,3,1,1,2,B,50,0,0,159.7798125,14.438,131.20745574
74,187G,187,G,3,1,1,1,F,2,2,L,319.559625,28.875,285.84505979
74,188D,188,D,3,1,1,5,F,42,0,0,23.9785,2.167,20.674216397
74,189E,189,E,3,1,1,13,R,2,1,F,102.765,9.286,77.895963115
74,189E,189,E,3,2,1,13,B,3,1,F,102.765,9.286,77.895963115
74,190F,190,F,3,1,1,5,L,2,5,F,179.83875,16.250,147.67938742
74,191H,191,H,3,1,1,1,F,62,0,0,719.355,65.000,646.52098745
74,192B,192,B,3,1,1,1,R,2,5,F,17.556286364,1.586,19.461986565
74,192B,192,B,3,2,2,5,F,52,0,0,17.556286364,1.586,19.461986565
74,193E,193,E,3,1,1,5,L,2,3,F,137.94225,12.464,104.56035049
74,194F,194,F,3,1,1,13,R,2,5,F,241.3989375,21.813,198.23117773
74,196C,196,C,3,1,1,15,F,2,3,R,13.83375,1.250,11.202446199
74,197F,197,F,3,1,1,14,F,2,3,R,155.6296875,14.063,127.79946988
74,198F,198,F,3,1,1,2,F,51,0,0,155.6296875,14.063,127.79946988
74,199H,199,H,3,1,1,4,F,57,0,0,622.51875,56.250,559.48931606
74,199H,199,H,3,2,1,4,F,71,0,0,622.51875,56.250,559.48931606
74,199H,199,H,3,3,1,4,U,61,0,0,622.51875,56.250,559.48931606
74,199H,199,H,3,4,1,4,F,42,0,0,622.51875,56.250,559.48931606
74,200D,200,D,3,1,1,2,R,43,0,0,24.624075,2.225,21.230829915
74,200D,200,D,3,2,1,2,F,50,0,0,24.624075,2.225,21.230829915
74,200D,200,D,3,3,1,2,F,57,0,0,24.624075,2.225,21.230829915
74,200D,200,D,3,4,1,2,F,42,0,0,24.624075,2.225,21.230829915
74,200D,200,D,3,5,1,2,F,42,0,0,24.624075,2.225,21.230829915
74,200D,200,D,3,6,1,2,R,42,0,0,24.624075,2.225,21.230829915
74,201E,201,E,3,1,1,1,F,42,0,0,105.53175,9.536,79.993162123
74,202F,202,F,3,1,1,5,R,2,2,F,184.6805625,16.688,151.65537093
74,203G,203,G,3,1,1,2,F,2,1,L,369.361125,33.375,330.39234183
74,203G,203,G,3,2,1,2,R,2,1,L,369.361125,33.375,330.39234183
74,204C,204,C,3,1,1,13,F,2,3,B,17.461266667,1.578,14.139976536
74,205E,205,E,3,1,1,1,F,2,4,R,112.251,10.143,85.086359711
74,205E,205,E,3,2,2,4,B,3,3,L,112.251,10.143,85.086359711
74,206F,206,F,3,1,1,4,F,2,3,R,196.43925,17.750,161.31133087
74,206F,206,F,3,2,2,3,L,68,0,0,196.43925,17.750,161.31133087
74,206F,206,F,3,3,2,3,T,31,0,N,196.43925,17.750,161.31133087
74,206F,206,F,3,4,2,3,F,42,0,0,196.43925,17.750,161.31133087
74,206F,206,F,3,5,2,3,R,57,0,0,196.43925,17.750,161.31133087
74,207G,207,G,3,1,1,2,F,2,15,R,392.8785,35.500,351.42855835
74,208E,208,E,3,1,1,3,R,2,5,F,56.916,5.143,43.142379572
74,208E,208,E,3,2,1,3,R,2,5,L,56.916,5.143,43.142379572
74,210G,210,G,3,1,1,12,F,42,0,0,199.206,18.000,178.18912818
74,212G,212,G,3,1,1,5,B,2,2,F,11.067,1.000,9.89939601
75,1E,1,E,3,1,1,12,L,2,3,F,97.56899497,7.400,129.91601212
75,2D,2,D,3,1,1,1,F,60,0,0,26.897399497,2.040,42.995856801
75,2D,2,D,3,2,1,1,B,68,0,0,26.897399497,2.040,42.995856801
75,3F,3,F,3,1,1,2,F,2,15,B,355.995,27.000,431.26973842
75,3F,3,F,3,2,2,15,F,3,15,B,355.995,27.000,431.26973842
75,4D,4,D,3,1,1,2,F,68,0,0,80.692198491,6.120,128.9875704
75,4D,4,D,3,2,1,2,F,57,0,0,80.692198491,6.120,128.9875704
75,5D,5,D,3,1,1,12,T,31,0,N,107.58959799,8.160,171.9834272
75,5D,5,D,3,2,1,12,L,50,0,0,107.58959799,8.160,171.9834272
75,6G,6,G,3,1,1,4,L,2,1,L,382.365,29.000,524.6155928
75,7E,7,E,3,1,1,14,R,2,1,F,292.70698491,22.200,389.74803636
75,8D,8,D,3,1,1,18,R,31,0,N,53.794798994,4.080,85.991713602
75,9E,9,E,3,1,1,1,F,44,0,0,292.70698491,22.200,389.74803636
75,9E,9,E,3,2,1,1,T,31,0,N,292.70698491,22.200,389.74803636
75,10E,10,E,3,1,1,2,T,31,0,N,390.27597988,29.600,519.66404848
75,11E,11,E,3,1,1,15,T,31,0,N,195.13798994,14.800,259.83202424
75,12F,12,F,3,1,1,15,F,2,13,F,118.665,9.000,143.75657947
75,13E,13,E,3,1,1,1,T,31,0,N,390.27597988,29.600,519.66404848
75,14D,14,D,3,1,1,2,L,50,0,0,80.692198491,6.120,128.9875704
75,14D,14,D,3,2,1,2,T,31,0,N,80.692198491,6.120,128.9875704
75,15F,15,F,3,1,1,1,F,56,0,0,355.995,27.000,431.26973842
75,16C,16,C,3,1,1,11,F,3,3,B,79.11,6.000,107.87856108
75,16C,16,C,3,2,1,11,B,2,1,F,79.11,6.000,107.87856108
75,17F,17,F,3,1,1,11,T,31,0,N,474.66,36.000,575.02631789
75,18F,18,F,3,1,1,14,F,2,11,F,593.325,45.000,718.78289736
75,19G,19,G,3,1,1,15,F,2,1,R,1147.095,87.000,1573.8467784
75,19G,19,G,3,2,2,1,L,50,0,0,1147.095,87.000,1573.8467784
75,19G,19,G,3,3,2,1,B,3,13,L,1147.095,87.000,1573.8467784
75,20D,20,D,3,1,1,15,F,2,22,L,80.692198491,6.120,128.9875704
75,21F,21,F,3,1,1,15,F,54,0,0,118.665,9.000,143.75657947
75,21F,21,F,3,2,1,15,R,31,0,N,118.665,9.000,143.75657947
75,22E,22,E,3,1,1,15,F,2,15,B,195.13798994,14.800,259.83202424
75,22E,22,E,3,2,2,15,F,3,1,B,195.13798994,14.800,259.83202424
75,23F,23,F,3,1,1,4,R,2,1,F,118.665,9.000,143.75657947
75,24C,24,C,3,1,1,2,T,31,0,N,131.85,10.000,179.79760181
75,25D,25,D,3,1,1,15,R,50,0,0,26.897399497,2.040,42.995856801
75,25D,25,D,3,2,1,15,R,42,0,0,26.897399497,2.040,42.995856801
75,25D,25,D,3,3,1,15,L,42,0,0,26.897399497,2.040,42.995856801
75,25D,25,D,3,4,1,15,T,31,0,N,26.897399497,2.040,42.995856801
75,25D,25,D,3,5,1,15,9,42,0,0,26.897399497,2.040,42.995856801
75,25D,25,D,3,6,1,15,9,42,0,0,26.897399497,2.040,42.995856801
75,26E,26,E,3,1,1,1,B,2,15,F,195.13798994,14.800,259.83202424
75,27E,27,E,3,1,1,1,F,56,0,0,292.70698491,22.200,389.74803636
75,27E,27,E,3,2,1,1,F,58,0,0,292.70698491,22.200,389.74803636
75,28H,28,H,3,1,1,12,R,2,1,F,2637,200.000,3695.6764822
75,28H,28,H,3,2,2,1,L,3,13,R,2637,200.000,3695.6764822
75,29C,29,C,3,1,1,1,F,2,15,F,79.11,6.000,107.87856108
75,30E,30,E,3,1,1,2,F,44,0,0,292.70698491,22.200,389.74803636
75,30E,30,E,3,2,1,2,T,31,0,N,292.70698491,22.200,389.74803636
75,31C,31,C,3,1,1,5,R,2,5,F,26.37,2.000,35.959520361
75,31C,31,C,3,2,1,5,L,3,4,F,26.37,2.000,35.959520361
75,32C,32,C,3,1,1,1,F,44,0,0,79.11,6.000,107.87856108
75,32C,32,C,3,2,1,1,R,31,0,N,79.11,6.000,107.87856108
75,33D,33,D,3,1,1,2,R,68,0,0,53.794798994,4.080,85.991713602
75,33D,33,D,3,2,1,2,T,31,0,N,53.794798994,4.080,85.991713602
75,34F,34,F,3,1,1,15,F,52,0,0,237.33,18.000,287.51315894
75,35E,35,E,3,1,1,2,T,31,0,N,390.27597988,29.600,519.66404848
75,36F,36,F,3,1,1,4,F,2,1,F,355.995,27.000,431.26973842
75,37D,37,D,3,1,1,1,F,2,2,F,26.897399497,2.040,42.995856801
75,38E,38,E,3,1,1,12,F,2,1,B,292.70698491,22.200,389.74803636
75,39G,39,G,3,1,1,4,F,2,4,R,1911.825,145.000,2623.077964
75,40F,40,F,3,1,1,5,L,2,4,F,118.665,9.000,143.75657947
75,41C,41,C,3,1,1,12,F,2,1,L,79.11,6.000,107.87856108
75,42F,42,F,3,1,1,15,R,2,11,L,118.665,9.000,143.75657947
75,42F,42,F,3,2,2,11,L,51,0,0,118.665,9.000,143.75657947
75,42F,42,F,3,3,2,11,L,31,0,N,118.665,9.000,143.75657947
75,43E,43,E,3,1,1,3,R,2,13,F,390.27597988,29.600,519.66404848
75,43E,43,E,3,2,1,3,R,2,13,L,390.27597988,29.600,519.66404848
75,43E,43,E,3,3,2,13,F,43,0,0,390.27597988,29.600,519.66404848
75,43E,43,E,3,4,2,13,F,50,0,0,390.27597988,29.600,519.66404848
75,43E,43,E,3,5,1,3,R,3,11,F,390.27597988,29.600,519.66404848
75,43E,43,E,3,6,2,13,F,3,11,L,390.27597988,29.600,519.66404848
75,44F,44,F,3,1,1,1,T,31,0,N,118.665,9.000,143.75657947
75,45C,45,C,3,1,1,2,F,43,0,0,105.48,8.000,143.83808144
75,45C,45,C,3,2,1,2,R,31,0,N,105.48,8.000,143.83808144
75,46E,46,E,3,1,1,3,L,2,1,F,97.56899497,7.400,129.91601212
75,47G,47,G,3,1,1,2,F,2,2,B,1529.46,116.000,2098.4623712
75,47G,47,G,3,2,2,2,F,45,0,0,1529.46,116.000,2098.4623712
75,47G,47,G,3,3,2,2,F,54,0,0,1529.46,116.000,2098.4623712
75,48D,48,D,3,1,1,13,F,2,3,L,107.58959799,8.160,171.9834272
75,49D,49,D,3,1,1,11,F,42,0,0,51.979665,3.942,83.090197369
75,49D,49,D,3,2,1,11,F,31,0,N,51.979665,3.942,83.090197369
75,50G,50,G,3,1,1,12,F,2,2,R,779.694975,59.135,1069.7635545
