PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT,RATWGT
51,118D,118,D,3,2,1,1,92,F,D,E,W,2,4,1,4,R,B,E,N,1,78,12,10,10,11,11,15,7,7,2,1,1,0,,,-62,0,1,1330,71.585,1.000,103.26369609
51,119E,119,E,3,1,1,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1229,81.811428571,1.143,104.73766052
51,120G,120,G,3,1,1,2,9,L,F,E,W,2,2,2,9,L,Z,M,W,1,46,2,5,4,4,2,1,81,113,0,0,0,0,1,1,-18,0,1,1645,286.34,4.000,412.528791
51,120G,120,G,3,2,1,1,12,F,R,E,W,1,3,3,1,F,R,E,W,1,,,,,,,,,,,,,,,,,0,1,1295,286.34,4.000,412.528791
51,120G,120,G,3,3,3,2,11,L,F,M,N,2,,,,,,,,,11,0,3,5,5,,,92,,,,,,,,,0,0,1159,286.34,4.000,412.528791
51,121H,121,H,3,1,1,2,12,F,D,E,W,1,,,,,,,,,54,0,1,5,7,0,2,9,,,,,,,,,0,0,992,572.68,8.000,675.52813004
51,121H,121,H,3,2,1,1,3,R,F,E,W,2,,,,,,,,,77,1,1,1,1,5,2,64,,,,,,,,,0,1,1120,572.68,8.000,675.52813004
51,122C,122,C,3,1,1,31,0,R,D,A,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,931,71.585,1.000,98.209291374
51,123D,123,D,3,1,1,2,3,R,F,E,E,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1175,83.515833333,1.167,120.47431211
51,123D,123,D,3,2,1,1,12,F,L,A,E,9,2,31,0,R,D,A,O,1,58,7,4,2,1,1,0,23,,,,,,,,,0,1,953,83.515833333,1.167,120.47431211
51,124E,124,E,3,1,1,2,3,R,Y,E,W,2,2,3,12,F,Z,E,N,1,81,0,1,1,5,6,2,45,61,0,0,0,0,1,3,14,0,1,1060,357.925,5.000,458.22726478
51,124E,124,E,3,2,1,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,999,357.925,5.000,458.22726478
51,124E,124,E,3,3,2,1,11,F,L,L,N,1,,,,,,,,,78,0,0,0,0,0,1,-34,,,,,,,,,0,0,1650,357.925,5.000,458.22726478
51,125H,125,H,3,1,1,2,12,F,R,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1171,2505.475,35.000,2955.4355689
51,125H,125,H,3,2,1,1,6,B,L,E,E,6,2,31,0,T,D,D,O,3,66,14,10,7,4,1,0,-29,,,,,,,,,0,1,1081,2505.475,35.000,2955.4355689
51,126B,126,B,3,1,1,77,9,L,D,A,W,3,,,,,,,,,137,5,11,4,2,2,6,-17,,,,,,,,,0,1,933,71.585,1.000,119.70265135
51,127C,127,C,3,1,1,2,1,R,Y,A,W,3,2,2,3,R,P,E,N,1,,,,,,,,,,,,,,,,,0,1,1003,71.585,1.000,98.209291374
51,127C,127,C,3,2,1,1,70,F,L,E,E,2,2,1,9,L,F,W,N,2,,,,,,,,,,,,,,,,,0,1,1143,71.585,1.000,98.209291374
51,128F,128,F,3,1,1,2,12,F,D,E,W,1,,,,,,,,,76,7,3,10,6,4,4,0,,,,,,,,,0,1,1168,223.703125,3.125,308.05190422
51,128F,128,F,3,2,1,1,10,L,Y,A,W,2,2,50,12,F,L,E,N,1,61,0,3,5,0,0,2,37,,,,,,,,,0,1,1160,223.703125,3.125,308.05190422
51,129H,129,H,3,1,1,71,12,F,L,E,E,2,,,,,,,,,72,2,1,0,0,0,0,-29,,,,,,,,,0,1,1168,894.8125,12.500,1055.5127032
51,130C,130,C,3,1,1,2,27,L,Z,A,W,3,,,,,,,,,66,16,9,6,6,5,2,-17,,,,,,,,,0,1,902,71.585,1.000,98.209291374
51,131D,131,D,3,1,1,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,963,73.175777778,1.022,105.55844489
51,132E,132,E,3,1,1,2,1,F,Z,E,W,2,,,,,,,,,61,1,1,2,5,10,16,18,,,,,,,,,0,1,1083,313.61047619,4.381,401.49436533
51,132E,132,E,3,2,1,1,2,R,D,E,W,3,,,,,,,,,133,1,2,10,7,4,0,20,,,,,,,,,0,0,1043,313.61047619,4.381,401.49436533
51,133G,133,G,3,1,1,2,3,R,F,E,W,1,2,2,3,R,Z,E,W,1,26,3,2,2,3,2,1,80,34,0,0,1,1,0,0,-27,0,0,1190,1097.6366667,15.333,1581.3603655
51,134B,134,B,3,1,1,2,9,L,Y,E,W,3,,,,,,,,,45,2,4,7,16,16,18,73,,,,,,,,,0,1,1080,71.585,1.000,119.70265135
51,134B,134,B,3,2,1,1,12,F,R,E,W,1,,,,,,,,,68,0,2,5,7,10,12,22,,,,,,,,,0,0,1127,71.585,1.000,119.70265135
51,135C,135,C,3,1,3,31,0,L,Z,A,O,2,2,57,0,R,F,E,N,1,,,,,,,,,,,,,,,,,0,1,1315,71.585,1.000,98.209291374
51,136G,136,G,3,1,1,2,82,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1034,250.5475,3.500,360.96269212
51,136G,136,G,3,2,1,1,10,L,Y,E,W,2,,,,,,,,,65,0,5,1,0,3,1,53,,,,,,,,,0,0,1065,250.5475,3.500,360.96269212
51,137G,137,G,3,1,1,2,10,L,F,E,W,3,2,2,9,L,B,A,W,2,,,,,,,,,22,1,3,4,3,2,1,-58,0,1,906,250.5475,3.500,360.96269212
51,137G,137,G,3,2,1,1,1,F,R,E,W,2,2,1,3,R,Z,E,W,2,,,,,,,,,42,1,2,4,5,1,0,-18,0,1,1330,250.5475,3.500,360.96269212
51,138D,138,D,3,1,1,2,9,L,Y,E,W,2,2,2,9,L,Z,E,W,1,83,1,3,8,8,2,1,16,65,0,2,2,1,0,0,-77,0,1,1190,71.585,1.000,103.26369609
51,138D,138,D,3,2,1,1,U,9,9,9,9,U,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,U,1127,71.585,1.000,103.26369609
51,139E,139,E,3,1,1,2,2,R,F,E,E,4,,,,,,,,,25,4,5,2,6,6,7,67,,,,,,,,,0,1,1090,221.57261905,3.095,283.66449725
51,139E,139,E,3,2,1,1,11,F,D,E,W,2,,,,,,,,,66,2,5,8,15,7,1,2,,,,,,,,,0,1,1060,221.57261905,3.095,283.66449725
51,140E,140,E,3,1,1,2,9,L,F,E,W,4,2,2,9,L,B,E,W,1,31,0,5,10,20,25,12,64,,,,,,,,,0,1,1083,221.57261905,3.095,283.66449725
51,140E,140,E,3,2,1,1,12,F,R,E,W,1,2,1,3,R,B,E,N,2,,,,,,,,,50,1,5,7,3,2,1,-91,0,0,1330,221.57261905,3.095,283.66449725
51,142A,142,A,3,1,1,2,11,F,D,E,W,3,,,,,,,,,60,21,16,19,12,0,0,-9,,,,,,,,,0,1,1083,71.585,1.000,97.464056625
51,142A,142,A,3,2,1,1,12,F,D,E,W,4,2,56,12,F,R,E,E,3,72,10,8,16,17,13,6,0,,,,,,,,,0,1,1250,71.585,1.000,97.464056625
51,143E,143,E,3,1,1,2,1,F,D,E,W,2,,,,,,,,,70,21,17,10,6,2,0,0,,,,,,,,,0,1,1127,143.17,2.000,183.29090591
51,143E,143,E,3,2,1,1,9,L,Y,E,W,3,,,,,,,,,84,0,0,1,8,16,2,37,,,,,,,,,0,1,1160,143.17,2.000,183.29090591
51,144E,144,E,3,1,1,2,82,F,Z,E,W,2,2,2,3,R,Z,E,W,1,72,1,1,7,9,10,13,18,74,2,4,2,3,3,2,-1,1,1,1315,143.17,2.000,183.29090591
51,144E,144,E,3,2,1,1,10,L,Y,A,W,2,2,1,9,L,Z,E,W,1,71,2,5,9,3,2,2,49,84,1,3,4,0,0,0,-42,0,1,992,143.17,2.000,183.29090591
51,144E,144,E,3,3,3,1,12,F,R,E,E,1,,,,,,,,,67,0,0,0,0,0,0,31,,,,,,,,,0,0,1081,143.17,2.000,183.29090591
51,145H,145,H,3,1,2,51,12,F,R,E,E,3,1,63,12,F,R,W,N,4,62,1,2,3,4,6,8,26,,,,,,,,,0,1,1024,1002.19,14.000,1182.1742276
51,146C,146,C,3,1,1,2,2,R,Y,A,W,3,2,56,12,F,L,E,E,7,69,1,6,12,6,2,0,1,51,1,3,2,1,2,2,-24,1,1,974,71.585,1.000,98.209291374
51,146C,146,C,3,2,1,1,U,9,9,9,9,U,4,68,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1295,71.585,1.000,98.209291374
51,147F,147,F,3,1,1,2,1,F,D,E,W,2,2,42,11,F,L,E,E,1,70,8,8,12,14,12,9,0,,,,,,,,,0,1,1120,137.20458333,1.917,188.93850125
51,147F,147,F,3,2,1,1,10,L,Y,E,W,2,,,,,,,,,70,1,10,7,3,0,0,23,,,,,,,,,0,0,1060,137.20458333,1.917,188.93850125
51,148G,148,G,3,1,1,2,9,L,B,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1079,274.40916666,3.833,395.34009137
51,148G,148,G,3,2,1,1,12,F,Y,E,W,1,,,,,,,,,56,1,3,3,0,0,0,-14,,,,,,,,,0,1,999,274.40916666,3.833,395.34009137
51,149G,149,G,3,1,1,2,3,R,Z,E,W,2,,,,,,,,,78,2,2,0,4,3,1,-52,,,,,,,,,0,0,1161,274.40916666,3.833,395.34009137
51,149G,149,G,3,2,1,1,12,F,D,E,W,1,,,,,,,,,67,5,8,9,7,8,7,11,,,,,,,,,0,1,1127,274.40916666,3.833,395.34009137
51,150C,150,C,3,1,1,2,83,R,F,E,W,4,2,2,3,R,B,E,W,2,42,1,6,15,17,24,17,60,55,0,3,9,4,2,1,-88,1,1,1159,190.09794444,2.656,260.80022931
51,150C,150,C,3,2,1,1,70,F,R,E,W,2,2,1,9,L,B,E,W,2,76,14,11,9,5,0,0,27,73,1,2,10,4,3,2,-70,1,1,1310,190.09794444,2.656,260.80022931
51,151D,151,D,3,1,1,2,2,R,Y,E,W,2,2,51,12,F,C,E,N,2,57,2,6,6,7,7,4,30,66,0,3,8,13,4,0,0,0,1,1081,285.14691667,3.983,411.33372276
51,151D,151,D,3,2,1,1,71,F,D,E,W,1,,,,,,,,,77,11,7,6,5,3,3,0,,,,,,,,,0,1,1230,285.14691667,3.983,411.33372276
51,154E,154,E,3,1,1,2,12,F,D,E,W,1,2,2,9,L,B,E,N,2,62,7,6,6,5,6,8,-4,20,2,3,3,3,2,2,-93,0,1,1161,158.50964286,2.214,202.92921726
51,154E,154,E,3,2,1,1,3,R,F,E,W,1,2,1,3,R,B,E,N,1,55,1,4,4,3,2,1,66,9,2,1,1,1,,,-118,0,1,1300,158.50964286,2.214,202.92921726
51,155E,155,E,3,1,1,2,1,F,Z,E,W,1,,,,,,,,,57,1,3,4,7,8,3,13,,,,,,,,,0,1,942,158.50964286,2.214,202.92921726
51,155E,155,E,3,2,1,1,12,F,D,E,W,2,,,,,,,,,55,0,4,12,8,3,0,0,,,,,,,,,0,1,884,158.50964286,2.214,202.92921726
51,156E,156,E,3,2,1,1,12,F,D,E,W,2,,,,,,,,,63,12,3,7,4,1,5,0,,,,,,,,,0,1,1130,158.50964286,2.214,202.92921726
51,157G,157,G,3,1,1,2,12,F,Z,E,W,1,,,,,,,,,56,0,1,2,2,6,6,15,,,,,,,,,0,1,999,554.78375,7.750,799.27453256
51,157G,157,G,3,2,1,1,6,B,L,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1160,554.78375,7.750,799.27453256
51,158E,158,E,3,1,1,2,1,R,D,E,S,1,,,,,,,,,112,1,2,4,4,4,3,14,,,,,,,,,0,0,1550,115.04732143,1.607,147.28733511
51,158E,158,E,3,2,1,1,10,F,D,E,W,1,,,,,,,,,62,3,3,3,2,2,2,0,,,,,,,,,0,1,1033,115.04732143,1.607,147.28733511
51,159F,159,F,3,1,1,2,12,F,D,E,W,2,,,,,,,,,70,5,7,6,7,8,9,-5,,,,,,,,,0,1,1127,201.3328125,2.813,277.24671379
51,159F,159,F,3,2,1,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1330,201.3328125,2.813,277.24671379
51,160G,160,G,3,1,1,2,62,R,F,L,N,4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1144,402.665625,5.625,580.11861234
51,160G,160,G,3,2,1,1,11,F,L,E,E,4,,,,,,,,,62,8,4,2,2,2,1,-20,,,,,,,,,0,1,1034,402.665625,5.625,580.11861234
51,161H,161,H,3,1,1,71,12,F,R,M,E,4,,,,,,,,,73,1,1,0,0,3,7,35,,,,,,,,,0,1,1173,805.33125,11.250,949.96143287
51,162D,162,D,3,1,1,2,63,R,D,A,W,4,,,,,,,,,72,17,26,18,16,14,12,3,,,,,,,,,0,1,1127,71.585,1.000,103.26369609
51,162D,162,D,3,2,1,1,12,F,D,E,W,3,,,,,,,,,76,4,4,8,11,16,26,0,,,,,,,,,0,1,1175,71.585,1.000,103.26369609
51,163E,163,E,3,1,1,2,2,R,P,E,W,2,,,,,,,,,65,3,4,5,3,2,1,-17,,,,,,,,,0,1,1380,122.71714286,1.714,157.10649078
51,163E,163,E,3,2,1,1,11,F,D,E,W,2,,,,,,,,,58,4,5,0,3,5,7,0,,,,,,,,,0,1,984,122.71714286,1.714,157.10649078
51,164F,164,F,3,1,1,2,10,L,F,E,E,4,,,,,,,,,26,3,5,4,4,16,24,96,,,,,,,,,0,1,1140,214.755,3.000,295.72982805
51,165H,165,H,3,1,1,2,2,F,L,E,E,2,,,,,,,,,72,10,3,2,1,0,0,-30,,,,,,,,,0,1,1143,859.02,12.000,1013.2921951
51,165H,165,H,3,2,1,1,12,F,L,E,S,9,,,,,,,,,60,0,0,0,0,0,0,-30,,,,,,,,,0,1,913,859.02,12.000,1013.2921951
51,166A,166,A,3,1,1,2,63,R,D,A,W,5,2,68,12,F,R,W,N,3,88,2,17,24,21,11,4,14,,,,,,,,,0,1,1012,71.585,1.000,97.464056625
51,166A,166,A,3,2,1,1,72,F,Y,E,W,2,3,51,6,L,Z,A,W,3,76,12,8,8,9,12,12,-16,94,2,1,0,4,8,12,-55,0,1,1310,71.585,1.000,97.464056625
51,167E,167,E,3,1,1,2,1,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,999,221.57261905,3.095,283.66449725
51,167E,167,E,3,2,1,1,10,L,Z,E,W,2,,,,,,,,,63,1,3,2,7,10,5,-46,,,,,,,,,0,0,1160,221.57261905,3.095,283.66449725
51,168E,168,E,3,1,1,2,12,F,Z,E,W,2,,,,,,,,,58,14,13,14,14,10,12,5,,,,,,,,,0,1,945,221.57261905,3.095,283.66449725
51,168E,168,E,3,2,1,1,10,L,F,E,W,3,,,,,,,,,20,1,6,7,9,9,11,70,,,,,,,,,0,1,1003,221.57261905,3.095,283.66449725
51,169F,169,F,3,1,1,2,6,B,R,A,W,4,,,,,,,,,62,0,3,9,15,20,21,20,,,,,,,,,0,1,999,387.75208333,5.417,533.95663398
51,170A,170,A,3,1,1,2,71,F,D,E,W,4,2,31,0,L,Y,A,O,1,74,1,7,18,12,27,38,0,,,,,,,,,0,1,1175,71.585,1.000,97.464056625
51,170A,170,A,3,2,1,1,71,F,D,A,W,6,,,,,,,,,76,16,49,53,63,66,80,2,,,,,,,,,0,1,1143,71.585,1.000,97.464056625
51,172E,172,E,3,1,1,2,3,R,Y,A,W,3,,,,,,,,,61,0,5,9,8,7,4,45,,,,,,,,,0,1,1110,531.77428571,7.429,680.79479339
51,172E,172,E,3,2,1,1,12,F,Y,E,W,2,2,41,9,L,P,E,N,1,75,11,11,14,8,1,0,-11,26,0,1,2,1,0,0,-7,0,1,1388,531.77428571,7.429,680.79479339
51,175C,175,C,3,1,1,2,1,F,R,E,E,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1160,71.585,1.000,98.209291374
51,175C,175,C,3,2,1,1,11,F,Z,E,W,2,,,,,,,,,62,0,0,2,5,8,16,23,,,,,,,,,0,1,1179,71.585,1.000,98.209291374
51,177G,177,G,3,1,1,2,12,F,D,E,W,1,,,,,,,,,61,1,0,0,0,1,2,-2,,,,,,,,,0,1,1034,0,0.000,0
51,178A,178,A,3,1,1,31,0,L,Z,A,O,3,2,68,0,T,Z,D,W,4,,,,,,,,,,,,,,,,,1,1,957,71.585,1.000,97.464056625
51,180E,180,E,3,1,1,2,12,F,Y,E,W,3,,,,,,,,,64,23,18,10,5,1,0,-12,,,,,,,,,0,1,970,0,0.000,0
51,180E,180,E,3,2,1,1,12,F,Y,E,W,2,,,,,,,,,62,15,14,9,4,0,0,-16,,,,,,,,,0,1,1043,0,0.000,0
51,183E,183,E,3,1,1,2,3,R,Y,E,W,3,2,2,3,R,Z,E,W,2,,,,,,,,,,,,,,,,,0,1,1108,373.26464286,5.214,477.86557613
51,183E,183,E,3,2,1,1,11,F,Y,E,W,1,2,1,9,L,Y,E,W,1,71,2,2,0,0,0,2,-13,99,2,1,1,1,1,1,15,0,0,1120,373.26464286,5.214,477.86557613
51,185G,185,G,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1250,1306.42625,18.250,1882.1626089
51,185G,185,G,3,2,1,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1159,1306.42625,18.250,1882.1626089
51,187D,187,D,3,1,2,31,0,T,D,D,O,3,1,43,3,R,Y,A,W,1,,,,,,,,,,,,,,,,,0,1,992,71.585,1.000,103.26369609
51,188F,188,F,3,2,1,1,71,F,Z,E,W,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1250,0,0.000,0
51,190E,190,E,3,1,1,2,2,F,Z,E,W,1,,,,,,,,,70,3,2,1,1,0,0,17,,,,,,,,,0,0,1159,84.368035714,1.179,108.01071241
51,190E,190,E,3,2,1,1,10,L,B,E,W,2,2,63,9,L,F,W,N,1,,,,,,,,,,,,,,,,,0,1,990,84.368035714,1.179,108.01071241
51,191F,191,F,3,1,1,2,12,F,Z,L,W,1,,,,,,,,,63,0,0,0,0,0,0,13,,,,,,,,,0,0,1005,147.6440625,2.063,203.31425678
51,191F,191,F,3,2,1,1,6,B,L,E,W,2,,,,,,,,,63,7,8,5,2,1,0,-24,,,,,,,,,0,0,1049,147.6440625,2.063,203.31425678
51,192G,192,G,3,1,1,2,9,F,Y,E,S,1,,,,,,,,,70,0,0,0,0,1,2,-10,,,,,,,,,0,0,1160,295.288125,4.125,425.42031572
51,192G,192,G,3,2,1,1,1,R,Y,E,S,1,,,,,,,,,55,0,4,4,3,2,2,79,,,,,,,,,0,1,1108,295.288125,4.125,425.42031572
51,193G,193,G,3,1,1,2,12,F,R,E,W,1,,,,,,,,,76,0,0,0,0,2,4,29,,,,,,,,,0,0,1550,295.288125,4.125,425.42031572
51,193G,193,G,3,2,1,1,6,B,L,E,W,1,,,,,,,,,61,7,5,2,1,0,0,-24,,,,,,,,,0,0,1250,295.288125,4.125,425.42031572
51,194C,194,C,3,1,1,2,12,F,D,E,W,2,,,,,,,,,76,11,10,9,9,9,8,0,,,,,,,,,0,1,1175,71.585,1.000,98.209291374
51,195E,195,E,3,1,1,2,12,F,D,E,W,2,,,,,,,,,66,7,10,11,12,9,8,0,,,,,,,,,0,1,1108,167.03166667,2.333,213.83939023
51,195E,195,E,3,2,1,1,3,R,Y,E,W,2,,,,,,,,,87,3,6,5,7,7,3,52,,,,,,,,,0,1,1190,167.03166667,2.333,213.83939023
51,196E,196,E,3,1,1,2,12,F,D,L,W,1,,,,,,,,,74,2,3,2,2,1,1,0,,,,,,,,,0,0,1315,167.03166667,2.333,213.83939023
51,196E,196,E,3,2,1,1,6,B,D,L,W,1,,,,,,,,,70,2,1,1,1,1,1,0,,,,,,,,,0,0,1189,167.03166667,2.333,213.83939023
51,197F,197,F,3,1,1,2,11,F,D,E,W,1,,,,,,,,,73,1,0,0,0,0,1,0,,,,,,,,,0,1,1160,292.30541667,4.083,402.52115484
51,197F,197,F,3,2,1,1,2,R,Z,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1330,292.30541667,4.083,402.52115484
51,198D,198,D,3,1,1,2,12,F,D,E,W,2,,,,,,,,,63,0,6,6,7,10,14,11,,,,,,,,,0,1,1043,71.585,1.000,103.26369609
51,198D,198,D,3,2,1,1,3,R,B,E,W,2,,,,,,,,,52,6,9,9,2,2,1,-68,,,,,,,,,0,1,1080,71.585,1.000,103.26369609
51,199E,199,E,3,1,1,2,10,L,Z,E,W,1,,,,,,,,,73,0,1,0,1,4,0,-51,,,,,,,,,0,0,1081,74.993809524,1.048,96.009522145
51,199E,199,E,3,2,1,1,1,F,D,E,W,1,,,,,,,,,57,4,5,6,4,1,0,-5,,,,,,,,,0,1,902,74.993809524,1.048,96.009522145
51,200G,200,G,3,1,1,2,12,F,D,E,W,1,2,2,3,R,B,L,N,1,,,,,,,,,,,,,,,,,0,1,1415,262.47833333,3.667,378.15139175
51,200G,200,G,3,2,1,1,9,L,Y,E,W,1,2,1,9,L,B,E,W,1,36,2,2,2,1,5,4,46,21,0,0,1,1,1,1,-40,0,0,1170,262.47833333,3.667,378.15139175
51,201H,201,H,3,1,2,51,11,F,Y,E,W,2,1,63,11,L,F,W,W,1,74,2,6,11,16,13,8,16,,,,,,,,,0,1,1270,524.95666666,7.333,619.2341192
71,2G,2,G,3,2,1,1,12,F,D,E,W,1,,,,,,,,,74,6,5,5,6,6,8,0,,,,,,,,,0,1,1330,242.1,9.000,332.16804628
71,3C,3,C,3,1,1,2,6,B,Z,E,W,4,,,,,,,,,57,0,1,5,9,13,19,13,,,,,,,,,0,1,994,71.823,2.670,97.941624228
71,3C,3,C,3,2,1,1,12,F,Y,E,W,1,,,,,,,,,75,6,6,5,3,0,0,-16,,,,,,,,,0,1,1315,71.823,2.670,97.941624228
71,4D,4,D,3,1,1,2,1,F,D,E,W,2,2,3,3,R,Y,E,W,3,64,14,11,11,10,5,3,0,26,0,1,6,4,1,0,37,1,1,1049,71.823,2.670,114.81003669
71,4D,4,D,3,2,1,1,10,L,Z,E,W,2,4,58,9,L,Y,E,W,1,112,1,2,7,9,3,0,-42,70,0,1,2,3,5,4,50,0,1,1049,71.823,2.670,114.81003669
71,4D,4,D,3,3,2,1,9,L,F,E,E,1,3,1,9,L,Z,E,W,1,,,,,,,,,,,,,,,,,0,0,1081,71.823,2.670,114.81003669
71,5H,5,H,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1094,861.876,32.040,1207.8933879
71,5H,5,H,3,2,1,1,1,F,R,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1215,861.876,32.040,1207.8933879
71,6C,6,C,3,1,1,2,12,F,D,E,W,1,,,,,,,,,59,0,1,7,7,7,13,0,,,,,,,,,0,1,1005,26.9,1.000,36.682256265
71,6C,6,C,3,2,1,1,3,R,Z,A,W,4,,,,,,,,,102,0,8,13,16,12,0,-18,,,,,,,,,0,1,942,26.9,1.000,36.682256265
71,7E,7,E,3,1,1,2,10,L,Y,E,W,2,,,,,,,,,89,0,4,7,10,5,0,27,,,,,,,,,0,1,1081,216.54492817,8.050,288.33599773
71,7E,7,E,3,2,1,1,12,F,Y,E,W,2,,,,,,,,,67,10,8,6,4,3,3,-16,,,,,,,,,0,1,1120,216.54492817,8.050,288.33599773
71,8G,8,G,3,1,1,56,12,F,R,E,E,1,,,,,,,,,56,0,1,3,6,10,6,18,,,,,,,,,0,1,942,847.35,31.500,1162.588162
71,9C,9,C,3,1,2,2,12,F,Z,E,W,2,,,,,,,,,74,2,4,4,8,13,14,-20,,,,,,,,,0,1,1159,26.9,1.000,36.682256265
71,9C,9,C,3,2,2,1,6,B,D,E,W,1,1,76,12,F,L,M,E,1,67,5,4,3,3,2,1,-5,,,,,,,,,0,1,1120,26.9,1.000,36.682256265
71,10F,10,F,3,1,2,3,6,B,Y,L,N,1,,,,,,,,,56,0,0,0,0,1,3,-15,,,,,,,,,0,0,943,156.01997948,5.800,189.01022693
71,10F,10,F,3,2,1,3,12,F,Z,E,W,2,,,,,,,,,74,0,1,2,6,12,18,23,,,,,,,,,0,1,1270,156.01997948,5.800,189.01022693
71,10F,10,F,3,3,1,2,7,L,Y,E,W,2,2,1,12,F,Y,L,W,1,57,0,3,7,4,0,0,22,58,1,1,0,0,0,0,-11,0,1,942,156.01997948,5.800,189.01022693
71,11G,11,G,3,1,1,42,12,F,L,E,E,2,,,,,,,,,62,13,10,6,4,1,0,-22,,,,,,,,,0,1,1049,484.2,18.000,664.33609257
71,13C,13,C,3,1,1,42,12,F,C,E,N,2,,,,,,,,,55,0,0,6,16,11,0,13,,,,,,,,,0,1,937,26.9,1.000,36.682256265
71,14G,14,G,3,1,2,51,3,R,F,E,N,1,1,50,3,R,F,E,N,1,41,0,1,1,3,1,0,27,46,0,0,1,2,1,1,77,1,1,1191,605.25,22.500,830.42011571
71,15H,15,H,3,1,1,71,12,F,R,E,W,3,,,,,,,,,58,0,1,7,12,16,20,17,,,,,,,,,0,1,937,807,30.000,1130.9863182
71,16F,16,F,3,1,1,2,81,F,D,E,W,3,,,,,,,,,63,3,5,8,11,15,22,0,,,,,,,,,0,1,996,78.009989738,2.900,94.505113467
71,16F,16,F,3,2,1,1,11,F,D,E,W,2,,,,,,,,,62,20,20,18,15,11,7,-4,,,,,,,,,0,1,996,78.009989738,2.900,94.505113467
71,17G,17,G,3,1,1,2,12,F,R,E,E,2,,,,,,,,,57,0,0,2,4,7,10,20,,,,,,,,,0,0,957,242.1,9.000,332.16804628
71,17G,17,G,3,2,1,1,12,F,R,E,E,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1191,242.1,9.000,332.16804628
71,18C,18,C,3,1,1,2,12,F,D,E,W,4,,,,,,,,,65,1,9,20,20,10,11,0,,,,,,,,,0,1,1189,26.9,1.000,36.682256265
71,19D,19,D,3,1,1,2,12,F,R,E,E,5,2,58,8,B,Z,E,S,1,67,0,0,2,3,5,11,25,66,0,0,1,2,2,2,11,0,1,1081,134.5,5.000,215.0000687
71,19D,19,D,3,2,1,1,6,B,L,E,E,2,,,,,,,,,73,4,1,0,0,0,0,-29,,,,,,,,,0,0,1380,134.5,5.000,215.0000687
71,20F,20,F,3,2,1,1,12,F,R,E,W,1,,,,,,,,,73,0,1,5,8,7,5,25,,,,,,,,,0,1,1210,390.04994869,14.500,472.52556733
