ACCSEQ,CASEID,CASENO,CLASS2,CLASS1,GADEV1,GADEV2,OBJCONT,RATWGT,PSU,STRATIF,VEHNUM,VERSION
1,104K,104,60,20,F,B,3,33.573862396,12,K,1,8
2,104K,104,5,20,B,F,2,33.573862396,12,K,1,8
1,105B,105,0,5,F,0,42,24.350328534,12,B,1,8
1,106C,106,2,1,F,L,2,161.27894569,12,C,1,8
1,107J,107,0,14,R,0,68,30.239802316,12,J,1,8
2,107J,107,0,14,T,N,31,30.239802316,12,J,1,8
3,107J,107,0,14,L,0,50,30.239802316,12,J,1,8
1,108J,108,0,31,F,0,42,30.239802316,12,J,1,8
2,108J,108,0,31,N,N,35,30.239802316,12,J,1,8
1,109A,109,0,2,F,0,53,308.19088017,12,A,1,8
2,109A,109,0,2,F,0,56,308.19088017,12,A,1,8
3,109A,109,0,2,N,N,33,308.19088017,12,A,1,8
1,110K,110,1,30,F,F,2,100.46130109,12,K,1,8
1,111D,111,0,3,L,0,41,281.98573931,12,D,1,8
2,111D,111,0,3,R,0,41,281.98573931,12,D,1,8
3,111D,111,0,3,R,0,41,281.98573931,12,D,1,8
4,111D,111,0,3,F,0,68,281.98573931,12,D,1,8
1,112K,112,0,2,T,N,31,35.248217414,12,K,1,8
2,112K,112,0,2,L,0,41,35.248217414,12,K,1,8
1,113B,113,3,14,R,F,2,45.021860507,12,B,1,8
2,113B,113,3,14,L,R,2,45.021860507,12,B,1,8
1,114K,114,0,2,F,0,56,30.442818512,12,K,1,8
1,115D,115,2,2,F,B,2,82.837953453,12,D,1,8
1,116E,116,2,16,R,F,2,549.30606835,12,E,1,8
1,117F,117,60,2,F,B,2,476.06683124,12,F,1,8
1,118G,118,2,30,F,B,2,2921.2104017,12,G,1,8
1,119A,119,0,2,R,0,68,45.021860507,12,A,1,8
2,119A,119,0,2,F,0,57,45.021860507,12,A,1,8
3,119A,119,0,2,R,0,42,45.021860507,12,A,1,8
4,119A,119,0,2,L,0,42,45.021860507,12,A,1,8
1,120K,120,0,14,T,N,31,30.442818512,12,K,1,8
1,121K,121,4,3,F,L,2,30.442818512,12,K,1,8
2,121K,121,0,4,F,0,42,30.442818512,12,K,2,8
1,122E,122,0,2,B,0,60,605.93035711,12,E,1,8
1,123E,123,0,2,R,0,63,605.93035711,12,E,1,8
1,125J,125,3,2,R,F,2,76.085124864,12,J,1,8
1,126K,126,5,2,L,F,3,30.442818512,12,K,1,8
2,126K,126,5,2,L,F,3,30.442818512,12,K,1,8
3,126K,126,5,2,F,R,2,30.442818512,12,K,1,8
4,126K,126,5,2,R,R,2,30.442818512,12,K,1,8
1,127K,127,0,2,9,N,31,30.442818512,12,K,1,8
1,128E,128,1,1,R,F,2,489.30383627,12,E,1,8
2,128E,128,0,1,F,0,42,489.30383627,12,E,1,8
1,129F,129,14,31,R,B,2,424.06472506,12,F,1,8
2,129F,129,0,31,F,0,54,424.06472506,12,F,1,8
3,129F,129,0,31,L,0,54,424.06472506,12,F,1,8
1,130H,130,3,4,R,F,2,1536.2685094,12,H,1,8
1,131J,131,30,3,F,F,2,44.728830981,12,J,1,8
1,132K,132,2,30,F,R,2,59.059067913,12,K,1,8
1,133K,133,0,20,F,0,56,59.059067913,12,K,1,8
2,133K,133,0,20,F,0,56,59.059067913,12,K,1,8
3,133K,133,0,20,F,0,56,59.059067913,12,K,1,8
4,133K,133,0,20,F,0,56,59.059067913,12,K,1,8
5,133K,133,0,20,F,0,61,59.059067913,12,K,1,8
6,133K,133,0,20,R,N,31,59.059067913,12,K,1,8
1,134J,134,2,5,F,L,2,23.056098444,12,J,1,8
1,135C,135,4,1,F,L,2,87.444096031,12,C,1,8
1,136F,136,31,U,L,F,3,995.31226449,12,F,1,8
2,136F,136,4,U,F,R,2,995.31226449,12,F,1,8
1,137J,137,0,31,R,0,68,44.728830981,12,J,1,8
2,137J,137,0,31,R,0,68,44.728830981,12,J,1,8
3,137J,137,0,31,R,0,42,44.728830981,12,J,1,8
4,137J,137,0,31,N,N,33,44.728830981,12,J,1,8
1,138J,138,0,14,9,0,50,44.728830981,12,J,1,8
2,138J,138,0,14,F,0,60,44.728830981,12,J,1,8
3,138J,138,0,14,T,N,31,44.728830981,12,J,1,8
1,139J,139,5,2,L,F,2,76.085124864,12,J,1,8
1,140B,140,0,21,R,0,50,23.207144591,12,B,1,8
2,140B,140,0,21,F,0,60,23.207144591,12,B,1,8
3,140B,140,0,21,T,N,31,23.207144591,12,B,1,8
1,141F,141,20,1,L,F,2,1405.2990391,12,F,1,8
2,141F,141,0,1,F,0,57,1405.2990391,12,F,1,8
1,142K,142,0,5,F,0,42,30.566111927,12,K,1,8
1,143B,143,1,20,9,9,2,76.583577151,12,B,1,8
1,144J,144,0,1,9,0,54,23.056098444,12,J,1,8
2,144J,144,0,1,9,N,31,23.056098444,12,J,1,8
3,144J,144,0,1,9,0,61,23.056098444,12,J,1,8
4,144J,144,0,1,9,0,56,23.056098444,12,J,1,8
5,144J,144,0,1,9,0,42,23.056098444,12,J,1,8
6,144J,144,0,1,9,0,42,23.056098444,12,J,1,8
7,144J,144,0,1,9,0,42,23.056098444,12,J,1,8
8,144J,144,0,1,9,0,42,23.056098444,12,J,1,8
9,144J,144,0,1,9,0,42,23.056098444,12,J,1,8
10,144J,144,0,1,9,0,42,23.056098444,12,J,1,8
1,145J,145,5,4,L,F,2,23.056098444,12,J,1,8
1,146E,146,30,2,F,B,2,434.23393974,12,E,1,8
2,146E,146,20,30,F,L,3,434.23393974,12,E,2,8
3,146E,146,0,30,T,N,31,434.23393974,12,E,2,8
1,147F,147,3,4,R,F,2,376.3373238,12,F,1,8
1,148H,148,0,1,F,0,70,1363.3654141,12,H,1,8
1,149J,149,5,15,L,F,2,44.728830981,12,J,1,8
1,150K,150,0,5,F,0,54,59.059067913,12,K,1,8
2,150K,150,0,5,T,N,31,59.059067913,12,K,1,8
1,151K,151,0,3,9,0,42,30.442818512,12,K,1,8
2,151K,151,0,3,9,0,42,30.442818512,12,K,1,8
1,152C,152,30,20,B,F,2,52.914258286,12,C,1,8
2,152C,152,9,20,F,B,3,52.914258286,12,C,1,8
1,153E,153,1,3,R,F,2,694.94118205,12,E,1,8
2,153E,153,0,1,F,0,59,694.94118205,12,E,2,8
1,154F,154,0,2,9,0,60,602.28434657,12,F,1,8
2,154F,154,0,2,9,N,31,602.28434657,12,F,1,8
1,155J,155,1,15,F,F,2,44.728830981,12,J,1,8
1,156H,156,9,5,R,F,2,4636.6931242,12,H,1,8
1,157A,157,31,2,R,F,2,90.677276061,12,A,1,8
2,157A,157,31,2,R,L,2,90.677276061,12,A,1,8
3,157A,157,0,31,L,0,68,90.677276061,12,A,2,8
1,158K,158,4,5,R,B,2,148.68653096,12,K,1,8
2,158K,158,0,5,F,0,54,148.68653096,12,K,1,8
3,158K,158,0,5,L,0,70,148.68653096,12,K,1,8
1,159F,159,3,2,F,L,2,1992.3040856,12,F,1,8
2,159F,159,0,3,R,0,63,1992.3040856,12,F,2,8
3,159F,159,0,3,T,N,31,1992.3040856,12,F,2,8
1,160K,160,0,2,F,0,57,43.333830011,12,K,1,8
2,160K,160,0,2,F,0,42,43.333830011,12,K,1,8
1,161B,161,0,1,F,0,50,117.70338837,12,B,1,8
2,161B,161,0,1,L,0,50,117.70338837,12,B,1,8
3,161B,161,0,1,R,0,51,117.70338837,12,B,1,8
4,161B,161,0,1,F,0,59,117.70338837,12,B,1,8
1,162J,162,0,1,F,0,76,146.17162932,12,J,1,8
2,162J,162,0,3,F,0,76,146.17162932,12,J,2,8
1,163A,163,30,2,F,F,2,308.19088017,12,A,1,8
1,164K,164,0,2,F,0,42,261.89043481,12,K,1,8
1,165B,165,0,31,T,N,31,33.476306073,12,B,1,8
1,166H,166,60,1,R,F,2,9142.6948326,12,H,1,8
2,166H,166,60,1,R,F,2,9142.6948326,12,H,1,8
1,167J,167,30,4,F,F,2,82.253784003,12,J,1,8
1,168J,168,15,3,R,F,2,82.253784003,12,J,1,8
2,168J,168,15,3,R,L,2,82.253784003,12,J,1,8
1,169J,169,0,14,9,0,57,306.18498733,12,J,1,8
1,170K,170,0,1,T,N,32,298.67144814,12,K,1,8
1,171A,171,0,4,F,0,56,70.162160243,12,A,1,8
2,171A,171,2,4,R,F,2,70.162160243,12,A,1,8
1,172K,172,2,4,F,F,2,115.04721651,12,K,1,8
1,173K,173,0,2,F,0,70,59.059067913,12,K,1,8
1,174K,174,31,1,F,F,2,59.059067913,12,K,1,8
2,174K,174,0,31,T,N,31,59.059067913,12,K,2,8
1,175K,175,31,2,R,F,2,59.059067913,12,K,1,8
1,176H,176,30,2,F,F,2,8204.5307499,12,H,1,8
1,177J,177,2,30,9,9,2,44.728830981,12,J,1,8
1,178A,178,0,21,F,0,71,23.207144591,12,A,1,8
2,178A,178,0,21,N,N,33,23.207144591,12,A,1,8
1,179F,179,3,2,F,B,2,1500.0890171,12,F,1,8
1,180H,180,0,2,F,0,70,5434.4051323,12,H,1,8
1,181J,181,0,3,F,0,60,44.728830981,12,J,1,8
2,181J,181,0,3,T,N,32,44.728830981,12,J,1,8
1,183J,183,20,5,R,F,2,36.836728483,12,J,1,8
2,183J,183,5,20,F,L,3,36.836728483,12,J,2,8
1,184J,184,0,1,9,0,64,23.056098444,12,J,1,8
2,184J,184,0,1,T,N,31,23.056098444,12,J,1,8
1,186H,186,0,3,L,0,50,139.43798012,12,H,1,8
2,186H,186,0,3,L,0,50,139.43798012,12,H,1,8
3,186H,186,0,3,L,0,50,139.43798012,12,H,1,8
1,"  1B",1,5,1,R,F,2,78.579917816,13,B,1,8
1,"  2K",2,3,14,F,R,2,85.346318094,13,K,1,8
1,"  3C",3,0,4,T,N,31,297.06035253,13,C,1,8
1,"  4K",4,4,5,F,F,2,85.346318094,13,K,1,8
1,"  5C",5,0,2,F,0,51,104.58751368,13,C,1,8
2,"  5C",5,0,2,F,0,50,104.58751368,13,C,1,8
3,"  5C",5,0,2,F,0,51,104.58751368,13,C,1,8
4,"  5C",5,0,2,F,0,52,104.58751368,13,C,1,8
1,"  6F",6,0,30,T,N,31,1429.1510638,13,F,1,8
1,"  8D",8,0,20,T,N,31,85.346318094,13,D,1,8
1,"  9E",9,30,3,R,F,2,201.68061068,13,E,1,8
1," 10F",10,0,4,R,0,42,358.64627456,13,F,1,8
2," 10F",10,0,4,R,0,50,358.64627456,13,F,1,8
1," 11G",11,1,4,F,L,2,568.24146784,13,G,1,8
1," 12H",12,5,14,R,F,2,1249.3913956,13,H,1,8
1," 13H",13,20,2,F,L,2,1249.3913956,13,H,1,8
1," 14K",14,0,2,R,0,60,85.346318094,13,K,1,8
2," 14K",14,0,2,T,N,31,85.346318094,13,K,1,8
1," 15K",15,0,2,F,0,43,85.346318094,13,K,1,8
2," 15K",15,0,2,F,0,43,85.346318094,13,K,1,8
3," 15K",15,0,2,U,0,43,85.346318094,13,K,1,8
4," 15K",15,0,2,F,0,41,85.346318094,13,K,1,8
1," 16D",16,0,1,F,0,60,85.346318094,13,D,1,8
1," 17F",17,21,3,L,F,2,494.49713613,13,F,1,8
1," 18G",18,3,1,R,F,2,783.48444808,13,G,1,8
1," 19H",19,0,20,T,N,31,1722.6457122,13,H,1,8
1," 20D",20,3,3,R,F,2,85.346318094,13,D,1,8
2," 20D",20,3,3,R,L,2,85.346318094,13,D,1,8
3," 20D",20,0,3,F,0,57,85.346318094,13,D,1,8
4," 20D",20,0,3,F,0,57,85.346318094,13,D,1,8
1," 21F",21,21,4,R,F,2,195.62524067,13,F,1,8
1," 22G",22,31,30,F,B,2,309.94989155,13,G,1,8
1," 23H",23,0,2,R,0,50,681.48621581,13,H,1,8
2," 23H",23,0,2,B,0,42,681.48621581,13,H,1,8
1," 24H",24,3,31,R,F,2,681.48621581,13,H,1,8
2," 24H",24,3,31,R,L,2,681.48621581,13,H,1,8
1," 25H",25,0,3,F,0,50,681.48621581,13,H,1,8
2," 25H",25,0,3,F,0,68,681.48621581,13,H,1,8
3," 25H",25,0,3,F,0,51,681.48621581,13,H,1,8
1," 26D",26,0,14,T,N,31,85.346318094,13,D,1,8
1," 27E",27,30,3,F,L,2,397.49414904,13,E,1,8
1," 28F",28,4,2,F,B,2,706.85920295,13,F,1,8
1," 29G",29,0,2,T,N,31,1119.9522748,13,G,1,8
1," 30H",30,60,15,F,L,2,2462.4368598,13,H,1,8
1," 31H",31,3,5,R,F,2,2462.4368598,13,H,1,8
2," 31H",31,0,5,F,0,42,2462.4368598,13,H,1,8
1," 32A",32,30,5,L,F,2,78.579917816,13,A,1,8
2," 32A",32,0,5,R,0,50,78.579917816,13,A,1,8
1," 33K",33,2,30,R,F,2,85.346318094,13,K,1,8
2," 33K",33,2,30,R,L,2,85.346318094,13,K,1,8
1," 34C",34,3,14,F,F,2,89.4760098,13,C,1,8
1," 35E",35,0,30,F,0,42,213.90367799,13,E,1,8
1," 36G",36,50,3,L,F,2,602.68034468,13,G,1,8
2," 36G",36,0,3,L,0,68,602.68034468,13,G,1,8
1," 37H",37,3,4,L,F,2,1325.1120863,13,H,1,8
1," 38D",38,4,2,L,F,2,85.346318094,13,D,1,8
2," 38D",38,4,2,L,R,2,85.346318094,13,D,1,8
3," 38D",38,0,4,F,0,51,85.346318094,13,D,2,8
4," 38D",38,0,4,F,0,60,85.346318094,13,D,2,8
1," 39F",39,0,2,F,0,62,443.58023322,13,F,2,8
2," 39F",39,0,2,R,0,63,443.58023322,13,F,2,8
3," 39F",39,2,30,F,F,2,443.58023322,13,F,1,8
1," 40F",40,0,30,T,N,31,443.58023322,13,F,1,8
1," 41G",41,0,1,R,0,U,702.81137909,13,G,1,8
1," 42H",42,3,3,R,F,2,1545.2699943,13,H,1,8
1," 43H",43,9,4,F,F,2,1545.2699943,13,H,1,8
1," 44E",44,2,1,L,F,2,119.17490631,13,E,1,8
2," 44E",44,0,1,R,0,63,119.17490631,13,E,1,8
3," 44E",44,0,1,R,0,70,119.17490631,13,E,1,8
1," 45G",45,1,4,R,F,2,335.77904918,13,G,1,8
2," 45G",45,30,4,R,F,3,335.77904918,13,G,1,8
1," 46G",46,1,5,L,F,2,335.77904918,13,G,1,8
1," 47H",47,0,30,R,N,31,738.27673379,13,H,1,8
1," 48H",48,1,60,L,F,2,738.27673379,13,H,1,8
1," 49H",49,0,15,L,N,31,738.27673379,13,H,1,8
1," 50B",50,0,15,R,N,31,78.579917816,13,B,1,8
2," 50B",50,0,15,T,0,42,78.579917816,13,B,1,8
3," 50B",50,0,15,U,0,42,78.579917816,13,B,1,8
1," 51C",51,2,5,L,F,2,89.4760098,13,C,1,8
2," 51C",51,2,5,L,R,2,89.4760098,13,C,1,8
1," 52F",52,68,1,F,B,2,301.5889127,13,F,1,8
1," 53G",53,0,30,R,N,31,477.83941614,13,G,1,8
1," 54H",54,15,2,F,F,2,1050.6245827,13,H,1,8
1," 55H",55,4,2,R,F,2,1050.6245827,13,H,1,8
1," 56B",56,4,4,F,F,3,78.579917816,13,B,2,8
2," 56B",56,0,4,T,N,31,78.579917816,13,B,3,8
3," 56B",56,4,3,F,L,3,78.579917816,13,B,1,8
1," 57B",57,60,2,F,F,2,184.66280687,13,B,1,8
1," 58K",58,0,1,F,0,42,85.346318094,13,K,1,8
2," 58K",58,0,1,T,N,31,85.346318094,13,K,1,8
1," 59C",59,20,2,R,F,2,119.69901755,13,C,1,8
1," 60D",60,0,15,F,0,42,171.26161164,13,D,1,8
1," 61H",61,0,3,T,N,31,5697.981971,13,H,1,8
1," 62B",62,3,4,L,F,2,78.579917816,13,B,1,8
2," 62B",62,0,4,T,N,31,78.579917816,13,B,1,8
1," 63K",63,0,14,F,0,42,85.346318094,13,K,1,8
2," 63K",63,0,14,F,0,42,85.346318094,13,K,1,8
1," 64K",64,0,3,L,0,41,85.346318094,13,K,1,8
2," 64K",64,0,3,L,0,42,85.346318094,13,K,1,8
3," 64K",64,0,3,L,0,41,85.346318094,13,K,1,8
4," 64K",64,0,3,L,0,42,85.346318094,13,K,1,8
1," 65D",65,0,1,T,N,31,86.313576366,13,D,1,8
2," 65D",65,0,1,T,0,56,86.313576366,13,D,1,8
1," 66D",66,0,2,T,N,31,86.313576366,13,D,1,8
2," 66D",66,0,2,L,0,42,86.313576366,13,D,1,8
3," 66D",66,0,2,B,0,42,86.313576366,13,D,1,8
4," 66D",66,0,2,B,0,41,86.313576366,13,D,1,8
5," 66D",66,0,2,B,0,41,86.313576366,13,D,1,8
6," 66D",66,0,2,B,0,42,86.313576366,13,D,1,8
7," 66D",66,0,2,B,0,42,86.313576366,13,D,1,8
1," 67F",67,5,3,F,R,2,824.34302804,13,F,1,8
1," 68C",68,3,14,R,F,2,89.4760098,13,C,1,8
2," 68C",68,3,14,R,L,2,89.4760098,13,C,1,8
1," 69E",69,1,31,F,L,2,137.50950728,13,E,1,8
2," 69E",69,0,1,F,0,63,137.50950728,13,E,2,8
3," 69E",69,0,31,F,0,63,137.50950728,13,E,1,8
4," 69E",69,0,1,F,0,58,137.50950728,13,E,2,8
5," 69E",69,0,31,F,0,58,137.50950728,13,E,1,8
6," 69E",69,0,1,F,0,57,137.50950728,13,E,2,8
7," 69E",69,0,31,F,0,57,137.50950728,13,E,1,8
8," 69E",69,0,1,F,0,57,137.50950728,13,E,2,8
1," 70F",70,1,2,F,F,2,244.53155084,13,F,1,8
1," 71F",71,2,3,L,F,2,244.53155084,13,F,1,8
2," 71F",71,2,3,L,R,2,244.53155084,13,F,1,8
1," 72G",72,3,2,L,F,2,387.43736444,13,G,1,8
1," 73G",73,3,30,F,R,2,387.43736444,13,G,1,8
1," 74H",74,0,5,U,0,60,851.85776976,13,H,1,8
2," 74H",74,0,5,F,0,60,851.85776976,13,H,1,8
3," 74H",74,0,5,F,0,43,851.85776976,13,H,1,8
1," 75A",75,0,1,L,N,31,78.579917816,13,A,1,8
2," 75A",75,0,1,R,0,43,78.579917816,13,A,1,8
3," 75A",75,0,1,U,0,42,78.579917816,13,A,1,8
4," 75A",75,0,1,U,0,42,78.579917816,13,A,1,8
5," 75A",75,0,1,T,0,42,78.579917816,13,A,1,8
6," 75A",75,0,1,T,0,42,78.579917816,13,A,1,8
1," 76E",76,3,4,F,L,2,151.62715003,13,E,1,8
1," 77F",77,0,3,R,0,50,269.63679006,13,F,1,8
2," 77F",77,0,3,F,0,50,269.63679006,13,F,1,8
3," 77F",77,0,3,R,0,51,269.63679006,13,F,1,8
4," 77F",77,0,3,F,0,68,269.63679006,13,F,1,8
5," 77F",77,0,3,F,0,68,269.63679006,13,F,1,8
6," 77F",77,0,3,R,0,68,269.63679006,13,F,1,8
7," 77F",77,0,3,R,0,43,269.63679006,13,F,1,8
8," 77F",77,0,3,R,0,42,269.63679006,13,F,1,8
9," 77F",77,0,3,R,0,42,269.63679006,13,F,1,8
1," 78G",78,0,1,F,0,52,427.21426719,13,G,1,8
1," 79H",79,0,2,R,0,60,939.31516746,13,H,1,8
2," 79H",79,0,2,R,0,60,939.31516746,13,H,1,8
1," 80H",80,2,2,F,L,2,939.31516746,13,H,1,8
1," 81D",81,0,2,F,0,70,85.346318094,13,D,1,8
1," 82F",82,31,30,F,B,2,238.01070948,13,F,1,8
1," 83F",83,2,31,F,B,2,238.01070948,13,F,1,8
2," 83F",83,4,2,F,B,3,238.01070948,13,F,2,8
1," 84G",84,20,1,F,R,2,377.10570138,13,G,1,8
2," 84G",84,20,1,L,R,2,377.10570138,13,G,1,8
1," 85H",85,3,31,F,R,2,829.14156257,13,H,1,8
1," 86H",86,0,2,F,0,60,829.14156257,13,H,1,8
1," 87B",87,0,30,R,0,51,78.579917816,13,B,1,8
2," 87B",87,0,30,R,0,41,78.579917816,13,B,1,8
3," 87B",87,0,30,R,0,41,78.579917816,13,B,1,8
4," 87B",87,0,30,R,0,41,78.579917816,13,B,1,8
5," 87B",87,0,30,R,0,41,78.579917816,13,B,1,8
6," 87B",87,0,30,R,0,41,78.579917816,13,B,1,8
7," 87B",87,0,30,R,0,41,78.579917816,13,B,1,8
8," 87B",87,0,30,R,0,41,78.579917816,13,B,1,8
9," 87B",87,0,30,R,0,42,78.579917816,13,B,1,8
1," 88D",88,30,3,R,F,2,85.346318094,13,D,1,8
1," 89E",89,2,4,R,F,2,183.34600971,13,E,1,8
2," 89E",89,2,4,R,L,2,183.34600971,13,E,1,8
1," 90G",90,31,31,F,B,2,516.58315258,13,G,1,8
1," 91H",91,3,1,L,F,2,1135.8103597,13,H,1,8
1," 92H",92,2,3,L,F,2,1135.8103597,13,H,1,8
1," 93D",93,1,20,F,F,2,85.346318094,13,D,1,8
1," 94D",94,0,31,L,0,56,85.346318094,13,D,1,8
2," 94D",94,0,31,L,N,31,85.346318094,13,D,1,8
1," 95F",95,14,31,F,B,2,774.34991098,13,F,1,8
1," 96H",96,4,20,L,F,2,2697.5496042,13,H,1,8
1," 97C",97,4,20,F,R,2,89.4760098,13,C,1,8
2," 97C",97,0,4,F,0,51,89.4760098,13,C,2,8
1," 98D",98,30,30,L,F,2,87.053244457,13,D,1,8
1," 99G",99,1,80,R,F,2,1317.2870391,13,G,1,8
1,100D,100,1,1,B,F,2,85.346318094,13,D,1,8
1,101D,101,0,30,T,N,31,85.346318094,13,D,1,8
2,101D,101,0,30,R,0,50,85.346318094,13,D,1,8
1,102E,102,0,2,T,N,31,337.81502289,13,E,1,8
1,103H,103,0,1,F,0,50,2092.7305877,13,H,1,8
2,103H,103,0,1,L,0,50,2092.7305877,13,H,1,8
3,103H,103,0,1,R,0,50,2092.7305877,13,H,1,8
1,104D,104,0,4,T,N,31,85.346318094,13,D,1,8
1,105D,105,0,5,F,0,52,85.346318094,13,D,1,8
2,105D,105,0,5,F,0,60,85.346318094,13,D,1,8
3,105D,105,0,5,F,0,42,85.346318094,13,D,1,8
4,105D,105,0,5,F,0,41,85.346318094,13,D,1,8
5,105D,105,0,5,F,0,41,85.346318094,13,D,1,8
6,105D,105,0,5,F,0,41,85.346318094,13,D,1,8
7,105D,105,0,5,L,0,61,85.346318094,13,D,1,8
1,106F,106,2,4,F,L,2,586.87572201,13,F,1,8
2,106F,106,2,4,R,L,2,586.87572201,13,F,1,8
1,107G,107,2,14,L,F,2,929.84967465,13,G,1,8
2,107G,107,2,14,L,R,2,929.84967465,13,G,1,8
3,107G,107,0,2,L,0,62,929.84967465,13,G,2,8
1,108K,108,0,3,F,0,42,85.346318094,13,K,1,8
1,109D,109,5,5,L,F,2,85.346318094,13,D,1,8
1,110E,110,4,1,L,F,2,345.30165162,13,E,1,8
1,111G,111,3,30,L,F,2,972.8982707,13,G,1,8
1,112H,112,0,14,F,0,42,2139.1095107,13,H,1,8
1,113J,113,0,14,T,N,31,89.4760098,13,J,1,8
1,114K,114,0,14,R,0,52,85.346318094,13,K,1,8
2,114K,114,0,14,R,0,63,85.346318094,13,K,1,8
1,115K,115,0,3,F,0,51,85.346318094,13,K,1,8
1,116F,116,1,1,F,B,2,1108.5430305,13,F,1,8
1,117D,117,68,15,F,R,2,85.346318094,13,D,1,8
1,118D,118,0,31,F,0,60,85.346318094,13,D,1,8
2,118D,118,0,31,T,N,32,85.346318094,13,D,1,8
1,119G,119,4,2,L,F,2,1123.5683569,13,G,1,8
1,120H,120,0,3,F,0,51,2470.3875323,13,H,1,8
1,121K,121,30,30,F,F,2,85.346318094,13,K,1,8
2,121K,121,0,30,N,N,33,85.346318094,13,K,1,8
1,122D,122,0,31,F,0,42,105.82943444,13,D,1,8
2,122D,122,0,31,F,0,42,105.82943444,13,D,1,8
1,123D,123,0,21,T,N,31,105.82943444,13,D,1,8
1,124F,124,3,1,F,L,2,1010.7304101,13,F,1,8
1,125E,125,0,1,R,0,70,256.68441359,13,E,1,8
2,125E,125,0,1,R,0,70,256.68441359,13,E,1,8
1,126F,126,0,3,L,0,42,456.45889489,13,F,1,8
2,126F,126,0,3,F,0,59,456.45889489,13,F,1,8
1,127G,127,4,30,F,F,2,723.21641362,13,G,1,8
1,128H,128,3,2,L,F,2,1590.1345035,13,H,1,8
1,129E,129,21,1,F,L,2,270.43536432,13,E,1,8
1,130F,130,1,1,L,F,2,480.91204998,13,F,1,8
1,131F,131,2,3,F,B,2,480.91204998,13,F,1,8
1,132G,132,4,2,L,F,2,761.96015006,13,G,1,8
1,133K,133,3,30,R,F,2,149.88947115,13,K,1,8
2,133K,133,0,30,T,N,31,149.88947115,13,K,1,8
1,134K,134,15,5,L,F,2,149.88947115,13,K,1,8
1,135K,135,0,20,T,N,31,85.346318094,13,K,1,8
1,136C,136,0,14,T,N,31,89.4760098,13,C,1,8
1,137D,137,0,20,T,N,31,107.87774607,13,D,1,8
1,138F,138,3,1,F,B,2,1030.2929342,13,F,1,8
1,139K,139,0,4,F,0,50,85.346318094,13,K,1,8
2,139K,139,0,4,F,0,60,85.346318094,13,K,1,8
1,140D,140,2,1,F,L,2,85.346318094,13,D,1,8
2,140D,140,2,1,R,L,2,85.346318094,13,D,1,8
1,141E,141,3,2,L,F,2,334.60646772,13,E,1,8
1,142G,142,1,4,L,F,2,942.76425346,13,G,1,8
1,143D,143,0,20,T,N,31,202.27077388,13,D,1,8
1,144F,144,0,5,T,N,31,1931.7992516,13,F,1,8
1,145A,145,3,31,F,L,2,116.21969845,13,A,1,8
2,145A,145,3,31,R,T,2,116.21969845,13,A,1,8
3,145A,145,0,31,R,N,31,116.21969845,13,A,1,8
4,145A,145,0,31,L,0,51,116.21969845,13,A,1,8
5,145A,145,0,3,F,0,50,116.21969845,13,A,2,8
6,145A,145,0,3,F,0,41,116.21969845,13,A,2,8
7,145A,145,0,3,F,0,41,116.21969845,13,A,2,8
8,145A,145,0,3,F,0,41,116.21969845,13,A,2,8
9,145A,145,0,3,F,0,42,116.21969845,13,A,2,8
10,145A,145,0,3,F,0,41,116.21969845,13,A,2,8
1,146K,146,0,14,F,0,50,157.78400558,13,K,1,8
2,146K,146,0,14,F,0,43,157.78400558,13,K,1,8
3,146K,146,0,14,F,0,43,157.78400558,13,K,1,8
4,146K,146,0,14,F,0,42,157.78400558,13,K,1,8
1,147B,147,0,1,F,0,41,78.579917816,13,B,1,8
2,147B,147,0,1,F,0,42,78.579917816,13,B,1,8
3,147B,147,0,1,T,N,31,78.579917816,13,B,1,8
4,147B,147,0,1,T,0,42,78.579917816,13,B,1,8
1,148E,148,1,3,R,F,2,2255.1559194,13,E,1,8
1,149A,149,45,20,F,R,2,78.579917816,13,A,1,8
2,149A,149,45,20,L,R,2,78.579917816,13,A,1,8
3,149A,149,0,2,F,0,79,78.579917816,13,A,3,8
4,149A,149,0,45,T,N,31,78.579917816,13,A,2,8
1,150J,150,20,5,F,R,3,89.4760098,13,J,1,8
2,150J,150,20,5,L,R,3,89.4760098,13,J,1,8
3,150J,150,2,5,L,F,2,89.4760098,13,J,1,8
4,150J,150,0,20,F,0,63,89.4760098,13,J,3,8
5,150J,150,0,20,F,0,57,89.4760098,13,J,3,8
6,150J,150,0,20,F,0,59,89.4760098,13,J,3,8
1,151K,151,4,31,F,L,2,85.346318094,13,K,1,8
1,152C,152,1,2,R,F,2,238.6026928,13,C,1,8
2,152C,152,1,2,R,L,2,238.6026928,13,C,1,8
1,153B,153,0,3,F,0,42,78.579917816,13,B,1,8
2,153B,153,0,3,N,N,33,78.579917816,13,B,1,8
1,154K,154,2,31,R,F,2,85.346318094,13,K,1,8
2,154K,154,0,31,R,N,31,85.346318094,13,K,1,8
3,154K,154,0,2,B,0,68,85.346318094,13,K,2,8
1,155C,155,14,31,R,F,2,121.0908666,13,C,1,8
2,155C,155,14,31,R,L,2,121.0908666,13,C,1,8
3,155C,155,0,31,F,0,50,121.0908666,13,C,1,8
1,156G,156,30,4,F,L,2,2621.6594993,13,G,1,8
1,157E,157,2,3,F,L,2,199.38878556,13,E,1,8
