PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,PASINTEG,OPENLF,OPENRF,OPENLR,OPENRR,OPENTG,FAILLF,FAILRF,FAILLR,FAILRR,FAILTG,GLIMPWS,GLIMPLF,GLIMPRF,GLIMPLR,GLIMPRR,GLIMPBL,GLIMPRUF,GLIMPOTH,GLOCCWS,GLOCCLF,GLOCCRF,GLOCCLR,GLOCCRR,GLOCCBL,GLOCCRUF,GLOCCOTH,GLTYPWS,GLTYPLF,GLTYPRF,GLTYPLR,GLTYPRR,GLTYPBL,GLTYPRUF,GLTYPOTH,GLPREWS,GLPRELF,GLPRERF,GLPRELR,GLPRERR,GLPREBL,GLPRERUF,GLPREOTH,INLOC1,INCOMP1,INMAG1,CDRIR1,INLOC2,INCOMP2,INMAG2,CDRIR2,INLOC3,INCOMP3,INMAG3,CDRIR3,INLOC4,INCOMP4,INMAG4,CDRIR4,INLOC5,INCOMP5,INMAG5,CDRIR5,INLOC6,INCOMP6,INMAG6,CDRIR6,INLOC7,INCOMP7,INMAG7,CDRIR7,INLOC8,INCOMP8,INMAG8,CDRIR8,INLOC9,INCOMP9,INMAG9,CDRIR9,INLOC10,INCOMP10,INMAG10,CDRIR10,COLUMTYP,RIMDEF,RDEFLOC,ODOMETER,PANELDAM,BOLSTDEF,GLOVOPEN
81,133,1053.2429443,133G,G,7,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,13,0,8,0
81,134,2266.5625122,134F,F,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,258,0,8,0
81,135,39.910811396,135J,J,7,1,1,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,3,2,11,14,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,265,1,8,1
81,137,298.00171648,137D,D,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,204,1,8,0
81,137,298.00171648,137D,D,7,2,12,1,3,0,0,0,0,0,0,0,0,2,0,6,8,8,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,12,2,1,13,6,1,1,13,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,0
81,138,17.9455324,138K,K,7,1,98,3,3,0,0,0,0,0,0,0,0,5,6,6,0,0,6,8,6,U,0,0,0,0,0,0,0,1,2,2,0,0,2,0,3,1,2,2,0,0,1,0,1,13,6,3,2,11,2,3,2,11,1,3,2,11,15,2,2,12,15,1,2,13,15,1,2,,,,,,,,,,,,,,,,,2,0,0,237,1,8,0
81,139,1787.1948061,139G,G,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,140,0,8,0
81,140,37.757641905,140J,J,7,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,8
81,140,37.757641905,140J,J,7,2,11,3,3,3,3,0,0,0,0,0,0,2,6,0,6,6,6,8,6,0,0,0,0,0,0,0,0,1,2,0,2,2,2,0,2,1,2,0,2,2,1,0,1,21,26,6,2,22,26,6,2,23,26,6,2,13,14,3,2,11,14,3,2,11,6,2,2,11,7,1,3,11,19,1,2,,,,,,,,,2,0,0,20,0,8,0
81,141,30.043064429,141K,K,7,1,6,3,1,1,3,0,0,0,0,0,0,2,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,11,5,4,2,11,30,3,2,11,2,3,2,13,4,2,2,11,14,2,2,,,,,,,,,,,,,,,,,,,,,1,6,6,U,1,8,0
81,141,30.043064429,141K,K,7,2,0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,3,2,13,19,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,121,0,8,0
81,142,63.743402264,142C,C,7,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,84,0,0,0
81,142,63.743402264,142C,C,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,8,0,8,0
81,143,642.27514197,143E,E,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,107,0,8,0
81,143,642.27514197,143E,E,7,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,268,0,1,0
81,145,289.09175964,145D,D,7,1,6,3,3,3,1,1,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,10,2,3,21,10,1,3,11,17,1,3,11,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,1
81,146,101.62285815,146D,D,7,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,172,1,8,0
81,147,1292.3290013,147G,G,7,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,7,0,0,0
81,148,3742.8783594,148G,G,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,115,0,8,0
81,149,36.790360292,149K,K,7,1,98,3,1,0,0,2,0,0,0,0,4,2,6,6,6,0,6,4,8,0,0,0,0,0,0,0,0,1,2,2,3,0,3,2,0,1,2,2,1,0,1,2,0,11,10,4,3,11,26,4,3,11,7,3,3,11,19,3,3,11,17,3,3,,,,,,,,,,,,,,,,,,,,,2,0,0,169,0,8,0
81,149,36.790360292,149K,K,7,2,0,1,1,3,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,1,8,0
81,151,27.294818301,151K,K,7,1,98,3,1,0,0,1,0,0,0,0,0,2,6,0,6,6,6,8,8,0,0,0,0,0,0,0,0,1,2,0,2,2,2,0,0,1,2,0,1,1,1,0,0,98,98,4,3,21,8,3,3,21,28,2,3,11,13,2,1,21,12,2,1,11,12,2,1,,,,,,,,,,,,,,,,,2,0,0,267,0,8,0
81,151,27.294818301,151K,K,7,2,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,99,0,0,0
81,152,284.24524937,152C,C,7,1,6,3,1,0,0,0,0,0,0,0,0,2,U,0,8,8,0,8,8,0,U,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,157,0,8,0
81,153,42.406638975,153K,K,7,1,1,3,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,14,3,2,11,14,2,2,11,5,1,2,11,26,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,213,1,8,0
81,154,2137.682437,154G,G,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,72,0,0,8
81,155,26.407795676,155J,J,7,2,98,3,1,3,1,0,0,0,0,0,0,U,6,6,6,0,6,8,6,U,0,0,0,0,0,0,0,1,2,2,2,0,2,0,2,1,3,2,2,0,1,0,1,11,6,5,2,11,5,5,2,11,2,5,2,11,15,4,2,13,5,2,2,U,U,U,U,,,,,,,,,,,,,,,,,2,98,9,U,1,0,1
81,156,17.9455324,156K,K,7,1,98,3,3,0,0,1,0,0,0,0,0,2,0,6,8,8,0,4,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8,0,1,0,2,0,0,0,2,0,13,5,3,2,13,4,2,2,13,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,355,1,8,8
81,157,1211.8607575,157E,E,7,2,7,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,98,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,117,0,8,0
81,158,51.355664908,158J,J,7,1,11,3,1,0,1,1,0,0,0,0,0,2,6,0,6,0,6,8,6,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,2,1,2,0,2,0,1,0,2,21,12,5,1,98,25,5,1,31,12,5,1,21,13,5,1,31,9,4,1,98,12,4,1,21,8,4,1,31,8,4,1,31,13,4,1,32,12,3,1,2,0,0,19,0,0,0
81,159,40.862762391,159K,K,7,1,6,3,3,0,0,0,0,0,0,0,0,2,0,6,8,8,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,12,2,1,12,12,2,1,11,12,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,0
81,160,47.47209893,160B,B,7,1,12,3,3,0,0,0,0,0,0,0,0,U,6,6,6,6,0,8,6,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,1,2,2,2,2,0,0,3,97,97,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,9,U,U,0,1
81,161,53.389977761,161K,K,7,1,98,3,8,0,0,0,0,0,0,0,0,U,6,6,6,6,U,8,8,U,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,1,2,2,2,2,1,0,0,13,7,6,3,23,27,6,3,11,7,6,3,13,10,6,3,11,8,5,3,23,28,5,3,13,26,5,3,11,4,5,3,13,4,5,3,11,19,4,3,2,0,0,306,0,8,1
81,162,1584.2282113,162F,F,7,1,6,1,3,1,3,0,0,0,0,0,0,2,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,23,10,3,3,13,7,2,3,13,10,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,232,0,0,1
81,163,22.196268227,163K,K,7,1,11,1,3,0,0,0,0,0,0,0,0,2,0,6,8,8,4,8,8,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,2,0,0,1,0,0,11,6,2,3,11,13,2,3,13,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,128,0,8,1
81,163,22.196268227,163K,K,7,2,6,3,1,0,0,0,0,0,0,0,0,2,6,0,6,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,2,0,0,0,0,11,5,1,2,11,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,0
81,164,89.486509105,164B,B,7,1,98,1,3,0,0,0,0,0,0,0,0,2,0,6,0,6,6,8,8,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,1,0,2,0,2,1,0,0,23,28,4,3,22,28,4,3,13,10,4,3,12,10,4,3,23,7,4,3,22,7,4,3,13,13,3,3,23,13,3,3,23,8,3,3,13,12,1,1,2,0,0,94,U,8,1
81,164,89.486509105,164B,B,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,215,0,8,0
81,165,34.954756646,165K,K,7,1,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,253,1,8,1
81,165,34.954756646,165K,K,7,2,6,1,3,0,0,0,0,0,0,0,0,2,0,6,8,8,0,8,8,U,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,27,3,3,13,6,3,3,13,4,3,3,13,5,2,2,13,10,2,3,,,,,,,,,,,,,,,,,,,,,1,0,0,157,0,8,1
81,166,111.82376553,166G,G,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,7,0,0,0
82,1,8.3621279525,"  1J",J,7,1,12,1,3,1,1,0,0,0,0,0,0,3,0,6,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,6,2,2,13,4,1,2,13,14,1,2,13,32,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,9,1,0,1
82,2,7.5783694316,"  2K",K,7,1,12,3,1,3,1,1,0,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,11,10,4,3,11,17,4,3,11,6,4,3,11,24,4,3,11,27,3,3,11,1,3,3,12,19,2,3,12,10,1,3,U,U,U,U,,,,,1,0,0,U,0,8,0
82,3,7.5783694316,"  3K",K,7,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,185,1,8,0
82,4,5.3842766832,"  4K",K,7,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,92,0,0,0
82,5,23.636974639,"  5D",D,7,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98,5,200,0,8,0
82,5,23.636974639,"  5D",D,7,2,6,3,1,0,0,3,0,0,0,0,0,0,6,0,6,0,0,8,8,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,98,28,3,3,21,28,3,3,98,20,3,2,98,8,2,3,21,7,1,3,11,10,1,3,,,,,,,,,,,,,,,,,1,0,0,123,0,8,0
82,6,557.2738419,"  6G",G,7,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,82,0,8,0
82,6,557.2738419,"  6G",G,7,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,25,0,8,0
82,7,48.969996434,"  7D",D,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,215,0,8,0
82,7,48.969996434,"  7D",D,7,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,102,0,8,0
82,8,6.1212495542,"  8K",K,7,1,6,3,3,0,0,0,0,0,0,0,0,U,6,0,6,0,0,8,6,0,0,0,0,0,0,0,0,U,2,0,2,0,0,0,2,U,2,0,1,0,0,0,2,22,19,5,2,23,19,4,2,11,10,4,3,21,28,4,3,11,17,4,3,11,7,4,3,11,13,4,3,11,12,4,3,21,12,4,3,21,20,4,3,1,U,5,238,0,8,0
82,9,6.1212495542,"  9K",K,7,1,98,3,3,0,0,0,0,0,0,0,0,2,0,0,8,8,6,8,8,0,6,6,0,0,0,0,0,1,2,2,0,0,2,0,0,1,2,2,0,0,1,0,0,11,10,1,3,13,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,U,0,8,0
82,9,6.1212495542,"  9K",K,7,2,98,3,3,2,3,2,0,0,2,0,2,0,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,3,0,2,0,1,0,1,21,20,4,2,22,20,3,2,21,24,3,1,22,24,3,1,23,24,3,1,23,20,3,2,98,25,3,2,,,,,,,,,,,,,1,0,0,254,0,8,0
82,9,6.1212495542,"  9K",K,7,3,11,3,1,3,3,3,0,0,0,0,0,0,6,0,6,0,6,8,6,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,1,98,17,3,1,98,25,3,2,21,20,3,2,98,28,3,3,21,19,2,2,23,19,2,2,98,12,2,1,,,,,,,,,,,,,1,0,0,259,0,8,0
82,10,6.1212495542," 10K",K,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,20,4,2,22,20,4,2,23,20,4,2,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,52,1,8,0
82,12,138.25198919," 12F",F,7,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,114,0,8,0
82,13,303.81368146," 13G",G,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,59,0,0,0
82,14,554.93838899," 14H",H,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,146,0,8,0
82,15,5.3842766832," 15K",K,7,1,0,3,3,0,0,0,0,0,0,0,0,U,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,5,257,1,8,0
82,15,5.3842766832," 15K",K,7,2,0,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,5,265,1,8,1
82,16,12.886368862," 16D",D,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,80,0,8,0
82,17,138.25198919," 17F",F,7,3,6,1,1,0,0,0,0,0,0,0,0,0,0,6,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,13,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,108,0,8,0
82,17,138.25198919," 17F",F,7,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,136,0,8,0
82,19,47.704691413," 19D",D,7,1,U,1,1,0,0,U,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,97,U,8,0
82,20,5.9630864267," 20K",K,7,1,0,1,1,3,3,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,2,2,11,19,2,2,13,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,100,1,8,0
82,21,5.9630864267," 21K",K,7,1,98,3,3,0,0,1,0,0,0,0,0,3,0,0,0,6,6,8,8,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,1,1,0,0,13,12,4,1,13,15,3,1,13,14,3,1,12,12,3,1,13,6,3,1,13,13,2,1,11,12,2,1,11,13,1,1,11,15,1,1,,,,,2,1,6,198,0,8,0
82,21,5.9630864267," 21K",K,7,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,148,0,8,0
82,22,5.9630864267," 22K",K,7,1,0,3,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,19,4,2,11,5,2,2,13,5,2,2,13,4,2,2,12,3,1,2,11,19,1,2,11,17,1,1,,,,,,,,,,,,,1,15,5,231,1,1,0
82,22,5.9630864267," 22K",K,7,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,153,1,8,0
82,23,12.114622537," 23D",D,7,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,U,0,8,0
82,23,12.114622537," 23D",D,7,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,13,0,1,0
82,24,12.114622537," 24D",D,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,186,1,8,0
82,25,129.97227396," 25F",F,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,113,1,8,0
82,25,129.97227396," 25F",F,7,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,40,0,8,0
82,26,521.70391723," 26H",H,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,145,0,8,0
82,27,5.3842766832," 27K",K,7,1,6,3,1,3,1,0,0,0,0,0,0,2,6,0,6,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,2,0,0,0,0,11,10,5,3,11,7,5,3,11,19,5,3,11,16,4,3,21,10,4,3,21,24,3,3,21,13,3,3,21,12,3,3,11,17,3,3,11,13,3,3,1,0,0,200,0,8,0
82,27,5.3842766832," 27K",K,7,2,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,163,0,8,0
