PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2
11,132,45.742315531,132B,B,7,2,2,2,F,3,15,B
11,132,45.742315531,132B,B,7,3,1,15,L,31,0,N
11,132,45.742315531,132B,B,7,4,1,15,T,4,15,F
11,132,45.742315531,132B,B,7,5,1,15,T,4,15,T
11,133,51.204782651,133J,J,7,1,1,2,R,42,0,0
11,133,51.204782651,133J,J,7,2,1,2,L,42,0,0
11,134,42.218848654,134K,K,7,1,1,15,9,31,0,N
11,135,42.218848654,135K,K,7,1,1,11,T,31,0,N
11,136,42.218848654,136K,K,7,1,1,3,F,52,0,0
11,137,4344.8466923,137H,H,7,1,1,1,F,68,0,0
11,137,4344.8466923,137H,H,7,2,1,1,F,68,0,0
11,137,4344.8466923,137H,H,7,3,1,1,L,42,0,0
11,138,49.767639298,138B,B,7,1,1,3,R,42,0,0
11,138,49.767639298,138B,B,7,2,1,3,T,31,0,N
11,139,459.34107335,139D,D,7,1,1,1,9,60,0,0
11,140,69.638504405,140J,J,7,1,1,15,T,31,0,N
11,141,69.638504405,141J,J,7,1,1,2,F,2,3,F
11,141,69.638504405,141J,J,7,2,1,2,T,31,0,N
11,142,69.638504405,142J,J,7,1,1,3,F,42,0,0
11,142,69.638504405,142J,J,7,2,1,3,R,31,0,N
11,142,69.638504405,142J,J,7,3,1,3,T,42,0,0
11,143,57.417634169,143K,K,7,1,1,1,L,42,0,0
11,143,57.417634169,143K,K,7,2,1,1,F,42,0,0
11,144,51.204782651,144J,J,7,1,1,3,L,2,15,F
11,145,51.204782651,145J,J,7,1,1,3,L,88,0,0
11,145,51.204782651,145J,J,7,2,1,3,L,51,0,0
11,145,51.204782651,145J,J,7,3,1,3,T,31,0,N
11,146,42.218848654,146K,K,7,1,1,15,F,60,0,0
11,146,42.218848654,146K,K,7,2,1,15,T,31,0,N
11,147,42.218848654,147K,K,7,1,1,15,F,50,0,0
11,147,42.218848654,147K,K,7,2,1,15,T,31,0,N
11,148,235.88336541,148C,C,7,1,1,2,T,31,0,N
11,149,5816.9610758,149G,G,7,1,1,3,L,2,1,F
11,150,45.742315531,150A,A,7,1,1,1,F,42,0,0
11,151,51.204782651,151J,J,7,1,1,1,R,2,1,F
11,151,51.204782651,151J,J,7,2,1,1,R,2,1,L
11,151,51.204782651,151J,J,7,3,1,1,F,50,0,0
11,151,51.204782651,151J,J,7,4,1,1,L,50,0,0
11,151,51.204782651,151J,J,7,5,2,1,B,57,0,0
11,152,42.218848654,152K,K,7,1,1,3,F,2,5,R
11,153,1319.0698529,153E,E,7,1,1,11,T,31,0,N
11,154,51.204782651,154J,J,7,1,1,15,F,42,0,0
11,154,51.204782651,154J,J,7,2,1,15,F,42,0,0
11,155,51.204782651,155J,J,7,1,1,15,L,42,0,0
11,155,51.204782651,155J,J,7,2,1,15,F,42,0,0
11,155,51.204782651,155J,J,7,3,1,15,N,32,0,N
11,156,51.204782651,156J,J,7,1,1,1,F,50,0,0
11,156,51.204782651,156J,J,7,2,1,1,F,41,0,0
11,157,122.71612009,157D,D,7,1,1,1,R,42,0,0
11,158,538.49668153,158E,E,7,1,1,1,F,64,0,0
11,158,538.49668153,158E,E,7,2,1,1,R,64,0,0
11,158,538.49668153,158E,E,7,3,1,1,B,64,0,0
11,159,2446.8837714,159G,G,7,1,1,3,F,76,0,0
11,160,51.204782651,160C,C,7,1,1,4,L,2,2,F
11,161,51.204782651,161C,C,7,1,1,1,F,51,0,0
11,162,113.01019807,162E,E,7,1,1,2,F,2,15,B
11,162,113.01019807,162E,E,7,2,1,2,N,32,0,N
11,163,252.17485495,163F,F,7,1,1,1,9,31,0,N
11,164,513.50886487,164G,G,7,1,1,13,R,2,2,F
11,164,513.50886487,164G,G,7,2,1,13,R,2,2,L
11,164,513.50886487,164G,G,7,3,1,13,F,57,0,0
11,165,793.51990488,165H,H,7,1,1,4,F,76,0,0
11,166,38.835225886,166A,A,7,1,1,1,R,2,1,F
11,166,38.835225886,166A,A,7,2,1,1,T,31,0,N
11,167,38.835225886,167B,B,7,1,1,24,F,2,13,B
11,167,38.835225886,167B,B,7,2,2,13,F,3,13,B
11,167,38.835225886,167B,B,7,3,1,24,F,4,5,F
11,168,38.835225886,168B,B,7,1,1,4,F,2,5,F
11,169,289.8190698,169C,C,7,1,1,11,R,50,0,0
11,169,289.8190698,169C,C,7,2,1,11,F,2,2,L
11,169,289.8190698,169C,C,7,3,2,2,R,51,0,0
11,169,289.8190698,169C,C,7,4,2,2,L,51,0,0
11,169,289.8190698,169C,C,7,5,2,2,L,31,0,N
11,170,54.341075588,170J,J,7,1,1,3,F,2,24,F
11,170,54.341075588,170J,J,7,2,1,3,R,U,0,0
11,171,44.804753134,171K,K,7,1,1,2,L,42,0,0
11,172,42.218848654,172K,K,7,1,1,1,L,50,0,0
11,172,42.218848654,172K,K,7,2,1,1,L,50,0,0
11,172,42.218848654,172K,K,7,3,1,1,T,31,0,N
11,173,42.218848654,173K,K,7,1,1,2,B,2,3,F
11,173,42.218848654,173K,K,7,2,1,2,9,50,0,0
11,174,42.218848654,174K,K,7,1,1,14,F,2,5,F
11,175,793.73069101,175F,F,7,1,1,2,T,31,0,N
11,176,1616.2901976,176G,G,7,1,1,1,F,2,13,B
11,177,2497.6364219,177H,H,7,1,1,1,F,2,18,B
11,178,42.218848654,178K,K,7,1,1,2,L,54,0,0
11,178,42.218848654,178K,K,7,2,1,2,R,2,24,9
11,178,42.218848654,178K,K,7,3,1,2,R,2,24,9
11,179,56.120441785,179C,C,7,1,1,2,R,2,13,F
11,179,56.120441785,179C,C,7,2,1,2,F,3,3,F
11,180,304.57174693,180E,E,7,1,1,15,L,2,15,F
11,181,304.57174693,181E,E,7,1,1,2,L,2,3,9
11,182,1383.9484817,182G,G,7,1,1,1,F,2,4,F
11,182,1383.9484817,182G,G,7,2,1,1,L,54,0,0
11,183,2138.6011863,183H,H,7,1,1,3,F,2,15,B
11,184,51.204782651,184J,J,7,1,1,1,L,2,15,F
11,185,54.754980915,185C,C,7,1,1,3,F,2,2,L
11,185,54.754980915,185C,C,7,2,1,3,R,2,2,L
11,185,54.754980915,185C,C,7,3,2,2,L,51,0,0
11,186,54.754980915,186C,C,7,1,1,11,F,56,0,0
11,187,297.16124214,187E,E,7,1,1,11,F,54,0,0
11,188,663.09584811,188F,F,7,1,1,2,F,76,0,0
11,188,663.09584811,188F,F,7,2,1,2,U,68,0,0
11,188,663.09584811,188F,F,7,3,1,2,F,42,0,0
11,189,1350.2757693,189G,G,7,1,1,13,B,2,15,F
11,190,51.873533541,190E,E,7,1,1,1,F,2,1,F
11,191,115.75239244,191F,F,7,1,1,5,F,2,3,B
11,192,235.70898715,192G,G,7,1,2,15,B,3,11,F
11,192,235.70898715,192G,G,7,2,1,2,B,2,15,F
11,193,364.23864486,193H,H,7,1,1,15,L,2,1,F
11,194,45.742315531,194B,B,7,1,1,3,T,31,0,N
11,195,90.770524606,195D,D,7,1,1,1,R,2,3,F
11,196,1809.9082942,196G,G,7,1,1,11,L,31,0,N
11,196,1809.9082942,196G,G,7,2,1,11,R,42,0,0
11,197,29.642019167,197E,E,7,1,1,1,F,2,2,B
11,197,29.642019167,197E,E,7,2,1,1,R,31,0,N
11,198,134.6908498,198G,G,7,1,1,4,B,2,3,F
11,501,0,501F,F,7,1,1,1,F,50,0,0
11,501,0,501F,F,7,2,1,1,T,31,0,N
11,501,0,501F,F,7,3,1,1,N,32,0,N
11,502,0,502B,B,7,1,1,13,F,42,0,0
11,502,0,502B,B,7,2,1,13,N,32,0,N
12,1,76.672662666,"  1K",K,7,1,1,5,B,2,3,F
12,2,446.89052595,"  2E",E,7,1,1,2,R,2,11,F
12,2,446.89052595,"  2E",E,7,2,1,2,R,2,11,L
12,2,446.89052595,"  2E",E,7,3,1,2,F,56,0,0
12,4,43.791295963,"  4J",J,7,1,1,3,F,2,2,F
12,5,39.064672098,"  5K",K,7,1,1,1,F,51,0,0
12,5,39.064672098,"  5K",K,7,2,1,1,L,52,0,0
12,6,29.718086305,"  6K",K,7,1,1,2,R,2,1,F
12,7,29.718086305,"  7K",K,7,1,1,2,T,31,0,N
12,7,29.718086305,"  7K",K,7,2,1,2,F,58,0,0
12,8,148.15060385,"  8D",D,7,1,1,4,L,42,0,0
12,9,1409.8113747,"  9F",F,7,1,1,15,L,2,15,F
12,9,1409.8113747,"  9F",F,7,2,1,15,L,50,0,0
12,9,1409.8113747,"  9F",F,7,3,2,15,F,52,0,0
12,10,28.798499394," 10A",A,7,1,1,3,F,42,0,0
12,11,186.63628044," 11E",E,7,1,1,11,F,58,0,0
12,11,186.63628044," 11E",E,7,2,1,11,F,2,3,L
12,12,438.31638568," 12F",F,7,1,1,5,R,2,15,F
12,12,438.31638568," 12F",F,7,2,1,5,R,2,15,L
12,13,596.6128033," 13G",G,7,1,1,3,L,54,0,0
12,13,596.6128033," 13G",G,7,2,1,3,L,54,0,0
12,13,596.6128033," 13G",G,7,3,1,3,F,50,0,0
12,14,596.6128033," 14G",G,7,1,1,3,U,88,0,0
12,14,596.6128033," 14G",G,7,2,1,3,U,88,0,0
12,15,1264.7908742," 15H",H,7,1,1,3,F,52,0,0
12,16,57.653087431," 16K",K,7,1,1,4,L,2,5,F
12,16,57.653087431," 16K",K,7,2,1,4,L,2,5,L
12,17,394.4296955," 17F",F,7,1,1,12,R,2,5,F
12,17,394.4296955," 17F",F,7,2,1,12,R,2,5,L
12,18,536.87658966," 18G",G,7,1,1,2,L,56,0,0
12,18,536.87658966," 18G",G,7,2,1,2,L,56,0,0
12,19,1138.1529318," 19H",H,7,1,1,2,L,42,0,0
12,20,39.240350333," 20J",J,7,1,1,13,F,2,15,F
12,20,39.240350333," 20J",J,7,2,1,13,L,2,15,R
12,21,35.004933858," 21K",K,7,1,1,2,F,2,3,F
12,22,35.004933858," 22K",K,7,1,1,3,F,52,0,0
12,23,35.004933858," 23K",K,7,1,1,4,L,60,0,0
12,23,35.004933858," 23K",K,7,2,1,4,L,71,0,0
12,23,35.004933858," 23K",K,7,3,1,4,T,31,0,N
12,24,74.300128438," 24B",B,7,1,1,1,F,2,4,F
12,25,28.798499394," 25B",B,7,1,1,13,F,2,2,F
12,25,28.798499394," 25B",B,7,2,1,13,R,31,0,N
12,25,28.798499394," 25B",B,7,3,2,2,B,3,2,F
12,25,28.798499394," 25B",B,7,4,3,2,R,4,13,R
12,25,28.798499394," 25B",B,7,5,1,13,N,32,0,N
12,26,3298.2843018," 26G",G,7,1,1,1,F,2,1,F
12,28,55.869088826," 28B",B,7,1,1,15,R,54,0,0
12,28,55.869088826," 28B",B,7,2,1,15,F,61,0,0
12,28,55.869088826," 28B",B,7,3,1,15,L,31,0,N
12,29,60.120343182," 29C",C,7,1,1,15,F,2,1,F
12,30,765.53787036," 30F",F,7,1,1,13,F,2,24,R
12,31,2209.0100757," 31H",H,7,1,1,2,L,50,0,0
12,31,2209.0100757," 31H",H,7,2,1,2,L,50,0,0
12,32,64.62881369," 32J",J,7,1,1,15,F,2,3,F
12,33,33.31382149," 33J",J,7,1,1,12,F,58,0,0
12,34,134.54119947," 34C",C,7,1,1,11,F,2,2,R
12,34,134.54119947," 34C",C,7,2,1,11,L,2,2,R
12,35,729.47243942," 35E",E,7,1,1,15,L,2,15,F
12,35,729.47243942," 35E",E,7,2,2,15,R,69,0,0
12,35,729.47243942," 35E",E,7,3,2,15,R,69,0,0
12,36,28.798499394," 36A",A,7,1,1,5,L,50,0,0
12,36,28.798499394," 36A",A,7,2,1,5,L,52,0,0
12,36,28.798499394," 36A",A,7,3,1,5,L,68,0,0
12,36,28.798499394," 36A",A,7,4,1,5,F,57,0,0
12,36,28.798499394," 36A",A,7,5,1,5,N,32,0,N
12,37,29.718086305," 37K",K,7,1,1,2,L,42,0,0
12,38,370.84736817," 38E",E,7,1,1,1,L,2,4,F
12,39,1185.4730891," 39G",G,7,1,1,15,F,50,0,0
12,39,1185.4730891," 39G",G,7,2,1,15,R,2,15,F
12,39,1185.4730891," 39G",G,7,3,2,15,B,3,3,F
12,40,110.66941045," 40K",K,7,1,1,15,F,42,0,0
12,41,110.66941045," 41K",K,7,1,1,3,R,2,15,F
12,41,110.66941045," 41K",K,7,2,2,15,B,68,0,0
12,42,2132.5966842," 42G",G,7,1,1,5,F,2,4,L
12,43,23.070654227," 43J",J,7,1,1,2,R,52,0,0
12,43,23.070654227," 43J",J,7,2,1,2,F,52,0,0
12,44,172.85217867," 44E",E,7,1,1,15,F,2,1,B
12,45,405.94434281," 45F",F,7,1,1,3,F,57,0,0
12,45,405.94434281," 45F",F,7,2,1,3,F,59,0,0
12,46,552.54971127," 46G",G,7,1,1,15,F,50,0,0
12,46,552.54971127," 46G",G,7,2,1,15,F,52,0,0
12,47,1171.3792069," 47H",H,7,1,1,5,F,59,0,0
12,48,176.27201348," 48E",E,7,1,1,2,F,56,0,0
12,48,176.27201348," 48E",E,7,2,1,2,L,56,0,0
12,48,176.27201348," 48E",E,7,3,1,2,B,56,0,0
12,49,413.97584467," 49F",F,7,1,1,3,R,2,15,F
12,49,413.97584467," 49F",F,7,2,2,15,F,59,0,0
12,50,563.48176171," 50G",G,7,1,1,2,B,2,15,F
12,51,1194.5546359," 51H",H,7,1,1,2,F,2,2,B
12,51,1194.5546359," 51H",H,7,2,1,2,F,54,0,0
12,51,1194.5546359," 51H",H,7,3,2,2,L,54,0,0
12,52,28.798499394," 52B",B,7,1,1,2,F,2,2,F
12,52,28.798499394," 52B",B,7,2,1,2,N,32,0,N
12,53,113.84999352," 53E",E,7,1,1,4,F,2,5,B
12,53,113.84999352," 53E",E,7,2,2,5,F,3,15,L
12,54,267.37736923," 54F",F,7,1,1,2,L,2,3,F
12,54,267.37736923," 54F",F,7,2,1,2,F,57,0,0
12,55,771.53505465," 55H",H,7,1,1,4,F,2,1,B
12,55,771.53505465," 55H",H,7,2,2,1,F,3,2,B
12,56,29.718086305," 56K",K,7,1,1,1,F,2,5,F
12,56,29.718086305," 56K",K,7,2,1,1,B,42,0,0
12,57,29.718086305," 57K",K,7,1,1,3,F,2,15,L
12,58,1047.4605534," 58F",F,7,1,1,5,F,2,2,L
12,59,1425.7472399," 59G",G,7,1,1,4,F,2,3,B
12,60,85.949659443," 60J",J,7,1,1,4,R,2,3,F
12,61,29.718086305," 61K",K,7,1,1,3,F,2,3,F
12,62,577.75909462," 62F",F,7,1,1,5,F,2,5,B
12,62,577.75909462," 62F",F,7,2,2,5,F,42,0,0
12,62,577.75909462," 62F",F,7,3,2,5,R,42,0,0
12,62,577.75909462," 62F",F,7,4,2,5,L,68,0,0
12,63,786.41475504," 63G",G,7,1,1,15,F,2,2,R
12,64,55.381674223," 64A",A,7,1,1,3,F,88,0,0
12,65,571.5010882," 65D",D,7,1,1,5,F,2,2,L
12,65,571.5010882," 65D",D,7,2,2,2,F,41,0,0
12,66,71.437636025," 66K",K,7,1,1,4,F,2,1,F
12,66,71.437636025," 66K",K,7,2,2,1,L,31,0,N
12,67,71.437636025," 67K",K,7,1,1,15,R,56,0,0
12,67,71.437636025," 67K",K,7,2,1,15,R,56,0,0
12,67,71.437636025," 67K",K,7,3,1,15,9,31,0,N
12,68,29.718086305," 68K",K,7,1,1,3,L,2,15,F
12,69,42.144208791," 69D",D,7,1,1,3,F,2,1,R
12,69,42.144208791," 69D",D,7,2,2,1,T,31,0,N
12,69,42.144208791," 69D",D,7,3,2,1,9,3,3,F
12,70,401.04720055," 70F",F,7,1,1,5,F,2,3,L
12,70,401.04720055," 70F",F,7,2,2,3,F,42,0,0
12,71,1157.2481796," 71H",H,7,1,1,2,F,72,0,0
12,72,28.798499394," 72A",A,7,1,1,2,F,52,0,0
12,73,2460.4487076," 73F",F,7,1,1,3,F,2,1,R
12,74,32.31965711," 74K",K,7,1,1,2,L,52,0,0
12,75,32.31965711," 75K",K,7,1,1,3,F,2,3,R
12,75,32.31965711," 75K",K,7,2,1,3,L,2,3,R
12,75,32.31965711," 75K",K,7,3,1,3,F,51,0,0
12,75,32.31965711," 75K",K,7,4,2,3,F,57,0,0
12,76,199.75929443," 76E",E,7,1,1,3,L,2,15,F
12,76,199.75929443," 76E",E,7,2,1,3,F,51,0,0
12,77,469.13586004," 77F",F,7,1,1,1,L,2,21,F
12,78,638.56262219," 78G",G,7,1,1,2,L,2,2,F
12,79,1353.7225026," 79H",H,7,1,1,3,F,2,1,R
12,80,37.450732361," 80D",D,7,1,1,3,F,42,0,0
12,81,356.38375479," 81F",F,7,1,1,3,F,56,0,0
12,81,356.38375479," 81F",F,7,2,1,3,9,56,0,0
12,81,356.38375479," 81F",F,7,3,1,3,9,56,0,0
12,81,356.38375479," 81F",F,7,4,1,3,9,56,0,0
12,82,485.09049158," 82G",G,7,1,1,1,F,54,0,0
12,83,1028.3688576," 83H",H,7,1,1,3,L,2,15,F
12,84,33.31382149," 84J",J,7,1,1,15,F,2,2,F
12,85,102.23219809," 85D",D,7,1,1,2,F,56,0,0
12,86,972.8486553," 86F",F,7,1,1,2,F,2,3,B
12,86,972.8486553," 86F",F,7,2,2,3,F,56,0,0
12,87,1324.1895179," 87G",G,7,1,1,2,F,50,0,0
12,87,1324.1895179," 87G",G,7,2,1,2,F,50,0,0
12,87,1324.1895179," 87G",G,7,3,1,2,F,42,0,0
12,88,64.62881369," 88J",J,7,1,1,4,F,2,24,B
12,89,57.653087431," 89K",K,7,1,1,2,F,54,0,0
12,90,29.718086305," 90K",K,7,1,1,3,F,42,0,0
12,90,29.718086305," 90K",K,7,2,1,3,T,31,0,N
12,91,700.31955186," 91E",E,7,1,1,1,F,2,1,L
12,92,144.7270803," 92K",K,7,1,1,13,L,2,1,F
12,93,60.713606819," 93J",J,7,1,1,5,R,2,5,F
12,93,60.713606819," 93J",J,7,2,1,5,R,3,3,F
12,94,85.949659443," 94J",J,7,1,1,2,L,2,2,F
12,94,85.949659443," 94J",J,7,2,1,2,B,3,5,F
12,95,76.672662666," 95K",K,7,1,1,15,F,68,0,0
12,95,76.672662666," 95K",K,7,2,1,15,F,57,0,0
12,95,76.672662666," 95K",K,7,3,1,15,F,43,0,0
12,95,76.672662666," 95K",K,7,4,1,15,F,71,0,0
12,95,76.672662666," 95K",K,7,5,1,15,F,71,0,0
12,96,1342.7788704," 96E",E,7,1,1,15,R,51,0,0
12,97,46.435719351," 97J",J,7,1,1,3,R,2,15,F
12,97,46.435719351," 97J",J,7,2,1,3,L,63,0,0
12,97,46.435719351," 97J",J,7,3,1,3,L,63,0,0
12,98,33.31382149," 98J",J,7,1,1,1,F,2,4,B
12,98,33.31382149," 98J",J,7,2,1,1,F,3,1,F
12,99,29.718086305," 99K",K,7,1,1,3,F,2,3,R
12,99,29.718086305," 99K",K,7,2,1,3,L,2,3,R
12,99,29.718086305," 99K",K,7,3,1,3,R,51,0,0
12,100,341.06831368,100E,E,7,1,1,1,R,2,5,F
12,101,1090.2795654,101G,G,7,1,1,3,F,2,11,L
12,102,57.653087431,102K,K,7,1,1,13,F,52,0,0
12,103,3432.2019197,103G,G,7,1,1,2,F,2,5,R
12,103,3432.2019197,103G,G,7,2,1,2,L,2,5,R
12,103,3432.2019197,103G,G,7,3,2,5,L,51,0,0
12,104,33.122293091,104K,K,7,1,1,13,F,54,0,0
12,104,33.122293091,104K,K,7,2,1,13,R,54,0,0
12,104,33.122293091,104K,K,7,3,1,13,R,54,0,0
12,104,33.122293091,104K,K,7,4,1,13,L,54,0,0
12,105,33.122293091,105K,K,7,1,1,5,F,2,3,F
12,106,28.798499394,106A,A,7,1,1,13,F,54,0,0
12,107,254.30405406,107E,E,7,1,1,15,T,31,0,N
12,108,597.23454395,108F,F,7,1,2,1,B,3,1,F
12,108,597.23454395,108F,F,7,2,1,3,B,2,1,F
12,109,1723.3597138,109H,H,7,1,1,1,F,2,5,B
12,110,185.48991328,110E,E,7,1,1,5,F,2,3,L
12,110,185.48991328,110E,E,7,2,1,5,R,2,3,L
12,111,435.62413576,111F,F,7,1,1,1,F,2,15,B
12,112,435.62413576,112F,F,7,1,1,5,F,2,4,R
12,113,592.94825681,113G,G,7,1,1,4,R,2,2,F
12,114,28.798499394,114A,A,7,1,1,15,F,2,3,L
12,114,28.798499394,114A,A,7,2,2,3,B,51,0,0
12,115,33.31382149,115J,J,7,1,1,15,F,45,0,0
12,115,33.31382149,115J,J,7,2,1,15,F,50,0,0
12,115,33.31382149,115J,J,7,3,1,15,T,31,0,N
12,116,545.05423493,116E,E,7,1,1,3,F,2,3,L
12,117,1742.3532781,117G,G,7,1,1,2,L,3,5,R
12,117,1742.3532781,117G,G,7,2,1,2,R,2,2,F
12,117,1742.3532781,117G,G,7,3,1,2,R,2,2,L
12,118,140.24869205,118B,B,7,1,1,13,L,2,4,R
12,118,140.24869205,118B,B,7,2,1,13,T,31,0,N
12,119,85.949659443,119J,J,7,1,1,2,F,42,0,0
12,120,386.74237503,120E,E,7,1,1,2,F,42,0,0
12,121,1236.2840278,121G,G,7,1,1,2,F,2,2,B
12,122,64.62881369,122J,J,7,1,1,4,F,2,3,B
12,123,57.653087431,123K,K,7,1,1,15,L,42,0,0
12,123,57.653087431,123K,K,7,2,1,15,F,42,0,0
12,124,362.89986475,124E,E,7,1,1,2,F,51,0,0
12,125,1160.0676198,125G,G,7,1,1,3,F,2,14,R
12,126,74.300128438,126B,B,7,1,1,5,L,2,15,F
12,127,287.93242966,127E,E,7,1,1,13,R,2,3,F
12,128,676.21097884,128F,F,7,1,1,3,N,35,0,N
12,128,676.21097884,128F,F,7,2,1,3,F,60,0,0
12,129,1951.2514317,129H,H,7,1,1,3,F,51,0,0
12,130,28.798499394,130B,B,7,1,1,2,F,2,15,R
12,130,28.798499394,130B,B,7,2,1,2,L,78,0,0
12,130,28.798499394,130B,B,7,3,2,15,T,31,0,N
12,130,28.798499394,130B,B,7,4,2,15,T,3,15,F
12,130,28.798499394,130B,B,7,5,3,15,N,32,0,N
12,131,29.718086305,131K,K,7,1,1,3,F,64,0,0
12,131,29.718086305,131K,K,7,2,1,3,L,31,0,N
12,132,755.92269208,132F,F,7,1,1,2,F,2,3,B
12,133,1028.9215077,133G,G,7,1,1,15,F,2,11,L
12,134,85.949659443,134J,J,7,1,1,2,F,2,15,L
12,134,85.949659443,134J,J,7,2,1,2,L,3,15,F
12,135,244.01243851,135E,E,7,1,1,3,F,2,13,R
12,135,244.01243851,135E,E,7,2,2,13,B,3,2,F
12,136,573.06462523,136F,F,7,1,1,5,F,50,0,0
12,136,573.06462523,136F,F,7,2,1,5,F,52,0,0
12,137,780.02489458,137G,G,7,1,1,3,R,2,4,F
12,138,1049.5641607,138E,E,7,1,1,4,L,2,3,F
12,139,36.295824936,139J,J,7,1,1,1,F,2,2,L
12,139,36.295824936,139J,J,7,2,1,1,R,2,2,L
12,140,32.378226505,140K,K,7,1,1,2,F,54,0,0
12,141,32.378226505,141K,K,7,1,1,2,L,2,11,F
12,141,32.378226505,141K,K,7,2,1,2,B,3,5,L
12,142,57.653087431,142K,K,7,1,1,1,F,2,5,F
12,142,57.653087431,142K,K,7,2,1,1,L,2,5,R
12,143,39.990556209,143B,B,7,1,1,15,R,42,0,0
12,143,39.990556209,143B,B,7,2,1,15,R,42,0,0
12,143,39.990556209,143B,B,7,3,1,15,F,42,0,0
12,144,412.67525245,144D,D,7,1,1,2,F,2,15,B
12,145,11331.751108,145H,H,7,1,1,14,L,51,0,0
12,146,1308.9839184,146E,E,7,1,1,15,R,2,2,F
12,146,1308.9839184,146E,E,7,2,1,15,R,2,2,F
12,147,45.267028851,147J,J,7,1,1,1,F,54,0,0
12,147,45.267028851,147J,J,7,2,1,1,T,31,0,N
12,148,40.381121409,148K,K,7,1,1,3,L,2,2,F
12,149,40.381121409,149K,K,7,1,1,15,F,2,3,F
12,150,205.32856767,150E,E,7,1,1,3,F,2,1,F
12,150,205.32856767,150E,E,7,2,2,1,R,50,0,0
12,151,482.21533049,151F,F,7,1,1,3,R,2,5,F
12,152,656.36569728,152G,G,7,1,1,3,F,2,3,B
12,153,1391.4641783,153H,H,7,1,1,4,F,54,0,0
12,153,1391.4641783,153H,H,7,2,1,4,F,2,1,L
12,153,1391.4641783,153H,H,7,3,2,1,F,56,0,0
12,153,1391.4641783,153H,H,7,4,1,4,R,3,5,L
12,153,1391.4641783,153H,H,7,5,1,4,F,4,2,R
12,154,144.7270803,154K,K,7,1,1,2,L,2,12,F
12,155,28.798499394,155B,B,7,1,1,4,F,52,0,0
12,155,28.798499394,155B,B,7,2,1,4,T,31,0,N
12,155,28.798499394,155B,B,7,3,1,4,L,52,0,0
12,156,33.31382149,156J,J,7,1,1,3,F,2,14,F
12,157,644.08494428,157E,E,7,1,1,1,F,2,15,L
12,158,30.110415034,158B,B,7,1,1,2,T,31,0,N
12,159,30.110415034,159B,B,7,1,1,5,F,51,0,0
12,159,30.110415034,159B,B,7,2,1,5,F,50,0,0
12,160,4024.6690123,160G,G,7,1,1,2,R,2,4,F
12,161,43.539290784,161J,J,7,1,1,5,R,2,13,F
12,162,29.718086305,162K,K,7,1,1,2,F,2,3,R
12,162,29.718086305,162K,K,7,2,1,2,L,2,3,R
12,162,29.718086305,162K,K,7,3,1,2,F,42,0,0
12,162,29.718086305,162K,K,7,4,2,3,F,68,0,0
12,163,29.718086305,163K,K,7,1,1,3,R,52,0,0
12,164,125.97066366,164C,C,7,1,1,2,F,2,2,F
12,165,2183.3306366,165G,G,7,1,1,2,F,76,0,0
12,166,29.718086305,166K,K,7,1,1,21,L,2,3,F
12,167,29.718086305,167K,K,7,1,1,4,L,2,5,F
12,167,29.718086305,167K,K,7,2,1,4,B,3,1,L
12,168,548.6185698,168E,E,7,1,1,13,F,2,2,F
12,169,3717.8610658,169H,H,7,1,2,15,B,3,2,F
12,169,3717.8610658,169H,H,7,2,1,13,B,2,15,F
12,170,52.339688732,170B,B,7,1,1,1,F,2,1,F
12,171,75.682547871,171J,J,7,1,1,11,F,2,15,B
12,172,75.682547871,172J,J,7,1,1,15,F,2,24,B
12,173,67.513734205,173K,K,7,1,1,15,F,2,5,B
12,173,67.513734205,173K,K,7,2,1,15,T,31,0,N
12,173,67.513734205,173K,K,7,3,2,5,F,3,5,B
12,174,55.869088826,174B,B,7,1,1,15,F,2,2,R
12,174,55.869088826,174B,B,7,2,1,15,L,2,2,R
12,174,55.869088826,174B,B,7,3,1,15,F,51,0,0
12,174,55.869088826,174B,B,7,4,2,2,L,63,0,0
12,174,55.869088826,174B,B,7,5,2,2,L,63,0,0
12,175,100.42272662,175E,E,7,1,1,2,F,52,0,0
12,175,100.42272662,175E,E,7,2,1,2,9,88,0,0
12,175,100.42272662,175E,E,7,3,1,2,F,2,2,R
12,175,100.42272662,175E,E,7,4,1,2,F,57,0,0
12,175,100.42272662,175E,E,7,5,1,2,F,59,0,0
12,176,321.0173515,176G,G,7,1,1,15,F,2,4,R
12,178,64.62881369,178J,J,7,1,1,13,R,2,2,F
12,178,64.62881369,178J,J,7,2,1,13,R,2,2,L
12,179,85.949659443,179J,J,7,1,1,15,F,2,15,F
12,179,85.949659443,179J,J,7,2,1,15,N,32,0,N
12,179,85.949659443,179J,J,7,3,1,15,L,31,0,N
12,180,33.31382149,180J,J,7,1,1,5,F,2,3,R
12,181,3915.668248,181H,H,7,1,1,3,R,2,3,F
12,182,57.653087431,182K,K,7,1,1,3,9,54,0,0
12,182,57.653087431,182K,K,7,2,1,3,9,31,0,N
12,183,29.261387275,183A,A,7,1,1,24,F,2,15,L
12,183,29.261387275,183A,A,7,2,1,24,B,3,5,F
12,183,29.261387275,183A,A,7,3,1,24,R,2,15,T
12,184,29.261387275,184B,B,7,1,1,2,F,2,24,B
