PSU,CASENO,RATWGT,AOPSVEH,CASEID,STRATIF,VERSION,VEHNO,MODELYR,MAKE,MODEL,BODYTYPE,VIN,TOWPAR,TRAVELSP,DRINKING,ALCTEST,SPLIMIT,MANEUVER,ACCTYPE,DRPRES,OCUPANTS,OCCFORMS,CURBWGT,CARGOWGT,TOWHITCH,DOCTRAJ,CONDTREE,ROLLOVER,FOVERIDE,ROVERIDE,ANGTHIS,ANGOTHER,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVCONFID,INSPTYPE,VINLNGTH,VINJSER,VINJURED,DRIVE,VTREAT,OTVEHWGT,OTBDYTYP,VAIS,DRUGS,EVALCLAS,SPECTEST,OBSNARC,SPECNARC,OBSDEPR,SPECDEPR,OBSSTIM,SPECSTIM,OBSHLUC,SPECHLUC,OBSCNAB,SPECCNAB,OBSPCP,SPECPCP,OBSINHL,SPECINHL,OBSOTH,SPECOTH,DRZIP,DRRACE,VEHUSE,ROLINTYP,ROLINLOC,ROLLOBJ,TRIPLOC,ROLINDIR,PREMOVE,PREEVENT,PRESTAB,CONSEQ
43,113,67.535643704,0,113K,K,7,1,85,20,401,14,1G8CT18B9F,1,24,0,0,72,1,50,1,1,1,143,0,0,0,0,0,0,0,312,165,1,32,-28,-16,420,1,1,17,0,1,8,4,119,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27529,2,0,0,0,0,0,0,10,66,0,0
43,113,67.535643704,0,113K,K,7,2,89,20,471,30,1GCBS14E9K,1,72,0,0,72,1,51,1,1,1,119,0,0,0,0,0,0,0,165,312,1,37,-32,19,1288,1,1,17,0,1,8,3,143,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27591,1,0,0,0,0,0,0,1,17,0,0
43,114,67.535643704,1,114K,K,7,1,88,37,33,2,JHMBA4124J,1,56,0,21,56,1,89,1,1,1,114,0,0,0,0,0,0,0,270,0,1,28,-5,27,583,1,1,17,1,1,2,3,125,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27615,1,0,0,0,0,0,0,1,17,0,0
43,114,67.535643704,1,114K,K,7,2,94,52,34,4,4A3AJ56G4R,1,72,0,C,72,2,88,1,1,1,125,0,0,0,0,0,0,0,0,270,1,25,-25,-4,157,1,1,17,0,1,2,4,114,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27615,1,0,0,0,0,0,0,1,66,1,1
43,115,34.918302043,1,115J,J,7,1,94,14,4,2,1MELM6247R,1,64,0,C,72,2,69,1,1,1,162,0,0,0,0,0,0,0,180,275,6,U,U,U,U,0,2,17,0,1,1,4,105,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27609,1,0,0,0,0,0,0,1,66,1,1
43,115,34.918302043,1,115J,J,7,2,93,12,13,3,1FAPP11J5P,1,24,0,C,72,1,68,1,2,2,105,0,0,0,0,0,0,0,275,180,6,U,U,U,U,0,1,17,1,2,2,3,162,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27606,U,0,0,0,0,0,0,10,15,0,0
43,116,38.719755977,1,116K,K,7,1,93,22,2,4,1G2HX53L0P,1,32,0,C,72,1,24,1,1,1,153,U,0,0,0,0,U,0,180,180,3,21,-21,0,338,4,0,17,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27529,U,0,0,0,0,0,0,1,6,0,0
43,116,38.719755977,0,116K,K,7,2,85,22,17,4,2G2AF19X1F,1,5,0,C,72,1,25,1,1,1,127,0,0,0,0,0,0,U,180,180,3,25,25,0,262,1,1,17,0,1,2,4,153,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27601,2,0,0,0,0,0,0,3,52,0,0
43,117,3034.7987639,0,117E,E,7,1,76,3,401,14,9999999999,1,64,0,C,72,1,46,1,1,1,108,2,0,0,0,1,0,0,40,30,6,U,U,U,U,0,2,U,0,0,8,0,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27609,1,8,1,1,61,1,1,16,11,0,0
43,117,3034.7987639,1,117E,E,7,2,91,12,15,4,2FAPP36X1M,1,64,0,C,72,1,45,1,1,1,117,U,0,0,0,0,0,0,30,40,6,U,U,U,U,0,0,17,0,1,U,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27520,U,0,0,0,0,0,0,1,60,0,0
43,118,4523.4369428,0,118H,H,7,1,87,12,471,30,1FTCR11T5H,0,56,0,C,56,1,89,1,2,0,129,0,0,0,0,0,0,0,180,270,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27606,1,0,0,0,0,0,0,1,66,0,0
43,118,4523.4369428,0,118H,H,7,2,85,49,32,4,JT2AE82E2F,1,16,0,C,56,1,88,1,1,1,97,0,0,0,0,0,0,0,270,180,6,U,U,U,U,0,2,17,0,0,1,0,129,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27602,U,0,0,0,0,0,0,1,17,0,0
43,119,334.39155657,0,119D,D,7,1,84,20,471,30,1GCCT14BXE,1,89,0,C,89,1,50,1,1,1,116,0,0,0,0,0,0,0,170,350,4,U,U,U,U,0,1,17,0,1,8,4,142,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27603,U,0,0,0,0,0,0,1,2,0,0
43,119,334.39155657,1,119D,D,7,2,94,7,442,20,2B4GH2532R,1,89,0,C,89,1,51,1,2,2,142,0,0,1,0,0,0,0,350,170,4,U,U,U,U,0,1,17,0,2,8,4,116,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27603,1,0,0,0,0,0,0,13,62,0,0
43,120,1894.274248,1,120F,F,7,1,90,51,39,6,YV1FA8753L,1,80,0,C,89,1,62,1,2,2,140,0,0,0,0,0,0,0,90,185,1,17,-16,3,551,3,1,17,1,2,1,4,116,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27513,1,0,0,0,0,0,0,1,62,0,0
43,120,1894.274248,0,120F,F,7,2,84,35,471,30,1N6ND01S0E,1,72,0,C,89,1,62,1,1,1,116,7,0,0,0,0,0,0,185,90,1,19,-3,-19,83,3,1,17,0,1,8,4,140,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27704,2,0,0,0,0,0,0,5,10,0,0
43,121,37.695180013,0,121J,J,7,1,91,20,471,30,1GCCS14A3M,1,8,0,C,56,1,98,1,1,1,120,0,0,0,0,1,0,0,997,997,5,U,U,U,U,0,1,17,0,1,8,3,998,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27610,2,0,5,4,31,8,1,8,8,0,0
43,122,41.798944571,0,122K,K,7,1,81,20,472,30,J8ZBL14N9B,1,72,1,C,89,3,14,1,1,1,108,0,0,1,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,8,3,998,98,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27526,U,0,0,0,0,0,0,1,14,2,4
43,123,49.745877332,,123B,B,7,1,90,12,881,62,1FDWK74PXL,1,80,0,C,89,1,20,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25413,U,0,,,,,,1,9,0,0
43,123,49.745877332,0,123B,B,7,2,89,35,43,2,1N4GB22S2K,1,0,0,0,89,1,21,1,3,3,126,0,0,0,0,0,0,7,180,180,4,U,U,U,U,0,2,17,3,3,2,1,N,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27525,1,0,0,0,0,0,0,4,52,0,0
43,124,7266.9004552,0,124H,H,7,1,88,9,11,4,1P3BP46D9J,1,56,8,E,56,97,92,0,0,0,109,0,0,1,0,0,0,0,998,998,5,U,U,U,U,0,0,17,N,N,2,N,N,N,N,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,98,8,8,8
43,125,53.221312031,1,125J,J,7,1,90,20,20,2,2G1WN14T2L,1,89,0,C,72,1,7,1,2,2,141,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,2,2,3,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27713,1,0,1,4,61,1,1,13,9,0,0
43,126,59.015361402,0,126K,K,7,1,89,20,471,30,1GCCT19Z0K,1,89,0,C,89,1,50,1,1,1,126,0,0,0,0,0,0,0,250,110,1,51,-44,-26,1728,1,1,17,0,1,8,3,129,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27615,1,0,0,0,0,0,0,10,15,0,0
43,126,59.015361402,0,126K,K,7,2,81,49,471,30,JT4RN48D6B,1,89,0,C,89,3,51,1,2,2,129,0,0,0,0,0,0,0,110,250,1,45,-39,23,1718,1,1,17,1,2,8,3,126,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27525,1,0,0,0,0,0,0,1,62,2,1
43,127,40.797603061,1,127A,A,7,1,92,41,46,3,JM1EC4311N,1,89,U,0,89,1,2,1,1,1,106,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,1,1,2,1,998,98,5,U,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,27526,U,0,1,4,61,1,2,1,9,0,0
43,128,3605.6321934,1,128G,G,7,1,92,41,35,4,JM1BG2246N,0,105,0,C,105,1,29,1,1,0,107,0,0,0,0,0,0,U,270,270,4,U,U,U,U,0,2,17,N,N,2,N,U,40,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27712,1,0,0,0,0,0,0,2,52,0,0
43,128,3605.6321934,0,128G,G,7,2,85,20,498,40,1GBJC34J8F,0,105,0,C,105,1,28,1,1,0,U,U,0,0,0,0,U,0,270,270,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28501,U,0,0,0,0,0,0,1,51,0,0
43,128,3605.6321934,1,128G,G,7,3,92,37,32,4,1HGCB7575N,1,137,0,C,105,1,98,1,1,1,124,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,0,998,98,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27612,1,0,0,0,0,0,0,14,6,0,0
43,129,117.57869202,0,129B,B,7,1,83,12,13,3,2FABP0448D,1,89,0,0,89,1,2,1,1,1,91,0,0,1,1,0,0,0,998,998,1,34,0,34,442,4,1,17,1,1,2,1,998,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27521,2,0,0,0,0,0,0,1,9,0,0
43,130,125.79318311,1,130J,J,7,1,91,10,34,3,JE3CU14A9M,1,89,0,C,72,1,8,1,1,1,100,0,0,0,7,0,0,0,998,998,5,U,U,U,U,0,1,17,1,1,2,3,998,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27502,1,0,0,0,0,0,0,1,12,0,0
43,131,293.31183147,0,131D,D,7,1,89,12,17,4,1FABP5241K,1,105,1,D,89,1,50,1,1,1,132,0,0,0,0,0,4,0,270,90,5,U,U,U,U,0,1,17,0,1,2,4,200,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27597,3,0,0,0,0,0,0,1,10,0,0
43,131,293.31183147,0,131D,D,7,2,76,20,481,31,CCL246B100,1,72,1,D,89,1,51,1,3,3,174,14,0,0,0,0,U,0,90,270,4,U,U,U,U,0,1,13,0,3,8,4,132,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27882,U,0,0,0,0,0,0,1,62,0,0
43,131,293.31183147,0,131D,D,7,3,86,20,421,15,1G8EK18H4G,1,72,0,C,89,4,98,1,1,1,200,0,0,0,0,0,1,0,90,270,5,U,U,U,U,0,1,17,0,1,8,4,132,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27597,1,0,0,0,0,0,0,1,62,2,1
43,132,4514.6463374,1,132H,H,7,1,94,22,10,4,1G2WJ52M4R,0,2,0,C,72,1,98,1,1,0,153,U,0,0,0,0,0,U,15,15,6,U,U,U,U,0,0,17,N,N,1,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27511,U,0,0,0,0,0,0,2,52,0,0
43,132,4514.6463374,1,132H,H,7,2,90,54,31,3,JH4DA9349L,0,0,0,C,72,1,98,1,1,0,116,U,0,0,0,0,U,U,15,15,3,16,-16,0,121,4,0,17,N,N,2,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27540,U,0,0,0,0,0,0,2,52,0,0
43,132,4514.6463374,0,132H,H,7,3,85,21,18,2,1G3NF27U4F,1,2,0,C,72,1,29,1,1,1,114,0,0,0,0,0,U,U,15,15,3,19,19,0,184,4,1,17,0,1,2,6,115,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27502,1,0,0,0,0,0,0,2,52,0,0
43,132,4514.6463374,1,132H,H,7,4,91,58,33,4,JNKCP01P5M,0,16,0,C,72,U,28,1,1,0,115,U,0,0,0,0,U,0,15,15,3,19,-19,0,186,4,0,17,N,N,1,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27513,U,0,0,0,0,0,0,1,9,U,U
43,133,6675.6737145,1,133G,G,7,1,94,18,2,4,1G4HP52LXR,1,8,0,C,56,1,78,1,1,1,156,0,0,0,0,0,0,0,185,270,6,U,U,U,U,0,2,17,0,1,1,5,194,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27608,U,0,0,0,0,0,0,9,16,0,0
43,133,6675.6737145,0,133G,G,7,2,93,12,481,31,1FTEX15N6P,1,48,0,C,56,U,79,1,1,1,194,U,0,0,0,0,0,0,270,185,6,U,U,U,U,0,0,17,0,0,8,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27615,U,0,0,0,0,0,0,1,65,U,U
43,134,66.437307383,1,134J,J,7,1,94,14,15,4,1MELM36X9R,1,24,0,0,89,1,25,1,1,1,117,0,0,1,0,0,0,U,40,40,6,U,U,U,U,0,0,17,1,1,U,3,N,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27610,U,0,0,0,0,0,0,1,52,0,0
43,134,66.437307383,1,134J,J,7,2,87,21,18,2,1G3NF14U3H,1,89,1,D,89,4,24,1,3,3,114,0,0,1,0,0,U,0,40,40,6,U,U,U,U,0,1,17,1,3,2,3,117,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28307,U,0,0,0,0,0,0,1,51,2,1
43,135,94.587569533,0,135J,J,7,1,90,7,442,20,1B4FK54R0L,1,32,0,C,72,10,82,1,2,2,140,0,0,0,0,0,0,0,70,160,6,U,U,U,U,0,2,17,0,2,8,3,142,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27613,1,0,0,0,0,0,0,10,15,1,1
43,135,94.587569533,1,135J,J,7,2,92,49,40,6,4T1VK12W9N,1,64,0,C,72,2,83,1,1,1,142,0,0,0,0,0,0,0,160,70,6,U,U,U,U,0,2,17,0,0,2,0,140,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27613,1,0,0,0,0,0,0,1,17,1,1
43,136,104.88504298,0,136K,K,7,1,81,37,32,4,JHMSM5428B,1,72,U,C,72,1,6,1,2,2,102,0,0,1,0,2,0,0,997,997,5,U,U,U,U,0,1,17,0,1,2,3,998,98,2,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,U,0,2,4,60,4,2,13,12,0,0
43,137,77.49647493,0,137B,B,7,1,88,7,471,30,1B7FD04X9J,1,121,1,41,89,U,2,1,1,1,U,U,0,1,0,2,0,0,997,997,5,U,U,U,U,0,0,17,1,1,8,1,N,N,6,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27597,U,0,1,4,61,1,2,1,9,U,U
43,138,8330.9304584,1,138G,G,7,1,93,49,32,4,2T1AE09E2P,1,105,U,C,105,1,6,1,1,1,105,0,0,1,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,0,998,98,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27610,1,0,0,0,0,0,0,1,12,0,0
43,139,652.34270475,0,139D,D,7,1,86,18,12,6,1G4JS35P8G,1,16,0,C,72,12,78,1,1,1,114,0,0,0,0,0,0,0,330,30,4,U,U,U,U,0,1,17,0,1,2,4,N,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27603,1,0,0,0,0,0,0,9,66,1,3
43,139,652.34270475,,139D,D,7,2,79,82,884,67,4BQ0PGG000,0,87,0,C,72,3,79,,,,,,,,,,,,,,,,,,,,,13,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27611,U,0,,,,,,1,17,2,1
43,140,81.542838094,0,140K,K,7,1,79,49,33,2,RA42244100,1,97,1,25,89,U,2,1,1,1,115,0,0,1,1,0,0,0,998,998,1,47,-47,0,1035,4,1,10,1,1,1,3,998,98,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27591,U,0,0,0,0,0,0,13,13,U,U
43,141,48.086064948,0,141K,K,7,1,83,12,13,3,2FABP0422D,1,89,0,0,72,3,83,1,1,1,91,0,0,1,0,0,0,0,180,80,6,U,U,U,U,0,1,17,1,1,2,3,U,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27613,1,0,0,0,0,0,0,13,72,2,1
43,141,48.086064948,0,141K,K,7,2,94,12,471,30,1FTCR14X6R,1,8,0,C,72,11,82,1,1,1,U,0,0,1,0,0,0,0,80,180,6,U,U,U,U,0,0,17,0,1,8,4,N,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27615,1,0,0,0,0,0,0,10,15,1,3
43,142,48.086064948,0,142K,K,7,1,82,12,461,21,1FBHS31G3C,1,80,0,C,32,U,7,1,2,2,222,0,0,1,3,0,0,0,998,998,5,U,U,U,U,0,2,17,0,2,8,U,998,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27613,U,0,0,0,0,0,0,13,6,U,U
43,143,380.17883322,1,143C,C,7,1,92,54,31,3,JH4DA934XN,1,64,0,C,89,1,74,1,1,1,116,0,0,0,0,0,0,0,175,275,4,U,U,U,U,0,1,17,0,1,2,4,N,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27609,1,0,0,0,0,0,0,11,98,0,0
43,143,380.17883322,,143C,C,7,2,94,85,884,68,1NKAL69X8R,0,80,0,C,89,8,74,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63089,U,0,,,,,,1,61,2,2
43,144,79.043961843,0,144K,K,7,1,87,7,481,31,1B7FD04T0H,1,72,0,0,72,1,2,1,2,2,165,14,0,1,1,2,0,0,998,998,1,48,-48,0,1797,4,1,17,0,2,8,3,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27701,2,0,6,4,42,3,2,1,13,0,0
43,145,90.937857222,0,145A,A,7,1,91,20,481,31,2GCEC19H0M,1,89,0,0,89,4,51,1,1,1,184,9,0,0,0,0,0,0,40,220,1,52,-51,9,3478,1,1,17,1,1,8,3,120,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27330,1,0,0,0,0,0,0,1,62,2,1
43,145,90.937857222,0,145A,A,7,2,91,20,471,30,1GCCS14R0M,1,89,0,19,89,1,50,1,1,1,120,0,0,1,0,1,0,0,220,40,1,80,-79,14,2022,2,1,17,1,1,8,1,184,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27603,3,0,6,4,56,2,1,1,10,0,0
43,146,107.88292009,1,146K,K,7,1,90,20,16,2,1G1JC14G2L,1,24,0,C,56,1,98,1,1,1,112,U,0,0,0,0,0,0,70,170,6,U,U,U,U,0,0,17,0,0,2,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27529,U,0,0,0,0,0,0,1,66,0,0
43,146,107.88292009,1,146K,K,7,2,89,41,37,4,JM1GD2225K,1,24,0,C,56,1,89,1,1,1,118,0,0,0,0,0,0,0,70,160,5,U,U,U,U,0,1,17,1,1,2,3,160,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22039,1,0,0,0,0,0,0,1,66,0,0
43,146,107.88292009,1,146K,K,7,3,94,2,404,14,1J4FX58S9R,1,48,0,C,48,2,88,1,2,2,160,0,0,0,0,0,0,0,160,70,5,U,U,U,U,0,1,17,0,0,8,0,118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27502,1,0,0,0,0,0,0,13,17,1,3
43,147,271.12432016,1,147C,C,7,1,93,41,45,1,JM1NA3514P,1,40,0,C,32,2,2,1,1,1,101,0,0,1,1,0,0,0,998,998,6,U,U,U,U,0,0,17,0,1,1,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27606,1,0,0,0,0,0,0,13,13,1,4
43,148,5108.0227984,1,148G,G,7,1,93,18,18,4,1G4NJ54N8P,1,8,0,C,72,2,78,1,1,1,129,0,0,0,0,0,0,0,280,0,6,U,U,U,U,0,1,17,0,0,2,0,125,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27538,1,0,0,0,0,0,0,9,16,1,3
43,148,5108.0227984,0,148G,G,7,2,85,7,442,20,2B4FK13G0F,0,64,0,C,72,1,79,1,3,0,125,0,0,0,0,0,0,0,0,280,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27524,3,0,0,0,0,0,0,1,70,0,0
43,149,440.68061122,1,149C,C,7,1,91,18,2,2,1G4HR14C9M,1,72,0,C,72,4,79,1,2,2,147,0,0,0,0,0,0,0,110,30,1,23,-22,-4,719,3,1,17,0,2,1,4,111,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28339,1,0,0,0,0,0,0,1,65,2,1
43,149,440.68061122,1,149C,C,7,2,94,12,13,6,1FARP15JXR,0,72,0,C,72,1,98,1,1,0,110,0,0,0,0,0,0,0,290,105,6,U,U,U,U,0,0,17,N,N,2,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27511,1,0,0,0,0,0,0,1,62,0,0
43,149,440.68061122,1,149C,C,7,3,92,20,32,4,1Y1SK5465N,1,72,0,C,72,12,78,1,1,1,111,0,0,0,0,0,0,0,30,110,1,31,-5,30,76,1,1,17,0,1,2,4,147,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27610,2,0,0,0,0,0,0,9,16,1,3
43,150,82.627614604,1,150J,J,7,1,92,49,32,4,1NXAE94A8N,1,64,0,C,56,1,50,1,3,3,102,2,0,1,0,0,0,0,350,170,1,52,-51,-9,1388,1,1,17,2,3,2,1,118,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27610,2,0,0,0,0,0,0,13,10,0,0
43,150,82.627614604,1,150J,J,7,2,89,41,37,4,JM1GD2229K,1,64,0,C,56,1,51,1,1,1,118,0,0,0,0,0,0,0,170,350,1,51,-50,-9,1239,1,1,17,1,1,2,3,102,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27613,1,0,0,0,0,0,0,1,62,0,0
43,151,106.11456556,1,151A,A,7,1,91,9,19,4,3P3XA46KXM,1,113,1,3,72,1,7,1,2,2,127,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,1,1,2,1,998,98,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,28390,U,0,1,4,61,1,1,13,6,0,0
43,152,113.52812952,0,152J,J,7,1,90,35,471,30,1N6SD11S0L,1,89,1,D,89,7,50,1,1,1,124,0,0,1,0,0,0,0,105,275,1,29,-28,5,407,1,1,17,0,1,8,0,102,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27511,1,0,0,0,0,0,0,1,10,1,3
43,152,113.52812952,1,152J,J,7,2,92,49,32,4,1NXAE91A5N,1,89,0,C,89,3,51,1,1,1,102,0,0,1,0,0,0,0,185,280,6,U,U,U,U,0,1,17,1,1,2,3,174,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27606,1,0,0,0,0,0,0,1,62,2,1
43,152,113.52812952,0,152J,J,7,3,94,12,401,14,1FMDU32X7R,1,80,0,C,89,9,98,1,1,1,174,0,0,0,0,0,0,0,280,185,6,U,U,U,U,0,2,17,0,0,8,0,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77054,1,0,0,0,0,0,0,1,51,1,1
43,152,113.52812952,1,152J,J,7,4,93,37,32,4,1HGCB7690P,0,80,0,C,89,9,98,1,1,0,126,0,0,1,1,0,0,0,998,998,5,U,U,U,U,0,2,17,N,N,2,N,998,98,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27313,2,0,0,0,0,0,0,16,51,1,5
43,153,2542.1642081,0,153F,F,7,1,84,14,6,6,1MEBP9035E,1,56,0,C,72,1,89,1,1,1,142,3,0,1,0,0,0,0,290,20,1,20,-10,17,327,1,1,17,0,1,1,4,136,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27601,2,0,0,0,0,0,0,3,17,0,0
43,153,2542.1642081,0,153F,F,7,2,88,12,471,30,1FTCR14T6J,1,64,0,C,72,3,88,1,1,1,136,1,0,0,0,0,0,0,20,290,1,22,-19,-11,594,1,1,17,0,1,8,8,142,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27614,1,0,0,0,0,0,0,1,66,2,2
43,154,56.095246472,0,154K,K,7,1,86,9,442,20,2P4FH51GXG,1,16,0,C,56,1,68,1,2,2,132,0,0,0,0,0,0,0,90,280,1,29,-25,-15,902,1,1,17,0,2,8,3,110,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27529,1,0,0,0,0,0,0,10,15,0,0
43,154,56.095246472,0,154K,K,7,2,89,20,16,2,1G1JF11W7K,1,64,0,C,56,3,69,1,1,1,110,0,0,0,0,0,0,0,280,90,1,38,-37,7,362,1,1,17,0,1,2,4,132,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27520,1,0,0,0,0,0,0,1,66,2,1
43,155,215.91453656,1,155E,E,7,1,93,12,17,4,1FALP5249P,1,89,0,C,89,6,2,1,1,1,140,0,0,1,0,2,0,0,998,998,5,U,U,U,U,0,1,17,0,1,2,4,998,98,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27526,1,0,1,4,61,1,2,1,13,1,5
