PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHFORMS,MONTH,YEAR,TIME,EVENTS,ATREAT,AAIS,AINJSER,AINJURED,ALCINV,DAYWEEK,DRGINV,MANCOLL,PSUSTRAT,ADMINSS,PEDSTUDY,FIRESTDY
45,198,45.262278556,198K,K,7,2,11,94,2315,1,3,1,0,3,1,5,U,4,8,0,0,0
45,199,45.262278556,199K,K,7,1,11,94,48,2,3,1,0,1,1,2,1,0,8,0,0,0
45,200,48.484379211,200J,J,7,1,11,94,1602,1,1,4,1,1,U,3,U,0,8,0,0,0
45,201,42.96371956,201K,K,7,2,11,94,1001,2,4,1,0,2,2,7,2,0,8,0,0,0
45,202,42.96371956,202K,K,7,1,12,94,303,3,3,4,1,2,2,7,2,0,8,0,0,0
45,203,42.96371956,203K,K,7,1,11,94,2120,1,3,2,0,2,2,4,2,0,8,0,0,0
45,204,1477.4060485,204E,E,7,2,11,94,53,1,4,1,0,2,1,2,2,1,8,0,0,0
45,205,9855.746668,205H,H,7,1,11,94,1634,2,0,0,0,0,2,6,2,0,8,0,0,0
45,206,37.002772212,206B,B,7,1,12,94,1912,1,1,3,1,1,1,7,2,0,8,0,0,0
45,207,37.002772212,207B,B,7,1,12,94,315,4,1,7,1,1,1,1,1,0,8,0,0,0
45,208,3359.3476245,208F,F,7,3,12,94,2157,3,4,1,0,1,2,3,2,4,8,0,0,0
45,209,58.847915267,209J,J,7,1,12,94,1702,1,3,3,1,1,U,2,2,0,8,0,0,0
45,210,52.147214616,210K,K,7,1,12,94,1416,1,3,2,0,1,2,7,2,0,8,0,0,0
45,211,52.147214616,211K,K,7,2,12,94,1845,1,3,1,0,4,2,5,2,4,8,0,0,0
45,212,4646.5926291,212G,G,7,2,12,94,1545,1,0,1,0,1,2,6,2,4,8,0,0,0
45,213,50.807589048,213J,J,7,2,12,94,1525,1,3,2,0,3,2,7,2,4,8,0,0,0
45,214,45.022397789,214K,K,7,2,12,94,1403,2,3,3,1,1,2,4,2,4,8,0,0,0
45,215,45.022397789,215K,K,7,2,12,94,311,1,3,3,1,2,1,7,2,1,8,0,0,0
45,216,45.022397789,216K,K,7,1,12,94,445,2,3,4,1,2,2,2,2,0,8,0,0,0
45,217,45.022397789,217K,K,7,2,12,94,1550,2,3,2,0,5,2,1,2,4,8,0,0,0
45,218,37.002772212,218B,B,7,2,12,94,1700,5,1,1,1,4,1,6,2,6,8,0,0,0
45,219,37.002772212,219B,B,7,2,12,94,2235,3,1,1,1,3,2,5,2,4,8,0,0,0
45,220,42.96371956,220K,K,7,1,12,94,2128,2,3,2,0,1,1,6,2,0,8,0,0,0
45,221,42.96371956,221K,K,7,1,12,94,353,4,3,1,0,1,2,5,1,0,8,0,0,0
45,222,199.10918396,222C,C,7,2,12,94,1953,1,4,1,0,2,2,2,2,4,8,0,0,0
45,223,2131.1618298,223F,F,7,2,12,94,1552,1,4,1,0,1,2,2,2,U,8,0,0,0
45,224,37.002772212,224B,B,7,2,12,94,755,1,1,5,2,2,U,4,2,4,8,0,0,0
45,225,37.002772212,225B,B,7,1,12,94,U,7,1,7,1,1,2,3,2,0,8,0,0,0
45,226,1843.9294479,226E,E,7,2,12,94,1130,1,4,1,0,1,2,6,2,4,8,0,0,0
45,227,49.393461321,227J,J,7,2,12,94,1900,1,3,2,0,3,1,4,1,4,8,0,0,0
45,228,65.591278528,228D,D,7,1,12,94,2225,2,4,1,0,1,1,6,2,0,8,0,0,0
45,229,345.40682501,229E,E,7,3,12,94,1351,2,3,2,0,2,2,5,2,1,8,0,0,0
45,230,2304.2021307,230H,H,7,2,12,94,1829,1,0,0,0,0,U,7,2,4,8,0,0,0
48,1,9020.8003177,"  1H",H,7,1,1,94,1420,1,U,7,0,1,2,7,2,0,9,0,0,0
48,2,380.21674059,"  2K",K,7,1,1,94,205,2,3,3,1,2,1,1,U,0,9,0,0,0
48,3,380.21674059,"  3K",K,7,2,1,94,1740,2,3,4,1,2,U,7,U,4,9,0,0,0
48,4,306.20682385,"  4B",B,7,1,1,94,1835,1,1,3,1,1,U,3,U,0,9,0,0,0
48,5,305.17721619,"  5C",C,7,2,1,94,1215,2,4,1,0,1,2,5,2,4,9,0,0,0
48,6,507.6014575,"  6D",D,7,1,1,94,605,2,4,1,0,1,2,7,2,0,9,0,0,0
48,7,2875.480407,"  7F",F,7,4,1,94,1550,6,3,3,1,3,2,2,2,4,9,0,0,0
48,8,290.61152147,"  8K",K,7,1,1,94,155,2,3,3,1,1,1,7,U,0,9,0,0,0
48,9,700.9549898,"  9D",D,7,1,1,94,2205,2,4,2,0,1,2,3,2,0,9,0,0,1
48,10,700.9549898," 10D",D,7,1,1,94,1530,1,4,1,0,1,2,3,2,0,9,0,0,0
48,11,700.9549898," 11D",D,7,2,1,94,1552,1,4,1,0,1,2,1,2,4,9,0,0,0
48,12,700.9549898," 12D",D,7,1,1,94,1855,2,4,3,1,6,2,6,2,0,9,0,0,0
48,13,7939.6933493," 13G",G,7,2,1,94,1755,1,0,0,0,0,2,7,2,4,9,0,0,0
48,14,262.07967039," 14J",J,7,1,1,94,330,2,3,3,1,1,U,7,U,0,9,0,0,0
48,15,290.61152147," 15K",K,7,2,1,94,1930,1,3,2,0,2,1,6,2,2,9,0,0,0
48,16,290.61152147," 16K",K,7,2,1,94,840,2,3,4,1,1,2,2,2,6,9,0,0,0
48,17,290.61152147," 17K",K,7,2,1,94,945,2,3,2,0,2,2,2,2,4,9,0,0,0
48,18,450.77703307," 18C",C,7,2,1,94,2125,3,4,1,0,1,2,3,2,4,9,0,0,0
48,19,749.7777254," 19D",D,7,2,1,94,945,1,4,1,0,3,2,3,2,4,9,0,0,0
48,20,306.20682385," 20A",A,7,1,1,94,1455,1,1,2,1,5,2,5,2,0,9,0,0,0
48,21,262.07967039," 21J",J,7,1,1,94,1035,3,3,1,0,1,2,5,2,0,9,0,0,0
48,22,290.61152147," 22K",K,7,4,2,94,1200,3,3,3,1,2,2,7,2,1,9,0,0,0
48,23,1006.3859343," 23C",C,7,2,2,94,1339,1,4,1,0,3,1,4,2,4,9,0,0,0
48,24,1673.9223637," 24D",D,7,3,1,94,1619,6,4,1,0,4,2,7,2,1,9,0,0,0
48,25,9020.8003177," 25H",H,7,1,1,94,1800,1,0,0,0,0,2,4,2,0,9,0,0,0
48,26,290.61152147," 26K",K,7,2,2,94,2000,1,3,4,1,4,1,7,2,2,9,0,0,0
48,27,290.61152147," 27K",K,7,1,2,94,1920,1,3,2,0,1,1,7,2,0,9,0,0,0
48,28,290.61152147," 28K",K,7,2,2,94,1937,6,3,2,0,2,2,2,2,4,9,0,0,0
48,29,290.61152147," 29K",K,7,2,2,94,755,2,3,3,1,1,2,4,2,4,9,0,0,0
48,30,1848.2892766," 30D",D,7,2,2,94,730,2,4,1,0,2,2,2,2,1,9,0,0,0
48,31,9020.8003177," 31G",G,7,2,2,94,725,1,6,1,0,1,2,2,2,4,9,0,0,0
48,32,262.07967039," 32J",J,7,3,2,94,1325,3,3,3,3,4,2,5,2,4,9,0,0,0
48,33,290.61152147," 33D",D,7,1,2,94,1505,1,4,1,0,4,2,3,2,0,9,0,0,0
48,34,290.61152147," 34D",D,7,1,2,94,2212,5,3,1,0,1,1,7,U,0,9,0,0,0
48,35,290.61152147," 35D",D,7,1,2,94,45,3,4,3,1,1,U,3,U,0,9,0,0,0
48,36,2100.7113369," 36E",E,7,2,2,94,1355,2,4,2,0,5,2,5,2,4,9,0,0,0
48,37,2304.2227796," 37G",G,7,2,2,94,1055,1,0,1,0,2,2,6,2,4,9,0,0,0
48,38,306.20682385," 38B",B,7,2,2,94,1120,1,1,5,1,3,2,5,2,4,9,0,0,0
48,39,306.20682385," 39B",B,7,1,2,94,1357,5,1,4,3,4,2,4,2,0,9,0,0,0
48,40,290.61152147," 40K",K,7,1,2,94,100,4,3,5,1,1,1,6,U,0,9,0,0,0
48,41,913.2020515," 41C",C,7,3,2,94,1501,2,4,1,0,1,2,4,2,1,9,0,0,0
48,42,1518.9295522," 42D",D,7,2,2,94,1310,1,4,1,0,1,2,5,2,1,9,0,0,0
48,43,1518.9295522," 43D",D,7,2,2,94,1853,1,4,1,0,1,1,5,2,4,9,0,0,0
48,44,262.07967039," 44J",J,7,1,2,94,2000,4,3,1,0,2,1,2,2,0,9,0,0,0
48,45,262.07967039," 45J",J,7,2,3,94,1530,1,3,1,0,1,2,7,2,4,9,0,0,0
48,46,290.61152147," 46K",K,7,2,2,94,520,2,3,3,1,2,1,7,2,2,9,0,0,0
48,47,1030.7021962," 47D",D,7,2,3,94,2202,2,4,1,0,2,1,6,U,4,9,0,0,0
48,48,1030.7021962," 48D",D,7,2,3,94,1235,2,4,3,1,1,2,4,2,6,9,0,0,0
48,50,2576.7554904," 50D",D,7,1,3,94,630,1,4,1,0,1,2,1,2,0,9,0,0,0
48,51,290.47163468," 51J",J,7,2,3,94,2209,2,3,2,0,2,1,6,U,4,9,0,0,0
48,52,322.0944363," 52K",K,7,2,2,94,1300,2,3,2,0,1,2,3,2,4,9,0,0,0
48,53,322.0944363," 53K",K,7,2,3,94,2005,1,3,1,0,5,1,1,U,1,9,0,0,0
48,54,322.0944363," 54K",K,7,2,3,94,1723,2,3,2,0,2,1,2,1,2,9,0,0,0
48,55,322.0944363," 55K",K,7,1,3,94,745,3,3,3,1,3,U,2,U,0,9,0,0,0
48,56,262.07967039," 56J",J,7,3,3,94,1810,2,3,1,0,3,2,3,2,1,9,0,0,0
48,57,262.07967039," 57J",J,7,1,3,94,1515,3,3,1,0,4,2,2,2,0,9,0,0,0
48,58,511.92895616," 58C",C,7,2,3,94,1130,2,4,1,0,2,2,4,2,4,9,0,0,0
48,59,851.49175792," 59D",D,7,2,3,94,805,2,4,1,0,1,2,3,2,4,9,0,0,0
48,60,851.49175792," 60D",D,7,2,3,94,1545,1,4,1,0,2,2,2,2,1,9,0,0,0
48,61,9644.8182062," 61G",G,7,1,3,94,2340,3,U,7,0,1,2,3,2,0,9,0,0,0
48,62,1522.9740846," 62C",C,7,2,3,94,1510,1,4,1,0,1,2,6,2,1,9,0,0,0
48,63,285.55764086," 63J",J,7,2,3,94,1326,1,3,2,0,2,2,6,2,4,9,0,0,0
48,64,285.55764086," 64J",J,7,2,3,94,2055,2,3,2,0,4,2,2,2,4,9,0,0,0
48,65,316.64547027," 65K",K,7,1,3,94,210,4,3,1,0,2,1,1,2,0,9,0,0,0
48,66,316.64547027," 66K",K,7,1,3,94,1735,2,3,3,1,1,1,1,U,0,9,0,0,0
48,67,316.64547027," 67K",K,7,2,3,94,1245,5,3,1,0,2,2,7,2,4,9,0,0,0
48,68,290.61152147," 68K",K,7,1,3,94,2100,3,3,3,1,1,2,1,2,0,9,0,0,0
48,69,290.61152147," 69K",K,7,3,3,94,2105,2,3,1,0,2,2,3,2,6,9,0,0,0
48,70,290.61152147," 70K",K,7,3,4,94,2107,2,3,2,0,2,1,7,1,1,9,0,0,0
48,71,290.61152147," 71K",K,7,2,3,94,1430,1,3,2,0,1,2,2,2,4,9,0,0,0
48,72,941.7396156," 72C",C,7,1,3,94,420,2,4,2,0,1,1,7,U,0,9,0,0,0
48,73,1566.3961007," 73D",D,7,2,4,94,1150,1,4,1,0,2,2,6,2,4,9,0,0,0
48,74,354.89370884," 74A",A,7,1,3,94,1340,1,1,5,1,1,2,4,2,0,9,0,0,0
48,75,2025.0022532," 75C",C,7,2,4,94,1800,1,4,1,0,2,2,2,2,4,9,0,0,0
48,76,3368.1875339," 76D",D,7,2,4,94,1435,1,4,1,0,2,2,6,2,4,9,0,0,0
48,77,421.02344173," 77K",K,7,2,4,94,1213,4,3,3,1,1,2,4,2,0,9,0,0,0
48,78,421.02344173," 78K",K,7,1,4,94,1830,3,3,1,0,1,2,7,2,0,9,0,0,1
48,79,421.02344173," 79K",K,7,2,4,94,1635,4,3,1,0,2,1,3,2,4,9,0,0,0
48,80,290.61152147," 80K",K,7,2,4,94,2225,3,3,3,1,3,1,7,1,4,9,0,0,0
48,81,290.61152147," 81K",K,7,2,4,94,740,1,3,2,0,4,2,6,2,2,9,0,0,0
48,82,586.18486278," 82C",C,7,2,3,94,1305,2,4,1,0,2,2,3,2,4,9,0,0,0
48,83,586.18486278," 83C",C,7,1,4,94,2130,2,4,1,0,1,2,3,2,0,9,0,0,0
48,84,975.00165454," 84D",D,7,2,4,94,1610,1,4,1,0,4,2,3,2,4,9,0,0,0
48,85,11043.810608," 85G",G,7,3,4,94,1435,2,0,0,0,0,1,6,2,1,9,0,0,0
48,86,290.61152147," 86K",K,7,1,4,94,135,2,3,4,1,1,1,5,1,0,9,0,0,0
48,87,290.61152147," 87K",K,7,2,4,94,2035,1,3,3,1,1,U,2,U,4,9,0,0,0
48,88,537.2633243," 88C",C,7,2,4,94,1550,3,4,1,0,2,2,2,2,4,9,0,0,0
48,89,893.63042853," 89D",D,7,2,4,94,840,1,3,1,0,2,2,3,2,4,9,0,0,0
48,90,893.63042853," 90D",D,7,2,4,94,1455,1,4,1,0,3,2,1,2,4,9,0,0,0
48,91,10122.121496," 91G",G,7,2,4,94,1644,1,0,0,0,0,2,6,2,4,9,0,0,0
48,92,290.61152147," 92K",K,7,1,4,94,1840,5,3,1,0,3,2,6,2,0,9,0,0,0
48,93,290.61152147," 93K",K,7,2,5,94,1755,1,3,1,0,1,2,2,2,1,9,0,0,0
48,94,290.61152147," 94D",D,7,1,4,94,1740,4,3,2,0,3,1,1,U,0,9,0,0,0
48,95,1940.6571398," 95E",E,7,2,4,94,615,1,4,7,0,1,1,7,U,1,9,0,0,0
48,96,1064.5862576," 96F",F,7,1,4,94,910,1,4,1,0,1,2,3,2,0,9,0,0,0
48,97,2892.5938365," 97H",H,7,4,4,94,1417,3,0,0,0,0,2,7,2,4,9,0,0,0
48,98,306.20682385," 98B",B,7,1,5,94,1555,6,1,4,1,1,U,1,U,0,9,0,0,0
48,99,2387.6642604," 99D",D,7,2,5,94,1143,1,4,1,0,2,2,6,2,4,9,0,0,0
48,100,269.15582149,100J,J,7,2,5,94,1710,1,3,2,0,3,2,5,2,1,9,0,0,0
48,101,298.45803255,101K,K,7,2,5,94,800,2,3,2,0,5,2,6,2,4,9,0,0,0
48,102,298.45803255,102K,K,7,1,5,94,1700,6,3,4,1,1,2,7,2,0,9,0,0,0
48,103,298.45803255,103K,K,7,1,4,94,2050,3,3,1,0,1,1,2,2,0,9,0,0,0
48,104,306.20682385,104A,A,7,1,4,94,825,1,1,5,3,5,2,6,2,0,9,0,0,0
48,105,290.61152147,105K,K,7,1,5,94,1920,2,4,1,0,3,1,1,2,0,9,0,0,0
48,106,290.61152147,106K,K,7,2,5,94,725,1,3,2,0,2,2,4,2,2,9,0,0,0
48,107,290.61152147,107K,K,7,1,4,94,2055,5,3,3,1,1,2,2,2,0,9,0,0,0
48,108,1249.2464289,108C,C,7,2,5,94,2040,1,4,1,0,1,2,4,2,4,9,0,0,0
48,109,9020.8003177,109E,E,7,2,5,94,2110,1,3,3,1,2,2,7,2,4,9,0,0,0
48,110,1930.0711726,110C,C,7,3,5,94,800,3,4,2,0,3,2,2,2,4,9,0,0,0
48,111,361.88834486,111J,J,7,2,5,94,725,2,3,2,0,2,2,5,2,4,9,0,0,0
48,112,361.88834486,112J,J,7,1,5,94,2230,6,3,3,1,2,2,7,2,0,9,0,0,0
48,113,401.2860759,113K,K,7,2,5,94,1800,5,3,1,0,3,2,4,2,4,9,0,0,0
48,114,401.2860759,114K,K,7,2,5,94,1015,1,3,2,0,2,2,6,2,4,9,0,0,0
48,115,401.2860759,115K,K,7,1,5,94,1920,4,3,1,0,1,1,7,U,0,9,0,0,0
48,116,306.20682385,116B,B,7,1,5,94,1645,3,1,4,1,1,U,1,U,0,9,0,0,0
48,117,1455.9981688,117C,C,7,1,5,94,1245,5,4,1,0,3,1,6,U,0,9,0,0,0
48,118,302.72033487,118K,K,7,1,5,94,1040,3,3,3,1,1,2,1,2,0,9,0,0,0
48,119,302.72033487,119K,K,7,2,5,94,1140,1,3,4,1,1,1,6,1,4,9,0,0,0
48,120,391.02611406,120B,B,7,1,5,94,1420,4,1,6,1,1,2,7,2,0,9,0,0,0
48,121,9020.8003177,121F,F,7,1,5,94,515,3,4,1,0,1,1,3,2,0,9,0,0,0
48,122,418.34467386,122J,J,7,2,6,94,1654,5,3,2,0,5,U,5,U,4,9,0,0,0
48,123,418.34467386,123J,J,7,4,6,94,1055,3,3,2,0,4,2,7,2,1,9,0,0,0
48,124,463.88864115,124K,K,7,1,5,94,325,2,3,2,0,1,1,6,2,0,9,0,0,0
48,125,463.88864115,125K,K,7,2,5,94,1428,1,3,1,0,4,2,6,2,4,9,0,0,0
48,126,2584.1055501,126C,C,7,1,6,94,2345,7,4,1,0,1,2,5,2,0,9,0,0,0
48,127,484.51979063,127J,J,7,2,6,94,1630,2,3,3,1,2,2,5,2,2,9,0,0,0
48,128,537.26805032,128K,K,7,1,5,94,1912,4,3,1,0,1,1,1,U,0,9,0,0,0
48,129,537.26805032,129K,K,7,3,6,94,1430,5,3,3,1,3,2,3,U,4,9,0,0,0
48,130,262.07967039,130J,J,7,2,6,94,2225,1,3,1,0,2,2,4,1,1,9,0,0,0
48,131,390.58188486,131D,D,7,1,6,94,1201,1,4,1,0,1,2,2,2,0,9,0,0,0
48,132,390.58188486,132D,D,7,2,6,94,2305,1,4,1,0,1,2,3,U,1,9,0,0,0
48,133,390.58188486,133D,D,7,1,6,94,1330,1,4,1,0,1,1,5,2,0,9,0,0,0
48,134,390.58188486,134D,D,7,1,6,94,1350,1,4,1,0,1,2,4,2,0,9,0,0,0
48,135,4424.1077369,135G,G,7,2,6,94,1420,1,0,0,0,0,2,4,2,6,9,0,0,0
48,136,353.47995544,136J,J,7,2,6,94,2300,1,3,2,0,2,1,6,U,6,9,0,0,0
48,137,353.47995544,137J,J,7,2,6,94,1709,1,3,3,1,1,2,5,2,U,9,0,0,0
48,138,353.47995544,138J,J,7,2,6,94,2010,2,3,2,0,3,1,4,1,4,9,0,0,0
48,139,391.96228959,139K,K,7,1,6,94,415,3,3,1,0,2,2,7,2,0,9,0,0,0
48,140,391.96228959,140K,K,7,3,6,94,1148,2,3,3,1,2,2,5,2,4,9,0,0,0
48,141,391.96228959,141K,K,7,2,6,94,855,1,3,2,0,4,2,2,2,4,9,0,0,0
48,142,290.61152147,142K,K,7,2,6,94,745,2,3,3,2,2,1,3,1,4,9,0,0,0
48,143,290.61152147,143K,K,7,1,6,94,2250,2,3,3,1,1,2,1,2,0,9,0,0,0
48,144,672.67115401,144C,C,7,1,6,94,1525,2,4,1,0,1,2,4,2,0,9,0,0,0
48,145,1118.8543577,145D,D,7,1,6,94,1030,2,4,2,0,1,2,3,2,0,9,0,0,0
48,146,306.20682385,146B,B,7,1,6,94,1150,1,2,0,0,0,U,5,U,0,9,0,0,0
48,147,2653.8644141,147D,D,7,1,7,94,2015,1,4,1,0,2,2,6,2,0,9,0,0,0
48,148,331.73305176,148K,K,7,1,7,94,100,1,3,1,0,1,1,7,1,0,9,0,0,0
48,149,331.73305176,149K,K,7,2,7,94,1605,1,3,3,1,6,2,4,2,2,9,0,0,0
48,150,331.73305176,150K,K,7,1,6,94,1230,1,3,3,1,1,2,4,2,0,9,0,0,0
48,151,331.73305176,151K,K,7,1,7,94,940,1,3,3,1,5,2,1,2,0,9,0,0,0
48,152,306.20682385,152A,A,7,2,7,94,1325,1,1,4,1,3,2,1,2,2,9,0,0,0
48,153,262.07967039,153J,J,7,3,7,94,1300,2,3,2,0,2,2,4,2,4,9,0,0,0
48,154,290.61152147,154K,K,7,2,7,94,2025,1,3,2,0,3,1,3,U,4,9,0,0,0
48,155,529.98333345,155C,C,7,1,7,94,1045,4,4,2,0,1,2,4,2,0,9,0,0,0
48,156,881.52161514,156D,D,7,2,7,94,2225,2,4,1,0,2,2,2,2,4,9,0,0,0
48,157,9103.0824599,157E,E,7,1,7,94,2310,3,4,1,0,1,1,5,U,0,9,0,0,0
48,158,306.20682385,158B,B,7,2,7,94,2050,1,1,5,2,2,U,6,U,2,9,0,0,0
48,159,435.40169241,159C,C,7,2,7,94,1325,2,4,1,0,4,2,4,2,1,9,0,0,0
48,160,435.40169241,160C,C,7,1,7,94,2130,1,4,2,0,1,2,7,2,0,9,0,0,0
48,161,724.20391151,161D,D,7,1,7,94,315,3,4,7,0,1,1,7,U,0,9,0,0,0
48,162,724.20391151,162D,D,7,1,7,94,130,2,4,1,0,1,1,7,1,0,9,0,0,0
48,163,8203.0330956,163G,G,7,2,7,94,2205,1,0,0,0,0,2,4,2,4,9,0,0,0
48,164,306.20682385,164B,B,7,2,7,94,2202,1,1,5,1,3,2,6,U,U,9,0,0,0
48,165,262.07967039,165J,J,7,7,7,94,2225,7,3,2,0,2,1,3,U,5,9,0,0,0
48,166,262.07967039,166J,J,7,2,7,94,755,5,3,3,1,1,2,2,1,4,9,0,0,0
48,167,815.35897455,167C,C,7,1,7,94,437,3,4,1,0,1,1,5,2,0,9,0,0,0
48,168,1356.1871002,168D,D,7,2,7,94,2400,2,4,1,0,4,2,2,2,6,9,0,0,0
48,169,7682.5812401,169F,F,7,2,7,94,935,3,4,1,0,1,2,6,2,4,9,0,0,0
48,170,306.20682385,170A,A,7,1,7,94,700,1,2,5,1,1,U,6,1,0,9,0,0,0
48,171,290.61152147,171K,K,7,1,8,94,305,1,3,3,1,2,1,7,2,0,9,0,0,0
48,172,290.61152147,172K,K,7,2,8,94,630,3,3,3,1,2,2,4,2,1,9,0,0,0
48,173,290.61152147,173K,K,7,1,8,94,55,1,3,1,0,2,U,2,U,0,9,0,0,0
48,174,1095.4930222,174C,C,7,1,7,94,1915,2,4,1,0,1,2,1,2,0,9,0,0,0
48,175,1822.1342396,175D,D,7,1,8,94,1200,1,4,1,0,1,2,5,2,0,9,0,0,0
48,176,290.61152147,176K,K,7,3,8,94,1620,2,3,4,1,2,2,7,2,4,9,0,0,0
48,177,262.07967039,177C,C,7,1,8,94,1425,2,4,1,0,1,2,6,2,0,9,0,0,0
48,178,262.07967039,178C,C,7,1,8,94,2045,3,4,1,0,1,1,7,2,0,9,0,0,0
48,179,395.2316692,179D,D,7,1,8,94,305,9,4,1,0,6,2,1,2,0,9,0,0,0
48,180,395.2316692,180D,D,7,1,8,94,1715,1,4,7,0,2,2,3,2,0,9,0,0,0
48,181,4476.7756862,181G,G,7,2,8,94,1630,2,0,0,0,0,2,5,2,2,9,0,0,0
48,182,1561.9948355,182C,C,7,2,8,94,1825,1,4,1,0,3,2,2,2,4,9,0,0,0
48,183,9020.8003177,183F,F,7,1,8,94,123,1,4,1,0,1,1,7,U,0,9,0,0,0
48,184,292.87403166,184J,J,7,1,8,94,610,1,3,1,0,2,1,1,1,0,9,0,0,0
48,185,292.87403166,185J,J,7,1,8,94,430,3,3,3,1,2,1,7,1,0,9,0,0,0
48,186,324.75837524,186K,K,7,1,8,94,5,3,3,2,0,2,1,3,U,0,9,0,0,0
48,187,324.75837524,187K,K,7,2,8,94,650,2,3,3,1,3,1,6,1,2,9,0,0,0
48,188,290.61152147,188K,K,7,1,7,94,130,1,3,2,0,2,1,1,2,0,9,0,0,0
48,189,325.67767041,189C,C,7,1,8,94,1700,4,4,1,0,2,2,4,2,0,9,0,0,0
48,190,325.67767041,190C,C,7,2,8,94,1430,2,4,1,0,4,2,4,2,4,9,0,0,0
48,191,325.67767041,191C,C,7,1,8,94,1845,4,4,1,0,2,2,4,2,0,9,0,0,0
48,192,541.69987602,192D,D,7,1,8,94,135,1,4,1,0,1,2,5,2,0,9,0,0,0
48,193,8337.8271822,193H,H,7,2,8,94,1250,1,0,0,0,0,2,7,2,1,9,0,0,0
48,194,290.61152147,194K,K,7,1,8,94,1002,1,3,2,0,3,2,2,2,0,9,0,0,0
48,195,290.61152147,195K,K,7,1,8,94,2030,2,3,2,0,1,1,6,U,0,9,0,0,0
48,196,432.43145615,196C,C,7,2,8,94,200,1,4,1,0,1,2,7,2,1,9,0,0,0
48,197,432.43145615,197C,C,7,1,8,94,110,3,4,7,0,1,2,7,U,0,9,0,0,0
48,198,719.26351565,198D,D,7,2,8,94,730,1,4,1,0,4,2,3,2,2,9,0,0,0
48,199,4074.5118363,199F,F,7,1,8,94,1950,3,4,1,0,1,1,5,2,0,9,0,0,0
48,200,306.20682385,200A,A,7,2,9,94,1555,1,1,5,1,5,2,4,2,4,9,0,0,0
48,201,306.20682385,201B,B,7,2,9,94,1725,3,1,4,1,2,1,5,2,4,9,0,0,0
48,202,9020.8003177,202H,H,7,2,9,94,2240,1,0,0,0,0,U,6,U,4,9,0,0,0
48,203,361.08481543,203K,K,7,3,9,94,1213,3,3,4,1,3,1,7,U,4,9,0,0,0
48,204,361.08481543,204K,K,7,1,9,94,715,5,3,4,1,1,1,3,U,0,9,0,0,0
48,205,361.08481543,205K,K,7,3,9,94,1745,3,3,2,0,2,2,5,2,4,9,0,0,0
48,206,262.07967039,206J,J,7,3,9,94,900,3,3,2,0,2,2,2,2,4,9,0,0,0
48,207,290.61152147,207K,K,7,1,9,94,2010,2,3,2,0,1,1,4,2,0,9,0,0,0
48,208,290.61152147,208K,K,7,2,9,94,1515,1,3,2,0,2,2,5,2,1,9,0,0,0
48,209,290.61152147,209K,K,7,1,9,94,20,1,3,2,0,2,2,5,2,0,9,0,0,0
48,210,656.94637378,210C,C,7,2,9,94,1735,1,4,1,0,1,2,6,2,4,9,0,0,0
48,211,1092.6993207,211D,D,7,1,9,94,1847,2,4,1,0,1,2,6,2,0,9,0,0,0
48,212,290.61152147,212K,K,7,2,9,94,1410,1,3,3,1,2,1,2,2,2,9,0,0,0
48,213,290.61152147,213K,K,7,2,9,94,750,1,3,3,1,2,2,6,2,4,9,0,0,0
48,214,746.87161019,214D,D,7,1,9,94,20,2,U,7,0,1,1,3,U,0,9,0,0,0
48,215,4230.9072401,215F,F,7,2,9,94,1110,1,6,1,0,1,2,2,2,1,9,0,0,0
48,216,306.20682385,216B,B,7,1,10,94,200,3,2,7,0,1,U,2,U,0,9,0,0,0
48,217,1631.8827476,217C,C,7,2,9,94,805,2,4,1,0,1,2,2,2,0,9,0,0,0
48,218,2714.3116106,218D,D,7,2,9,94,1958,2,4,1,0,2,2,6,2,4,9,0,0,0
48,219,305.97801518,219J,J,7,2,10,94,2000,2,3,3,1,1,2,1,2,4,9,0,0,0
48,220,305.97801518,220J,J,7,1,2,94,2320,2,3,1,0,1,1,6,1,0,9,0,0,0
48,221,339.28895132,221K,K,7,1,9,94,230,2,3,3,2,3,1,1,2,0,9,0,0,0
48,222,2101.8789565,222C,C,7,2,10,94,15,1,4,1,0,1,2,1,2,2,9,0,0,0
48,223,9020.8003177,223G,G,7,2,10,94,755,1,0,0,0,0,2,5,2,4,9,0,0,0
48,224,394.10230435,224J,J,7,1,9,94,1415,5,3,5,1,2,2,5,2,0,9,0,0,0
48,225,394.10230435,225J,J,7,2,10,94,620,1,3,2,0,1,2,2,2,1,9,0,0,0
48,226,437.00707542,226K,K,7,2,10,94,925,2,3,1,0,2,2,5,2,4,9,0,0,0
48,227,437.00707542,227K,K,7,3,10,94,735,3,3,2,0,4,2,6,2,4,9,0,0,0
48,228,306.20682385,228B,B,7,2,10,94,1830,1,1,4,1,3,1,7,U,2,9,0,0,0
48,229,290.61152147,229K,K,7,2,10,94,1705,1,3,1,0,3,2,6,2,4,9,0,0,0
48,230,290.61152147,230K,K,7,2,10,94,220,2,4,1,0,4,1,1,2,1,9,0,0,0
48,231,640.63919429,231C,C,7,1,10,94,320,1,4,1,0,1,1,1,2,0,9,0,0,0
48,232,640.63919429,232C,C,7,1,10,94,1750,3,3,3,1,2,2,5,2,0,9,0,0,0
