PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,ALTVEH,FIRE,FIREORIG,FUELTNK1,FUELTNK2,FUELLOC1,FUELLOC2,FUELCAP1,FUELCAP2,FUELDAM1,FUELDAM2,FUELEAK1,FUELEAK2,FUELTYP1,FUELTYP2,FUELGT2
2,124,228.72896638,124D,D,7,1,1,44,U,9,9,9,9,U,2,44,9,L,B,M,W,1,,,,,,,,,,,,,,,,,0,0,278,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
2,126,514.84010212,126F,F,7,1,1,51,12,F,C,E,N,2,,,,,,,,,145,1,8,17,14,6,0,-1,,,,,,,,,0,0,240,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
2,127,216.14375737,127F,F,7,1,2,2,6,B,Z,E,W,2,,,,,,,,,148,0,12,27,36,40,43,7,,,,,,,,,0,1,246,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
2,127,216.14375737,127F,F,7,3,1,2,12,F,D,E,W,1,,,,,,,,,152,12,15,15,17,17,11,0,,,,,,,,,0,1,260,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
2,128,479.85402837,128G,G,7,1,2,56,U,9,9,9,9,U,1,50,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,252,0,0,0,2,0,4,0,2,0,1,0,1,0,1,0,0
2,129,154.35869454,129D,D,7,2,2,3,2,R,Y,E,W,3,1,1,6,B,Z,E,W,3,277,0,0,4,15,18,23,115,138,0,0,2,8,6,3,32,1,1,240,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
2,129,154.35869454,129D,D,7,3,2,2,11,F,Y,E,W,1,3,2,9,L,P,E,W,2,146,26,19,12,8,5,4,-39,104,5,6,14,11,8,3,105,0,1,279,0,0,0,1,0,1,0,3,0,1,0,1,0,2,0,0
2,130,489.52496516,130F,F,7,1,3,31,0,T,Y,D,O,3,2,44,9,L,F,E,E,9,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
2,131,538.56413338,131D,D,7,1,3,31,0,T,D,D,O,3,1,50,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,252,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
2,132,67.320516673,132K,K,7,1,1,42,12,F,D,E,W,2,,,,,,,,,158,0,33,40,41,30,0,0,,,,,,,,,0,1,308,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
2,135,62.981787039,135B,B,7,1,1,2,92,F,Y,E,W,2,,,,,,,,,158,37,38,42,43,42,12,-27,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
2,136,531.87770896,136F,F,7,1,1,2,12,F,L,E,E,9,,,,,,,,,145,20,8,5,2,0,0,-64,,,,,,,,,0,1,240,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
2,136,531.87770896,136F,F,7,2,1,1,11,L,Y,A,S,9,2,56,12,R,D,E,S,9,,,,,,,,,,,,,,,,,0,1,277,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
2,137,118.80048146,137K,K,7,1,1,2,10,L,Y,A,W,5,2,2,10,L,F,L,S,1,180,41,67,61,61,73,28,8,,,,,,,,,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
2,137,118.80048146,137K,K,7,2,1,1,32,F,D,E,W,2,2,1,10,L,B,M,S,1,148,41,32,28,23,14,13,0,,,,,,,,,0,1,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
2,138,144.24431412,138F,F,7,1,4,31,0,L,D,A,O,2,3,61,0,U,F,D,W,1,,,,,,,,,150,1,0,2,4,6,11,0,1,1,250,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
2,139,29.15823474,139B,B,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
2,139,29.15823474,139B,B,7,2,1,1,12,F,D,E,W,1,,,,,,,,,153,24,12,12,12,12,16,0,,,,,,,,,0,1,262,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
2,141,398.06360803,141E,E,7,1,1,2,6,B,D,E,W,2,,,,,,,,,164,0,5,36,34,32,33,24,,,,,,,,,0,1,281,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
2,141,398.06360803,141E,E,7,2,1,1,12,F,D,E,W,2,2,3,6,B,D,L,W,1,148,25,28,24,23,12,0,-22,148,0,0,0,0,0,0,0,0,1,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
2,142,1598.9078852,142H,H,7,2,1,1,1,F,R,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,U,275,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
2,143,239.79367553,143E,E,7,1,1,2,1,R,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,240,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
2,143,239.79367553,143E,E,7,2,1,1,11,F,Y,E,W,1,,,,,,,,,137,0,1,1,4,7,26,203,,,,,,,,,0,0,263,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
2,144,550.10571292,144G,G,7,1,4,31,U,9,9,9,9,U,1,76,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,U,262,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
2,146,685.59689779,146E,E,7,1,3,44,0,F,Z,E,W,2,4,31,0,R,D,A,O,2,148,0,0,1,7,21,35,51,,,,,,,,,0,1,272,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
2,147,68.056037822,147J,J,7,1,1,2,1,F,Z,E,W,2,2,2,2,R,B,L,N,1,146,0,2,13,27,32,47,20,,,,,,,,,0,1,258,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
2,147,68.056037822,147J,J,7,2,1,1,12,F,D,E,W,3,2,1,9,L,B,E,W,1,156,43,57,59,50,35,22,0,104,1,3,3,0,0,0,-152,0,1,239,0,0,0,1,0,4,0,3,0,1,0,U,0,1,0,0
2,501,0,501G,G,7,1,1,2,12,F,D,M,W,1,,,,,,,,,143,2,6,6,5,5,8,0,,,,,,,,,0,1,249,0,1,4,1,0,1,0,2,0,1,0,1,0,1,0,0
3,5,23.825480908,"  5D",D,7,1,1,52,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,302,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3,6,629.47775304,"  6H",H,7,1,1,56,12,L,D,E,S,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,255,0,0,0,1,0,3,0,1,0,1,0,1,0,1,0,0
3,11,21.172993546," 11F",F,7,2,1,1,9,L,F,E,W,2,3,31,0,T,P,R,O,2,,,,,,,,,,,,,,,,,0,1,257,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
3,18,45.339770735," 18F",F,7,2,1,1,1,R,F,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
3,19,23.231582239," 19C",C,7,1,1,2,6,B,D,L,W,1,,,,,,,,,174,6,4,2,0,0,0,0,,,,,,,,,0,1,284,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
3,19,23.231582239," 19C",C,7,3,3,4,U,9,9,9,9,U,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,255,0,0,0,1,0,1,0,3,0,2,0,1,0,1,0,0
3,19,23.231582239," 19C",C,7,4,3,3,12,F,Y,M,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,246,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
3,20,38.814360564," 20D",D,7,1,1,52,12,F,Z,E,N,3,,,,,,,,,142,0,14,36,68,77,25,10,,,,,,,,,0,1,243,0,0,0,1,0,U,0,3,0,1,0,1,0,1,0,0
3,25,44.40281351," 25F",F,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,U,0,0,0,1,0,U,0,2,0,1,0,1,0,1,0,0
3,26,44.40281351," 26F",F,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,260,0,0,0,1,0,U,0,2,0,1,0,1,0,1,0,0
3,28,234.62379466," 28F",F,7,1,1,2,6,B,D,E,W,1,,,,,,,,,163,12,12,10,8,7,4,-1,,,,,,,,,0,1,277,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,28,234.62379466," 28F",F,7,2,1,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,U,1,0,0,1,1,5,6,4,5,1,1,1,1,1,1,1
3,29,68.427740602," 29F",F,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
3,29,68.427740602," 29F",F,7,2,1,1,12,F,Y,E,W,1,,,,,,,,,155,0,6,21,15,11,6,-27,,,,,,,,,0,1,266,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
3,30,68.427740602," 30F",F,7,2,1,1,12,F,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,281,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3,31,66.070421771," 31E",E,7,2,1,1,6,B,D,L,W,1,2,3,12,F,D,L,W,1,,,,,,,,,115,1,1,1,1,1,1,-11,0,1,245,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
3,31,66.070421771," 31E",E,7,3,2,2,6,B,Z,L,W,1,,,,,,,,,184,0,0,0,1,2,1,30,,,,,,,,,0,1,298,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,38,102.99810259," 38F",F,7,1,1,2,6,B,D,L,W,1,,,,,,,,,152,0,0,1,2,4,4,32,,,,,,,,,0,1,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,38,102.99810259," 38F",F,7,2,1,1,12,F,D,E,W,1,2,3,6,B,D,L,W,1,150,13,8,5,4,2,2,-20,150,5,3,2,2,1,1,-23,0,1,240,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,38,102.99810259," 38F",F,7,3,2,2,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,250,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
3,41,64.736016659," 41D",D,7,1,1,2,U,9,9,9,9,U,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,260,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,41,64.736016659," 41D",D,7,2,1,1,9,L,F,E,W,1,2,1,9,L,Z,E,W,1,140,0,4,9,8,3,0,175,158,1,4,5,3,1,0,-159,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
3,42,285.55544557," 42F",F,7,1,1,2,2,R,Z,E,W,2,,,,,,,,,220,0,0,0,13,11,0,-95,,,,,,,,,0,1,281,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,44,67.531845247," 44F",F,7,2,1,1,U,9,9,9,9,U,2,52,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,252,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
3,45,37.643142777," 45D",D,7,1,1,2,12,F,Z,E,W,2,,,,,,,,,157,9,11,27,32,33,19,34,,,,,,,,,0,1,262,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,45,37.643142777," 45D",D,7,2,1,1,12,F,D,E,W,2,,,,,,,,,163,14,17,22,17,18,13,-27,,,,,,,,,0,1,255,0,0,0,1,0,U,0,2,0,1,0,1,0,1,0,0
3,46,37.643142777," 46D",D,7,1,1,2,1,F,D,E,W,1,,,,,,,,,157,3,3,2,2,5,5,9,,,,,,,,,0,1,255,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,46,37.643142777," 46D",D,7,2,2,57,6,B,D,L,W,2,1,1,10,L,Y,L,W,1,176,5,5,5,7,9,9,0,242,0,2,0,6,9,0,-157,0,1,275,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
3,47,36.375480424," 47E",E,7,1,1,2,12,F,D,E,W,1,,,,,,,,,170,0,0,3,4,0,13,26,,,,,,,,,0,1,269,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
3,47,36.375480424," 47E",E,7,2,1,1,6,B,Y,E,W,3,2,3,12,F,Y,E,W,1,153,35,40,30,29,20,10,-8,153,15,12,10,10,7,5,-22,0,1,261,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,47,36.375480424," 47E",E,7,3,2,2,6,B,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,48,296.56151582," 48H",H,7,1,1,2,6,B,D,L,W,1,,,,,,,,,153,1,1,1,1,1,1,-44,,,,,,,,,0,1,265,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,48,296.56151582," 48H",H,7,2,1,1,12,F,D,E,W,1,,,,,,,,,154,1,3,3,5,5,5,17,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
3,49,74.212671574," 49E",E,7,2,3,3,6,B,Z,E,W,3,4,64,1,F,R,E,E,2,162,23,3,35,21,10,0,50,162,0,0,1,2,4,18,66,0,1,285,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
3,49,74.212671574," 49E",E,7,3,3,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,265,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
3,50,101.01593412," 50F",F,7,2,1,1,2,R,Z,E,W,2,2,71,10,L,Z,E,W,2,291,0,2,10,23,2,0,-72,168,1,1,18,14,4,2,-130,0,1,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,52,145.2743007," 52E",E,7,1,1,2,12,F,R,E,S,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,277,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,54,128.63564132," 54F",F,7,1,1,54,12,U,F,Z,W,5,2,50,12,R,D,E,S,1,,,,,,,,,280,0,0,0,0,0,0,-173,0,1,245,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,55,19.014380963," 55C",C,7,1,2,52,12,F,Z,E,W,3,1,2,1,F,D,E,W,1,155,0,13,31,49,51,24,8,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,58,104.95414079," 58F",F,7,1,1,2,10,L,Z,E,W,3,4,68,2,R,P,E,W,1,,,,,,,,,110,6,11,12,14,6,0,-31,0,1,240,0,0,0,1,0,1,0,3,0,2,0,1,0,1,0,0
3,58,104.95414079," 58F",F,7,2,1,1,U,9,9,9,9,U,5,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,260,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,65,20.589626695," 65J",J,7,1,1,2,3,R,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,294,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3,66,38.465373444," 66C",C,7,1,1,2,1,F,Z,E,W,2,2,2,3,R,Z,E,W,2,,,,,,,,,,,,,,,,,0,1,269,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
3,68,519.72047913," 68H",H,7,1,1,2,9,L,F,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
3,68,519.72047913," 68H",H,7,2,1,1,12,F,R,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,295,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3,70,316.29958782," 70F",F,7,1,1,2,6,B,R,E,E,4,2,3,12,F,R,L,E,1,,,,,,,,,,,,,,,,,0,1,255,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
3,70,316.29958782," 70F",F,7,2,1,1,1,F,L,E,E,8,,,,,,,,,,,,,,,,,,,,,,,,,0,1,240,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
3,71,88.402474111," 71F",F,7,1,2,71,12,F,R,E,W,2,1,71,12,L,P,E,S,1,150,1,3,4,8,12,22,54,160,0,1,2,2,3,0,-33,0,1,257,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
3,73,33.838405674," 73C",C,7,1,1,2,8,L,Z,E,W,4,3,45,12,F,R,E,W,1,340,0,3,20,36,14,0,-123,152,0,0,0,0,10,7,45,0,1,250,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,73,33.838405674," 73C",C,7,2,1,1,1,F,Z,E,W,2,,,,,,,,,179,0,5,10,18,30,47,49,,,,,,,,,0,1,295,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3,74,56.535799638," 74D",D,7,2,1,1,6,B,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,247,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
3,75,41.236344167," 75D",D,7,1,1,51,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,262,0,0,0,U,0,U,0,2,0,U,0,U,0,1,0,0
3,76,181.89662015," 76F",F,7,1,1,2,2,R,Y,E,W,1,2,57,12,F,Y,E,W,1,,,,,,,,,,,,,,,,,0,1,281,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,78,13.866215786," 78K",K,7,1,1,62,12,F,Y,E,N,2,,,,,,,,,150,2,15,21,12,1,0,-59,,,,,,,,,0,1,252,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
3,81,36.983063388," 81D",D,7,1,1,56,12,F,D,E,W,2,2,31,0,T,Y,D,O,1,163,45,48,49,45,39,34,0,,,,,,,,,0,1,274,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3,83,22.489038752," 83C",C,7,1,1,56,12,F,D,E,W,3,2,56,5,R,Z,E,W,2,155,11,28,36,43,51,52,0,203,43,22,8,0,1,0,-143,1,1,262,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,84,143.48510683," 84F",F,7,1,1,2,7,B,Z,E,W,4,,,,,,,,,153,21,32,58,71,48,25,49,,,,,,,,,0,1,263,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
3,86,240.30783866," 86H",H,7,1,1,2,6,B,L,E,N,1,,,,,,,,,93,0,2,3,5,9,21,-81,,,,,,,,,0,1,309,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3,88,491.57907614," 88E",E,7,1,1,2,12,R,F,E,S,1,2,64,12,L,D,L,S,1,120,0,3,5,9,2,0,141,409,0,0,0,0,0,0,-25,0,1,250,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
3,89,28.331792119," 89D",D,7,1,1,71,12,F,L,E,E,6,2,52,U,9,9,9,9,U,193,35,17,6,1,0,0,-80,,,,,,,,,0,1,298,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
3,90,124.97366906," 90F",F,7,1,1,2,2,R,F,L,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,262,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
4,1,1056.6321839,"  1F",F,7,1,2,3,10,L,F,E,S,1,1,2,1,R,F,E,W,1,95,0,1,3,5,4,5,165,,,,,,,,,0,0,272,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
4,1,1056.6321839,"  1F",F,7,2,1,1,10,F,D,E,W,2,,,,,,,,,144,13,16,20,10,0,0,-12,,,,,,,,,0,1,229,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
4,2,73.307515029,"  2K",K,7,2,1,1,12,F,D,E,W,3,,,,,,,,,150,68,75,59,50,38,19,0,,,,,,,,,0,1,254,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
4,4,568.98541823,"  4H",H,7,1,1,54,2,F,Z,E,W,1,3,3,4,R,Z,E,W,1,170,0,0,0,0,1,5,51,170,0,11,9,6,1,0,-172,1,0,290,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
4,6,595.15250305,"  6H",H,7,1,1,56,12,F,Y,E,W,1,2,56,11,L,B,E,W,2,150,8,0,0,0,0,0,-48,,,,,,,,,1,0,257,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
4,7,74.880365459,"  7J",J,7,1,1,42,10,L,Y,A,W,4,,,,,,,,,275,3,34,37,26,9,0,24,,,,,,,,,0,1,258,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
4,8,32.073330597,"  8J",J,7,1,1,52,12,F,Y,E,W,3,,,,,,,,,154,31,44,51,31,13,0,36,,,,,,,,,0,1,278,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
4,9,15.022735234,"  9B",B,7,1,2,52,12,F,R,E,N,4,1,63,12,F,R,W,N,3,137,0,2,25,44,79,85,50,,,,,,,,,0,1,236,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
4,11,30.151571188," 11K",K,7,1,1,2,1,F,Z,E,W,2,2,2,3,R,B,E,W,1,150,4,2,7,16,29,51,29,,,,,,,,,0,1,275,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
4,11,30.151571188," 11K",K,7,2,1,1,11,F,D,E,W,3,2,1,9,L,P,E,W,2,165,38,35,36,24,15,15,-3,65,0,0,2,5,5,0,-27,0,1,302,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
4,12,2241.9690657," 12H",H,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,263,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
4,13,454.98720922," 13D",D,7,1,1,2,10,L,P,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
4,13,454.98720922," 13D",D,7,2,1,1,81,F,D,E,W,1,,,,,,,,,156,6,8,11,13,16,20,-4,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
4,14,48.205832542," 14J",J,7,1,1,2,12,F,D,E,W,1,,,,,,,,,170,0,5,28,31,19,28,0,,,,,,,,,0,1,338,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
4,14,48.205832542," 14J",J,7,2,1,1,86,B,D,E,W,5,,,,,,,,,144,75,82,91,96,102,102,0,,,,,,,,,0,1,254,0,0,0,1,0,1,0,3,0,2,0,1,0,1,0,0
4,15,118.18812874," 15D",D,7,1,1,2,10,L,Y,E,W,2,,,,,,,,,137,0,70,100,80,20,0,54,,,,,,,,,0,1,257,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
4,16,374.81555399," 16F",F,7,1,4,31,0,L,D,A,O,3,5,51,9,L,F,E,N,2,,,,,,,,,,,,,,,,,1,1,257,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
4,17,67.843825997," 17C",C,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,285,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
4,19,82.496184198," 19C",C,7,1,1,2,12,F,D,E,W,3,,,,,,,,,150,3,11,45,51,55,70,0,,,,,,,,,0,1,273,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
4,19,82.496184198," 19C",C,7,2,1,1,11,F,D,E,W,5,,,,,,,,,166,55,84,77,68,36,46,24,,,,,,,,,0,1,284,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
4,20,448.0603347," 20E",E,7,2,1,1,2,R,Z,E,W,2,2,63,9,L,B,W,N,2,157,4,9,17,12,4,0,-133,,,,,,,,,0,1,258,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
4,21,25.556438723," 21J",J,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
4,21,25.556438723," 21J",J,7,2,1,1,1,F,Z,E,W,1,,,,,,,,,144,0,0,0,4,11,3,44,,,,,,,,,0,1,272,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
4,22,492.49622332," 22E",E,7,2,1,1,71,F,Y,E,W,1,,,,,,,,,155,21,23,19,17,17,18,-14,,,,,,,,,0,1,257,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
4,24,1169.6371897," 24F",F,7,1,1,2,1,F,Z,E,W,1,,,,,,,,,146,0,0,0,0,2,5,43,,,,,,,,,0,0,264,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
4,24,1169.6371897," 24F",F,7,2,1,1,9,L,Y,E,W,3,,,,,,,,,231,0,4,18,34,17,0,15,,,,,,,,,0,1,257,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
4,25,30.151571188," 25K",K,7,1,1,2,1,F,Y,E,W,2,,,,,,,,,152,0,9,32,25,10,0,-13,,,,,,,,,0,1,239,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
4,26,651.17963228," 26F",F,7,1,1,2,12,F,R,G,N,9,3,56,12,F,D,E,W,1,,,,,,,,,145,2,0,0,0,1,3,0,1,1,256,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
4,28,430.00804793," 28F",F,7,1,2,2,6,B,D,E,W,1,,,,,,,,,157,1,5,1,1,3,0,-13,,,,,,,,,0,0,266,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
4,28,430.00804793," 28F",F,7,2,2,1,12,F,R,E,E,1,1,3,6,B,D,L,W,5,150,7,8,8,8,9,11,56,150,5,3,11,10,3,4,-7,0,1,238,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
4,29,30.151571188," 29K",K,7,1,2,2,12,F,Y,E,W,2,3,63,12,F,R,W,N,3,156,40,20,13,8,2,0,-47,,,,,,,,,0,1,260,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
4,29,30.151571188," 29K",K,7,2,2,1,12,F,D,E,W,2,1,3,6,B,R,E,W,1,152,11,21,34,28,22,18,0,154,0,0,0,0,0,2,52,0,1,251,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
4,29,30.151571188," 29K",K,7,3,1,2,12,F,L,E,E,3,,,,,,,,,184,15,10,3,0,0,0,-71,,,,,,,,,0,0,301,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
4,30,477.09187332," 30F",F,7,1,1,2,10,L,D,E,W,2,3,51,5,R,B,E,W,1,434,0,3,14,12,12,10,15,157,0,11,0,0,5,0,-153,0,1,257,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
4,31,25.556438723," 31J",J,7,1,1,71,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,257,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
4,32,727.86774757," 32F",F,7,1,2,51,12,F,L,E,E,3,1,63,12,F,L,W,N,3,152,54,9,7,1,0,0,-59,,,,,,,,,0,1,287,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
