PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,RATWGT
9," 36C",36,C,6,3,1,15,R,52,0,0,71.700858687
9," 36C",36,C,6,4,1,15,F,68,0,0,71.700858687
9," 37E",37,E,6,1,1,3,R,2,1,F,480.08439589
9," 38K",38,K,6,1,1,2,F,2,5,R,11.747062245
9," 38K",38,K,6,2,1,2,F,51,0,0,11.747062245
9," 39A",39,A,6,1,1,13,L,56,0,0,22.764091417
9," 39A",39,A,6,2,1,13,T,31,0,N,22.764091417
9," 40C",40,C,6,1,1,24,F,2,14,B,142.68601166
9," 40C",40,C,6,2,1,24,F,3,15,B,142.68601166
9," 40C",40,C,6,3,1,24,F,2,14,B,142.68601166
9," 40C",40,C,6,4,2,14,F,56,0,0,142.68601166
9," 41F",41,F,6,1,1,1,F,2,2,F,2009.8741167
9," 42K",42,K,6,1,1,1,F,41,0,0,23.376867322
9," 42K",42,K,6,2,1,1,F,41,0,0,23.376867322
9," 42K",42,K,6,3,1,1,R,41,0,0,23.376867322
9," 42K",42,K,6,4,1,1,R,42,0,0,23.376867322
9," 42K",42,K,6,5,1,1,R,42,0,0,23.376867322
9," 42K",42,K,6,6,1,1,R,41,0,0,23.376867322
9," 42K",42,K,6,7,1,1,T,41,0,0,23.376867322
9," 42K",42,K,6,8,1,1,T,42,0,0,23.376867322
9," 42K",42,K,6,9,1,1,T,41,0,0,23.376867322
9," 42K",42,K,6,10,1,1,T,41,0,0,23.376867322
9," 42K",42,K,6,11,1,1,T,31,0,N,23.376867322
9," 43C",43,C,6,1,1,2,L,2,11,F,140.35524227
9," 44D",44,D,6,1,1,24,R,2,2,L,183.96005822
9," 44D",44,D,6,2,1,24,F,2,2,B,183.96005822
9," 45J",45,J,6,1,1,1,L,2,15,F,26.316607925
9," 45J",45,J,6,2,1,1,L,2,15,R,26.316607925
9," 46K",46,K,6,1,1,2,R,2,15,F,22.995007277
9," 46K",46,K,6,2,1,2,L,63,0,0,22.995007277
9," 47C",47,C,6,1,1,2,R,2,1,F,148.13668797
9," 47C",47,C,6,2,1,2,L,63,0,0,148.13668797
9," 47C",47,C,6,3,1,2,L,51,0,0,148.13668797
9," 48D",48,D,6,1,1,1,F,63,0,0,194.15900186
9," 48D",48,D,6,2,1,1,F,63,0,0,194.15900186
9," 48D",48,D,6,3,1,1,F,41,0,0,194.15900186
9," 48D",48,D,6,4,1,1,F,41,0,0,194.15900186
9," 48D",48,D,6,5,1,1,F,41,0,0,194.15900186
9," 49K",49,K,6,1,1,13,F,2,3,L,24.269875232
9," 49K",49,K,6,2,1,13,F,63,0,0,24.269875232
9," 49K",49,K,6,3,1,13,F,52,0,0,24.269875232
9," 49K",49,K,6,4,1,13,F,57,0,0,24.269875232
9," 50K",50,K,6,1,1,15,F,42,0,0,24.269875232
9," 50K",50,K,6,2,1,15,F,42,0,0,24.269875232
9," 51K",51,K,6,1,1,13,F,2,12,F,20.354433989
9," 52B",52,B,6,1,1,1,F,54,0,0,13.919160731
9," 52B",52,B,6,2,1,1,T,31,0,N,13.919160731
9," 53C",53,C,6,1,1,1,F,2,3,R,86.375007039
9," 54F",54,F,6,1,1,15,F,2,1,F,1216.6777175
9," 55C",55,C,6,1,1,1,F,2,4,L,187.11109571
9," 55C",55,C,6,2,1,1,R,2,4,L,187.11109571
9," 56D",56,D,6,1,1,4,L,56,0,0,245.24177012
9," 56D",56,D,6,2,1,4,L,56,0,0,245.24177012
9," 57J",57,J,6,1,1,15,F,42,0,0,35.083330445
9," 57J",57,J,6,2,1,15,F,41,0,0,35.083330445
9," 57J",57,J,6,3,1,15,F,42,0,0,35.083330445
9," 57J",57,J,6,4,1,15,R,42,0,0,35.083330445
9," 58K",58,K,6,1,1,3,F,42,0,0,30.655221265
9," 58K",58,K,6,2,1,3,R,42,0,0,30.655221265
9," 59D",59,D,6,1,1,4,F,52,0,0,315.96713894
9," 60J",60,J,6,1,1,2,F,2,1,R,45.201025664
9," 60J",60,J,6,2,2,1,L,50,0,0,45.201025664
9," 61K",61,K,6,1,1,3,F,2,3,F,39.495892368
9," 61K",61,K,6,2,1,3,T,31,0,N,39.495892368
9," 62K",62,K,6,1,1,22,F,2,11,B,39.495892368
9," 62K",62,K,6,2,2,11,R,31,0,N,39.495892368
9," 63A",63,A,6,1,1,3,R,42,0,0,56.468271991
9," 63A",63,A,6,2,1,3,R,42,0,0,56.468271991
9," 64C",64,C,6,1,1,1,L,2,1,F,353.94483215
9," 65K",65,K,6,1,1,15,F,50,0,0,57.988314932
9," 65K",65,K,6,2,1,15,F,57,0,0,57.988314932
9," 65K",65,K,6,3,1,15,F,42,0,0,57.988314932
9," 66C",66,C,6,1,1,2,F,56,0,0,132.32907232
9," 67E",67,E,6,1,1,13,F,56,0,0,886.03015229
9," 68K",68,K,6,1,1,1,T,31,0,N,21.68004509
9," 69K",69,K,6,1,1,14,R,2,1,F,21.68004509
9," 70C",70,C,6,1,1,2,F,52,0,0,140.30463975
9," 71D",71,D,6,1,1,15,F,63,0,0,183.89373478
9," 71D",71,D,6,2,1,15,F,57,0,0,183.89373478
9," 71D",71,D,6,3,1,15,F,42,0,0,183.89373478
9," 72E",72,E,6,1,1,2,F,63,0,0,939.43182059
9," 72E",72,E,6,2,1,2,F,51,0,0,939.43182059
9," 73J",73,J,6,1,1,15,F,2,13,F,26.307119953
9," 73J",73,J,6,2,1,15,F,51,0,0,26.307119953
9," 74D",74,D,6,1,1,2,F,2,2,F,384.91492531
9," 75J",75,J,6,1,1,11,T,31,0,N,55.064426875
9," 76K",76,K,6,1,1,2,F,52,0,0,48.114365664
9," 77K",77,K,6,1,1,1,F,2,1,L,48.114365664
9," 78B",78,B,6,1,1,1,R,2,2,F,36.505922041
9," 79E",79,E,6,1,1,1,F,2,15,F,1532.1018373
9," 79E",79,E,6,2,1,1,R,2,15,L,1532.1018373
9," 80J",80,J,6,1,1,3,F,43,0,0,42.903791346
9," 81K",81,K,6,1,1,1,F,42,0,0,37.488607841
9," 82A",82,A,6,1,1,11,R,63,0,0,23.491645949
9," 82A",82,A,6,2,1,11,T,31,0,N,23.491645949
9," 83H",83,H,6,1,1,15,F,2,28,L,6963.6401737
9," 84J",84,J,6,1,1,1,L,51,0,0,27.608689764
9," 85K",85,K,6,1,1,1,F,60,0,0,24.124006553
9," 85K",85,K,6,2,1,1,T,31,0,N,24.124006553
9," 86C",86,C,6,1,2,2,B,3,15,F,389.07403021
9," 86C",86,C,6,2,1,2,B,2,2,F,389.07403021
9," 87J",87,J,6,1,2,13,B,4,1,F,72.951380664
9," 87J",87,J,6,2,1,22,B,2,13,F,72.951380664
9," 87J",87,J,6,3,3,2,F,4,1,L,72.951380664
9," 87J",87,J,6,4,4,1,F,56,0,0,72.951380664
9," 88B",88,B,6,1,1,1,F,56,0,0,18.486454942
9," 88B",88,B,6,2,1,1,F,56,0,0,18.486454942
9," 89C",89,C,6,1,1,1,L,2,11,F,115.8736572
9," 91K",91,K,6,1,1,2,F,41,0,0,18.984083156
9," 91K",91,K,6,2,1,2,F,42,0,0,18.984083156
9," 91K",91,K,6,3,1,2,F,42,0,0,18.984083156
9," 92C",92,C,6,1,1,1,R,2,15,L,152.06492648
9," 93E",93,E,6,1,1,14,F,3,1,B,1018.1746733
9," 93E",93,E,6,2,1,14,B,2,1,F,1018.1746733
9," 94J",94,J,6,1,1,15,B,2,U,9,28.512173716
9," 94J",94,J,6,2,1,15,F,56,0,0,28.512173716
9," 94J",94,J,6,3,1,15,T,31,0,N,28.512173716
9," 95K",95,K,6,1,1,15,F,2,11,B,24.913455562
9," 95K",95,K,6,2,2,11,R,31,0,N,24.913455562
9," 96A",96,A,6,1,1,4,F,2,4,F,15.548908864
9," 96A",96,A,6,2,2,4,B,57,0,0,15.548908864
9," 96A",96,A,6,3,1,4,F,57,0,0,15.548908864
9," 96A",96,A,6,4,1,4,L,57,0,0,15.548908864
9," 97D",97,D,6,1,1,1,F,2,1,F,127.73970122
9," 97D",97,D,6,2,1,1,R,2,1,L,127.73970122
9," 98E",98,E,6,1,1,3,R,2,1,F,652.56567993
9," 98E",98,E,6,2,1,3,U,3,15,U,652.56567993
9," 99J",99,J,6,1,1,4,R,2,2,F,18.273943083
9,100C,100,C,6,1,1,1,F,2,1,L,123.04351041
9,100C,100,C,6,2,2,1,T,31,0,N,123.04351041
9,101G,101,G,6,1,1,2,F,2,1,R,2549.52577
9,102K,102,K,6,1,1,1,L,2,1,F,20.158751263
9,103K,103,K,6,1,1,1,L,2,1,F,20.158751263
9,104B,104,B,6,1,1,1,L,44,0,0,37.535243977
9,104B,104,B,6,2,1,1,L,31,0,N,37.535243977
9,104B,104,B,6,3,1,1,L,41,0,0,37.535243977
9,104B,104,B,6,4,1,1,R,42,0,0,37.535243977
9,105B,105,B,6,1,1,5,L,2,2,F,37.535243977
9,105B,105,B,6,2,1,5,R,31,0,N,37.535243977
9,106F,106,F,6,1,1,5,F,3,4,F,3314.0402554
9,106F,106,F,6,2,2,2,B,3,4,B,3314.0402554
9,107K,107,K,6,1,1,2,L,42,0,0,38.545637612
9,107K,107,K,6,2,1,2,T,31,0,N,38.545637612
9,108K,108,K,6,1,1,3,F,2,11,B,26.758076142
9,109C,109,C,6,1,1,3,F,56,0,0,148.89470786
9,110E,110,E,6,1,1,2,R,2,3,F,996.94797502
9,110E,110,E,6,2,2,3,T,31,0,N,996.94797502
9,111K,111,K,6,1,1,1,F,2,11,F,24.394064914
9,112C,112,C,6,1,1,1,F,50,0,0,178.14616182
9,112C,112,C,6,2,1,1,U,60,0,0,178.14616182
9,113F,113,F,6,1,1,2,R,2,1,F,2509.3655326
9,113F,113,F,6,2,2,1,F,3,4,L,2509.3655326
9,114J,114,J,6,1,1,2,F,56,0,0,33.402405341
9,114J,114,J,6,2,1,2,F,64,0,0,33.402405341
9,115K,115,K,6,1,1,1,L,3,13,F,29.186457315
9,115K,115,K,6,2,1,1,L,3,13,R,29.186457315
9,115K,115,K,6,3,1,1,R,2,1,R,29.186457315
9,115K,115,K,6,4,2,1,R,3,13,L,29.186457315
9,116A,116,A,6,1,1,1,F,56,0,0,35.960569323
9,116A,116,A,6,2,1,1,T,31,0,N,35.960569323
9,116A,116,A,6,3,1,1,L,43,0,0,35.960569323
9,117D,117,D,6,1,1,2,F,54,0,0,295.42860024
9,118J,118,J,6,1,1,1,R,2,15,F,42.26286248
9,119K,119,K,6,1,1,11,T,31,0,N,36.92857503
9,121J,121,J,6,1,1,4,F,2,1,B,46.817743371
9,121J,121,J,6,2,2,1,F,3,1,B,46.817743371
9,122K,122,K,6,1,1,2,F,42,0,0,40.908552979
9,123K,123,K,6,1,1,3,F,41,0,0,40.908552979
9,123K,123,K,6,2,1,3,F,41,0,0,40.908552979
9,123K,123,K,6,3,1,3,F,41,0,0,40.908552979
9,123K,123,K,6,4,1,3,F,41,0,0,40.908552979
9,123K,123,K,6,5,1,3,F,42,0,0,40.908552979
9,123K,123,K,6,6,1,3,R,41,0,0,40.908552979
9,123K,123,K,6,7,1,3,R,42,0,0,40.908552979
9,123K,123,K,6,8,1,3,F,41,0,0,40.908552979
9,123K,123,K,6,9,1,3,F,41,0,0,40.908552979
9,123K,123,K,6,10,1,3,F,42,0,0,40.908552979
9,124C,124,C,6,1,1,1,F,2,2,R,214.79547113
9,125J,125,J,6,1,1,2,F,2,15,L,40.274150837
9,125J,125,J,6,2,2,15,T,31,0,N,40.274150837
9,126J,126,J,6,1,1,1,F,2,2,B,40.274150837
9,127K,127,K,6,1,1,1,F,42,0,0,35.190872404
9,128G,128,G,6,1,1,15,F,41,0,0,5252.3690947
9,129J,129,J,6,1,1,1,F,2,1,B,47.528686927
9,129J,129,J,6,2,2,1,F,3,15,B,47.528686927
9,129J,129,J,6,3,1,1,F,56,0,0,47.528686927
9,129J,129,J,6,4,3,15,F,4,4,B,47.528686927
9,129J,129,J,6,5,4,4,F,5,3,B,47.528686927
9,130K,130,K,6,1,1,13,F,41,0,0,41.529763443
9,130K,130,K,6,2,1,13,F,42,0,0,41.529763443
9,130K,130,K,6,3,1,13,F,42,0,0,41.529763443
9,130K,130,K,6,4,1,13,F,42,0,0,41.529763443
9,131K,131,K,6,1,1,13,F,41,0,0,41.529763443
9,131K,131,K,6,2,1,13,F,41,0,0,41.529763443
9,131K,131,K,6,3,1,13,L,42,0,0,41.529763443
9,132C,132,C,6,1,1,2,F,2,15,F,168.06840878
9,132C,132,C,6,2,1,2,R,56,0,0,168.06840878
9,132C,132,C,6,3,2,15,F,56,0,0,168.06840878
9,133D,133,D,6,1,1,2,T,56,0,0,220.28300307
9,133D,133,D,6,2,1,2,T,31,0,N,220.28300307
9,134J,134,J,6,1,1,11,R,41,0,0,31.512826646
9,134J,134,J,6,2,1,11,F,41,0,0,31.512826646
9,134J,134,J,6,3,1,11,F,41,0,0,31.512826646
9,135J,135,J,6,1,1,11,T,31,0,N,31.512826646
9,135J,135,J,6,2,1,11,9,2,2,B,31.512826646
9,136J,136,J,6,1,1,22,B,2,15,F,38.631750171
9,136J,136,J,6,2,2,15,B,3,15,F,38.631750171
9,137K,137,K,6,1,1,2,R,53,0,0,33.755770457
9,137K,137,K,6,2,1,2,R,53,0,0,33.755770457
9,137K,137,K,6,3,1,2,9,31,0,N,33.755770457
9,138D,138,D,6,1,1,1,T,31,0,N,294.51493773
9,139K,139,K,6,1,1,2,F,56,0,0,36.814367216
9,139K,139,K,6,2,1,2,F,54,0,0,36.814367216
9,139K,139,K,6,3,1,2,F,54,0,0,36.814367216
9,140D,140,D,6,1,1,4,R,42,0,0,452.71463012
9,141J,141,J,6,1,1,4,R,41,0,0,64.763588021
9,141J,141,J,6,2,1,4,F,88,0,0,64.763588021
9,141J,141,J,6,3,1,4,F,42,0,0,64.763588021
9,142A,142,A,6,1,1,2,R,2,1,F,32.20364865
9,142A,142,A,6,2,1,2,R,2,1,L,32.20364865
9,142A,142,A,6,3,2,1,F,63,0,0,32.20364865
9,143D,143,D,6,1,1,20,F,2,3,L,264.56418857
9,143D,143,D,6,2,1,20,F,45,0,0,264.56418857
9,143D,143,D,6,3,1,20,F,45,0,0,264.56418857
9,143D,143,D,6,4,1,20,F,68,0,0,264.56418857
9,144C,144,C,6,1,1,1,F,2,24,L,334.85517794
9,145J,145,J,6,1,1,13,R,2,1,F,62.785345864
9,145J,145,J,6,2,1,13,9,53,0,0,62.785345864
9,146C,146,C,6,1,1,1,R,2,1,F,461.32221038
9,146C,146,C,6,2,1,1,L,63,0,0,461.32221038
9,146C,146,C,6,3,1,1,L,31,0,N,461.32221038
9,147K,147,K,6,1,1,2,T,31,0,N,75.580415904
9,148D,148,D,6,1,1,2,F,2,1,9,430.96397344
9,149K,149,K,6,1,1,1,F,51,0,0,53.87049668
9,150B,150,B,6,1,1,3,F,45,0,0,36.997825181
9,150B,150,B,6,2,1,3,L,2,24,F,36.997825181
9,150B,150,B,6,3,1,3,9,54,0,0,36.997825181
9,150B,150,B,6,4,2,24,9,54,0,0,36.997825181
9,151D,151,D,6,1,1,1,L,2,1,9,303.95001833
9,151D,151,D,6,2,2,1,F,52,0,0,303.95001833
9,152C,152,C,6,1,1,1,9,54,0,0,225.9140656
9,152C,152,C,6,2,1,1,9,2,1,L,225.9140656
9,154A,154,A,6,1,1,15,F,2,4,L,68.686325693
9,155D,155,D,6,1,1,2,R,2,1,F,564.28208554
9,156C,156,C,6,1,1,1,F,41,0,0,125.19586231
9,157D,157,D,6,1,1,1,R,2,5,R,164.09104317
9,157D,157,D,6,2,1,1,L,3,1,F,164.09104317
9,158C,158,C,6,1,1,13,F,2,1,F,172.73169248
9,159D,159,D,6,1,1,14,F,2,24,B,226.39505081
9,160C,160,C,6,1,1,4,9,2,5,L,209.67065758
9,161F,161,F,6,1,1,3,R,2,2,F,2953.4193493
9,161F,161,F,6,2,1,3,R,2,2,L,2953.4193493
9,162A,162,A,6,1,1,22,F,2,2,L,35.781429725
9,163E,163,E,6,1,1,4,F,2,2,R,1501.6959211
9,164A,164,A,6,1,1,15,F,2,4,L,32.602571797
9,165E,165,E,6,1,1,2,F,2,2,R,1368.2837567
9,165E,165,E,6,2,2,2,F,3,2,F,1368.2837567
9,166C,166,C,6,1,1,1,9,41,0,0,183.26312326
9,166C,166,C,6,2,1,1,9,41,0,0,183.26312326
9,167D,167,D,6,1,1,2,9,68,0,0,240.19833017
9,167D,167,D,6,2,1,2,9,31,0,N,240.19833017
9,168C,168,C,6,1,1,15,F,2,1,B,556.33977837
9,169A,169,A,6,1,1,15,9,52,0,0,69.55126234
9,169A,169,A,6,2,1,15,9,50,0,0,69.55126234
9,501A,501,A,6,1,1,1,F,2,14,F,0
9,502A,502,A,6,1,1,1,R,42,0,0,0
9,502A,502,A,6,2,1,1,N,32,0,N,0
9,503A,503,A,6,1,1,2,R,2,13,F,0
9,504A,504,A,6,1,1,3,F,2,5,F,0
9,504A,504,A,6,2,1,3,T,31,0,N,0
11,"  1B",1,B,6,1,1,3,9,56,0,0,40.105668689
11,"  1B",1,B,6,2,1,3,F,52,0,0,40.105668689
11,"  1B",1,B,6,3,1,3,N,32,0,N,40.105668689
11,"  2K",2,K,6,1,1,5,F,54,0,0,44.453919048
11,"  2K",2,K,6,2,1,5,R,31,0,N,44.453919048
11,"  2K",2,K,6,3,1,5,F,54,0,0,44.453919048
11,"  3J",3,J,6,1,1,1,F,2,1,B,41.725621087
11,"  3J",3,J,6,2,2,1,F,3,3,F,41.725621087
11,"  5E",5,E,6,1,1,2,R,2,3,F,656.25270085
11,"  6A",6,A,6,1,1,15,F,2,14,F,40.490683108
11,"  7E",7,E,6,1,1,4,F,2,1,F,2007.7355357
11,"  8J",8,J,6,1,1,4,F,2,1,R,52.657733811
11,"  9J",9,J,6,1,1,2,L,42,0,0,52.657733811
11,"  9J",9,J,6,2,1,2,L,42,0,0,52.657733811
11,"  9J",9,J,6,3,1,2,L,42,0,0,52.657733811
11,"  9J",9,J,6,4,1,2,R,41,0,0,52.657733811
11,"  9J",9,J,6,5,1,2,R,42,0,0,52.657733811
11," 10K",10,K,6,1,1,2,B,2,5,F,53.685019941
11," 11J",11,J,6,1,1,2,L,2,1,F,41.725621087
11," 11J",11,J,6,2,1,2,L,2,1,R,41.725621087
11," 11J",11,J,6,3,1,2,R,3,2,F,41.725621087
11," 11J",11,J,6,4,2,1,R,52,0,0,41.725621087
11," 11J",11,J,6,5,2,1,R,57,0,0,41.725621087
11," 11J",11,J,6,6,2,1,R,52,0,0,41.725621087
11," 11J",11,J,6,7,1,2,T,31,0,N,41.725621087
11," 12J",12,J,6,1,1,1,F,2,1,R,41.725621087
11," 12J",12,J,6,2,2,1,F,54,0,0,41.725621087
11," 12J",12,J,6,3,2,1,T,31,0,N,41.725621087
11," 12J",12,J,6,4,1,1,F,54,0,0,41.725621087
11," 12J",12,J,6,5,1,1,R,54,0,0,41.725621087
11," 13K",13,K,6,1,1,2,R,56,0,0,42.539635453
11," 13K",13,K,6,2,1,2,F,54,0,0,42.539635453
11," 13K",13,K,6,3,1,2,T,31,0,N,42.539635453
11," 14D",14,D,6,1,1,5,F,42,0,0,129.03689421
11," 15E",15,E,6,1,1,3,F,72,0,0,603.22217957
11," 16G",16,G,6,1,1,11,F,42,0,0,1667.9635195
11," 17B",17,B,6,1,1,13,F,42,0,0,40.105668689
11," 17B",17,B,6,2,1,13,F,42,0,0,40.105668689
11," 18K",18,K,6,1,1,2,F,2,5,F,42.539635453
11," 19K",19,K,6,1,1,2,R,2,2,F,42.539635453
11," 19K",19,K,6,2,1,2,L,51,0,0,42.539635453
11," 20K",20,K,6,1,1,15,L,2,3,F,42.539635453
11," 20K",20,K,6,2,1,15,R,56,0,0,42.539635453
11," 20K",20,K,6,3,1,15,R,56,0,0,42.539635453
11," 21F",21,F,6,1,1,15,L,31,0,N,1209.7343153
11," 21F",21,F,6,2,1,15,L,42,0,0,1209.7343153
11," 21F",21,F,6,3,1,15,L,42,0,0,1209.7343153
11," 22H",22,H,6,1,1,2,F,2,15,B,3164.0993573
11," 23K",23,K,6,1,1,1,F,42,0,0,42.539635453
11," 23K",23,K,6,2,1,1,B,43,0,0,42.539635453
11," 24D",24,D,6,1,1,2,R,2,4,F,42.539635453
11," 25E",25,E,6,1,1,3,F,2,1,F,115.34138379
11," 26F",26,F,6,1,1,13,R,2,1,F,237.04253476
11," 27G",27,G,6,1,1,4,F,63,0,0,318.92928833
11," 27G",27,G,6,2,1,4,F,63,0,0,318.92928833
11," 28H",28,H,6,1,1,2,F,2,1,B,619.99244164
11," 29K",29,K,6,1,1,2,F,2,2,F,42.539635453
11," 30D",30,D,6,1,1,15,L,52,0,0,45.942806289
11," 31D",31,D,6,1,1,2,L,2,15,F,45.942806289
11," 31D",31,D,6,2,1,2,F,3,2,R,45.942806289
11," 32E",32,E,6,1,1,15,F,52,0,0,214.77361119
11," 32E",32,E,6,2,1,15,L,42,0,0,214.77361119
11," 32E",32,E,6,3,1,15,F,42,0,0,214.77361119
11," 33G",33,G,6,1,1,2,T,31,0,N,593.86833
11," 34G",34,G,6,1,1,15,F,76,0,0,593.86833
11," 35C",35,C,6,1,1,4,L,31,0,N,233.19986007
11," 36G",36,G,6,1,1,3,U,88,0,0,4609.8112653
11," 36G",36,G,6,2,1,3,F,54,0,0,4609.8112653
11," 36G",36,G,6,3,1,3,F,54,0,0,4609.8112653
11," 37J",37,J,6,1,1,4,F,2,1,F,43.724973764
11," 37J",37,J,6,2,1,4,R,71,0,0,43.724973764
11," 38K",38,K,6,1,1,13,F,2,2,R,44.577992984
11," 39K",39,K,6,1,1,2,F,42,0,0,44.577992984
11," 39K",39,K,6,2,1,2,L,42,0,0,44.577992984
11," 40K",40,K,6,1,1,3,R,2,24,F,44.577992984
11," 40K",40,K,6,2,1,3,F,2,24,R,44.577992984
11," 41E",41,E,6,1,1,13,R,2,1,F,125.94748804
11," 41E",41,E,6,2,1,13,R,68,0,0,125.94748804
11," 42E",42,E,6,1,1,1,R,2,1,F,125.94748804
11," 43F",43,F,6,1,1,2,F,2,15,B,258.83954945
11," 44G",44,G,6,1,1,1,R,63,0,0,348.25611945
11," 44G",44,G,6,2,1,1,R,63,0,0,348.25611945
11," 45G",45,G,6,1,1,11,T,31,0,N,348.25611945
11," 46H",46,H,6,1,1,1,F,2,2,B,677.00324088
11," 47J",47,J,6,1,1,2,L,2,12,F,41.725621087
11," 48K",48,K,6,1,1,1,L,41,0,0,42.539635453
11," 48K",48,K,6,2,1,1,L,42,0,0,42.539635453
11," 48K",48,K,6,3,1,1,L,42,0,0,42.539635453
11," 48K",48,K,6,4,1,1,L,41,0,0,42.539635453
11," 49C",49,C,6,1,1,3,R,71,0,0,54.660563624
11," 50C",50,C,6,1,1,2,F,2,4,F,54.660563624
11," 50C",50,C,6,2,1,2,F,3,3,F,54.660563624
11," 51C",51,C,6,1,1,2,F,2,4,B,54.660563624
11," 52F",52,F,6,1,1,1,L,2,1,F,803.08376
11," 52F",52,F,6,2,1,1,R,3,9,9,803.08376
11," 53B",53,B,6,1,1,4,F,2,24,B,56.468781514
11," 54H",54,H,6,1,1,2,F,2,15,B,15050.850997
11," 54H",54,H,6,2,2,15,F,3,11,B,15050.850997
11," 55J",55,J,6,1,1,15,F,2,4,F,73.437093113
11," 56K",56,K,6,1,1,1,R,2,13,F,74.869758396
11," 56K",56,K,6,2,1,1,L,3,1,R,74.869758396
11," 57A",57,A,6,1,1,3,L,88,0,0,40.105668689
11," 57A",57,A,6,2,1,3,L,42,0,0,40.105668689
11," 58K",58,K,6,1,1,5,F,2,1,F,42.539635453
11," 58K",58,K,6,2,2,1,R,U,U,9,42.539635453
11," 59K",59,K,6,1,1,4,R,2,4,F,42.539635453
11," 59K",59,K,6,2,1,4,L,43,0,0,42.539635453
11," 59K",59,K,6,3,1,4,L,43,0,0,42.539635453
11," 60E",60,E,6,1,1,2,F,2,1,B,1360.2328709
11," 61J",61,J,6,1,1,1,F,42,0,0,41.725621087
11," 62K",62,K,6,1,1,2,F,2,2,L,42.539635453
11," 62K",62,K,6,2,1,2,B,50,0,0,42.539635453
11," 63E",63,E,6,1,1,3,R,2,4,F,461.36553514
11," 63E",63,E,6,2,1,3,R,2,4,L,461.36553514
11," 64G",64,G,6,1,1,1,F,2,2,L,1275.7171533
11," 65K",65,K,6,1,1,3,R,2,3,F,42.539635453
11," 66C",66,C,6,1,1,1,R,2,3,L,41.725621087
11," 67E",67,E,6,1,1,2,L,2,2,F,192.89852116
11," 68G",68,G,6,1,1,15,R,2,2,F,533.38174084
11," 69F",69,F,6,1,1,25,F,2,4,L,437.30260723
11," 69F",69,F,6,2,1,25,L,31,0,N,437.30260723
11," 69F",69,F,6,3,2,4,F,68,0,0,437.30260723
11," 69F",69,F,6,4,2,4,R,68,0,0,437.30260723
11," 69F",69,F,6,5,1,25,9,68,0,0,437.30260723
11," 69F",69,F,6,6,2,4,F,51,0,0,437.30260723
11," 69F",69,F,6,7,2,4,F,51,0,0,437.30260723
11," 70F",70,F,6,1,1,13,F,2,2,L,437.30260723
11," 70F",70,F,6,2,2,2,R,50,0,0,437.30260723
11," 70F",70,F,6,3,2,2,R,50,0,0,437.30260723
11," 70F",70,F,6,4,2,2,R,50,0,0,437.30260723
11," 70F",70,F,6,5,1,13,F,3,2,F,437.30260723
11," 71G",71,G,6,1,1,5,F,2,1,L,588.36954917
11," 71G",71,G,6,2,2,1,L,63,0,0,588.36954917
11," 72H",72,H,6,1,1,1,L,31,0,N,1143.7791596
11," 73K",73,K,6,1,1,1,F,2,3,R,42.539635453
11," 73K",73,K,6,2,2,3,F,3,3,F,42.539635453
11," 74K",74,K,6,1,1,12,L,42,0,0,42.539635453
11," 74K",74,K,6,2,1,12,L,42,0,0,42.539635453
11," 74K",74,K,6,3,1,12,L,42,0,0,42.539635453
11," 74K",74,K,6,4,1,12,T,31,0,N,42.539635453
11," 75F",75,F,6,1,1,1,F,63,0,0,494.51977079
11," 75F",75,F,6,2,1,1,T,31,0,N,494.51977079
11," 76H",76,H,6,1,1,2,F,2,11,B,1293.4325076
11," 77K",77,K,6,1,1,2,F,2,2,F,42.539635453
11," 77K",77,K,6,2,1,2,T,31,0,N,42.539635453
11," 78E",78,E,6,1,1,14,L,3,13,R,201.51598087
11," 78E",78,E,6,2,3,13,F,56,0,0,201.51598087
11," 78E",78,E,6,3,3,13,R,56,0,0,201.51598087
11," 78E",78,E,6,4,3,13,9,31,0,N,201.51598087
11," 78E",78,E,6,5,2,13,9,3,13,9,201.51598087
11," 80G",80,G,6,1,1,2,F,50,0,0,557.20979111
11," 80G",80,G,6,2,1,2,F,50,0,0,557.20979111
11," 80G",80,G,6,3,1,2,F,63,0,0,557.20979111
11," 80G",80,G,6,4,1,2,L,50,0,0,557.20979111
11," 81J",81,J,6,1,1,1,F,2,15,F,41.725621087
11," 82C",82,C,6,1,1,2,T,31,0,N,75.106117956
11," 83C",83,C,6,1,1,11,F,64,0,0,75.106117956
11," 83C",83,C,6,2,1,11,L,64,0,0,75.106117956
11," 84E",84,E,6,1,1,1,F,52,0,0,536.93402797
11," 85C",85,C,6,1,1,3,R,2,15,F,41.725621087
11," 86E",86,E,6,1,1,1,R,31,0,N,238.63734576
11," 87F",87,F,6,1,1,1,L,2,3,F,490.43283054
11," 88H",88,H,6,1,1,2,9,2,1,L,1282.7429827
11," 88H",88,H,6,2,1,2,9,2,1,L,1282.7429827
11," 89G",89,G,6,1,1,13,L,31,0,N,6169.632095
11," 91K",91,K,6,1,1,1,F,2,3,F,59.661838722
11," 92K",92,K,6,1,1,5,F,63,0,0,59.661838722
11," 92K",92,K,6,2,1,5,F,63,0,0,59.661838722
