PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,BODYTYPE,TOWHITCH,CABCONF,SEATCAP,DROMEDRY,AXLESP,AXLEST1,AXLEST2,AXLEST3,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,VEHSEQ3,VEHSEQ4,OBJCONT1,OBJCONT2,OBJCONT3,OBJCONT4,DOF1,DOF2,DOF3,DOF4,GAD1,GAD2,GAD3,GAD4,SHL1,SHL2,SHL3,SHL4,SVL1,SVL2,SVL3,SVL4,TDD1,TDD2,TDD3,TDD4,EXTENT1,EXTENT2,EXTENT3,EXTENT4,ACCSEQ1,ACCSEQ2,ACCSEQ3,ACCSEQ4,VIN,REGISTRA,SPECUSE,ODOMETER,PCINTEG,PCINTRU,MAGINTRU,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,SAFETYB,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,TRAVELSP,VEHRF1,VEHRF2,VEHRF3,DRIVE,VAIS,OTVEHWGT,SHORT,VINJSER,VINJURED,VINLNGTH,VTREAT,PSUWGT,NATWGT,RATWGT,WHEELSHT,WHEELLNG
2,273V,273,V,3,5,2,1,2,2,80,18,15,4,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,10,,,,L,,,,F,,,,E,,,,W,,,,03,,,,1,,,,4B697AW000,1,0,22,1,1,0,0,2,1,0,0,0,0,25,0,0,1,25,-14,20,257,104,0,9,2,22,36,41,139,U,0,0,0,2,1,36,0,0,1,13,4,3.42,106.18,97.15,U,U
2,274W,274,W,3,5,1,1,1,1,72,22,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,R,,,,E,,,,E,,,,01,,,,1,,,,2P49W2P000,1,0,88,1,1,0,0,1,1,0,0,0,0,44,0,0,1,11,-10,-6,177,185,0,1,1,2,2,3,0,U,0,0,0,1,0,34,0,0,0,13,6,6.84,212.36,198.83,U,U
2,274W,274,W,3,5,2,1,1,2,78,20,1,6,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,F,,,,D,,,,M,,,,W,,,,01,,,,1,,,,1W35U8K000,1,0,39,1,1,0,0,1,1,0,0,0,0,34,0,0,1,15,-15,0,105,173,1,2,5,6,3,0,0,U,0,0,0,1,0,44,0,0,0,13,6,6.84,212.36,198.83,U,U
2,275T,275,T,3,5,1,2,1,1,79,9,6,2,0,0,5,0,0,0,0,0,0,0,1,,,,63,,,,0,,,,U,,,,D,,,,D,,,,W,,,,02,,,,1,,,,HL29D9B000,1,0,46,1,1,0,0,5,6,0,0,0,0,31,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,0,0,1,13,4,3.21,99.66,101.92,U,U
2,276W,276,W,3,5,1,1,1,3,73,9,1,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,VL29C3B000,1,0,77,1,1,0,0,1,2,0,0,1,0,30,0,0,1,7,-7,-1,52,107,5,3,0,0,0,0,-33,U,0,0,0,1,0,21,0,0,0,13,6,11.25,349.28,327.02,U,U
2,276W,276,W,3,5,2,2,2,2,82,12,13,5,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,9,,,,L,,,,Z,,,,E,,,,W,,,,02,,,,1,,,,1FABP0623C,1,0,4,1,4,1,0,2,1,0,0,0,0,21,0,0,1,9,-2,9,27,155,0,4,4,13,7,0,-14,U,0,0,0,2,0,30,0,0,0,17,6,11.25,349.28,327.02,U,U
2,277T,277,T,3,5,1,2,1,2,73,20,8,3,0,0,5,0,0,0,0,0,0,0,2,1,,,53,53,,,0,1,,,T,F,,,D,D,,,D,E,,,O,W,,,03,01,,,2,1,,,1Y17F3W000,1,0,39,1,7,2,0,5,6,1,0,0,0,33,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,2,998,0,0,1,13,3,6.07,188.46,192.73,U,U
2,278W,278,W,3,5,1,3,1,2,75,13,2,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,70,,,,F,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,5Y89A00000,1,0,146,1,1,0,0,1,2,0,0,0,0,54,0,0,1,17,-11,13,954,193,19,28,18,18,27,15,0,U,0,0,0,1,1,43,0,0,2,11,6,21.25,659.75,617.70,U,U
2,278W,278,W,3,5,2,1,2,2,72,12,6,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,1,,,,R,,,,F,,,,E,,,,W,,,,01,,,,1,,,,2W54H00000,1,0,154,1,1,0,0,3,1,0,0,0,0,43,0,0,1,22,-17,-14,159,163,0,10,12,9,6,1,164,U,0,0,0,1,1,54,0,0,1,11,6,21.25,659.75,617.70,U,U
3,001V,1,V,3,5,1,1,1,1,U,U,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,2,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,U,U,U,U,U,43,0,0,0,0,U,21.38,274.69,243.14,U,U
3,001V,1,V,3,5,2,1,2,2,73,12,6,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,2,1,0,0,0,0,43,U,U,5,U,U,U,U,,,,,,,,,U,U,U,U,1,0,U,0,0,0,0,4,21.38,274.69,243.14,U,U
3,002V,2,V,3,5,1,4,1,2,75,20,8,2,0,0,6,0,0,0,0,0,0,0,2,1,,,61,2,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,2,1,,,9999999999,1,0,U,U,U,U,0,U,6,0,0,0,0,35,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,2,998,0,0,4,0,4,29.01,372.72,329.91,U,U
3,002V,2,V,3,5,2,1,1,1,U,U,U,9,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,0,U,U,U,U,0,2,U,0,0,0,0,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,U,U,35,0,0,0,0,U,29.01,372.72,329.91,U,U
3,003M,3,M,3,5,1,1,1,1,70,22,1,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,235390R112,1,0,U,U,U,U,0,1,2,0,0,0,0,37,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,18.91,242.96,216.73,112.0,116.0
3,003M,3,M,3,5,2,1,2,1,71,88,81,75,0,4,40,0,2,1,8,8,1,3,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,2,1,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,37,0,0,0,0,6,18.91,242.96,216.73,U,U
3,004M,4,M,3,5,1,1,1,1,79,82,83,75,4,1,20,1,3,2,8,8,1,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,CA213HML54,1,0,220,1,1,0,0,1,2,0,1,0,0,U,400,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,37,0,0,0,13,6,11.05,141.97,126.64,U,U
3,004M,4,M,3,5,2,1,2,1,67,12,6,2,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,8,,,,L,,,,F,,,,E,,,,E,,,,03,,,,1,,,,7V55H10869,1,0,43,1,1,0,0,2,1,0,0,0,0,37,0,2,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,11,6,11.05,141.97,126.64,U,U
3,005W,5,W,3,5,1,1,1,2,77,14,11,2,0,0,5,0,0,0,0,0,0,0,1,,,,59,,,,12,,,,F,,,,D,,,,E,,,,W,,,,02,,,,1,,,,7W35F52393,1,0,41,1,1,0,0,1,6,0,0,0,0,35,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,11,6,38.68,496.96,615.40,109.9,U
3,006M,6,M,3,5,1,1,1,1,79,84,81,71,0,4,42,0,2,8,8,8,1,2,1,,,,2,,,,6,,,,B,,,,C,,,,L,,,,U,,,,01,,,,1,,,,9999999999,8,0,120,1,1,0,0,4,1,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,37,0,0,0,0,6,7.85,100.86,89.97,U,U
3,006M,6,M,3,5,2,1,2,1,73,20,1,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,F,,,,D,,,,M,,,,W,,,,01,,,,1,,,,1D37H3K500,1,0,75,1,1,0,0,1,3,0,0,0,0,37,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,7.85,100.86,89.97,112.0,116.0
3,007M,7,M,3,5,1,1,1,1,75,86,84,75,0,U,98,1,U,U,U,U,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,U,2,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,27,0,0,0,0,6,11.93,153.28,136.73,U,U
3,007M,7,M,3,5,2,2,2,1,79,14,3,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,3,U,0,0,0,0,27,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,1,7,U,0,0,1,0,U,11.93,153.28,136.73,U,U
3,008W,8,W,3,5,1,1,1,2,77,20,1,2,0,0,6,0,0,0,0,0,0,0,1,,,,49,,,,12,,,,U,,,,D,,,,D,,,,S,,,,01,,,,1,,,,1D37L7Z453,1,0,75,1,1,0,0,5,6,0,0,0,0,37,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,52.94,680.17,842.28,112.0,116.0
3,009T,9,T,3,5,1,1,1,2,76,21,1,2,0,0,5,0,0,0,0,0,0,0,1,2,,,49,60,,,11,0,,,F,U,,,L,F,,,W,D,,,N,W,,,03,02,,,1,2,,,3J37R6M191,1,0,58,3,8,2,0,1,6,0,0,0,0,39,0,2,4,U,U,U,U,,,,,,,,,U,0,0,0,1,3,998,0,1,1,13,3,27.34,351.26,301.38,U,U
3,010M,10,M,3,5,1,1,1,1,73,12,73,53,0,4,40,0,0,0,0,0,0,0,1,2,,,31,31,,,12,U,,,F,9,,,R,9,,,E,9,,,S,9,,,02,99,,,1,2,,,F37BUX8505,1,0,38,1,1,0,0,1,6,0,0,0,0,39,0,2,4,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,11,6,21.23,272.76,243.32,U,U
3,011P,11,P,3,5,1,1,1,2,69,12,73,50,0,0,30,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,L,,,,E,,,,E,,,,07,,,,1,,,,F10AKF1794,1,0,101,6,6,3,0,1,U,0,0,0,0,U,3,2,5,U,U,U,U,,,,,,,,,U,3,0,0,8,1,40,0,0,1,11,4,7.38,94.82,111.80,U,U
3,011P,11,P,3,5,2,1,1,2,74,21,1,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,U,1,0,0,0,0,40,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,2,U,0,0,1,0,4,7.38,94.82,111.80,U,U
3,012Z,12,Z,3,5,1,2,1,1,78,21,1,2,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,223.74,2874.61,2636.91,U,U
3,012Z,12,Z,3,5,2,1,2,1,78,21,1,2,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,223.74,2874.61,2636.91,U,U
3,013W,13,W,3,5,1,1,1,2,81,22,2,2,0,0,5,0,0,0,0,0,0,0,1,,,,58,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2G2AN37S0B,1,0,14,U,U,U,0,1,6,0,0,0,0,31,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,0,0,1,17,5,26.47,340.09,421.14,U,U
3,014L,14,L,3,5,1,1,1,1,U,U,89,75,4,U,40,0,U,U,U,U,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,0,U,U,U,U,0,U,U,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,U,39,0,0,0,0,U,24.94,320.43,323.43,U,U
3,014L,14,L,3,5,2,1,3,2,69,7,3,4,0,0,19,0,0,0,0,0,0,0,2,3,1,,61,61,1,,U,U,U,,9,9,9,,9,9,9,,9,9,9,,9,9,9,,99,99,99,,2,3,1,,9999999999,1,0,U,U,U,U,0,U,U,0,0,0,0,39,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,7,998,0,0,1,0,4,24.94,320.43,323.43,U,U
3,015W,15,W,3,5,1,1,1,2,71,18,1,6,0,0,6,0,0,0,0,0,0,0,1,2,,,35,60,,,12,0,,,F,T,,,L,Z,,,E,D,,,W,O,,,02,02,,,1,2,,,434361H202,1,0,126,1,1,0,0,1,6,3,0,0,0,41,0,2,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,16.29,209.29,259.17,116.0,U
3,016M,16,M,3,5,1,1,1,1,69,23,82,71,0,2,42,0,3,8,8,8,2,4,1,,,,2,,,,1,,,,F,,,,R,,,,L,,,,E,,,,03,,,,1,,,,LV0009N386,1,0,104,1,1,0,0,1,2,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,33,0,0,0,12,6,15.42,198.12,176.73,U,U
3,016M,16,M,3,5,2,2,3,1,80,21,1,2,0,0,5,0,0,0,0,0,0,0,1,2,3,,1,3,4,,U,U,U,,9,9,9,,9,9,9,,9,9,9,,9,9,9,,99,99,99,,1,2,3,,3R47FAR441,1,0,26,U,U,U,0,2,1,0,0,0,0,33,0,2,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,15.42,198.12,176.73,108.1,U
3,016M,16,M,3,5,3,1,2,1,78,9,32,3,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,2,,,,7H24U84300,1,0,20,U,U,U,0,2,2,0,0,0,0,22,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,33,0,0,0,13,6,15.42,198.12,176.73,92.1,U
3,016M,16,M,3,5,4,1,2,1,80,12,9,6,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,3,,,,0T12A14385,1,0,27,U,U,U,0,2,2,0,0,0,0,27,0,0,5,U,U,U,U,,,,,,,,,0,0,0,0,1,0,33,0,0,0,11,6,15.42,198.12,176.73,94.8,U
3,017M,17,M,3,5,1,1,0,3,79,88,83,75,0,1,40,0,3,2,8,8,U,U,1,1,2,,1,1,59,,U,U,U,,9,9,9,,9,9,9,,9,9,9,,9,9,9,,99,99,99,,1,1,2,,9999999999,1,0,U,U,U,U,0,3,U,0,2,0,0,U,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,0,6,12.51,160.73,143.38,U,U
3,018M,18,M,3,5,1,1,1,1,79,23,89,71,0,4,42,0,2,8,8,8,2,1,1,,,,2,,,,12,,,,F,,,,D,,,,L,,,,U,,,,01,,,,1,,,,TCL339V583,1,0,66,1,1,0,0,1,3,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,26,0,0,0,13,6,13.09,168.18,150.02,U,U
3,018M,18,M,3,5,2,4,2,1,81,22,15,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,4,1,0,0,0,0,26,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,1,7,U,0,0,1,0,U,13.09,168.18,150.02,U,U
3,019M,19,M,3,5,1,1,1,1,78,84,82,72,0,1,50,0,2,8,8,8,1,6,1,,,,31,,,,6,,,,B,,,,L,,,,L,,,,U,,,,01,,,,1,,,,D1045HCA11,8,0,199,1,1,0,0,4,6,0,0,0,0,244,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,0,6,19.20,246.68,220.05,U,U
3,020D,20,D,3,5,1,1,1,1,78,14,6,4,0,0,6,0,0,0,0,0,0,0,1,,,,71,,,,12,,,,F,,,,C,,,,L,,,,U,,,,01,,,,1,,,,8Z62H61789,1,0,45,1,1,0,0,1,7,0,0,0,0,45,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,11,6,9.37,120.39,127.55,124.0,U
3,021M,21,M,3,5,1,1,1,1,U,U,89,78,0,U,40,0,U,U,U,U,U,U,1,,,,31,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,U,U,U,U,U,0,U,6,0,0,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,U,U,U,8,U,998,0,0,0,0,U,25.30,325.05,289.96,U,U
3,022M,22,M,3,5,1,1,1,1,79,12,81,71,0,4,42,0,2,8,8,8,2,4,1,,,,2,,,,6,,,,B,,,,C,,,,L,,,,U,,,,01,,,,1,,,,9999999999,1,0,68,1,1,0,0,4,1,0,0,0,0,U,0,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,38,0,0,0,0,6,22.69,291.52,260.05,U,U
3,022M,22,M,3,5,2,1,2,1,80,7,10,4,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,EH42GAA153,1,5,61,U,U,U,0,1,3,0,0,0,0,38,120,2,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,22.69,291.52,260.05,118.5,U
3,023M,23,M,3,5,1,1,1,1,76,86,84,75,4,U,40,0,U,U,U,U,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,3,2,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,18,0,0,0,0,6,22.69,291.52,260.05,U,U
3,023M,23,M,3,5,2,2,2,2,71,30,32,2,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,2,2,0,0,0,0,18,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,0,6,22.69,291.52,260.05,U,U
3,024M,24,M,3,5,1,3,1,1,76,95,88,72,0,2,51,0,2,8,8,8,2,5,1,,,,2,,,,12,,,,L,,,,B,,,,L,,,,U,,,,01,,,,1,,,,G75154,1,7,13,1,1,0,0,2,2,0,0,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,33,0,0,0,6,6,7.85,100.86,89.97,U,U
3,024M,24,M,3,5,2,1,2,1,74,22,8,3,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,L,,,,F,,,,E,,,,S,,,,01,,,,1,,,,2Y17D4L122,1,0,53,1,1,0,0,2,2,0,0,0,0,33,0,2,3,U,U,U,U,,,,,,,,,0,0,0,0,1,0,U,0,0,0,13,6,7.85,100.86,89.97,111.0,U
3,025M,25,M,3,5,1,1,1,1,71,86,84,75,0,U,98,1,U,U,U,U,U,U,1,1,2,,1,1,64,,U,U,U,,9,9,9,,9,9,9,,9,9,9,,9,9,9,,99,99,99,,1,1,2,,9999999999,1,0,U,U,U,U,0,3,U,0,2,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,0,6,6.98,89.68,80.00,U,U
3,026M,26,M,3,5,1,1,1,1,76,12,81,72,0,4,44,0,2,8,8,8,2,5,1,,,,31,,,,12,,,,F,,,,R,,,,L,,,,U,,,,01,,,,1,,,,N76EV00674,1,0,48,1,1,0,0,1,6,0,0,0,0,74,20,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,11,6,20.94,269.04,240.00,U,U
3,027M,27,M,3,5,1,1,1,1,77,9,3,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,L,,,,P,,,,M,,,,S,,,,01,,,,1,,,,PM41G7D265,0,0,122,1,1,0,0,2,2,0,0,0,0,40,0,2,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,19.78,254.13,226.70,U,U
3,027M,27,M,3,5,2,3,2,1,79,20,79,50,0,4,30,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,U,4,0,0,0,0,U,2,2,4,U,U,U,U,,,,,,,,,U,0,0,0,8,0,40,0,0,0,0,6,19.78,254.13,226.70,U,U
3,028V,28,V,3,5,1,1,1,2,71,20,1,2,0,0,19,0,0,0,0,0,0,0,1,,,,35,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,136371K147,1,0,U,U,U,U,0,1,6,0,0,0,0,34,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,63.63,817.52,723.62,112.0,116.0
3,029M,29,M,3,5,1,1,1,1,74,12,83,75,4,1,40,0,3,2,8,8,1,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,X90TYS8917,2,0,543,1,1,0,0,4,1,0,1,0,0,139,180,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,38,0,0,0,11,6,39.56,508.27,453.40,U,U
3,029M,29,M,3,5,2,2,2,1,80,12,73,50,0,4,30,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,F25FUHJ167,2,0,37,U,U,U,0,1,3,0,0,0,0,38,0,0,3,U,U,U,U,,,,,,,,,0,0,0,0,8,0,139,0,0,0,11,6,39.56,508.27,453.40,U,U
3,030W,30,W,3,5,1,1,1,3,77,20,9,2,0,0,5,0,0,0,0,0,0,0,1,,,,43,,,,12,,,,F,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,1S87V7L522,1,0,61,1,1,0,0,1,6,0,0,0,0,36,0,2,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,49.88,640.86,793.60,U,U
3,031Z,31,Z,3,5,1,1,1,1,U,U,0,U,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,8,U,998,1,0,0,0,U,783.08,10061.01,9229.06,U,U
3,032M,32,M,3,5,1,2,1,2,72,20,73,51,0,4,31,0,0,0,0,0,0,0,1,2,,,2,2,,,82,3,,,F,R,,,Z,B,,,E,E,,,W,W,,,02,01,,,1,2,,,CCE162S127,2,0,159,1,1,0,0,1,2,0,0,0,0,42,5,2,5,U,U,U,U,,,,,,,,,U,0,0,0,8,0,30,0,0,0,13,6,11.34,145.70,129.97,U,U
3,032M,32,M,3,5,2,1,2,2,73,9,1,2,0,0,19,0,0,0,0,0,0,0,1,2,,,1,1,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,VL29C3G240,1,0,U,U,U,U,0,3,1,0,0,0,0,30,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,42,0,0,0,13,6,11.34,145.70,129.97,108.0,U
3,033F,33,F,3,5,1,1,1,U,77,63,66,20,0,0,1,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,F7106404,1,0,U,0,0,0,0,U,2,0,0,0,0,5,U,U,3,U,U,U,U,,,,,,,,,U,U,U,U,8,7,37,0,0,1,8,U,9.93,127.58,122.30,U,U
3,033F,33,F,3,5,2,1,2,U,78,21,2,4,0,0,19,0,0,0,0,0,0,0,1,2,,,1,31,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,3N69R8X201,1,0,U,U,U,U,0,U,U,0,0,0,0,37,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,1,7,5,0,0,1,13,3,9.93,127.58,122.30,116.0,U
3,034R,34,R,3,5,1,1,1,1,U,U,79,50,0,U,30,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,0,U,U,U,U,0,1,1,0,0,0,U,U,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,8,U,19,0,0,0,0,U,23.41,300.77,262.32,U,U
3,034R,34,R,3,5,2,2,1,2,82,49,38,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,1,0,U,U,U,U,0,1,1,0,0,0,0,19,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,U,7,U,0,0,1,0,U,23.41,300.77,262.32,U,U
3,035Q,35,Q,3,5,1,1,1,2,80,12,74,40,0,8,40,0,0,0,0,0,0,0,2,1,,,60,61,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,2,1,,,E34FHJG060,1,0,U,U,U,U,0,U,6,3,0,0,0,44,10,2,4,U,U,U,U,,,,,,,,,U,0,0,0,8,2,998,0,0,1,11,4,23.92,307.32,330.47,U,U
3,036W,36,W,3,5,1,3,1,2,80,21,15,4,0,0,5,0,0,0,0,0,0,0,1,,,,55,,,,12,,,,F,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,3B69AAW230,1,0,26,1,1,0,0,1,6,0,0,0,0,25,0,2,1,22,-22,6,243,157,23,16,9,0,0,0,0,U,0,0,0,2,1,998,0,0,1,13,6,19.34,248.48,307.70,104.9,U
3,037G,37,G,3,5,1,1,1,U,79,67,66,20,0,0,2,0,0,0,0,0,0,0,2,1,,,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,2H7020937,1,0,11,0,0,0,0,U,2,0,0,0,0,6,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,1,33,0,0,1,9,3,24.09,309.51,311.05,U,U
3,037G,37,G,3,5,2,1,2,1,78,20,10,2,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,2,,,,R,,,,B,,,,E,,,,W,,,,01,,,,2,,,,1237U8K460,1,0,19,1,1,0,0,3,8,0,0,0,0,33,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,6,0,0,0,13,6,24.09,309.51,311.05,U,U
