H01,H02,H02A,H02B,H03,H05,H07,H08,H09,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V32
77,103L,103,L,3,3,1,11.00,432.99,4,1,2,79,6,19,2,0,0,0,1,81,F,D,E,W,03,1,3,R,Z,E,W,02,3R47F9R479,1,0,16,1,1,0,0,1,2,0,0,0,32,U,U,2,45,-32,-32,3346,0,0,4,0
77,103L,103,L,3,3,2,11.00,432.99,1,2,2,74,9,22,3,0,0,0,1,10,L,Y,E,W,03,1,9,L,B,E,W,02,4Z62A50107,1,0,58,1,4,2,0,2,1,0,0,0,48,0,0,2,33,-21,25,66,0,0,1,0
77,104N,104,N,3,3,1,275.00,10824.83,1,1,1,75,31,12,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,104N,104,N,3,3,2,275.00,10824.83,1,2,1,79,3,1,3,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,105F,105,F,3,3,1,21.69,853.95,1,1,1,72,84,0,50,0,0,0,2,U,9,9,9,9,99,,,,,,,,TCZ243S519,1,0,26,1,1,0,0,2,2,0,0,0,40,10,2,0,U,U,U,U,0,0,0,0
77,105F,105,F,3,3,2,21.69,853.95,1,1,2,79,66,0,15,0,0,0,1,,,,,,,46,,,,,,,GS550E7041,1,0,8,0,0,0,0,2,2,0,0,0,4,0,0,1,96,96,96,U,0,0,1,0
77,106J,106,J,3,3,1,130.17,5123.68,1,1,1,74,1,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,
77,106J,106,J,3,3,2,130.17,5123.68,1,2,1,76,2,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,107M,107,M,3,3,1,52.07,2049.47,1,1,2,78,1,0,50,0,0,0,44,U,9,9,9,9,99,,,,,,,,CCL2489129,1,0,U,U,U,U,0,1,6,0,0,0,43,U,U,0,U,U,U,U,0,0,1,0
77,108I,108,I,3,3,1,31.08,1223.55,1,1,2,78,2,0,50,0,0,0,2,12,F,D,E,W,02,2,9,L,D,L,W,01,F10BRAJ889,1,0,29,1,1,0,0,1,2,0,0,0,36,0,0,4,19,-19,5,452,0,0,1,0
77,108I,108,I,3,3,2,31.08,1223.55,1,2,2,65,7,0,50,0,0,0,1,89,L,Z,A,W,03,37,3,R,B,E,W,01,1181455631,1,0,130,1,4,3,0,2,1,0,0,0,36,0,0,4,19,-3,19,340,0,0,1,1
77,109L,109,L,3,3,1,9.95,391.54,1,1,2,69,3,1,2,0,0,0,31,U,9,9,9,9,99,37,U,9,9,9,9,99,237379A111,1,0,U,2,7,3,0,1,6,0,0,1,36,0,0,1,96,96,96,U,0,0,1,1
77,110M,110,M,3,3,1,49.73,1957.68,1,1,2,79,1,55,2,0,0,0,2,1,F,Z,E,W,02,,,,,,,,1Q87L9L505,1,0,29,1,1,0,0,1,3,0,0,0,35,U,U,2,18,-16,-9,277,0,0,0,0
77,110M,110,M,3,3,2,49.73,1957.68,1,2,2,68,4,18,2,0,0,0,1,85,B,R,E,W,03,,,,,,,,494878N929,1,0,132,U,1,0,2,4,1,0,0,0,44,U,U,2,15,13,-7,277,0,0,0,0
77,111F,111,F,3,3,1,12.44,489.58,2,1,1,71,10,2,3,0,0,0,2,12,F,R,E,E,01,,,,,,,,683491Q171,1,0,24,1,1,0,0,1,3,0,0,0,48,0,0,1,96,96,96,U,0,0,0,0
77,111F,111,F,3,3,2,12.44,489.58,1,2,2,80,64,0,15,0,0,0,1,,,,,,,,,,,,,,KZ550C-002,2,0,1,0,0,0,0,4,1,0,0,0,4,U,U,1,96,96,96,U,0,0,1,0
77,112I,112,I,3,3,1,18.66,734.37,2,0,2,79,2,0,50,0,0,0,46,0,L,Z,H,O,02,,,,,,,,F35SUDG222,1,0,13,1,1,0,0,2,0,1,0,0,46,4,2,1,96,96,96,U,0,0,0,0
77,113L,113,L,3,3,1,5.97,235.00,4,1,2,79,2,34,2,0,0,0,49,2,R,D,E,W,02,,,,,,,,9T10Y14697,1,0,28,3,3,2,0,3,6,0,0,0,24,U,U,1,96,96,96,U,0,0,4,0
77,114M,114,M,3,3,1,29.85,1174.99,1,1,2,80,13,1,3,0,0,0,2,1,F,Y,E,W,03,,,,,,,,0Y82G64628,1,0,1,1,1,0,0,1,2,0,0,0,41,0,0,1,96,96,96,U,0,0,1,0
77,114M,114,M,3,3,2,29.85,1174.99,1,2,2,79,3,12,2,0,0,0,1,11,L,Z,A,W,03,,,,,,,,2L37Y9P230,1,0,26,3,4,3,0,2,1,0,0,0,36,0,0,1,96,96,96,U,0,0,1,0
77,115H,115,H,3,3,1,1.00,39.36,2,1,2,77,12,8,2,0,0,0,2,12,F,D,A,A,09,,,,,,,,SS22K7R323,1,0,34,6,7,3,0,1,2,0,0,0,41,0,0,1,96,96,96,U,0,1,2,0
77,115H,115,H,3,3,2,1.00,39.36,1,2,1,73,2,0,57,2,6,0,1,6,L,T,L,R,0A,,,,,,,,F60KV50081,1,0,U,1,1,0,0,2,1,0,2,0,U,0,0,1,96,96,96,U,0,0,1,0
77,116J,116,J,3,3,1,128.50,5058.15,1,1,1,78,2,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,116J,116,J,3,3,2,128.50,5058.15,1,2,1,79,12,5,3,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,117N,117,N,3,3,1,257.00,10116.29,1,1,1,67,9,41,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,117N,117,N,3,3,2,257.00,10116.29,1,2,1,69,1,12,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,118F,118,F,3,3,1,15.25,600.29,1,1,1,72,2,0,50,0,0,0,2,U,9,9,9,9,99,2,U,9,9,9,9,99,F25YKR5018,1,0,U,1,1,0,0,1,3,0,0,0,41,U,U,0,U,U,U,U,0,0,0,0
77,118F,118,F,3,3,2,15.25,600.29,2,2,1,74,66,0,15,0,0,0,1,,,,,,,1,,,,,,,GT75044006,1,0,U,0,0,0,0,4,1,0,0,0,U,0,0,0,U,U,U,U,0,0,2,0
77,119I,119,I,3,3,1,22.88,900.43,4,1,2,74,1,6,2,0,0,0,2,U,9,9,9,9,99,,,,,,,,1H57H4B433,1,0,113,1,1,0,0,1,2,0,0,0,40,0,0,0,U,U,U,U,0,0,3,0
77,119I,119,I,3,3,2,22.88,900.43,1,2,1,65,84,0,26,0,0,0,1,,,,,,,,,,,,,,PD41063119,1,3,119,1,1,0,0,2,1,0,0,0,180,U,U,0,U,U,U,U,0,0,0,0
77,120M,120,M,3,3,1,36.60,1440.69,1,1,2,77,3,24,2,0,0,0,38,U,9,9,9,9,99,,,,,,,,2H57Z7A191,1,0,U,U,U,U,0,2,6,0,0,0,39,U,U,0,U,U,U,U,0,0,0,0
77,121N,121,N,3,3,1,183.00,7203.43,1,1,1,76,3,33,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,121N,121,N,3,3,2,183.00,7203.43,1,2,1,78,7,62,3,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,122J,122,J,3,3,1,228.25,8984.60,1,1,1,74,1,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,122J,122,J,3,3,2,228.25,8984.60,1,1,1,73,2,46,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,123N,123,N,3,3,1,456.50,17969.21,1,1,1,73,11,31,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,124E,124,E,3,3,1,10.24,402.92,1,1,2,74,64,0,15,0,0,0,2,,,,,,,46,,,,,,,S3F11371,1,0,7,0,0,0,0,3,2,0,0,0,4,0,0,1,96,96,96,U,0,0,1,0
77,124E,124,E,3,3,2,10.24,402.92,1,2,1,74,2,0,25,0,0,0,1,,,,,,,1,,,,,,,2311195233,1,2,116,1,1,0,0,2,2,0,0,0,U,0,0,1,96,96,96,U,0,0,0,0
77,125J,125,J,3,3,1,92.13,3626.32,1,1,1,76,2,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,125J,125,J,3,3,2,92.13,3626.32,1,2,1,79,2,0,51,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,126M,126,M,3,3,1,36.85,1450.53,3,1,2,79,21,3,3,0,0,0,2,12,F,L,E,E,02,,,,,,,,SMK1061974,1,0,19,1,1,0,0,1,2,0,0,0,22,0,0,1,96,96,96,U,0,0,1,0
77,126M,126,M,3,3,2,36.85,1450.53,1,2,1,70,10,2,3,0,0,0,1,U,9,9,9,9,99,,,,,,,,B0229646,1,0,83,1,1,0,0,2,1,0,0,0,48,0,0,0,U,U,U,U,0,0,0,0
77,127M,127,M,3,3,1,36.85,1450.53,1,1,2,70,1,20,2,0,0,0,33,12,F,Y,E,W,03,,,,,,,,124870N586,1,0,122,1,1,0,0,1,6,0,0,0,33,0,0,4,52,-52,0,1630,0,1,1,0
77,128I,128,I,3,3,1,28.75,1131.69,1,0,2,77,1,0,51,0,0,0,46,0,T,D,D,O,03,,,,,,,,CGL157U180,1,0,52,2,7,U,0,5,6,1,0,0,43,12,2,1,96,96,96,U,0,0,0,0
77,129L,129,L,3,3,1,9.20,362.14,1,1,2,76,1,2,3,0,0,0,2,1,F,R,E,E,02,,,,,,,,1X69L6K120,1,0,89,1,1,0,0,1,2,0,0,0,34,U,U,2,18,-16,-9,504,0,0,1,0
77,129L,129,L,3,3,2,9.20,362.14,1,2,2,75,1,20,2,0,0,0,1,69,L,F,E,W,04,,,,,,,,1Q87D5N639,1,0,89,1,1,0,0,2,1,0,0,0,35,0,0,2,17,0,17,338,0,0,0,0
77,130N,130,N,3,3,1,230.00,9053.49,3,1,1,71,3,12,3,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,130N,130,N,3,3,2,230.00,9053.49,2,1,1,77,9,41,3,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,131H,131,H,3,3,1,11.08,436.14,1,1,2,70,2,3,2,0,0,0,2,12,F,D,E,W,02,,,,,,,,0F01L19915,1,0,186,2,2,2,0,1,3,0,0,0,29,0,0,1,96,96,96,U,0,0,1,0
77,131H,131,H,3,3,2,11.08,436.14,1,2,1,79,84,0,50,0,0,0,1,6,B,D,E,W,01,,,,,,,,TCL249A518,1,0,10,1,1,0,0,4,1,0,0,0,41,0,0,1,96,96,96,U,0,0,1,0
77,132L,132,L,3,3,1,11.08,436.14,1,1,2,73,2,21,3,0,0,0,33,64,R,P,A,W,04,,,,,,,,3G67N11820,1,0,19,1,3,3,0,3,6,0,0,0,43,0,0,2,33,17,-29,874,0,0,1,0
77,133M,133,M,3,3,1,55.40,2180.71,2,1,2,72,5,39,6,0,0,0,38,U,9,9,9,9,99,34,U,9,9,9,9,99,PP46K2D132,1,0,U,U,U,U,0,2,6,1,0,0,45,U,U,0,U,U,U,U,0,0,1,0
77,134B,134,B,3,3,1,17.22,677.91,1,2,1,79,1,0,50,0,0,0,71,1,R,F,E,N,02,,,,,,,,CCL449F320,1,0,14,1,1,0,0,3,7,0,0,0,38,0,0,1,96,96,96,U,0,0,0,0
77,135H,135,H,3,3,1,10.33,406.75,4,1,2,77,4,13,3,0,0,0,2,12,F,Z,E,W,02,,,,,,,,4X69J7S169,1,0,75,1,1,0,0,1,3,0,0,0,39,0,0,2,16,-16,0,356,0,0,4,0
77,135H,135,H,3,3,2,10.33,406.75,4,2,2,78,1,0,50,0,0,0,1,7,B,D,E,W,01,,,,,,,,CCL248A125,1,0,68,1,1,0,0,4,1,0,0,0,44,0,2,2,15,14,4,49,0,0,4,0
77,136L,136,L,3,3,1,10.33,406.75,2,1,2,75,1,13,2,0,0,0,32,12,F,C,E,N,03,32,12,L,F,L,S,01,1N47H5S110,1,0,89,U,7,2,0,1,6,0,0,0,43,0,0,5,27,-27,1,597,0,0,2,0
77,137F,137,F,3,3,1,13.38,526.48,2,1,3,74,2,15,3,0,0,0,2,U,9,9,9,9,99,,,,,,,,4J54S17083,1,0,52,1,1,0,0,1,3,0,0,0,43,0,0,0,U,U,U,U,0,0,0,0
77,137F,137,F,3,3,2,13.38,526.48,2,2,2,79,66,0,15,0,0,0,46,,,,,,,1,,,,,,,GS55012070,1,0,U,0,0,0,0,U,6,0,0,0,5,U,U,0,U,U,U,U,0,0,2,0
77,138I,138,I,3,3,1,20.06,789.72,1,1,2,72,11,31,2,0,0,0,2,U,9,9,9,9,99,,,,,,,,A2A465E202,1,0,U,U,U,U,0,U,U,0,0,0,26,U,U,0,U,U,U,U,0,0,0,0
77,138I,138,I,3,3,2,20.06,789.72,1,2,1,74,2,0,50,0,0,0,1,U,9,9,9,9,99,,,,,,,,SGTAPB5647,1,0,U,U,U,U,0,U,U,0,0,0,25,U,U,0,U,U,U,U,0,0,0,0
77,139L,139,L,3,3,1,6.42,252.71,4,0,1,71,4,2,2,0,0,0,0,,,,,,,,,,,,,,454571Y204,1,0,72,1,1,0,0,0,0,0,0,0,43,0,0,0,U,U,U,U,0,0,1,0
77,140N,140,N,3,3,1,160.50,6317.76,1,1,1,78,2,35,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,
77,140N,140,N,3,3,2,160.50,6317.76,1,2,1,68,1,36,3,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,141B,141,B,3,3,1,13.42,528.33,1,1,1,74,1,35,3,0,0,0,71,U,9,9,9,9,99,,,,,,,,IC29H4B500,1,0,67,1,1,0,0,1,7,0,0,0,39,0,0,1,96,96,96,U,0,0,0,0
77,142I,142,I,3,3,1,25.17,990.62,1,1,2,78,3,28,2,0,0,0,2,U,9,9,9,9,99,,,,,,,,2W87Z8W155,1,0,U,U,U,U,0,1,3,0,0,0,35,U,U,0,U,U,U,U,0,0,0,0
77,142I,142,I,3,3,2,25.17,990.62,1,2,1,74,1,0,50,0,0,0,1,6,B,Y,E,W,01,,,,,,,,CCV144A165,1,0,92,1,1,0,0,4,1,0,0,0,39,3,2,1,96,96,96,U,0,0,0,0
77,143M,143,M,3,3,1,40.27,1584.99,1,1,2,79,21,4,4,0,0,0,31,U,9,9,9,9,99,,,,,,,,SMH1010827,1,0,U,U,U,U,0,3,6,0,0,0,22,U,U,0,U,U,U,U,0,0,0,0
77,144E,144,E,3,3,1,13.07,514.63,1,1,2,79,64,0,15,0,0,0,2,,,,,,,46,,,,,,,G5128750,1,0,U,0,0,0,0,1,2,0,0,0,2,U,U,1,96,96,96,U,0,0,1,0
77,144E,144,E,3,3,2,13.07,514.63,1,2,1,78,10,2,2,0,0,0,1,U,9,9,9,9,99,,,,,,,,6D4758Q209,1,0,U,U,U,U,0,3,1,0,0,0,43,U,U,0,U,U,U,U,0,0,0,0
77,145I,145,I,3,3,1,29.42,1157.91,1,1,2,75,1,0,50,0,0,0,2,U,9,9,9,9,99,,,,,,,,CCV145Z113,1,0,124,1,1,0,0,U,2,0,0,0,40,10,2,0,U,U,U,U,0,0,0,0
77,145I,145,I,3,3,2,29.42,1157.91,3,2,2,74,5,24,6,0,0,0,1,U,9,9,9,9,99,,,,,,,,PH45M4D208,2,0,U,U,U,U,0,2,U,0,0,0,42,U,U,0,U,U,U,U,0,0,1,0
77,146M,146,M,3,3,1,47.07,1852.66,1,1,1,80,16,9,6,0,0,0,2,12,L,D,M,S,01,,,,,,,,RT13405373,1,0,2,1,1,0,0,2,4,0,0,0,26,0,0,1,96,96,96,U,0,0,0,0
77,146M,146,M,3,3,2,47.07,1852.66,0,2,3,76,15,19,6,0,0,0,1,7,B,R,E,E,02,,,,,,,,JHL7108908,1,0,71,1,1,0,0,4,2,0,0,0,25,0,0,1,96,96,96,U,0,0,0,0
77,147I,147,I,3,3,1,44.56,1754.11,4,1,2,77,1,0,52,0,0,0,2,11,F,L,E,E,02,U,U,9,9,9,9,99,CCL167F199,1,0,48,1,1,0,0,1,2,0,0,0,43,0,0,2,12,-11,6,303,0,0,4,0
77,147I,147,I,3,3,2,44.56,1754.11,1,2,2,56,1,18,3,0,0,0,1,82,R,F,E,W,04,U,U,9,9,9,9,99,C56S199566,1,0,184,1,1,0,0,3,1,0,0,0,34,0,0,2,17,-8,-15,107,0,0,1,0
77,148N,148,N,3,3,1,356.50,14032.91,1,1,1,U,U,0,9,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,149C,149,C,3,3,1,72.73,2863.03,1,1,2,78,1,97,5,0,0,0,2,U,9,9,9,9,99,,,,,,,,1W80U8R480,1,0,U,U,U,U,0,1,3,0,0,0,32,U,U,0,U,U,U,U,0,0,1,0
77,149C,149,C,3,3,2,72.73,2863.03,1,3,3,66,6,12,3,0,0,0,1,U,9,9,9,9,99,71,U,9,9,9,9,99,336696M209,1,0,U,U,U,U,0,4,1,0,0,0,31,U,U,0,U,U,U,U,0,0,1,0
77,150I,150,I,3,3,1,45.46,1789.39,1,1,2,79,2,0,50,0,0,0,2,11,F,Y,E,W,02,,,,,,,,F15BPEH006,1,0,16,1,1,0,0,1,3,0,0,0,36,0,0,2,10,-9,5,189,0,0,0,0
77,150I,150,I,3,3,2,45.46,1789.39,1,3,1,77,1,0,50,0,0,0,1,7,B,Z,E,W,01,3,12,F,D,E,W,01,CCD147S214,1,0,60,1,1,0,0,4,1,0,0,0,36,0,0,2,10,9,5,53,0,0,0,0
77,150I,150,I,3,3,3,45.46,1789.39,1,3,1,80,7,71,4,0,0,0,4,12,F,D,E,W,01,2,6,B,D,E,W,01,4H24KA4310,1,0,12,1,1,0,0,1,3,0,0,0,19,0,0,1,96,96,96,U,0,0,0,0
77,150I,150,I,3,3,4,45.46,1789.39,1,2,1,U,U,0,43,0,0,0,3,U,9,9,9,9,99,,,,,,,,9999999999,U,U,U,U,U,U,0,4,1,0,0,0,U,U,U,0,U,U,U,U,0,0,0,0
77,151L,151,L,3,3,1,14.55,572.61,2,1,2,73,16,13,2,0,0,0,31,12,F,R,M,K,04,31,1,L,Y,M,W,02,RT72212600,1,0,87,2,2,2,0,1,6,0,0,0,27,U,U,1,96,96,96,U,0,0,2,0
77,152B,152,B,3,3,1,21.87,860.74,1,1,1,U,10,U,3,0,0,0,71,U,9,9,9,9,99,,,,,,,,9999999999,U,U,U,U,U,U,0,1,7,0,0,0,U,U,U,0,U,U,U,U,0,0,0,0
77,153J,153,J,3,3,1,164.00,6455.53,1,1,1,69,1,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,153J,153,J,3,3,2,164.00,6455.53,1,2,1,77,6,19,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,154C,154,C,3,3,1,44.60,1755.59,1,1,1,74,8,15,6,0,0,0,71,U,9,9,9,9,99,,,,,,,,4642032342,1,0,67,1,1,0,0,2,7,0,0,0,24,0,0,0,U,U,U,U,0,0,0,0
77,155J,155,J,3,3,1,111.50,4388.97,1,1,1,77,1,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,
77,155J,155,J,3,3,2,111.50,4388.97,4,2,1,72,11,22,6,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,156M,156,M,3,3,1,44.60,1755.59,1,1,1,76,4,34,2,0,0,0,2,1,F,Z,E,W,01,,,,,,,,4B27F6L100,1,0,84,1,1,0,0,1,1,0,0,0,35,0,0,2,12,-11,-6,19,0,0,0,0
77,156M,156,M,3,3,2,44.60,1755.59,2,1,2,79,4,21,2,0,0,0,1,11,F,L,E,W,02,,,,,,,,4M47A9Z151,1,0,16,1,1,0,0,1,1,0,0,0,32,0,0,2,13,-13,3,217,0,0,2,0
77,157I,157,I,3,3,1,46.25,1820.54,1,1,2,65,1,0,51,0,0,0,46,0,R,D,A,O,01,2,U,9,9,9,9,99,G1255P1136,1,0,135,3,1,0,0,3,6,1,0,0,33,0,2,1,96,96,96,U,0,0,0,0
77,157I,157,I,3,3,2,46.25,1820.54,1,2,1,78,7,0,50,0,0,0,1,6,L,D,E,S,01,,,,,,,,D13VE8J507,1,0,39,1,1,0,0,2,4,0,0,0,36,0,2,1,96,96,96,U,0,0,1,0
77,158M,158,M,3,3,1,74.00,2912.86,1,1,1,76,2,4,4,0,0,0,2,12,F,R,E,E,01,,,,,,,,6F03Z23767,1,0,63,1,1,0,0,1,3,0,0,0,29,0,2,2,8,-8,0,20,0,0,1,0
77,158M,158,M,3,3,2,74.00,2912.86,2,2,2,79,3,23,2,0,0,0,1,6,B,Y,E,W,01,,,,,,,,2K37Y92518,1,0,15,1,1,0,0,4,1,0,0,0,32,0,0,2,7,7,-1,61,0,0,1,0
77,159E,159,E,3,3,1,15.83,623.25,1,1,1,U,1,U,9,0,0,0,2,U,9,9,9,9,99,,,,,,,,9999999999,U,U,U,U,U,U,0,1,8,0,0,0,U,U,U,0,U,U,U,U,0,0,0,0
77,159E,159,E,3,3,2,15.83,623.25,2,3,2,75,U,0,15,0,0,0,46,,,,,,,1,,,,,,,DMV39526CA,1,0,U,0,0,0,0,U,U,0,0,0,U,U,U,0,U,U,U,U,0,0,2,0
77,160J,160,J,3,3,1,142.50,5609.23,1,1,1,77,2,97,5,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,
77,160J,160,J,3,3,2,142.50,5609.23,1,2,1,79,1,0,51,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,161D,161,D,3,3,1,6.85,269.64,2,1,2,75,63,0,15,0,0,0,2,,,,,,,46,,,,,,,R7907VA,1,0,U,0,0,0,2,1,3,0,0,0,U,U,U,3,96,96,96,U,2,2,2,0
77,161D,161,D,3,3,2,6.85,269.64,2,2,1,78,2,0,50,0,0,0,1,6,B,Y,E,W,01,50,12,F,L,W,N,03,F15GLCA823,1,0,31,1,1,0,0,4,8,0,0,0,36,0,2,3,96,96,96,U,0,0,1,0
77,162I,162,I,3,3,1,21.41,842.61,2,1,2,69,1,0,50,0,0,0,31,U,9,9,9,9,99,38,12,F,R,W,N,03,CE14958364,1,0,80,1,1,0,0,2,6,0,0,0,37,0,0,3,96,96,96,U,0,0,0,0
77,163L,163,L,3,3,1,6.85,269.64,2,0,2,73,2,3,1,0,0,0,46,0,R,D,A,O,02,,,,,,,,3F03Q15529,2,0,55,2,3,2,0,3,6,1,0,0,32,0,0,1,96,96,96,U,0,0,2,0
77,164M,164,M,3,3,1,34.25,1348.18,1,1,2,76,6,29,2,0,0,0,41,11,F,D,E,W,01,37,0,F,R,G,W,06,3K57R6R129,1,0,38,1,1,0,0,1,6,0,0,0,38,0,0,1,96,96,96,U,0,0,1,1
77,165F,165,F,3,3,1,17.17,675.73,1,1,2,78,68,0,15,0,0,0,46,,,,,,,1,,,,,,,1J7312252,1,0,16,0,0,0,0,3,6,0,0,0,6,0,0,1,96,96,96,U,0,0,1,0
77,165F,165,F,3,3,2,17.17,675.73,1,2,1,79,1,0,50,0,0,0,1,1,R,B,E,S,01,,,,,,,,CCD149F316,1,0,8,1,1,0,0,3,8,0,0,0,38,0,0,1,96,96,96,U,0,0,0,0
77,166M,166,M,3,3,1,41.20,1621.76,1,1,2,57,1,18,2,0,0,0,2,11,F,L,E,E,01,,,,,,,,VC57S14698,1,0,97,1,1,0,0,1,2,0,0,0,33,0,0,2,12,-10,6,75,0,0,0,0
77,166M,166,M,3,3,2,41.20,1621.76,1,2,1,79,1,22,2,0,0,0,1,4,R,P,E,W,03,,,,,,,,1587G9L513,1,0,18,1,3,2,0,3,1,0,0,0,35,0,0,2,11,6,-10,107,0,0,0,0
77,167E,167,E,3,3,1,12.15,478.19,1,1,2,76,66,0,15,0,0,0,2,,,,,,,46,,,,,,,T50094125,1,0,22,0,0,0,0,3,2,0,0,0,4,U,U,1,96,96,96,U,0,1,1,0
77,167E,167,E,3,3,2,12.15,478.19,1,2,4,74,7,0,51,0,0,0,1,7,L,F,E,W,01,,,,,,,,B38BF4X040,1,0,28,1,4,1,0,2,8,0,0,0,41,0,0,3,96,96,96,U,0,0,0,0
77,168J,168,J,3,3,1,109.34,4303.75,1,1,1,U,U,0,51,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,168J,168,J,3,3,2,109.34,4303.75,1,2,1,77,6,15,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,169M,169,M,3,3,1,43.73,1721.50,2,1,2,74,2,34,2,0,0,0,47,U,9,9,9,9,99,47,U,9,9,9,9,99,4X10X15739,1,0,U,U,U,U,0,1,6,0,0,0,24,0,0,0,U,U,U,U,0,0,0,0
77,170F,170,F,3,3,1,15.72,618.88,1,1,2,80,66,0,15,0,0,0,2,,,,,,,46,,,,,,,GS110X5017,1,0,2,0,0,0,0,1,2,0,0,0,6,0,0,1,96,96,96,U,0,0,1,0
77,170F,170,F,3,3,2,15.72,618.88,2,2,1,75,6,39,2,0,0,0,1,U,9,9,9,9,99,,,,,,,,3N57K5M328,1,0,U,U,U,U,0,2,1,0,0,0,45,U,U,0,U,U,U,U,0,0,0,0
77,171J,171,J,3,3,1,94.34,3713.31,1,1,1,79,1,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,171J,171,J,3,3,2,94.34,3713.31,1,2,1,78,2,29,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,172N,172,N,3,3,1,188.67,7426.62,2,1,1,73,1,20,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,173J,173,J,3,3,1,109.67,4316.74,1,1,1,74,4,23,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,173J,173,J,3,3,2,109.67,4316.74,1,2,1,77,1,0,50,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,174M,174,M,3,3,1,43.87,1726.70,1,1,2,76,17,2,6,0,0,0,2,82,F,D,E,W,02,2,3,R,Z,E,W,02,S124W17028,1,0,59,1,1,0,0,1,2,0,0,0,25,0,0,2,26,-13,-22,1674,0,0,1,0
77,174M,174,M,3,3,2,43.87,1726.70,1,2,2,75,4,26,2,0,0,0,1,11,L,Y,E,W,02,1,9,L,B,E,W,02,4J57H5Z119,1,0,84,1,1,0,0,2,1,0,0,0,40,U,U,2,17,-15,8,870,0,0,1,0
77,175N,175,N,3,3,1,219.33,8633.49,1,1,1,73,1,6,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
77,175N,175,N,3,3,2,219.33,8633.49,2,2,1,80,1,6,2,0,U,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,
