PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,ALTVEH,FIRE,FIREORIG,FUELTANK,PSUSTRAT
12,156,22.088534351,156B,B,5,3,3,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1075,0,0,0,1,5
12,157,25.60656471,157K,K,5,2,1,1,61,F,D,E,W,3,,,,,,,,,45,0,0,3,7,12,33,18,,,,,,,,,0,1,1081,0,0,0,1,5
12,159,46.405923672,159D,D,5,1,5,31,0,T,D,D,O,4,1,2,0,R,D,A,W,2,,,,,,,,,,,,,,,,,1,1,1139,0,0,0,1,5
12,159,46.405923672,159D,D,5,2,1,1,0,T,D,D,W,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1034,0,0,0,1,5
12,159,46.405923672,159D,D,5,3,3,31,0,T,P,D,O,2,2,1,0,T,B,Z,W,1,,,,,,,,,,,,,,,,,0,0,1065,0,0,0,1,5
12,160,401.35845387,160F,F,5,1,3,31,0,T,D,Y,O,3,1,56,10,F,D,E,W,1,,,,,,,,,65,1,4,6,8,2,0,-3,1,1,1083,0,0,0,1,5
12,161,882.1643297,161H,H,5,1,1,2,12,F,Y,E,W,2,,,,,,,,,57,15,7,3,2,1,1,-19,,,,,,,,,0,1,943,0,0,0,1,5
12,161,882.1643297,161H,H,5,2,1,1,6,B,Y,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1315,0,0,0,1,5
12,162,25.60656471,162K,K,5,1,1,2,2,R,Y,E,W,3,2,71,12,L,F,E,S,1,155,0,4,19,17,7,0,5,,,,,,,,,0,1,1080,0,0,0,1,5
12,162,25.60656471,162K,K,5,2,1,1,72,F,D,E,W,2,,,,,,,,,59,2,4,7,10,14,23,0,,,,,,,,,0,1,1081,0,0,0,1,5
12,163,66.652180836,163D,D,5,1,1,71,12,F,D,E,W,2,3,42,U,9,9,9,9,U,55,0,2,9,10,10,14,13,,,,,,,,,0,1,934,0,0,0,U,5
12,165,1267.0403211,165H,H,5,1,1,50,12,F,C,E,N,2,3,68,12,R,D,E,S,1,70,0,1,15,5,0,0,-34,,,,,,,,,1,0,1330,0,0,0,1,5
12,167,121.22257005,167E,E,5,1,1,42,2,R,P,A,W,4,,,,,,,,,102,0,2,7,19,9,1,10,,,,,,,,,0,1,1034,0,0,0,1,5
12,168,121.22257005,168E,E,5,1,1,88,1,F,R,A,E,9,2,88,12,F,L,E,E,1,58,1,1,4,8,13,19,0,,,,,,,,,0,1,1016,0,0,0,1,5
12,169,213.59817363,169F,F,5,2,2,1,3,R,B,E,W,2,1,1,U,9,9,9,9,U,62,2,7,10,8,4,3,-5,,,,,,,,,0,1,1042,0,0,0,1,5
12,170,402.24162054,170G,G,5,1,1,2,10,L,B,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1010,0,0,0,1,5
12,170,402.24162054,170G,G,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1010,0,0,0,1,5
12,171,469.47731599,171H,H,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,5
12,171,469.47731599,171H,H,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1049,0,0,0,1,5
12,172,97.936641928,172E,E,5,1,2,88,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1388,0,0,0,1,5
12,172,97.936641928,172E,E,5,2,1,88,12,F,Z,E,W,4,,,,,,,,,70,4,8,14,44,21,30,3,,,,,,,,,0,1,1315,0,0,0,1,5
12,173,85.478377107,173E,E,5,1,2,3,81,F,D,E,W,4,1,2,3,R,B,E,E,7,47,29,25,25,19,14,5,0,34,4,11,4,2,1,0,-67,0,1,945,0,0,0,1,5
12,173,85.478377107,173E,E,5,2,1,1,12,F,Z,E,W,1,,,,,,,,,69,0,0,0,4,6,7,12,,,,,,,,,0,1,1159,0,0,0,1,5
12,173,85.478377107,173E,E,5,3,2,1,11,F,L,E,W,2,,,,,,,,,61,20,8,4,2,0,0,-24,,,,,,,,,0,1,1315,0,0,0,1,5
12,174,283.6349775,174G,G,5,1,1,2,6,B,Z,E,W,2,,,,,,,,,56,0,2,3,5,6,8,16,,,,,,,,,0,1,1052,0,0,0,1,5
12,176,331.04527517,176H,H,5,1,2,71,12,F,D,E,W,1,1,56,1,F,R,E,N,1,74,5,6,5,5,6,5,-5,,,,,,,,,0,1,1159,0,0,0,1,5
12,177,331.04527517,177H,H,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1330,0,0,0,1,5
12,177,331.04527517,177H,H,5,2,1,1,10,F,L,E,E,9,,,,,,,,,75,8,4,2,1,2,2,-28,,,,,,,,,0,1,1159,0,0,0,1,5
12,178,22.088534351,178A,A,5,1,1,42,63,R,D,A,W,5,,,,,,,,,59,24,28,17,11,6,0,5,,,,,,,,,0,1,1024,0,0,0,1,5
12,179,18.998453052,179J,J,5,1,1,2,12,F,D,E,W,1,,,,,,,,,61,10,9,9,8,8,9,0,,,,,,,,,0,1,1080,0,0,0,1,5
12,179,18.998453052,179J,J,5,2,1,1,9,L,Z,E,W,3,,,,,,,,,92,0,6,9,10,9,3,-10,,,,,,,,,0,1,1034,0,0,0,1,5
12,180,25.60656471,180K,K,5,1,1,2,2,R,Y,E,W,3,,,,,,,,,162,0,0,6,10,9,0,15,,,,,,,,,0,1,1380,0,0,0,1,5
12,180,25.60656471,180K,K,5,2,1,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1131,0,0,0,1,5
12,182,981.78985711,182G,G,5,2,1,1,6,B,D,E,W,2,,,,,,,,,56,1,2,1,1,5,5,6,,,,,,,,,0,1,1013,0,0,0,1,5
12,183,1145.8984935,183H,H,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1012,0,0,0,1,5
12,184,18.998453052,184J,J,5,1,1,2,12,F,D,E,W,3,,,,,,,,,69,22,23,28,28,26,26,2,,,,,,,,,0,1,1171,0,0,0,1,5
12,184,18.998453052,184J,J,5,2,1,1,12,F,D,E,W,3,2,3,5,B,L,E,W,1,70,29,30,31,32,32,31,-1,70,6,3,3,2,0,0,-24,0,1,1215,0,0,0,1,5
12,184,18.998453052,184J,J,5,3,2,2,2,R,P,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,0,0,0,1,5
12,185,36.856998922,185J,J,5,1,1,2,2,R,Y,A,W,3,,,,,,,,,108,0,8,11,16,9,1,8,,,,,,,,,0,1,1081,0,0,0,1,5
12,185,36.856998922,185J,J,5,2,1,1,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1110,1,0,0,1,5
12,186,25.60656471,186K,K,5,1,2,59,12,F,D,E,W,2,1,50,12,R,B,E,N,1,53,18,19,19,12,8,5,-4,,,,,,,,,0,1,1012,0,0,0,1,5
12,187,270.80051282,187E,E,5,1,1,2,1,F,D,E,W,2,,,,,,,,,77,0,2,4,6,11,15,-4,,,,,,,,,0,1,1160,0,0,0,1,5
12,187,270.80051282,187E,E,5,2,1,1,6,B,Y,E,W,5,,,,,,,,,63,20,13,9,5,1,0,-17,,,,,,,,,0,1,970,0,0,0,1,5
12,188,477.15945085,188F,F,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,5
12,189,898.57224667,189G,G,5,1,1,54,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1024,0,0,0,2,5
12,190,25.60656471,190K,K,5,1,1,2,10,L,Y,A,W,4,,,,,,,,,112,0,17,16,8,4,0,9,,,,,,,,,0,1,1049,0,0,0,1,5
12,190,25.60656471,190K,K,5,2,1,1,81,F,D,E,W,3,,,,,,,,,67,9,10,13,12,5,4,0,,,,,,,,,0,1,1110,0,0,0,1,5
12,191,18.998453052,191C,C,5,1,1,2,2,R,D,E,W,3,,,,,,,,,175,0,3,8,10,3,0,10,,,,,,,,,0,1,1083,0,0,0,1,5
12,192,153.27738043,192E,E,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,943,0,0,0,1,5
12,192,153.27738043,192E,E,5,2,1,1,6,B,D,E,W,1,,,,,,,,,53,4,4,4,4,4,2,-2,,,,,,,,,0,0,892,0,0,0,1,5
12,193,270.07980861,193F,F,5,2,1,1,6,B,D,E,W,3,,,,,,,,,64,19,19,18,16,11,8,-4,,,,,,,,,0,1,1108,0,0,0,1,5
12,194,508.6061273,194G,G,5,1,1,56,10,F,L,E,W,2,,,,,,,,,60,7,6,4,2,1,0,-22,,,,,,,,,0,0,939,0,0,0,1,5
12,196,92.522466365,196C,C,5,1,1,42,12,F,D,E,W,3,2,42,0,T,F,L,N,6,62,1,10,18,24,16,7,12,,,,,,,,,0,1,1010,0,0,0,1,5
12,197,18.998453052,197J,J,5,1,1,77,68,L,F,E,W,4,2,77,86,B,L,E,E,6,45,0,2,6,12,17,12,60,43,33,22,16,9,3,0,-25,0,1,1012,0,0,0,1,5
12,198,283.02090208,198F,F,5,1,1,54,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1005,0,0,0,1,5
12,199,532.97640313,199G,G,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1080,0,0,0,1,5
12,199,532.97640313,199G,G,5,2,1,1,9,L,B,E,W,2,,,,,,,,,46,0,3,5,7,5,0,-95,,,,,,,,,0,0,1215,0,0,0,1,5
12,200,622.06474529,200H,H,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1315,0,0,0,1,5
12,200,622.06474529,200H,H,5,2,1,1,6,B,D,E,W,1,,,,,,,,,76,0,0,2,3,5,5,16,,,,,,,,,0,1,1120,0,0,0,1,5
12,201,42.85175664,201B,B,5,1,1,2,12,F,D,E,W,2,,,,,,,,,62,3,9,10,7,2,0,-1,,,,,,,,,0,1,1048,0,0,0,1,5
12,201,42.85175664,201B,B,5,2,1,1,1,F,D,E,W,3,,,,,,,,,57,0,3,8,10,14,20,1,,,,,,,,,0,1,973,0,0,0,1,5
12,202,56.157715109,202E,E,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1034,0,0,0,1,5
12,202,56.157715109,202E,E,5,2,1,1,U,9,9,9,9,U,2,60,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1034,0,0,0,2,5
12,203,98.951749478,203F,F,5,2,1,1,10,L,F,E,W,2,2,1,9,L,B,E,W,1,51,5,11,10,9,5,4,63,29,3,2,1,0,0,0,-78,0,1,1049,0,0,0,1,5
12,204,217.4906319,204H,H,5,1,1,2,70,L,F,E,W,3,2,2,9,L,B,E,W,2,47,0,4,10,12,10,14,63,45,1,4,5,5,3,0,-68,0,1,1012,0,0,0,1,5
12,204,217.4906319,204H,H,5,2,1,1,1,F,Z,E,W,1,2,1,3,R,F,E,W,2,63,0,1,3,5,6,7,19,63,0,3,6,1,0,0,-55,0,1,1049,0,0,0,1,5
12,205,217.4906319,205H,H,5,1,1,51,11,L,Z,E,W,2,,,,,,,,,78,0,0,4,3,1,0,-20,,,,,,,,,0,1,934,0,0,0,1,5
12,206,35.647448631,206A,A,5,1,1,2,1,F,R,E,S,9,2,31,0,L,D,A,O,1,59,1,1,1,0,1,3,28,172,1,1,1,1,1,1,0,0,1,1083,0,0,0,1,5
12,206,35.647448631,206A,A,5,2,1,1,11,F,D,E,W,1,,,,,,,,,62,1,1,3,4,5,5,0,,,,,,,,,0,1,999,0,0,0,1,5
12,207,35.647448631,207B,B,5,1,3,52,U,9,9,9,9,U,4,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,1,1,993,1,0,0,2,5
12,208,51.656251022,208K,K,5,1,2,31,0,T,Y,D,O,3,1,54,12,F,Y,E,W,1,,,,,,,,,61,5,1,0,0,0,0,-15,0,1,1010,0,0,0,1,5
12,209,51.656251022,209K,K,5,1,1,2,0,R,B,E,W,3,,,,,,,,,41,3,7,10,8,3,0,-82,,,,,,,,,0,1,1010,0,0,0,1,5
12,209,51.656251022,209K,K,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1315,0,0,0,1,5
12,210,51.656251022,210K,K,5,1,1,2,2,R,Y,E,W,3,2,2,3,R,B,E,W,1,111,0,0,10,15,15,4,45,36,0,1,2,2,1,0,-87,0,1,1081,0,0,0,1,5
12,210,51.656251022,210K,K,5,2,1,1,71,F,D,E,W,3,2,1,9,L,Z,E,W,3,48,6,10,15,22,13,12,0,28,0,1,12,8,4,1,-22,0,1,942,0,0,0,1,5
12,211,22.088534351,211B,B,5,1,1,77,U,9,9,9,9,U,2,31,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1315,0,2,4,1,5
12,212,341.37024764,212F,F,5,1,2,42,12,F,L,E,E,2,1,61,0,U,F,D,W,1,61,14,9,5,2,0,0,-28,,,,,,,,,0,1,1049,0,0,0,1,5
12,213,341.37024764,213F,F,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1159,0,0,0,2,5
12,213,341.37024764,213F,F,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,5
12,214,642.85812597,214G,G,5,1,1,2,11,F,L,E,E,3,,,,,,,,,58,8,5,3,3,3,2,-23,,,,,,,,,0,1,1034,0,0,0,1,5
12,214,642.85812597,214G,G,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,0,0,0,1,5
12,215,750.31347363,215H,H,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1049,0,0,0,1,5
12,215,750.31347363,215H,H,5,2,1,1,12,F,D,E,W,1,3,60,12,F,D,E,W,1,60,7,2,2,2,2,3,0,,,,,,,,,1,1,973,0,0,0,1,5
12,217,25.60656471,217K,K,5,2,2,3,12,F,D,E,W,2,3,4,46,B,D,A,W,2,57,9,7,5,4,2,1,0,62,8,5,3,2,0,0,0,1,1,1098,0,0,0,2,5
12,217,25.60656471,217K,K,5,3,2,2,U,9,9,9,9,U,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,943,0,0,0,1,5
12,217,25.60656471,217K,K,5,4,3,2,12,F,D,E,W,4,5,5,U,9,9,9,9,U,71,0,3,10,5,1,0,-1,,,,,,,,,0,1,1276,0,0,0,2,5
12,217,25.60656471,217K,K,5,5,5,4,12,F,L,M,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1012,0,0,0,U,5
12,218,25.60656471,218K,K,5,1,3,68,12,F,C,E,W,2,2,45,12,F,R,A,N,1,57,0,2,8,12,1,0,25,,,,,,,,,1,1,943,0,0,0,1,5
12,219,538.27714214,219F,F,5,2,1,1,U,9,9,9,9,U,2,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,5
12,221,21.344382035,221J,J,5,1,1,2,81,F,D,E,W,4,,,,,,,,,59,27,22,21,18,12,2,0,,,,,,,,,0,1,965,0,0,0,1,5
12,221,21.344382035,221J,J,5,2,1,1,11,F,L,E,W,1,,,,,,,,,60,8,6,5,3,1,0,-17,,,,,,,,,0,1,1075,0,0,0,1,5
12,222,21.344382035,222J,J,5,1,1,52,9,L,Z,A,W,3,2,52,69,L,F,E,E,2,101,1,9,5,0,1,1,-52,,,,,,,,,1,1,1034,0,0,0,1,5
12,223,21.344382035,223J,J,5,2,1,1,10,L,Z,E,W,3,,,,,,,,,114,0,0,4,9,3,0,-47,,,,,,,,,0,1,1108,0,0,0,1,5
12,224,28.76846332,224K,K,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1159,0,0,0,1,5
12,224,28.76846332,224K,K,5,3,2,2,11,L,D,A,W,3,,,,,,,,,158,6,4,9,8,6,4,-4,,,,,,,,,0,1,1004,0,0,0,1,5
12,225,28.76846332,225K,K,5,1,3,42,U,9,9,9,9,U,2,52,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1108,0,0,0,1,5
12,226,22.088534351,226B,B,5,2,1,1,3,R,D,A,W,5,,,,,,,,,163,1,7,10,18,18,1,4,,,,,,,,,0,1,1012,0,0,0,1,5
12,227,2201.0563164,227F,F,5,1,1,31,0,T,D,Y,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,973,0,0,0,1,5
12,228,31.811355421,228K,K,5,2,1,1,12,F,D,M,W,3,,,,,,,,,61,18,21,22,17,17,17,0,,,,,,,,,0,1,942,0,0,0,1,5
12,229,42.85175664,229B,B,5,1,1,31,0,T,D,D,O,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1012,0,0,0,1,5
12,230,36.856998922,230J,J,5,1,1,2,12,F,D,E,W,2,5,50,5,B,R,E,N,1,63,13,10,11,8,6,5,7,,,,,,,,,1,1,999,0,0,0,1,5
12,230,36.856998922,230J,J,5,2,1,1,9,L,Y,E,W,5,2,57,3,R,B,E,N,2,99,3,18,17,8,6,0,4,24,0,1,4,2,0,0,-74,0,1,1048,0,0,0,1,5
12,231,25.60656471,231K,K,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1160,0,0,0,1,5
12,231,25.60656471,231K,K,5,2,1,1,10,F,L,E,E,2,,,,,,,,,65,22,13,10,6,3,0,-26,,,,,,,,,0,1,1120,0,0,0,1,5
12,232,25.60656471,232K,K,5,1,1,56,U,9,9,9,9,U,2,58,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1160,0,0,0,1,5
12,233,25.60656471,233K,K,5,1,1,2,70,L,F,E,W,4,,,,,,,,,96,0,0,0,4,16,19,51,,,,,,,,,0,1,943,0,0,0,1,5
12,233,25.60656471,233K,K,5,2,1,1,2,R,Z,E,W,3,2,31,0,T,D,D,O,3,91,0,2,7,14,4,2,-12,,,,,,,,,0,1,1005,0,0,0,1,5
12,234,201.67730366,234D,D,5,1,3,60,U,9,9,9,9,U,1,50,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,1034,0,0,0,U,5
12,235,22.088534351,235B,B,5,1,1,60,12,F,Z,E,W,3,3,31,0,T,Y,D,O,2,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,5
12,236,66.064936952,236K,K,5,1,1,2,2,R,Y,E,W,4,2,2,3,R,Z,E,W,1,85,3,2,15,12,10,0,110,59,1,2,1,1,1,0,-72,0,1,1315,0,0,0,1,5
12,236,66.064936952,236K,K,5,2,1,1,12,F,D,E,W,2,2,1,10,L,Z,E,W,2,64,11,14,14,14,15,17,0,81,0,7,7,3,1,0,-39,0,1,1005,0,0,0,1,5
12,237,55.516739395,237D,D,5,1,1,2,2,R,Z,E,W,3,,,,,,,,,106,2,2,10,6,0,0,-42,,,,,,,,,0,1,1012,0,0,0,1,5
12,237,55.516739395,237D,D,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,965,0,0,0,1,5
12,238,480.15664649,238F,F,5,1,1,51,12,F,L,E,E,2,,,,,,,,,61,17,13,9,5,1,0,-24,,,,,,,,,0,1,1045,0,0,0,1,5
12,239,904.21647484,239G,G,5,1,1,76,12,F,D,E,W,1,,,,,,,,,60,0,0,2,2,0,0,-4,,,,,,,,,0,1,1139,0,0,0,2,5
12,240,124.70397014,240K,K,5,1,1,60,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1081,0,0,0,1,5
12,241,23.671693236,241A,A,5,2,1,1,12,F,D,E,W,4,,,,,,,,,48,23,26,28,28,23,8,0,,,,,,,,,0,1,1024,0,0,0,1,5
12,242,25.450169389,242J,J,5,1,1,2,12,F,D,E,W,2,,,,,,,,,62,0,6,12,20,18,16,2,,,,,,,,,0,1,1048,0,0,0,1,5
12,242,25.450169389,242J,J,5,2,1,1,12,F,Z,E,W,3,,,,,,,,,66,0,3,8,13,17,26,19,,,,,,,,,0,1,1108,0,0,0,1,5
12,243,34.302340697,243K,K,5,1,1,54,11,F,D,E,W,3,2,31,0,R,D,A,O,1,63,26,18,13,8,5,3,-8,,,,,,,,,0,1,1049,0,0,0,1,5
12,244,18.998453052,244J,J,5,1,1,42,12,F,Y,E,W,3,2,31,0,R,D,A,O,1,61,30,10,6,3,0,0,-16,,,,,,,,,0,1,1083,0,0,0,1,5
12,245,25.60656471,245K,K,5,1,1,2,12,F,D,E,W,4,,,,,,,,,65,29,31,35,37,37,40,0,,,,,,,,,0,1,1049,0,0,0,1,5
12,245,25.60656471,245K,K,5,2,1,1,12,F,D,E,W,3,,,,,,,,,69,27,33,36,35,31,31,0,,,,,,,,,0,1,1215,0,0,0,1,5
12,246,25.60656471,246K,K,5,1,2,51,12,F,C,E,W,2,1,43,12,F,D,E,W,1,60,0,6,16,6,0,0,-1,,,,,,,,,0,1,978,0,0,0,1,5
12,247,111.63437951,247D,D,5,1,1,2,10,L,F,E,W,2,,,,,,,,,48,0,0,1,2,7,6,61,,,,,,,,,0,1,934,0,0,0,1,5
12,247,111.63437951,247D,D,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,972,0,0,0,1,5
12,248,965.51040068,248F,F,5,1,1,51,12,F,L,E,N,3,,,,,,,,,68,16,9,6,14,2,0,-29,,,,,,,,,0,1,1140,0,0,0,1,5
12,249,2122.1400153,249H,H,5,2,1,1,6,B,R,E,W,3,,,,,,,,,66,17,19,8,6,4,2,-22,,,,,,,,,0,1,1081,0,0,0,1,5
12,250,329.27811353,250F,F,5,3,2,2,6,B,D,E,W,1,3,4,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,0,1159,0,0,0,1,5
12,250,329.27811353,250F,F,5,4,3,3,6,B,C,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1049,0,0,0,1,5
12,251,30.58857794,251D,D,5,1,1,42,12,F,R,E,W,2,,,,,,,,,60,0,0,1,4,8,19,25,,,,,,,,,0,1,1012,0,0,0,1,5
12,252,150.14270403,252E,E,5,1,1,2,12,F,D,E,W,2,,,,,,,,,60,13,14,17,19,18,2,6,,,,,,,,,0,1,1012,0,0,0,1,5
12,252,150.14270403,252E,E,5,2,1,1,11,F,Y,E,W,5,,,,,,,,,74,25,17,19,11,4,0,-18,,,,,,,,,0,1,1250,0,0,0,1,5
12,253,264.55640523,253F,F,5,1,1,2,9,L,F,E,E,9,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1012,0,0,0,1,5
12,253,264.55640523,253F,F,5,2,1,1,1,F,R,E,S,9,2,42,9,L,F,M,N,1,67,1,1,1,1,0,2,26,18,0,1,2,2,1,0,51,0,0,1081,0,0,0,1,5
12,254,498.2046211,254G,G,5,1,1,2,1,F,D,E,W,1,,,,,,,,,54,1,1,1,1,1,2,8,,,,,,,,,0,1,1034,0,0,0,1,5
12,254,498.2046211,254G,G,5,2,1,1,5,B,D,E,W,3,2,31,0,L,D,A,O,1,52,12,14,18,16,8,4,0,,,,,,,,,0,1,1049,0,0,0,1,5
12,255,498.2046211,255G,G,5,2,1,1,6,B,Y,E,W,1,2,1,9,L,P,E,W,3,63,6,5,6,0,0,0,16,42,1,9,10,8,4,0,-11,0,1,1159,0,0,0,2,5
12,256,22.088534351,256B,B,5,1,1,64,12,F,D,E,W,6,,,,,,,,,61,63,58,58,54,39,26,0,,,,,,,,,0,1,1005,0,0,0,1,5
12,257,18.998453052,257J,J,5,1,1,2,12,F,D,E,W,2,,,,,,,,,48,9,13,16,14,12,14,0,,,,,,,,,0,1,1034,0,0,0,1,5
12,257,18.998453052,257J,J,5,2,1,1,6,B,D,E,W,3,2,51,12,F,L,E,N,2,74,18,17,22,21,5,0,-4,74,4,2,0,0,0,1,-24,0,1,1380,0,0,0,1,5
12,258,296.43445988,258F,F,5,1,1,2,12,F,D,E,W,3,,,,,,,,,65,0,1,5,9,9,19,3,,,,,,,,,0,1,1005,0,0,0,1,5
12,258,296.43445988,258F,F,5,2,1,1,12,F,D,E,W,3,,,,,,,,,62,23,20,14,11,10,6,-4,,,,,,,,,0,1,1049,0,0,0,1,5
12,259,296.43445988,259F,F,5,1,1,2,12,F,D,E,W,1,,,,,,,,,64,4,7,6,5,2,1,-5,,,,,,,,,0,1,1049,0,0,0,1,5
12,259,296.43445988,259F,F,5,2,1,1,6,B,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1250,0,0,0,1,5
12,260,558.23640951,260G,G,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1012,0,0,0,1,5
12,260,558.23640951,260G,G,5,3,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1119,0,0,0,1,5
12,261,651.54702507,261H,H,5,1,1,54,1,F,Z,E,W,2,2,54,3,R,Z,E,W,2,72,3,3,3,2,6,15,23,66,7,7,3,2,2,0,-74,0,0,1160,0,0,0,1,5
12,262,49.016008875,262J,J,5,1,1,2,63,R,Y,A,W,5,2,2,3,R,B,E,W,1,119,0,10,33,31,17,1,1,,,,,,,,,0,1,1190,0,0,0,1,5
12,262,49.016008875,262J,J,5,2,1,1,12,F,D,E,W,2,2,1,9,L,P,E,W,1,76,7,3,5,4,2,6,0,,,,,,,,,0,1,1380,0,0,0,1,5
12,263,18.998453052,263J,J,5,1,2,3,2,R,D,E,W,4,1,2,9,L,D,E,W,3,137,1,0,7,13,17,5,4,145,2,8,8,6,1,5,-18,0,1,973,0,0,0,1,5
12,263,18.998453052,263J,J,5,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1229,0,0,0,1,5
12,263,18.998453052,263J,J,5,3,2,1,8,L,Y,E,W,1,3,4,4,R,F,E,W,4,119,0,2,3,1,0,0,39,39,1,3,4,6,7,20,63,0,1,1012,0,0,0,1,5
12,263,18.998453052,263J,J,5,4,3,3,9,L,D,E,W,2,,,,,,,,,124,0,0,6,6,0,4,19,,,,,,,,,0,1,1160,0,0,0,1,5
12,264,159.78805555,264E,E,5,1,1,2,3,R,P,E,W,3,,,,,,,,,44,1,7,11,10,7,2,21,,,,,,,,,0,0,1175,0,0,0,1,5
12,265,281.55183328,265F,F,5,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,1049,0,0,0,1,5
12,265,281.55183328,265F,F,5,2,1,1,3,R,Z,E,W,1,,,,,,,,,59,0,2,2,4,3,1,-37,,,,,,,,,0,0,1065,0,0,0,1,5
12,266,530.2098972,266G,G,5,1,3,54,3,R,B,E,W,2,1,54,3,R,F,E,E,2,51,8,6,4,2,1,0,-73,53,0,0,1,1,5,5,79,1,0,1049,0,0,0,1,5
12,266,530.2098972,266G,G,5,2,4,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1139,0,0,0,1,5
12,268,235.39083332,268J,J,5,1,1,2,12,F,Y,E,W,2,,,,,,,,,66,19,17,15,10,6,1,-17,,,,,,,,,0,1,1081,0,0,0,1,5
