PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GAD1,OBJCONT,CLASS2,GAD2,NATWGT,PSUWGT
71,39C,39,C,1,2,2,12,F,3,4,B,63.215,2.35
71,40D,40,D,1,1,1,1,F,42,0,0,97.916,3.64
71,41E,41,E,1,1,1,3,F,2,14,R,255.55,9.5
71,42F,42,F,1,1,1,4,F,63,0,0,322.8,12
71,42F,42,F,1,2,1,4,F,2,3,B,322.8,12
71,42F,42,F,1,3,2,3,F,63,0,0,322.8,12
71,42F,42,F,1,4,1,4,L,63,0,0,322.8,12
71,42F,42,F,1,5,2,3,U,63,0,0,322.8,12
71,42F,42,F,1,6,1,4,B,63,0,0,322.8,12
71,43G,43,G,1,1,1,1,F,2,3,B,914.6,34
71,44C,44,C,1,1,1,3,F,2,1,R,63.215,2.35
71,44C,44,C,1,2,1,3,L,2,1,R,63.215,2.35
71,44C,44,C,1,3,1,3,U,60,0,0,63.215,2.35
71,45C,45,C,1,1,1,2,L,2,4,F,63.215,2.35
71,45C,45,C,1,2,1,2,L,2,4,R,63.215,2.35
71,46E,46,E,1,1,1,1,L,2,13,B,255.55,9.5
71,47E,47,E,1,1,1,2,R,42,0,0,255.55,9.5
71,48C,48,C,1,1,1,3,F,51,0,0,63.215,2.35
71,48C,48,C,1,2,1,3,R,42,0,0,63.215,2.35
71,48C,48,C,1,3,1,3,R,42,0,0,63.215,2.35
71,48C,48,C,1,4,1,3,F,42,0,0,63.215,2.35
71,48C,48,C,1,5,1,3,F,42,0,0,63.215,2.35
71,49F,49,F,1,1,1,3,F,2,15,F,322.8,12
71,50H,50,H,1,1,1,2,F,2,1,B,1345,50
71,51C,51,C,1,1,1,2,F,2,3,B,63.215,2.35
71,52D,52,D,1,1,1,1,F,41,0,0,97.916,3.64
71,52D,52,D,1,2,1,1,F,42,0,0,97.916,3.64
71,52D,52,D,1,3,1,1,R,71,0,0,97.916,3.64
71,53D,53,D,1,1,1,2,F,2,5,B,97.916,3.64
71,54E,54,E,1,1,1,15,F,2,5,B,255.55,9.5
71,55G,55,G,1,1,1,3,F,2,4,F,914.6,34
71,56A,56,A,1,1,1,2,L,51,0,0,26.9,1
71,56A,56,A,1,2,1,2,F,68,0,0,26.9,1
71,56A,56,A,1,3,1,2,L,42,0,0,26.9,1
71,56A,56,A,1,4,1,2,F,57,0,0,26.9,1
71,57A,57,A,1,1,1,2,R,42,0,0,26.9,1
71,57A,57,A,1,2,1,2,F,68,0,0,26.9,1
71,57A,57,A,1,3,1,2,N,31,0,N,26.9,1
71,58C,58,C,1,1,1,3,R,2,3,F,63.215,2.35
71,58C,58,C,1,2,1,3,R,2,3,L,63.215,2.35
71,58C,58,C,1,3,1,3,N,31,0,N,63.215,2.35
71,59C,59,C,1,1,1,1,F,2,15,R,63.215,2.35
71,60D,60,D,1,1,1,1,U,44,0,0,97.916,3.64
71,60D,60,D,1,2,1,1,F,57,0,0,97.916,3.64
71,61D,61,D,1,1,1,3,F,2,3,L,97.916,3.64
71,61D,61,D,1,2,1,3,L,2,3,L,97.916,3.64
71,62F,62,F,1,1,1,1,F,2,1,R,322.8,12
71,63H,63,H,1,1,1,1,F,63,0,0,1345,50
71,63H,63,H,1,2,1,1,F,63,0,0,1345,50
71,63H,63,H,1,3,1,1,F,63,0,0,1345,50
71,63H,63,H,1,4,1,1,F,63,0,0,1345,50
71,63H,63,H,1,5,1,1,U,61,0,0,1345,50
71,63H,63,H,1,6,1,1,F,57,0,0,1345,50
71,64E,64,E,1,1,1,2,9,50,0,0,255.55,9.5
71,64E,64,E,1,2,1,2,U,60,0,0,255.55,9.5
71,64E,64,E,1,3,1,2,9,50,0,0,255.55,9.5
71,64E,64,E,1,4,1,2,9,50,0,0,255.55,9.5
71,64E,64,E,1,5,1,2,F,60,0,0,255.55,9.5
71,64E,64,E,1,6,1,2,N,31,0,N,255.55,9.5
71,65F,65,F,1,1,1,13,F,51,0,0,322.8,12
71,65F,65,F,1,2,1,13,F,51,0,0,322.8,12
71,65F,65,F,1,3,1,13,F,51,0,0,322.8,12
71,65F,65,F,1,4,1,13,F,50,0,0,322.8,12
71,65F,65,F,1,5,1,13,F,51,0,0,322.8,12
71,65F,65,F,1,6,1,13,F,50,0,0,322.8,12
71,66G,66,G,1,1,1,5,B,2,15,F,914.6,34
71,67B,67,B,1,1,1,1,F,2,3,L,26.9,1
71,67B,67,B,1,2,2,3,N,31,0,N,26.9,1
71,68D,68,D,1,1,1,1,N,31,0,N,97.916,3.64
71,69D,69,D,1,1,1,1,F,2,2,B,97.916,3.64
71,70H,70,H,1,1,1,1,U,88,0,0,1345,50
71,70H,70,H,1,2,1,1,U,88,0,0,1345,50
71,70H,70,H,1,3,1,1,F,42,0,0,1345,50
71,71C,71,C,1,1,1,5,F,2,1,L,63.215,2.35
71,72D,72,D,1,1,1,3,F,2,5,F,97.916,3.64
71,73G,73,G,1,1,1,2,F,63,0,0,914.6,34
71,73G,73,G,1,2,1,2,F,63,0,0,914.6,34
71,73G,73,G,1,3,1,2,F,41,0,0,914.6,34
71,73G,73,G,1,4,1,2,F,41,0,0,914.6,34
71,73G,73,G,1,5,1,2,F,63,0,0,914.6,34
71,73G,73,G,1,6,1,2,U,63,0,0,914.6,34
71,73G,73,G,1,7,1,2,F,63,0,0,914.6,34
71,74E,74,E,1,1,2,3,B,3,1,F,255.55,9.5
71,74E,74,E,1,2,1,3,B,2,3,F,255.55,9.5
71,75C,75,C,1,1,1,3,R,2,3,F,43.04,1.6
71,75C,75,C,1,2,1,3,R,2,3,R,43.04,1.6
71,75C,75,C,1,3,1,3,L,45,0,0,43.04,1.6
71,75C,75,C,1,4,1,3,L,50,0,0,43.04,1.6
71,75C,75,C,1,5,2,3,R,88,0,0,43.04,1.6
71,75C,75,C,1,6,2,3,F,3,3,L,43.04,1.6
71,76D,76,D,1,1,1,1,F,50,0,0,66.712,2.48
71,76D,76,D,1,2,1,1,R,50,0,0,66.712,2.48
71,76D,76,D,1,3,1,1,R,42,0,0,66.712,2.48
71,76D,76,D,1,4,1,1,F,42,0,0,66.712,2.48
71,77E,77,E,1,1,1,2,R,2,1,F,177.54,6.6
71,78C,78,C,1,1,1,1,R,2,1,F,43.04,1.6
71,79D,79,D,1,1,1,5,R,42,0,0,66.712,2.48
71,79D,79,D,1,2,1,5,F,42,0,0,66.712,2.48
71,80G,80,G,1,1,1,3,F,2,1,R,699.4,26
71,80G,80,G,1,2,1,3,L,2,1,R,699.4,26
71,81H,81,H,1,1,1,2,F,2,22,L,1049.1,39
71,82D,82,D,1,1,1,3,F,68,0,0,66.712,2.48
71,82D,82,D,1,2,1,3,F,50,0,0,66.712,2.48
71,82D,82,D,1,3,1,3,R,41,0,0,66.712,2.48
71,82D,82,D,1,4,1,3,R,42,0,0,66.712,2.48
71,82D,82,D,1,5,1,3,U,68,0,0,66.712,2.48
71,82D,82,D,1,6,1,3,N,31,0,N,66.712,2.48
71,83F,83,F,1,1,1,3,F,2,1,R,244.79,9.1
71,84C,84,C,1,1,1,2,U,61,0,0,43.04,1.6
71,85C,85,C,1,1,1,15,F,2,3,R,43.04,1.6
71,85C,85,C,1,2,2,3,L,63,0,0,43.04,1.6
71,85C,85,C,1,3,2,3,L,45,0,0,43.04,1.6
71,85C,85,C,1,4,2,3,B,50,0,0,43.04,1.6
71,86D,86,D,1,1,1,4,F,2,1,B,66.712,2.48
71,86D,86,D,1,2,2,1,F,60,0,0,66.712,2.48
71,87C,87,C,1,1,1,1,F,2,2,F,43.04,1.6
71,88E,88,E,1,1,1,1,F,2,24,L,177.54,6.6
71,89A,89,A,1,1,1,1,L,2,15,F,26.9,1
71,90C,90,C,1,1,1,3,F,60,0,0,43.04,1.6
71,91D,91,D,1,1,1,3,R,51,0,0,66.712,2.48
71,91D,91,D,1,2,1,3,R,41,0,0,66.712,2.48
71,92F,92,F,1,1,1,3,L,2,24,R,244.79,9.1
71,92F,92,F,1,2,1,3,F,56,0,0,244.79,9.1
71,92F,92,F,1,3,1,3,R,63,0,0,244.79,9.1
71,92F,92,F,1,4,1,3,L,56,0,0,244.79,9.1
71,92F,92,F,1,5,1,3,B,2,24,F,244.79,9.1
71,93C,93,C,1,1,1,1,F,51,0,0,50.3568,1.872
71,94D,94,D,1,1,1,1,B,2,5,F,78.05304,2.9016
71,94D,94,D,1,2,1,1,F,51,0,0,78.05304,2.9016
71,94D,94,D,1,3,1,1,F,60,0,0,78.05304,2.9016
71,94D,94,D,1,4,1,1,N,31,0,N,78.05304,2.9016
71,95D,95,D,1,1,1,2,F,61,0,0,78.05304,2.9016
71,95D,95,D,1,2,1,2,F,51,0,0,78.05304,2.9016
71,96D,96,D,1,1,1,15,F,2,1,R,78.05304,2.9016
71,96D,96,D,1,2,1,15,L,2,1,R,78.05304,2.9016
71,97E,97,E,1,1,1,1,R,50,0,0,207.7218,7.722
71,97E,97,E,1,2,1,1,F,50,0,0,207.7218,7.722
71,97E,97,E,1,3,1,1,F,41,0,0,207.7218,7.722
71,97E,97,E,1,4,1,1,F,42,0,0,207.7218,7.722
71,97E,97,E,1,5,1,1,N,31,0,N,207.7218,7.722
71,98H,98,H,1,1,1,2,F,2,2,L,1227.447,45.63
71,99D,99,D,1,1,1,5,R,52,0,0,66.712,2.48
71,99D,99,D,1,2,1,5,F,50,0,0,66.712,2.48
71,99D,99,D,1,3,1,5,F,88,0,0,66.712,2.48
71,99D,99,D,1,4,1,5,U,61,0,0,66.712,2.48
71,99D,99,D,1,5,1,5,F,42,0,0,66.712,2.48
71,99D,99,D,1,6,1,5,F,57,0,0,66.712,2.48
71,99D,99,D,1,7,1,5,F,41,0,0,66.712,2.48
71,99D,99,D,1,8,1,5,F,42,0,0,66.712,2.48
71,100C,100,C,1,1,1,5,F,2,4,B,43.04,1.6
71,101C,101,C,1,1,1,15,R,45,0,0,43.04,1.6
71,101C,101,C,1,2,1,15,R,45,0,0,43.04,1.6
71,101C,101,C,1,3,1,15,N,31,0,N,43.04,1.6
71,102C,102,C,1,1,1,3,F,63,0,0,43.04,1.6
71,102C,102,C,1,2,1,3,F,63,0,0,43.04,1.6
71,102C,102,C,1,3,1,3,F,63,0,0,43.04,1.6
71,102C,102,C,1,4,1,3,U,63,0,0,43.04,1.6
71,102C,102,C,1,5,1,3,F,50,0,0,43.04,1.6
71,102C,102,C,1,6,1,3,F,50,0,0,43.04,1.6
71,102C,102,C,1,7,1,3,F,50,0,0,43.04,1.6
71,102C,102,C,1,8,1,3,F,52,0,0,43.04,1.6
71,102C,102,C,1,9,1,3,F,50,0,0,43.04,1.6
71,102C,102,C,1,10,1,3,F,88,0,0,43.04,1.6
71,102C,102,C,1,11,1,3,T,52,0,0,43.04,1.6
71,103D,103,D,1,1,1,1,N,38,0,N,66.712,2.48
71,103D,103,D,1,2,1,1,N,31,0,N,66.712,2.48
71,103D,103,D,1,3,1,1,T,57,0,0,66.712,2.48
71,104F,104,F,1,1,1,5,F,2,2,R,244.79,9.1
71,104F,104,F,1,2,1,5,L,2,2,R,244.79,9.1
71,104F,104,F,1,3,1,5,R,50,0,0,244.79,9.1
71,104F,104,F,1,4,1,5,R,68,0,0,244.79,9.1
71,105C,105,C,1,1,1,22,F,2,1,L,43.04,1.6
71,106E,106,E,1,1,1,2,L,2,13,R,177.54,6.6
71,107G,107,G,1,1,1,13,R,2,13,R,699.4,26
71,108D,108,D,1,1,1,5,F,2,3,L,66.712,2.48
71,109H,109,H,1,1,1,1,F,2,15,B,1049.1,39
71,109H,109,H,1,2,1,1,F,2,15,B,1049.1,39
71,110C,110,C,1,1,1,15,U,61,0,0,60.525,2.25
71,110C,110,C,1,2,1,15,F,60,0,0,60.525,2.25
71,110C,110,C,1,3,1,15,N,31,0,N,60.525,2.25
71,111C,111,C,1,1,1,3,F,2,15,L,60.525,2.25
71,112E,112,E,1,1,1,2,F,2,3,L,293.21,10.9
71,112E,112,E,1,2,1,2,N,31,0,N,293.21,10.9
71,113D,113,D,1,1,1,1,N,38,0,N,94.688,3.52
71,113D,113,D,1,2,1,1,N,31,0,N,94.688,3.52
71,114G,114,G,1,1,1,1,L,41,0,0,1129.8,42
71,114G,114,G,1,2,1,1,R,50,0,0,1129.8,42
71,115H,115,H,1,1,1,1,L,41,0,0,1829.2,68
71,115H,115,H,1,2,1,1,L,42,0,0,1829.2,68
71,115H,115,H,1,3,1,1,L,57,0,0,1829.2,68
71,116C,116,C,1,1,1,1,F,2,2,R,60.525,2.25
71,118C,118,C,1,1,1,1,B,2,U,F,60.525,2.25
71,118C,118,C,1,2,1,1,N,31,0,N,60.525,2.25
71,119D,119,D,1,1,1,1,U,61,0,0,94.688,3.52
71,119D,119,D,1,2,1,1,N,31,0,N,94.688,3.52
71,120F,120,F,1,1,1,1,F,56,0,0,379.29,14.1
71,121C,121,C,1,1,1,4,F,2,1,R,60.525,2.25
71,122E,122,E,1,1,1,3,F,2,13,L,293.21,10.9
71,122E,122,E,1,2,2,13,R,3,3,L,293.21,10.9
71,122E,122,E,1,3,3,3,R,63,0,0,293.21,10.9
71,123C,123,C,1,1,1,1,F,2,1,B,60.525,2.25
71,123C,123,C,1,2,1,1,F,3,18,F,60.525,2.25
71,123C,123,C,1,3,3,18,T,88,0,0,60.525,2.25
71,123C,123,C,1,4,3,18,B,4,3,F,60.525,2.25
71,124G,124,G,1,1,1,1,F,2,15,R,1129.8,42
71,125A,125,A,1,1,1,1,F,51,0,0,37.66,1.4
71,125A,125,A,1,2,1,1,N,31,0,N,37.66,1.4
71,125A,125,A,1,3,1,1,N,32,0,N,37.66,1.4
71,126F,126,F,1,1,1,15,F,2,4,L,379.29,14.1
71,126F,126,F,1,2,1,15,R,2,4,L,379.29,14.1
71,127A,127,A,1,1,1,2,U,61,0,0,37.66,1.4
71,127A,127,A,1,2,1,2,L,51,0,0,37.66,1.4
71,128D,128,D,1,1,1,3,L,2,5,F,94.688,3.52
71,128D,128,D,1,2,1,3,U,61,0,0,94.688,3.52
71,129D,129,D,1,1,1,4,F,2,5,R,94.688,3.52
71,129D,129,D,1,2,2,5,R,50,0,0,94.688,3.52
71,129D,129,D,1,3,2,5,L,50,0,0,94.688,3.52
71,130E,130,E,1,1,1,15,F,44,0,0,293.21,10.9
71,130E,130,E,1,2,1,15,N,31,0,N,293.21,10.9
71,131H,131,H,1,1,1,4,L,2,1,F,1829.2,68
71,132C,132,C,1,1,1,2,B,2,5,F,60.525,2.25
71,133A,133,A,1,1,1,4,F,2,3,B,37.66,1.4
71,133A,133,A,1,2,2,3,F,3,5,B,37.66,1.4
71,133A,133,A,1,3,3,5,B,U,U,9,37.66,1.4
71,133A,133,A,1,4,2,3,B,60,0,0,37.66,1.4
71,133A,133,A,1,5,2,3,U,61,0,0,37.66,1.4
71,133A,133,A,1,6,2,3,U,61,0,0,37.66,1.4
71,133A,133,A,1,7,2,3,F,57,0,0,37.66,1.4
71,134F,134,F,1,1,1,1,F,2,5,B,379.29,14.1
71,135C,135,C,1,1,1,15,L,50,0,0,60.525,2.25
71,135C,135,C,1,2,1,15,F,50,0,0,60.525,2.25
71,135C,135,C,1,3,1,15,F,50,0,0,60.525,2.25
71,135C,135,C,1,4,1,15,F,50,0,0,60.525,2.25
71,135C,135,C,1,5,1,15,F,50,0,0,60.525,2.25
71,135C,135,C,1,6,1,15,F,42,0,0,60.525,2.25
71,136D,136,D,1,1,1,24,B,2,14,F,94.688,3.52
71,137D,137,D,1,1,1,4,N,31,0,N,94.688,3.52
71,138G,138,G,1,1,1,2,F,2,22,L,1129.8,42
71,138G,138,G,1,2,1,2,R,2,22,L,1129.8,42
71,139E,139,E,1,1,1,2,F,2,22,B,293.21,10.9
71,140C,140,C,1,1,1,5,L,2,3,F,90.7875,3.375
71,140C,140,C,1,2,1,5,L,2,3,R,90.7875,3.375
71,140C,140,C,1,3,1,5,R,50,0,0,90.7875,3.375
71,141D,141,D,1,1,1,4,F,61,0,0,142.032,5.28
71,141D,141,D,1,2,1,4,F,42,0,0,142.032,5.28
71,142F,142,F,1,1,1,1,B,2,1,F,568.935,21.15
71,143H,143,H,1,1,1,12,B,2,4,F,2743.8,102
71,144D,144,D,1,1,1,15,F,2,2,L,94.688,3.52
71,144D,144,D,1,2,1,15,R,2,2,L,94.688,3.52
71,144D,144,D,1,3,1,15,R,63,0,0,94.688,3.52
71,145B,145,B,1,1,1,14,N,31,0,N,38.198,1.42
71,145B,145,B,1,2,1,14,F,42,0,0,38.198,1.42
71,145B,145,B,1,3,1,14,L,42,0,0,38.198,1.42
71,146B,146,B,1,1,1,15,F,60,0,0,38.198,1.42
71,146B,146,B,1,2,1,15,F,60,0,0,38.198,1.42
71,146B,146,B,1,3,1,15,F,60,0,0,38.198,1.42
71,146B,146,B,1,4,1,15,N,34,0,N,38.198,1.42
71,147C,147,C,1,1,1,2,F,2,15,L,60.525,2.25
71,147C,147,C,1,2,2,15,N,31,0,N,60.525,2.25
71,148G,148,G,1,1,1,3,F,2,4,R,1129.8,42
71,149A,149,A,1,1,1,1,9,76,0,0,56.49,2.1
71,149A,149,A,1,2,1,1,F,64,0,0,56.49,2.1
71,149A,149,A,1,3,1,1,N,32,0,N,56.49,2.1
71,150C,150,C,1,1,1,1,U,56,0,0,90.7875,3.375
71,150C,150,C,1,2,1,1,N,31,0,N,90.7875,3.375
71,150C,150,C,1,3,1,1,F,42,0,0,90.7875,3.375
71,151E,151,E,1,1,1,3,F,2,2,B,439.815,16.35
71,151E,151,E,1,2,2,2,F,3,13,L,439.815,16.35
71,152F,152,F,1,1,1,3,F,2,15,L,568.935,21.15
71,153D,153,D,1,1,1,4,F,59,0,0,94.688,3.52
71,154H,154,H,1,1,1,1,R,56,0,0,1829.2,68
71,154H,154,H,1,2,1,1,R,56,0,0,1829.2,68
71,154H,154,H,1,3,1,1,R,56,0,0,1829.2,68
71,155E,155,E,1,1,1,2,F,60,0,0,293.21,10.9
71,155E,155,E,1,2,1,2,R,60,0,0,293.21,10.9
71,155E,155,E,1,3,1,2,N,31,0,N,293.21,10.9
71,156C,156,C,1,1,1,3,F,2,4,R,60.525,2.25
71,157D,157,D,1,1,1,22,F,2,3,R,94.688,3.52
71,157D,157,D,1,2,1,22,9,2,3,R,94.688,3.52
71,158D,158,D,1,1,1,5,L,2,1,F,94.688,3.52
71,159G,159,G,1,1,1,11,F,76,0,0,1129.8,42
71,160D,160,D,1,1,1,1,F,2,5,R,94.688,3.52
71,160D,160,D,1,2,2,5,L,63,0,0,94.688,3.52
71,160D,160,D,1,3,2,5,F,63,0,0,94.688,3.52
71,161C,161,C,1,1,1,4,F,2,1,F,60.525,2.25
71,162D,162,D,1,1,1,1,F,44,0,0,94.688,3.52
71,163E,163,E,1,1,1,13,N,31,0,N,293.21,10.9
71,165C,165,C,1,1,1,1,R,41,0,0,60.525,2.25
71,165C,165,C,1,2,1,1,N,31,0,N,60.525,2.25
71,166G,166,G,1,1,1,15,F,56,0,0,1129.8,42
71,166G,166,G,1,2,1,15,N,33,0,N,1129.8,42
71,166G,166,G,1,3,1,15,B,56,0,0,1129.8,42
71,167F,167,F,1,1,1,1,F,42,0,0,379.29,14.1
71,168H,168,H,1,1,1,1,F,2,20,R,1829.2,68
71,169E,169,E,1,1,1,3,F,57,0,0,293.21,10.9
71,170G,170,G,1,1,1,3,F,2,13,B,1129.8,42
71,171D,171,D,1,1,1,1,F,60,0,0,94.688,3.52
71,171D,171,D,1,2,1,1,F,60,0,0,94.688,3.52
71,171D,171,D,1,3,1,1,N,31,0,N,94.688,3.52
71,172F,172,F,1,1,1,1,F,68,0,0,379.29,14.1
71,172F,172,F,1,2,1,1,F,51,0,0,379.29,14.1
71,173C,173,C,1,1,1,1,F,54,0,0,60.525,2.25
71,173C,173,C,1,2,1,1,B,54,0,0,60.525,2.25
71,174C,174,C,1,1,1,2,F,2,15,F,75.65625,2.8125
71,175D,175,D,1,1,1,5,R,42,0,0,118.36,4.4
71,175D,175,D,1,2,1,5,F,42,0,0,118.36,4.4
71,175D,175,D,1,3,1,5,R,42,0,0,118.36,4.4
71,175D,175,D,1,4,1,5,R,41,0,0,118.36,4.4
71,175D,175,D,1,5,1,5,R,41,0,0,118.36,4.4
71,175D,175,D,1,6,1,5,R,42,0,0,118.36,4.4
71,175D,175,D,1,7,1,5,R,41,0,0,118.36,4.4
71,175D,175,D,1,8,1,5,R,41,0,0,118.36,4.4
71,175D,175,D,1,9,1,5,F,41,0,0,118.36,4.4
71,176G,176,G,1,1,1,1,L,2,2,F,1412.25,52.5
71,176G,176,G,1,2,1,1,L,2,2,R,1412.25,52.5
71,177H,177,H,1,1,1,4,F,2,5,L,2286.5,85
71,178F,178,F,1,1,1,14,R,2,15,L,379.29,14.1
71,178F,178,F,1,2,2,15,R,3,15,L,379.29,14.1
71,178F,178,F,1,3,1,14,R,2,15,L,379.29,14.1
71,179C,179,C,1,1,1,1,R,42,0,0,60.525,2.25
72,1C,1,C,1,1,1,24,F,2,14,B,37.6585,20.5
72,1C,1,C,1,2,2,14,F,3,1,B,37.6585,20.5
72,2D,2,D,1,1,1,5,F,51,0,0,57.8655,31.5
72,3E,3,E,1,1,1,1,F,51,0,0,154.308,84
72,4C,4,C,1,1,1,1,F,54,0,0,37.6585,20.5
72,5D,5,D,1,1,1,3,F,2,4,L,57.8655,31.5
72,6F,6,F,1,1,1,5,F,2,5,R,192.885,105
72,6F,6,F,1,2,1,5,L,62,0,0,192.885,105
72,7H,7,H,1,1,1,3,F,68,0,0,826.65,450
72,8C,8,C,1,1,1,2,F,2,2,R,37.6585,20.5
72,8C,8,C,1,2,2,2,L,72,0,0,37.6585,20.5
72,9C,9,C,1,1,1,3,F,2,1,F,37.6585,20.5
72,9C,9,C,1,2,2,1,F,71,0,0,37.6585,20.5
72,10F,10,F,1,1,1,1,F,2,5,B,192.885,105
72,11D,11,D,1,1,1,2,F,3,3,R,57.8655,31.5
72,11D,11,D,1,2,2,5,F,3,3,R,57.8655,31.5
72,11D,11,D,1,3,3,3,F,51,0,0,57.8655,31.5
72,12C,12,C,1,1,1,2,F,2,2,B,37.6585,20.5
72,14G,14,G,1,1,1,19,F,2,1,L,560.285,305
72,15C,15,C,1,1,1,3,F,2,3,L,37.6585,20.5
72,15C,15,C,1,2,1,3,F,54,0,0,37.6585,20.5
72,15C,15,C,1,3,2,3,L,56,0,0,37.6585,20.5
72,16D,16,D,1,1,1,5,F,2,5,B,57.8655,31.5
72,16D,16,D,1,2,2,5,F,3,4,B,57.8655,31.5
72,17F,17,F,1,1,1,4,F,2,1,R,192.885,105
72,17F,17,F,1,2,2,1,R,3,21,F,192.885,105
72,17F,17,F,1,3,2,1,R,51,0,0,192.885,105
72,18D,18,D,1,1,1,4,F,2,5,L,57.8655,31.5
72,19H,19,H,1,1,1,3,L,2,5,R,826.65,450
72,19H,19,H,1,2,1,3,L,71,0,0,826.65,450
72,20E,20,E,1,1,1,5,F,2,2,B,154.308,84
72,20E,20,E,1,2,2,2,F,62,0,0,154.308,84
72,21D,21,D,1,1,1,5,F,51,0,0,57.8655,31.5
72,22F,22,F,1,1,1,5,F,2,2,F,192.885,105
72,23F,23,F,1,1,1,3,F,71,0,0,192.885,105
72,24C,24,C,1,1,1,3,F,2,2,L,37.6585,20.5
72,24C,24,C,1,2,2,2,N,31,0,N,37.6585,20.5
72,25G,25,G,1,1,1,2,F,56,0,0,560.285,305
72,26D,26,D,1,1,1,3,F,2,3,L,57.8655,31.5
72,27E,27,E,1,1,1,1,F,71,0,0,154.308,84
72,28C,28,C,1,1,1,2,B,2,4,F,37.6585,20.5
72,29H,29,H,1,1,1,2,R,71,0,0,826.65,450
72,30F,30,F,1,1,1,2,F,2,5,L,192.885,105
72,30F,30,F,1,2,1,2,F,71,0,0,192.885,105
72,30F,30,F,1,3,1,2,F,71,0,0,192.885,105
72,31B,31,B,1,1,1,15,U,56,0,0,9.64425,5.25
72,31B,31,B,1,2,1,15,F,64,0,0,9.64425,5.25
72,32D,32,D,1,1,1,5,F,52,0,0,57.8655,31.5
72,32D,32,D,1,2,1,5,R,52,0,0,57.8655,31.5
72,32D,32,D,1,3,1,5,B,52,0,0,57.8655,31.5
72,33D,33,D,1,1,1,3,F,51,0,0,39.20158,21.34
72,34F,34,F,1,1,1,5,F,2,20,R,129.6922,70.6
72,35H,35,H,1,1,1,1,F,88,0,0,540.078,294
72,35H,35,H,1,2,1,1,U,63,0,0,540.078,294
72,36B,36,B,1,1,1,5,F,51,0,0,7.47659,4.07
72,37C,37,C,1,1,1,1,F,2,5,R,31.5964,17.2
72,38C,38,C,1,1,1,2,F,2,4,B,31.5964,17.2
72,38C,38,C,1,2,1,2,F,3,13,F,31.5964,17.2
72,39E,39,E,1,1,1,3,F,2,3,L,127.901125,69.625
72,40F,40,F,1,1,1,3,F,2,1,B,162.11525,88.25
72,41D,41,D,1,1,1,5,R,54,0,0,39.20158,21.34
72,41D,41,D,1,2,1,5,L,54,0,0,39.20158,21.34
72,41D,41,D,1,3,1,5,F,54,0,0,39.20158,21.34
72,42D,42,D,1,1,1,28,L,2,5,F,39.20158,21.34
72,43H,43,H,1,1,1,1,L,2,3,F,540.078,294
72,44C,44,C,1,1,1,1,F,2,4,R,25.27712,13.76
72,45D,45,D,1,1,1,3,F,71,0,0,39.20158,21.34
72,45D,45,D,1,2,1,3,N,31,0,N,39.20158,21.34
72,46E,46,E,1,1,1,2,F,52,0,0,102.3209,55.7
72,47F,47,F,1,1,1,4,F,2,13,B,129.6922,70.6
72,48G,48,G,1,1,1,4,R,2,2,F,367.4,200
72,48G,48,G,1,2,1,4,F,51,0,0,367.4,200
72,49C,49,C,1,1,1,4,F,2,3,F,25.27712,13.76
72,50D,50,D,1,1,1,1,F,56,0,0,39.20158,21.34
72,51F,51,F,1,1,1,1,F,2,4,L,129.6922,70.6
72,52C,52,C,1,1,1,1,N,31,0,N,25.27712,13.76
72,52C,52,C,1,2,1,1,F,63,0,0,25.27712,13.76
72,53F,53,F,1,1,1,5,F,2,5,B,129.6922,70.6
72,54D,54,D,1,1,1,1,F,2,3,L,39.20158,21.34
72,54D,54,D,1,2,1,1,R,2,3,L,39.20158,21.34
72,56D,56,D,1,1,1,2,F,2,3,F,39.20158,21.34
72,57H,57,H,1,1,1,4,L,2,1,L,540.078,294
72,58C,58,C,1,1,1,1,F,59,0,0,25.27712,13.76
72,58C,58,C,1,2,1,1,L,59,0,0,25.27712,13.76
72,59D,59,D,1,1,1,3,F,2,5,R,39.20158,21.34
72,60F,60,F,1,1,1,5,F,2,3,B,129.6922,70.6
72,60F,60,F,1,2,2,3,F,3,1,B,129.6922,70.6
72,61A,61,A,1,1,1,1,F,52,0,0,6.26417,3.41
72,62D,62,D,1,1,1,3,F,2,5,B,39.20158,21.34
72,63F,63,F,1,1,1,3,F,2,3,R,129.6922,70.6
72,64D,64,D,1,1,1,4,F,2,3,R,39.20158,21.34
72,64D,64,D,1,2,2,3,F,3,24,R,39.20158,21.34
72,65B,65,B,1,1,1,4,U,68,0,0,6.26417,3.41
72,65B,65,B,1,2,1,4,F,56,0,0,6.26417,3.41
72,65B,65,B,1,3,1,4,N,31,0,N,6.26417,3.41
72,66C,66,C,1,1,1,1,F,2,1,R,25.27712,13.76
72,66C,66,C,1,2,2,1,L,54,0,0,25.27712,13.76
72,66C,66,C,1,3,1,1,F,3,4,R,25.27712,13.76
72,66C,66,C,1,4,1,1,L,3,4,R,25.27712,13.76
72,67G,67,G,1,1,1,1,L,2,U,R,367.4,200
72,68H,68,H,1,1,1,5,F,64,0,0,540.078,294
72,69E,69,E,1,1,1,3,F,54,0,0,102.3209,55.7
72,70F,70,F,1,1,1,14,F,2,4,R,129.6922,70.6
72,71D,71,D,1,1,1,2,F,64,0,0,39.20158,21.34
