ACCSEQ,CASEID,CASENO,CLASS2,CLASS1,GADEV1,GADEV2,OBJCONT,RATWGT,PSU,STRATIF,VEHNUM,VERSION
2,151K,151,0,30,F,0,60,105.4593999,45,K,1,9
1,152K,152,1,2,F,L,2,51.548382845,45,K,1,9
1,153D,153,3,2,B,F,2,122.25722908,45,D,1,9
2,153D,153,2,2,F,B,4,122.25722908,45,D,3,9
3,153D,153,2,3,9,L,4,122.25722908,45,D,2,9
1,154E,154,31,2,F,B,2,460.16364766,45,E,1,9
1,155G,155,4,14,B,F,4,2283.3187035,45,G,3,9
2,155G,155,14,1,B,F,3,2283.3187035,45,G,2,9
3,155G,155,1,14,B,F,2,2283.3187035,45,G,1,9
1,156B,156,0,1,F,0,42,51.26644956,45,B,1,9
1,157C,157,1,3,R,F,2,132.03666451,45,C,1,9
1,158C,158,2,1,F,B,2,132.03666451,45,C,1,9
2,158C,158,2,2,F,B,3,132.03666451,45,C,2,9
1,159E,159,31,1,F,F,2,2838.9757245,45,E,1,9
1,160A,160,0,20,F,0,56,52.298482744,45,A,1,9
2,160A,160,0,20,F,0,43,52.298482744,45,A,1,9
3,160A,160,0,20,R,0,42,52.298482744,45,A,1,9
4,160A,160,0,20,R,0,43,52.298482744,45,A,1,9
1,161C,161,2,1,F,F,2,153.8916344,45,C,1,9
1,162K,162,2,1,F,L,2,72.89800474,45,K,1,9
1,163K,163,0,31,F,0,70,72.89800474,45,K,1,9
1,164C,164,31,2,R,F,2,64.930117989,45,C,1,9
1,165C,165,3,1,F,L,2,64.930117989,45,C,1,9
1,166C,166,0,1,F,0,54,64.930117989,45,C,1,9
2,166C,166,0,1,B,0,54,64.930117989,45,C,1,9
1,167E,167,2,1,L,F,2,1396.0897107,45,E,1,9
1,168B,168,3,1,F,F,2,82.923482164,45,B,1,9
1,169H,169,14,30,F,B,2,11454.06,45,H,1,9
1,170J,170,4,1,F,F,2,97.319078336,45,J,1,9
1,171K,171,0,2,F,0,50,111.172679,45,K,1,9
2,171K,171,0,2,F,0,52,111.172679,45,K,1,9
1,172A,172,68,1,F,B,2,49.309117496,45,A,1,9
1,173A,173,2,14,F,L,2,49.309117496,45,A,1,9
1,174J,174,14,3,F,L,3,60.166354458,45,J,1,9
2,174J,174,3,3,F,F,2,60.166354458,45,J,1,9
1,175C,175,2,30,F,L,2,144.18839051,45,C,1,9
1,176H,176,1,2,F,R,2,11454.06,45,H,1,9
1,177C,177,0,30,R,0,42,63.479165632,45,C,1,9
2,177C,177,0,30,F,0,60,63.479165632,45,C,1,9
3,177C,177,0,30,R,0,60,63.479165632,45,C,1,9
1,178K,178,0,30,R,0,42,51.548382845,45,K,1,9
1,179E,179,3,3,F,F,2,730.54228809,45,E,1,9
1,180F,180,1,31,F,L,2,1680.7971336,45,F,1,9
1,181H,181,2,3,F,B,2,3614.8161832,45,H,1,9
1,182B,182,0,30,T,N,31,51.26644956,45,B,1,9
1,183B,183,30,4,L,F,2,51.26644956,45,B,1,9
2,183B,183,30,4,L,F,2,51.26644956,45,B,1,9
1,184B,184,0,3,F,0,50,51.26644956,45,B,1,9
2,184B,184,0,3,F,0,57,51.26644956,45,B,1,9
3,184B,184,0,3,L,0,57,51.26644956,45,B,1,9
1,185C,185,2,30,F,B,2,85.243450991,45,C,1,9
2,185C,185,68,2,F,B,3,85.243450991,45,C,2,9
1,186F,186,3,2,F,B,2,4216.9465452,45,F,1,9
2,186F,186,60,3,F,F,3,4216.9465452,45,F,2,9
3,186F,186,0,60,L,0,71,4216.9465452,45,F,3,9
1,187E,187,0,2,F,0,60,2909.1701793,45,E,1,9
1,188K,188,31,3,L,F,2,64.09182267,45,K,1,9
1,189K,189,3,1,F,F,2,64.09182267,45,K,1,9
1,190A,190,1,21,R,F,2,78.722006083,45,A,1,9
2,190A,190,0,21,R,0,50,78.722006083,45,A,1,9
3,190A,190,0,21,T,N,31,78.722006083,45,A,1,9
4,190A,190,0,21,T,0,68,78.722006083,45,A,1,9
5,190A,190,0,1,F,0,44,78.722006083,45,A,2,9
1,191B,191,68,3,L,F,2,81.846886723,45,B,1,9
1,192B,192,0,1,F,0,52,81.846886723,45,B,1,9
2,192B,192,0,1,T,0,52,81.846886723,45,B,1,9
1,193F,193,1,1,L,F,2,11459.327931,45,F,1,9
2,193F,193,0,1,L,0,56,11459.327931,45,F,2,9
3,193F,193,0,1,L,0,56,11459.327931,45,F,2,9
1,194K,194,21,1,F,F,2,109.72932428,45,K,1,9
1,215A,215,60,21,L,F,2,136.09316429,45,A,1,9
1,216C,216,3,14,R,F,2,400.46285062,45,C,1,9
2,216C,216,0,14,T,N,31,400.46285062,45,C,1,9
1,217J,217,16,2,9,L,2,166.05913831,45,J,1,9
2,217J,217,0,16,T,N,31,166.05913831,45,J,2,9
1,218K,218,1,1,R,F,2,189.69804887,45,K,1,9
2,218K,218,1,1,R,L,2,189.69804887,45,K,1,9
3,218K,218,2,1,F,L,3,189.69804887,45,K,1,9
1,219J,219,31,2,L,F,2,60.166354458,45,J,1,9
1,220K,220,0,2,L,0,42,51.548382845,45,K,1,9
1,221K,221,1,3,F,F,2,51.548382845,45,K,1,9
2,221K,221,0,3,9,0,57,51.548382845,45,K,1,9
1,222D,222,0,30,F,0,41,162.31891996,45,D,1,9
2,222D,222,0,30,F,0,68,162.31891996,45,D,1,9
3,222D,222,0,30,F,0,42,162.31891996,45,D,1,9
4,222D,222,0,30,T,0,41,162.31891996,45,D,1,9
1,223F,223,0,3,F,0,52,1405.6488484,45,F,1,9
1,224G,224,31,30,F,B,2,3031.5248324,45,G,1,9
1,225C,225,0,14,F,0,54,211.83904416,45,C,1,9
2,225C,225,0,14,B,0,54,211.83904416,45,C,1,9
1,226J,226,1,2,F,R,2,87.842877509,45,J,1,9
1,227J,227,0,1,F,0,50,87.842877509,45,J,1,9
2,227J,227,0,1,F,0,63,87.842877509,45,J,1,9
3,227J,227,0,1,F,0,42,87.842877509,45,J,1,9
4,227J,227,0,1,F,0,42,87.842877509,45,J,1,9
1,228K,228,1,5,F,F,2,100.3475186,45,K,1,9
1,229A,229,0,2,9,0,50,49.309117496,45,A,1,9
2,229A,229,0,2,9,N,31,49.309117496,45,A,1,9
3,229A,229,0,2,B,0,57,49.309117496,45,A,1,9
4,229A,229,0,2,B,0,59,49.309117496,45,A,1,9
1,230B,230,3,68,F,L,3,51.26644956,45,B,1,9
2,230B,230,3,30,R,F,3,51.26644956,45,B,2,9
1,231K,231,0,3,F,0,52,51.548382845,45,K,1,9
1,232F,232,0,1,F,0,44,1034.7968118,45,F,1,9
2,232F,232,0,1,U,0,68,1034.7968118,45,F,1,9
1,233G,233,21,1,F,B,2,2231.7182809,45,G,1,9
1,234H,234,3,2,B,F,2,2225.4918138,45,H,1,9
1,235B,235,4,3,R,F,2,51.26644956,45,B,1,9
2,235B,235,4,3,R,L,2,51.26644956,45,B,1,9
3,235B,235,68,4,B,F,3,51.26644956,45,B,2,9
4,235B,235,68,3,B,F,3,51.26644956,45,B,1,9
5,235B,235,0,4,L,0,52,51.26644956,45,B,2,9
6,235B,235,0,3,R,0,79,51.26644956,45,B,1,9
1,236B,236,2,2,B,F,2,51.26644956,45,B,1,9
2,236B,236,0,2,F,0,57,51.26644956,45,B,2,9
3,236B,236,0,2,F,0,60,51.26644956,45,B,2,9
4,236B,236,0,2,F,0,57,51.26644956,45,B,2,9
1,237J,237,0,30,F,0,44,60.166354458,45,J,1,9
2,237J,237,0,30,F,0,42,60.166354458,45,J,1,9
1,238E,238,1,2,F,B,2,605.75214636,45,E,1,9
1,239F,239,1,3,R,F,2,1393.6858795,45,F,1,9
2,239F,239,20,3,L,F,3,1393.6858795,45,F,1,9
1,240G,240,0,2,9,0,63,3005.7246211,45,G,1,9
1,241G,241,0,30,F,0,57,11454.06,45,G,1,9
2,241G,241,0,30,F,0,61,11454.06,45,G,1,9
1,242K,242,4,4,R,F,2,87.460422893,45,K,1,9
2,242K,242,4,4,R,L,2,87.460422893,45,K,1,9
3,242K,242,0,4,F,0,42,87.460422893,45,K,1,9
4,242K,242,0,4,F,0,42,87.460422893,45,K,2,9
1,243F,243,31,2,F,L,2,8595.393171,45,F,1,9
1,244J,244,1,2,L,F,2,72.049209464,45,J,1,9
2,244J,244,0,1,F,0,50,72.049209464,45,J,2,9
1,"  1D",1,2,30,L,F,2,262.75248136,48,D,1,9
1,"  2F",2,2,3,F,L,2,1761.1556578,48,F,1,9
2,"  2F",2,1,2,R,L,3,1761.1556578,48,F,2,9
1,"  3H",3,1,2,F,B,2,4524.538723,48,H,1,9
2,"  3H",3,1,1,F,B,3,4524.538723,48,H,2,9
3,"  3H",3,14,1,F,B,4,4524.538723,48,H,3,9
1,"  4C",4,2,30,F,R,2,579.31637213,48,C,1,9
1,"  5D",5,0,1,R,0,64,1313.7624068,48,D,2,9
2,"  5D",5,1,1,L,F,2,1313.7624068,48,D,1,9
1,"  6D",6,31,20,F,B,2,1313.7624068,48,D,1,9
2,"  6D",6,68,20,L,F,3,1313.7624068,48,D,1,9
3,"  6D",6,0,20,T,N,31,1313.7624068,48,D,1,9
1,"  7D",7,0,1,F,0,60,1313.7624068,48,D,1,9
2,"  7D",7,0,1,T,N,31,1313.7624068,48,D,1,9
1,"  8J",8,0,20,F,0,42,267.50438255,48,J,1,9
2,"  8J",8,0,20,L,0,41,267.50438255,48,J,1,9
3,"  8J",8,0,20,L,0,57,267.50438255,48,J,1,9
4,"  8J",8,0,20,L,0,41,267.50438255,48,J,1,9
5,"  8J",8,0,20,L,0,42,267.50438255,48,J,1,9
6,"  8J",8,0,20,T,N,31,267.50438255,48,J,1,9
1,"  9K",9,0,30,F,0,42,269.23834912,48,K,1,9
2,"  9K",9,0,30,L,N,31,269.23834912,48,K,1,9
1," 10K",10,0,31,F,0,43,269.23834912,48,K,1,9
2," 10K",10,0,31,L,0,42,269.23834912,48,K,1,9
3," 10K",10,0,31,F,0,42,269.23834912,48,K,1,9
1," 11K",11,0,5,L,0,64,269.23834912,48,K,1,9
2," 11K",11,0,5,R,0,64,269.23834912,48,K,1,9
3," 11K",11,0,5,F,0,64,269.23834912,48,K,1,9
1," 12D",12,20,1,F,L,2,853.9455644,48,D,1,9
1," 13H",13,2,2,F,R,2,11294.66,48,H,1,9
2," 13H",13,3,2,L,F,3,11294.66,48,H,1,9
3," 13H",13,0,2,R,0,52,11294.66,48,H,2,9
1," 14K",14,0,5,F,0,64,269.23834912,48,K,1,9
2," 14K",14,0,5,F,0,64,269.23834912,48,K,1,9
3," 14K",14,0,5,F,0,64,269.23834912,48,K,1,9
1," 15C",15,4,3,F,F,2,360.10305691,48,C,1,9
1," 16D",16,0,1,F,0,60,816.63471206,48,D,1,9
1," 17D",17,31,30,R,F,2,816.63471206,48,D,1,9
2," 17D",17,31,30,R,L,2,816.63471206,48,D,1,9
3," 17D",17,0,30,L,0,50,816.63471206,48,D,1,9
1," 18D",18,3,31,F,L,2,816.63471206,48,D,1,9
1," 19H",19,0,2,L,0,68,11294.66,48,H,1,9
2," 19H",19,0,2,L,0,68,11294.66,48,H,1,9
3," 19H",19,0,2,L,0,42,11294.66,48,H,1,9
4," 19H",19,0,2,F,0,42,11294.66,48,H,1,9
1," 20J",20,30,30,F,F,2,267.50438255,48,J,1,9
2," 20J",20,0,30,R,N,31,267.50438255,48,J,2,9
1," 21K",21,2,3,R,F,2,269.23834912,48,K,1,9
2," 21K",21,2,3,R,L,2,269.23834912,48,K,1,9
1," 22D",22,3,30,F,R,2,722.56932373,48,D,1,9
1," 23D",23,20,31,F,B,2,722.56932373,48,D,1,9
2," 23D",23,2,31,R,B,3,722.56932373,48,D,1,9
3," 23D",23,1,20,F,F,4,722.56932373,48,D,2,9
4," 23D",23,0,20,F,0,68,722.56932373,48,D,2,9
5," 23D",23,0,20,F,0,68,722.56932373,48,D,2,9
1," 24A",24,0,3,L,0,42,267.29801568,48,A,1,9
2," 24A",24,0,3,L,0,42,267.29801568,48,A,1,9
3," 24A",24,0,3,F,0,42,267.29801568,48,A,1,9
4," 24A",24,0,3,R,0,42,267.29801568,48,A,1,9
1," 25B",25,31,4,F,F,2,319.72634493,48,B,1,9
2," 25B",25,0,31,N,N,34,319.72634493,48,B,2,9
3," 25B",25,0,4,R,0,51,319.72634493,48,B,1,9
4," 25B",25,0,4,R,0,51,319.72634493,48,B,1,9
1," 26J",26,0,30,F,0,60,267.50438255,48,J,1,9
1," 27H",27,0,2,F,0,60,11294.66,48,H,1,9
2," 27H",27,0,2,F,0,41,11294.66,48,H,1,9
1," 28K",28,2,30,L,F,2,274.02480866,48,K,1,9
1," 29K",29,0,30,F,0,57,274.02480866,48,K,1,9
2," 29K",29,0,30,F,0,50,274.02480866,48,K,1,9
3," 29K",29,0,30,F,0,43,274.02480866,48,K,1,9
4," 29K",29,0,30,F,0,68,274.02480866,48,K,1,9
1," 30J",30,0,31,F,0,41,267.50438255,48,J,1,9
2," 30J",30,0,31,F,0,42,267.50438255,48,J,1,9
3," 30J",30,0,31,F,0,41,267.50438255,48,J,1,9
4," 30J",30,0,31,R,0,41,267.50438255,48,J,1,9
5," 30J",30,0,31,F,0,42,267.50438255,48,J,1,9
1," 31J",31,0,14,L,0,42,267.50438255,48,J,1,9
2," 31J",31,0,14,L,0,42,267.50438255,48,J,1,9
3," 31J",31,0,14,L,N,31,267.50438255,48,J,1,9
4," 31J",31,0,14,T,0,42,267.50438255,48,J,1,9
1," 32C",32,0,1,F,0,41,1095.4872597,48,C,1,9
2," 32C",32,0,1,L,0,42,1095.4872597,48,C,1,9
3," 32C",32,0,1,F,0,41,1095.4872597,48,C,1,9
4," 32C",32,0,1,R,0,41,1095.4872597,48,C,1,9
5," 32C",32,0,1,F,0,42,1095.4872597,48,C,1,9
1," 33D",33,0,3,F,0,42,2484.3247112,48,D,1,9
1," 34K",34,0,4,F,0,43,424.27476515,48,K,1,9
2," 34K",34,0,4,L,0,42,424.27476515,48,K,1,9
3," 34K",34,0,4,L,0,42,424.27476515,48,K,1,9
4," 34K",34,0,4,F,0,42,424.27476515,48,K,1,9
1," 35K",35,0,1,F,0,41,424.27476515,48,K,1,9
2," 35K",35,0,1,F,0,42,424.27476515,48,K,1,9
3," 35K",35,0,1,F,0,42,424.27476515,48,K,1,9
4," 35K",35,0,1,R,0,41,424.27476515,48,K,1,9
1," 36J",36,30,14,F,L,2,267.50438255,48,J,1,9
2," 36J",36,0,30,T,N,31,267.50438255,48,J,2,9
3," 36J",36,0,30,F,0,52,267.50438255,48,J,2,9
4," 36J",36,0,30,F,0,50,267.50438255,48,J,2,9
1," 37K",37,0,31,F,0,41,269.23834912,48,K,1,9
2," 37K",37,0,31,F,0,68,269.23834912,48,K,1,9
3," 37K",37,0,31,T,N,31,269.23834912,48,K,1,9
4," 37K",37,0,31,T,0,41,269.23834912,48,K,1,9
1," 38D",38,1,30,F,L,2,439.32214883,48,D,1,9
1," 39D",39,0,2,F,0,43,439.32214883,48,D,1,9
2," 39D",39,0,2,F,0,42,439.32214883,48,D,1,9
3," 39D",39,0,2,T,N,31,439.32214883,48,D,1,9
1," 41D",41,2,90,L,F,2,439.32214883,48,D,1,9
1," 42H",42,5,2,F,B,2,11125.042272,48,H,1,9
1," 43J",43,68,3,F,B,2,267.50438255,48,J,1,9
1," 44K",44,45,2,F,L,2,269.23834912,48,K,1,9
1," 45K",45,0,2,F,0,43,269.23834912,48,K,1,9
2," 45K",45,0,2,F,0,41,269.23834912,48,K,1,9
3," 45K",45,0,2,F,0,41,269.23834912,48,K,1,9
4," 45K",45,0,2,F,0,42,269.23834912,48,K,1,9
5," 45K",45,0,2,F,0,60,269.23834912,48,K,1,9
1," 46D",46,0,1,F,0,44,928.39210079,48,D,1,9
2," 46D",46,0,1,L,0,44,928.39210079,48,D,1,9
3," 46D",46,0,1,R,0,44,928.39210079,48,D,1,9
4," 46D",46,0,1,R,0,44,928.39210079,48,D,1,9
1," 47D",47,2,5,F,F,2,928.39210079,48,D,1,9
2," 47D",47,2,5,R,L,2,928.39210079,48,D,1,9
1," 48H",48,0,31,F,0,56,11294.66,48,H,1,9
2," 48H",48,0,31,F,0,56,11294.66,48,H,1,9
1," 49K",49,0,1,F,0,43,269.23834912,48,K,1,9
2," 49K",49,0,1,L,0,42,269.23834912,48,K,1,9
3," 49K",49,0,1,F,0,42,269.23834912,48,K,1,9
1," 50K",50,1,14,L,F,2,269.23834912,48,K,1,9
2," 50K",50,0,14,L,0,63,269.23834912,48,K,1,9
3," 50K",50,0,14,L,N,31,269.23834912,48,K,1,9
1," 51K",51,3,4,F,F,2,269.23834912,48,K,1,9
1," 52K",52,3,31,F,F,2,269.23834912,48,K,1,9
1," 53C",53,1,1,R,F,2,396.25239853,48,C,1,9
2," 53C",53,0,1,L,0,63,396.25239853,48,C,1,9
3," 53C",53,0,1,L,0,88,396.25239853,48,C,1,9
1," 54D",54,14,2,F,F,2,898.61348624,48,D,1,9
1," 55G",55,2,14,F,R,2,9595.8138785,48,G,1,9
1," 56J",56,1,2,L,F,2,267.50438255,48,J,1,9
1," 57E",57,0,14,F,0,45,10338.894793,48,E,1,9
1," 58K",58,30,30,L,F,2,361.37769526,48,K,1,9
2," 58K",58,0,30,T,N,31,361.37769526,48,K,1,9
1," 59K",59,14,2,R,F,2,361.37769526,48,K,1,9
2," 59K",59,0,14,T,N,31,361.37769526,48,K,2,9
3," 59K",59,0,14,T,0,45,361.37769526,48,K,2,9
4," 59K",59,0,14,T,0,45,361.37769526,48,K,2,9
5," 59K",59,0,14,T,0,45,361.37769526,48,K,2,9
1," 60J",60,3,3,F,F,2,267.50438255,48,J,1,9
1," 61J",61,31,20,R,F,2,267.50438255,48,J,1,9
2," 61J",61,0,20,T,N,31,267.50438255,48,J,1,9
1," 62J",62,0,3,F,0,60,267.50438255,48,J,1,9
2," 62J",62,0,3,F,0,42,267.50438255,48,J,1,9
3," 62J",62,0,3,T,N,31,267.50438255,48,J,1,9
4," 62J",62,0,3,L,0,88,267.50438255,48,J,1,9
5," 62J",62,0,3,L,0,41,267.50438255,48,J,1,9
6," 62J",62,0,3,L,0,60,267.50438255,48,J,1,9
7," 62J",62,0,3,R,0,57,267.50438255,48,J,1,9
1," 63K",63,0,14,T,N,31,269.23834912,48,K,1,9
1," 64C",64,4,2,F,F,2,539.15043699,48,C,1,9
1," 65D",65,0,1,F,0,41,1222.6748799,48,D,1,9
2," 65D",65,0,1,F,0,42,1222.6748799,48,D,1,9
1," 66G",66,1,1,B,F,2,13056.292568,48,G,1,9
1," 67J",67,2,20,L,F,2,267.50438255,48,J,1,9
2," 67J",67,0,20,R,N,31,267.50438255,48,J,1,9
1," 68D",68,1,4,F,R,2,1751.683209,48,D,1,9
2," 68D",68,0,1,L,0,63,1751.683209,48,D,2,9
3," 68D",68,0,1,L,0,57,1751.683209,48,D,2,9
1," 69K",69,3,3,F,L,2,299.15372124,48,K,1,9
2," 69K",69,3,3,R,L,2,299.15372124,48,K,1,9
1," 70K",70,30,3,F,F,2,299.15372124,48,K,1,9
1," 71J",71,0,1,L,0,42,267.50438255,48,J,1,9
2," 71J",71,0,1,L,0,41,267.50438255,48,J,1,9
3," 71J",71,0,1,9,0,41,267.50438255,48,J,1,9
4," 71J",71,0,1,9,0,41,267.50438255,48,J,1,9
5," 71J",71,0,1,9,0,41,267.50438255,48,J,1,9
6," 71J",71,0,1,9,0,41,267.50438255,48,J,1,9
7," 71J",71,0,1,9,0,41,267.50438255,48,J,1,9
8," 71J",71,0,1,T,N,31,267.50438255,48,J,1,9
9," 71J",71,0,1,9,0,43,267.50438255,48,J,1,9
10," 71J",71,0,1,L,0,42,267.50438255,48,J,1,9
11," 71J",71,0,1,L,0,41,267.50438255,48,J,1,9
12," 71J",71,0,1,L,0,42,267.50438255,48,J,1,9
1," 72K",72,0,14,F,0,60,269.23834912,48,K,1,9
1," 73C",73,0,30,F,0,60,543.97807343,48,C,1,9
2," 73C",73,0,30,T,N,31,543.97807343,48,C,1,9
1," 74C",74,30,50,R,F,2,543.97807343,48,C,1,9
1," 75C",75,3,3,F,R,3,543.97807343,48,C,1,9
2," 75C",75,2,3,L,F,2,543.97807343,48,C,1,9
3," 75C",75,3,2,R,L,3,543.97807343,48,C,2,9
4," 75C",75,31,3,B,F,4,543.97807343,48,C,1,9
1," 76D",76,30,30,F,F,2,1233.6229,48,D,1,9
2," 76D",76,30,30,L,R,2,1233.6229,48,D,1,9
1," 77B",77,30,1,F,L,2,319.72634493,48,B,1,9
2," 77B",77,45,1,F,F,3,319.72634493,48,B,1,9
1," 78B",78,0,31,R,0,42,319.72634493,48,B,1,9
1," 79D",79,1,2,F,F,2,1724.9700401,48,D,1,9
1," 80K",80,0,2,F,0,42,294.59162699,48,K,1,9
2," 80K",80,0,2,F,0,41,294.59162699,48,K,1,9
3," 80K",80,0,2,F,0,42,294.59162699,48,K,1,9
1," 81K",81,14,3,R,F,2,294.59162699,48,K,1,9
1," 82K",82,31,30,F,F,2,294.59162699,48,K,1,9
1," 83J",83,0,14,F,0,60,267.50438255,48,J,1,9
2," 83J",83,0,14,T,N,31,267.50438255,48,J,1,9
1," 84K",84,31,1,F,L,2,269.23834912,48,K,1,9
2," 84K",84,1,1,R,F,3,269.23834912,48,K,1,9
3," 84K",84,1,1,R,L,3,269.23834912,48,K,1,9
1," 85K",85,2,30,B,F,2,269.23834912,48,K,1,9
1," 86D",86,2,14,F,B,2,583.31050861,48,D,1,9
1," 87D",87,2,3,F,F,2,583.31050861,48,D,1,9
2," 87D",87,2,3,R,L,2,583.31050861,48,D,1,9
1," 88H",88,0,30,T,N,31,14771.288184,48,H,1,9
1," 89B",89,3,1,R,F,2,319.72634493,48,B,1,9
1," 90B",90,0,30,F,0,42,319.72634493,48,B,1,9
1," 91K",91,0,3,F,0,70,269.23834912,48,K,1,9
1," 92C",92,2,2,L,F,2,505.16387649,48,C,1,9
2," 92C",92,0,2,R,0,63,505.16387649,48,C,1,9
1," 93D",93,0,1,F,0,63,1145.6008187,48,D,1,9
2," 93D",93,0,1,F,0,60,1145.6008187,48,D,1,9
1," 94H",94,0,3,F,0,51,11294.66,48,H,1,9
1," 95K",95,14,5,F,F,2,269.23834912,48,K,1,9
1," 96K",96,68,2,R,F,2,269.23834912,48,K,1,9
1," 97K",97,30,90,R,F,2,269.23834912,48,K,1,9
1," 98C",98,3,14,F,R,2,516.75020393,48,C,1,9
2," 98C",98,60,14,R,F,3,516.75020393,48,C,1,9
3," 98C",98,0,3,F,0,63,516.75020393,48,C,2,9
1," 99D",99,0,2,F,0,60,1171.8760668,48,D,1,9
1,100F,100,3,5,F,B,2,11551.109167,48,F,1,9
1,101C,101,0,2,F,0,42,1442.8839775,48,C,1,9
1,102J,102,0,2,T,N,31,333.1321244,48,J,1,9
1,103K,103,5,4,F,R,2,558.81915128,48,K,1,9
2,103K,103,0,5,R,0,50,558.81915128,48,K,2,9
1,104B,104,2,2,F,L,2,319.72634493,48,B,1,9
2,104B,104,0,2,R,0,63,319.72634493,48,B,1,9
3,104B,104,0,2,R,N,31,319.72634493,48,B,2,9
1,105K,105,31,3,F,F,2,269.23834912,48,K,1,9
2,105K,105,0,3,U,0,56,269.23834912,48,K,1,9
3,105K,105,0,3,F,0,41,269.23834912,48,K,1,9
4,105K,105,0,3,F,0,60,269.23834912,48,K,1,9
1,106D,106,0,3,T,N,31,1376.8230023,48,D,1,9
1,107H,107,2,2,R,F,2,11294.66,48,H,1,9
2,107H,107,2,2,R,L,2,11294.66,48,H,1,9
3,107H,107,0,2,9,0,50,11294.66,48,H,1,9
1,108D,108,2,1,F,B,2,488.71961532,48,D,1,9
1,109D,109,3,39,F,F,2,488.71961532,48,D,1,9
2,109D,109,31,3,F,F,3,488.71961532,48,D,2,9
1,110D,110,2,20,F,L,2,488.71961532,48,D,1,9
2,110D,110,0,2,F,0,70,488.71961532,48,D,2,9
3,110D,110,0,2,F,0,70,488.71961532,48,D,2,9
1,111G,111,0,1,T,N,31,5218.775969,48,G,1,9
2,111G,111,0,1,L,0,60,5218.775969,48,G,1,9
1,112C,112,1,30,R,F,2,2060.6283356,48,C,1,9
2,112C,112,0,30,L,N,31,2060.6283356,48,C,1,9
1,113D,113,0,2,F,0,44,4673.0528809,48,D,1,9
2,113D,113,0,2,T,0,41,4673.0528809,48,D,1,9
3,113D,113,0,2,T,N,31,4673.0528809,48,D,1,9
4,113D,113,0,2,F,0,42,4673.0528809,48,D,1,9
1,114J,114,0,1,R,0,42,475.75654436,48,J,1,9
2,114J,114,0,1,F,0,41,475.75654436,48,J,1,9
3,114J,114,0,1,L,0,88,475.75654436,48,J,1,9
1,115K,115,0,2,F,0,44,798.06733985,48,K,1,9
2,115K,115,0,2,T,N,31,798.06733985,48,K,1,9
3,115K,115,0,2,T,0,64,798.06733985,48,K,1,9
4,115K,115,0,2,T,0,50,798.06733985,48,K,1,9
1,116K,116,1,2,F,F,2,269.23834912,48,K,1,9
1,117K,117,0,1,F,0,51,269.23834912,48,K,1,9
1,118C,118,2,4,L,F,2,289.65818606,48,C,1,9
1,119H,119,2,14,F,F,2,11294.66,48,H,1,9
1,120B,120,4,3,R,F,2,411.6476691,48,B,1,9
1,121G,121,30,3,R,F,2,11294.66,48,G,1,9
1,122K,122,0,1,T,N,31,462.19249932,48,K,1,9
1,123K,123,31,2,F,F,2,462.19249932,48,K,1,9
1,124C,124,14,2,F,F,2,1462.3600422,48,C,1,9
1,125K,125,0,1,F,0,43,792.90693816,48,K,1,9
2,125K,125,0,1,L,N,31,792.90693816,48,K,1,9
3,125K,125,0,1,T,0,43,792.90693816,48,K,1,9
4,125K,125,0,1,T,0,57,792.90693816,48,K,1,9
5,125K,125,0,1,T,0,42,792.90693816,48,K,1,9
6,125K,125,0,1,T,0,42,792.90693816,48,K,1,9
7,125K,125,0,1,T,0,42,792.90693816,48,K,1,9
1,126C,126,3,4,F,L,2,1841.3984685,48,C,1,9
1,127J,127,68,4,F,R,2,743.99656396,48,J,1,9
1,128B,128,0,31,F,0,42,319.72634493,48,B,1,9
1,129K,129,0,3,L,0,50,269.23834912,48,K,1,9
2,129K,129,0,3,T,N,31,269.23834912,48,K,1,9
1,130K,130,3,3,F,R,2,269.23834912,48,K,1,9
2,130K,130,3,3,L,R,2,269.23834912,48,K,1,9
1,131C,131,0,2,L,0,42,451.86677026,48,C,1,9
1,132C,132,2,4,F,B,5,1528.1538302,48,C,1,9
2,132C,132,14,2,B,F,6,1528.1538302,48,C,3,9
3,132C,132,2,4,B,F,3,1528.1538302,48,C,2,9
4,132C,132,14,2,F,R,6,1528.1538302,48,C,4,9
5,132C,132,14,2,B,L,6,1528.1538302,48,C,3,9
6,132C,132,4,4,B,F,2,1528.1538302,48,C,1,9
1,133C,133,5,4,F,B,2,1528.1538302,48,C,1,9
2,133C,133,0,4,F,0,68,1528.1538302,48,C,1,9
1,134J,134,0,1,9,0,41,617.43355297,48,J,1,9
2,134J,134,0,1,9,0,41,617.43355297,48,J,1,9
3,134J,134,0,1,9,0,42,617.43355297,48,J,1,9
4,134J,134,0,1,9,N,31,617.43355297,48,J,1,9
5,134J,134,0,1,9,0,42,617.43355297,48,J,1,9
6,134J,134,0,1,9,0,42,617.43355297,48,J,1,9
1,135K,135,0,30,F,0,43,828.58101942,48,K,1,9
2,135K,135,0,30,F,0,42,828.58101942,48,K,1,9
1,136C,136,3,2,L,F,2,289.65818606,48,C,1,9
2,136C,136,3,2,L,R,2,289.65818606,48,C,1,9
1,137K,137,0,3,R,0,52,269.23834912,48,K,1,9
2,137K,137,0,3,R,0,53,269.23834912,48,K,1,9
3,137K,137,0,3,L,0,68,269.23834912,48,K,1,9
1,138D,138,0,30,F,0,42,1077.2851736,48,D,1,9
