PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,TYPEOP,BMCSREG,DRCLASS,DRTRAIN,FREQDRIV,PRIORLAT,PRIORMID,PRIOREAR,AVOIDMAN,ACC12MO,VIOLSP,VIOLDWI,VIOLRECK,VIOLSUSP,VIOLROW,VIOLCLOS,VIOLSIGN,VIOLOTH,VIOLUNK,DRINKING,ALCTEST,LSOURCE,LCOMPL,LSTATUS,LTYPCOMP,LREST,LRESTADD,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,LANES,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,GRADE,SURTYPE,SURCOND,TRAFCONT,TRCTLFCT,SPLIMIT,DRIRF1,DRIRF2,DRIRF3,ENVRF1,ENVRF2,ENVRF3,PSUWGT,NATWGT,RATWGT
34,045V,45,V,4,6,2,3,1,U,U,U,0,0,0,U,U,35,1,U,U,U,0,0,0,0,0,0,0,1,0,0,C,1,U,2,2,U,U,0,0,0,0,0,5,0,0,3,0,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,64.250,108.582,104.852
34,046D,46,D,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,2,0,0,30,26,0,0,22,0,0,47.800,80.782,94.096
34,047W,47,W,4,6,1,1,1,U,U,U,0,0,0,U,U,19,1,U,2,U,0,0,0,0,0,0,0,1,0,0,C,1,U,3,1,U,U,0,0,0,0,0,3,2,9,1,2,5,6,2,1,1,2,0,0,50,0,0,0,22,28,0,119.500,201.955,202.876
34,047W,47,W,4,6,2,1,1,61,90,80,0,0,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,0,0,3,2,9,1,2,5,5,2,1,1,2,0,0,50,0,0,0,22,0,0,119.500,201.955,202.876
34,048C,48,C,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,1,U,2,2,U,U,0,4,0,1,1,2,0,0,3,0,0,0,1,1,2,1,0,0,30,U,U,U,U,U,U,39.333,66.473,68.747
34,049J,49,J,4,6,1,1,1,61,500,183,3,1,1,8,2,14,2,0,U,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,0,0,1,0,0,1,3,0,0,2,3,1,1,0,0,25,0,0,0,0,0,0,14.750,24.927,31.958
34,050K,50,K,4,6,1,1,1,61,997,460,2,2,1,4,1,2,0,0,8,U,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,2,0,0,30,0,0,0,22,0,0,45.625,77.106,64.793
34,050K,50,K,4,6,2,2,1,U,U,U,U,U,U,U,U,1,U,U,U,U,0,0,0,0,0,0,0,1,0,0,C,0,0,1,1,0,0,U,U,U,U,U,1,0,0,3,3,0,0,1,1,2,2,20,3,30,0,0,0,22,0,0,45.625,77.106,64.793
34,051T,51,T,4,6,1,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,3,1,2,3,1,0,0,3,1,2,2,2,3,35,0,0,0,0,0,0,52.143,88.121,94.356
34,051T,51,T,4,6,2,4,1,U,U,U,0,0,0,U,U,2,0,0,0,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,52.143,88.121,94.356
34,051T,51,T,4,6,3,1,1,61,500,520,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,2,2,3,1,6,3,1,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,52.143,88.121,94.356
34,052M,52,M,4,6,1,1,1,9,U,U,0,0,0,2,2,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,2,0,0,3,0,0,0,1,1,2,2,0,0,30,0,0,0,0,0,0,32.429,54.804,59.693
34,052M,52,M,4,6,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,3,0,0,1,3,2,2,0,0,30,,,,,,,32.429,54.804,59.693
34,053W,53,W,4,6,1,U,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,1,0,0,3,3,0,0,1,1,2,1,20,3,30,29,0,0,0,0,0,113.500,191.815,192.690
34,053W,53,W,4,6,2,1,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,113.500,191.815,192.690
34,054Z,54,Z,4,6,1,1,1,61,15,187,0,0,0,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,1,3,0,1,5,4,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,1520.000,2568.800,2537.666
34,054Z,54,Z,4,6,2,1,1,61,460,120,0,0,0,0,2,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,1,4,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,1520.000,2568.800,2537.666
34,055B,55,B,4,6,1,1,1,U,U,U,U,U,U,U,U,56,U,U,U,U,0,0,0,0,0,0,0,0,0,8,C,1,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,24.167,40.843,45.627
34,056H,56,H,4,6,1,1,1,U,U,U,0,0,0,U,U,35,1,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,2,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,38.668,65.349,58.701
34,056H,56,H,4,6,2,1,1,U,U,U,0,0,0,U,U,41,1,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,1,0,0,1,2,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,38.668,65.349,58.701
34,057T,57,T,4,6,1,U,1,U,U,U,0,0,0,U,U,9,U,U,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,3,2,4,1,2,5,6,2,1,2,1,0,0,50,26,0,0,0,0,0,27.620,46.678,49.980
34,057T,57,T,4,6,2,2,1,61,2,11,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,2,1,0,0,0,3,2,4,1,2,5,6,2,1,2,1,0,0,50,0,0,0,0,0,0,27.620,46.678,49.980
34,058M,58,M,4,6,1,1,1,61,1,U,3,1,2,7,U,83,0,0,0,0,0,0,0,1,0,0,0,0,0,8,C,1,U,2,4,U,U,0,0,0,1,0,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,68.000,114.920,125.172
34,059C,59,C,4,6,1,2,1,1,1,1,0,0,0,U,U,5,2,0,8,0,0,0,0,1,0,0,0,1,0,0,C,0,0,1,1,0,0,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,2,3,30,22,0,0,0,0,0,40.667,68.727,71.077
34,060M,60,M,4,6,1,1,1,61,997,260,3,1,1,8,1,4,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,0,0,3,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,17.429,29.454,32.082
34,060M,60,M,4,6,2,1,1,61,50,25,0,0,0,3,3,16,2,0,U,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,3,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,17.429,29.454,32.082
34,061V,61,V,4,6,1,2,1,15,120,120,0,0,0,3,4,31,22,21,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,4,1,4,3,1,0,0,1,1,1,2,2,3,30,0,0,0,22,0,0,30.500,51.545,49.774
34,061V,61,V,4,6,2,3,1,U,U,U,0,0,0,U,U,23,22,21,1,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,4,1,4,3,1,0,0,1,1,2,2,2,3,30,0,0,0,22,0,0,30.500,51.545,49.774
34,061V,61,V,4,6,3,2,1,61,U,U,0,0,0,U,4,1,U,U,8,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,1,1,0,0,0,4,1,4,3,1,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,30.500,51.545,49.774
34,062D,62,D,4,6,1,1,1,U,U,U,0,0,0,U,U,22,21,16,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,3,10,3,1,2,0,1,1,2,1,2,3,30,0,0,0,0,0,0,60.600,102.414,119.293
34,063M,63,M,4,6,1,U,1,U,U,U,U,U,U,U,U,41,1,U,U,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,43.286,73.153,79.679
34,064B,64,B,4,6,1,2,1,61,U,130,0,0,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,3,0,0,3,0,0,0,1,1,2,2,2,3,30,29,0,0,0,0,0,62.000,104.780,117.052
34,065M,65,M,4,6,1,1,1,61,20,600,0,0,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,2,0,5,1,2,1,6,3,1,0,0,1,1,2,2,2,3,30,0,0,0,22,0,0,70.857,119.749,130.431
34,065M,65,M,4,6,2,1,1,61,1,100,0,0,0,8,1,32,22,21,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,0,1,2,1,6,3,1,0,0,1,1,2,2,2,3,30,20,0,0,22,0,0,70.857,119.749,130.431
34,066M,66,M,4,6,1,2,1,U,U,U,0,0,0,U,U,5,1,U,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,1,2,1,2,3,35,26,0,0,0,0,0,47.714,80.637,87.831
34,066M,66,M,4,6,2,1,1,61,700,900,2,2,1,7,4,22,21,16,0,0,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,3,0,0,3,0,0,0,1,1,2,1,2,3,35,0,0,0,0,0,0,47.714,80.637,87.831
34,067D,67,D,4,6,1,1,1,61,47,350,0,0,0,0,1,22,21,0,0,0,0,0,0,0,0,0,0,0,0,1,U,U,U,U,U,U,U,U,U,U,U,U,1,0,0,3,3,0,0,1,1,2,1,20,3,30,29,0,0,0,0,0,174.400,294.736,343.312
34,068Y,68,Y,4,6,1,1,1,61,104,300,3,1,1,4,2,39,22,21,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,1,0,2,0,0,3,0,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,2672.000,4515.680,6385.754
34,068Y,68,Y,4,6,2,1,1,61,10,U,0,0,0,0,1,38,22,21,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,2,0,0,3,0,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,2672.000,4515.680,6385.754
34,069C,69,C,4,6,1,1,1,61,30,50,0,0,0,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,1,1,1,0,0,3,3,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,191.333,323.353,334.413
34,070C,70,C,4,6,1,1,1,61,U,U,0,0,0,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,2,0,0,3,0,0,0,1,1,2,1,1,3,30,0,0,0,0,0,0,184.000,310.960,321.596
34,071M,71,M,4,6,1,1,1,61,200,300,3,2,1,U,5,38,22,21,0,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,3,1,2,3,30,98,0,0,0,0,0,30.571,51.666,56.275
34,071M,71,M,4,6,2,1,1,61,600,600,0,0,0,U,1,21,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,2,0,0,3,0,0,0,1,1,3,1,2,3,30,0,0,0,0,0,0,30.571,51.666,56.275
34,072V,72,V,4,6,1,1,1,U,U,U,0,0,0,U,U,17,16,1,2,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,2,0,0,3,0,0,0,3,1,2,2,2,3,30,0,0,0,0,0,0,53.500,90.415,87.308
34,072V,72,V,4,6,2,1,1,61,1,150,0,0,0,3,2,21,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,U,U,U,U,0,2,0,0,3,0,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,53.500,90.415,87.308
34,073G,73,G,4,6,1,1,1,8,4,6,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,C,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,56.000,94.640,99.440
34,074T,74,T,4,6,1,1,1,61,400,200,0,0,0,3,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,C,1,U,3,1,U,U,0,0,0,2,0,3,0,0,3,3,0,0,1,1,2,1,2,3,30,20,0,0,0,0,0,48.000,81.120,86.859
34,074T,74,T,4,6,2,2,1,2,30,50,0,0,0,2,2,22,21,16,0,1,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,48.000,81.120,86.859
34,075C,75,C,4,6,1,2,1,61,20,800,0,0,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,1,0,1,1,2,0,0,3,3,0,0,1,1,2,2,2,3,30,0,0,0,0,0,0,242.667,410.107,424.134
34,076T,76,T,4,6,1,3,1,61,760,997,0,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,C,1,U,1,1,U,U,0,0,0,0,0,1,0,0,3,3,0,0,1,2,2,1,2,3,30,0,0,0,0,0,0,80.000,135.200,144.765
34,076T,76,T,4,6,2,4,1,U,U,U,0,0,0,U,U,34,22,21,0,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,1,0,0,0,1,3,1,5,3,1,0,0,1,1,2,1,2,3,30,20,28,0,0,0,0,80.000,135.200,144.765
34,077C,77,C,4,6,1,2,1,61,3,350,0,0,0,5,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,1,0,0,3,3,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,112.000,189.280,195.754
34,078T,78,T,4,6,1,1,1,61,900,140,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,1,1,0,0,3,3,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,48.000,81.120,86.859
34,078T,78,T,4,6,2,2,1,61,U,U,0,0,0,U,1,23,22,21,0,0,0,0,0,0,0,0,0,1,0,0,C,0,0,1,1,0,0,U,U,U,U,U,4,1,6,3,1,0,0,1,2,2,1,2,3,30,22,0,0,0,0,0,48.000,81.120,86.859
34,079T,79,T,4,6,1,1,1,61,1,80,0,0,0,0,2,62,1,U,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,1,1,0,0,0,1,0,0,0,3,2,10,1,2,1,0,2,1,1,1,0,0,50,27,0,0,0,0,0,83.714,141.477,151.487
34,080K,80,K,4,6,1,1,1,61,U,U,3,1,2,U,U,1,U,U,2,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,1,0,1,1,1,0,0,3,3,0,0,1,1,2,1,2,3,30,20,0,0,0,0,0,88.000,148.720,124.970
34,080K,80,K,4,6,2,4,1,U,U,U,0,0,0,U,1,38,16,2,0,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,3,U,3,1,2,0,1,1,2,1,2,3,30,0,0,0,0,0,0,88.000,148.720,124.970
34,080K,80,K,4,6,3,3,1,U,U,U,0,0,0,U,U,21,U,U,0,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,2,0,0,2,2,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,88.000,148.720,124.970
34,080K,80,K,4,6,4,1,1,61,120,120,0,0,0,0,1,21,0,0,98,0,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,88.000,148.720,124.970
34,081Z,81,Z,4,6,1,1,1,61,U,U,0,0,0,0,1,2,0,0,U,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,0,1,2,0,0,3,0,0,0,1,2,2,2,0,0,30,0,0,0,22,0,0,1824.000,3082.560,3045.199
34,081Z,81,Z,4,6,2,2,1,U,U,U,0,0,0,U,U,38,16,1,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,1,0,1,0,1,0,0,3,3,0,0,1,2,2,2,20,3,30,0,0,0,22,0,0,1824.000,3082.560,3045.199
34,082C,82,C,4,6,1,2,1,3,300,500,0,0,0,3,1,2,0,0,10,0,0,0,0,0,0,0,0,1,0,0,C,1,U,2,2,U,U,0,0,0,0,0,2,0,0,3,3,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,194.667,328.987,340.239
34,083M,83,M,4,6,1,1,1,30,2,8,0,0,0,2,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,1,6,3,1,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,83.429,140.994,153.572
34,083M,83,M,4,6,2,1,1,61,U,U,0,0,0,2,2,22,78,88,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,6,4,0,3,1,2,1,6,3,1,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,83.429,140.994,153.572
34,084B,84,B,4,6,1,1,1,61,997,400,3,1,1,0,2,74,66,16,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,1,0,0,2,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,72.000,121.680,135.931
34,085G,85,G,4,6,1,1,1,61,50,60,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C,1,U,3,1,U,U,0,0,0,0,0,1,0,0,3,3,0,0,1,1,2,1,20,3,30,29,0,0,0,0,0,63.000,106.470,111.870
34,085G,85,G,4,6,2,1,1,48,210,200,0,0,0,2,1,16,2,0,6,0,0,0,0,0,0,0,0,0,1,0,C,1,U,2,2,U,U,0,1,0,2,0,1,0,0,3,3,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,63.000,106.470,111.870
34,086W,86,W,4,6,1,2,1,61,10,100,0,0,0,8,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,U,C,1,U,2,2,U,U,0,0,0,0,0,4,0,0,3,0,0,0,1,1,2,2,2,3,30,U,U,U,U,U,U,189.000,319.410,320.867
34,086W,86,W,4,6,2,2,1,1,2,2,0,0,0,1,2,22,21,16,6,0,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,2,2,3,30,U,U,U,U,U,U,189.000,319.410,320.867
34,087C,87,C,4,6,1,U,1,U,U,U,0,0,0,U,U,1,U,U,2,U,0,0,0,0,0,0,0,0,0,U,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,136.000,229.840,237.702
34,089T,89,T,4,6,1,2,1,61,U,U,0,0,0,U,U,32,22,21,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,1,1,0,0,1,4,0,0,3,0,0,0,1,1,2,2,2,3,30,20,0,0,0,0,0,71.286,120.473,128.996
34,089T,89,T,4,6,2,1,1,U,U,U,0,0,0,U,U,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,C,1,U,2,2,U,U,0,0,0,0,0,4,0,0,3,0,0,0,1,1,2,2,2,3,30,20,0,0,0,0,0,71.286,120.473,128.996
34,090A,90,A,4,6,1,1,1,U,U,U,0,0,0,U,U,15,4,2,5,U,0,0,0,0,0,0,0,1,0,0,C,0,0,1,1,0,0,U,U,U,U,U,1,0,0,3,3,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,80.750,136.467,117.550
34,092Z,92,Z,4,6,1,1,1,12,12,200,0,0,0,3,3,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,4,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,2672.000,4515.680,4460.949
34,092Z,92,Z,4,6,2,1,1,61,100,100,0,0,0,3,3,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,C,1,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,2672.000,4515.680,4460.949
34,093T,93,T,4,6,1,1,1,61,1,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C,1,U,2,4,U,U,1,2,1,1,1,1,0,0,3,3,0,0,1,1,2,1,0,0,35,4,27,0,0,0,0,73.429,124.094,132.874
34,094C,94,C,4,6,1,1,1,U,U,U,0,0,0,U,U,32,1,U,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,3,1,7,3,1,0,0,2,2,2,1,2,3,30,0,0,0,0,0,0,112.667,190.407,196.919
34,095M,95,M,4,6,1,2,1,61,1,997,3,1,1,0,5,9,22,21,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,3,1,U,U,0,0,0,0,0,4,0,0,3,0,0,0,1,3,2,1,0,0,30,0,0,0,0,0,0,48.286,81.603,88.883
34,095M,95,M,4,6,2,2,1,61,160,90,0,0,0,2,3,21,16,1,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,0,0,0,0,4,0,0,3,0,0,0,1,3,2,1,2,3,30,0,0,0,0,0,0,48.286,81.603,88.883
34,096V,96,V,4,6,1,1,1,U,U,U,0,0,0,U,U,81,1,U,U,U,0,0,0,0,0,0,0,0,0,8,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,84.500,142.805,137.898
34,096V,96,V,4,6,2,1,1,36,U,U,0,0,0,2,1,2,0,0,8,1,0,0,0,0,0,0,0,0,0,8,C,1,U,2,2,U,U,1,1,0,0,0,2,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,84.500,142.805,137.898
34,097W,97,W,4,6,1,U,1,U,U,U,0,0,0,U,U,1,U,U,U,U,0,0,0,0,0,0,0,0,0,8,C,U,U,U,U,U,U,U,U,U,U,U,3,2,6,1,2,0,6,1,1,2,2,0,0,50,0,0,0,0,0,0,294.000,496.860,499.126
34,097W,97,W,4,6,2,2,1,61,997,300,0,0,0,2,4,16,2,23,1,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,1,0,1,0,3,2,6,1,2,0,6,1,1,2,2,0,0,50,0,0,0,0,0,0,294.000,496.860,499.126
34,097W,97,W,4,6,3,2,1,U,U,U,0,0,0,U,U,1,U,U,0,U,0,0,0,0,0,0,0,1,0,0,C,1,U,2,2,U,U,0,0,0,0,1,3,2,6,1,2,0,6,1,1,2,2,0,0,50,0,0,0,0,0,0,294.000,496.860,499.126
34,098D,98,D,4,6,1,2,1,61,659,90,0,0,0,2,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,1,1,0,0,0,3,2,6,1,2,1,6,1,1,2,1,0,0,50,20,0,0,0,0,0,86.932,146.915,171.129
34,099M,99,M,4,6,1,2,1,2,1,7,0,0,0,0,3,38,16,2,8,0,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,27,0,0,0,0,0,62.094,104.939,114.301
34,100V,100,V,4,6,1,5,1,61,1,U,0,0,0,U,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,C,U,U,U,U,U,U,U,U,U,U,U,3,1,7,3,1,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,108.665,183.644,177.334
34,100V,100,V,4,6,2,2,1,61,250,50,0,0,0,3,3,21,16,2,0,1,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,0,0,3,1,7,3,1,0,0,1,1,2,1,0,0,35,0,0,0,0,0,0,108.665,183.644,177.334
34,101C,101,C,4,6,1,4,1,36,U,U,0,0,0,3,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,0,0,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,127.000,214.630,221.971
34,102M,102,M,4,6,1,1,1,61,100,250,3,1,1,5,3,2,22,21,2,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,2,U,U,0,2,0,1,0,2,1,1,3,1,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,54.429,91.984,100.190
34,102M,102,M,4,6,2,1,1,36,U,997,U,U,U,4,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,0,0,2,1,1,3,1,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,54.429,91.984,100.190
34,103C,103,C,4,6,1,2,1,61,40,500,0,0,0,0,1,23,32,10,1,0,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,0,0,1,1,2,1,0,0,30,0,0,0,0,0,0,164.667,278.287,287.805
34,104M,104,M,4,6,1,2,1,61,1,60,8,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,0,0,0,0,3,2,6,1,2,0,6,1,1,2,1,0,0,50,0,0,0,8,0,0,70.571,119.266,129.905
34,105H,105,H,4,6,1,1,1,61,1,997,0,0,0,6,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,U,2,4,U,U,0,2,0,0,1,4,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,61.000,103.090,92.603
34,105H,105,H,4,6,2,2,1,U,U,U,0,0,0,U,U,32,1,U,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,4,0,0,3,0,0,0,1,1,2,1,2,3,30,0,0,0,0,0,0,61.000,103.090,92.603
