PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,BODYTYPE,TOWHITCH,CABCONF,SEATCAP,DROMEDRY,AXLESP,AXLEST1,AXLEST2,AXLEST3,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,VEHSEQ3,VEHSEQ4,OBJCONT1,OBJCONT2,OBJCONT3,OBJCONT4,DOF1,DOF2,DOF3,DOF4,GAD1,GAD2,GAD3,GAD4,SHL1,SHL2,SHL3,SHL4,SVL1,SVL2,SVL3,SVL4,TDD1,TDD2,TDD3,TDD4,EXTENT1,EXTENT2,EXTENT3,EXTENT4,ACCSEQ1,ACCSEQ2,ACCSEQ3,ACCSEQ4,VIN,REGISTRA,SPECUSE,ODOMETER,PCINTEG,PCINTRU,MAGINTRU,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,SAFETYB,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,TRAVELSP,VEHRF1,VEHRF2,VEHRF3,DRIVE,VAIS,OTVEHWGT,OTBDYTYP,SHORT,VINJSER,VINJURED,VINLNGTH,VTREAT,PSUWGT,NATWGT,RATWGT,WHEELSHT,WHEELLNG
8,075M,75,M,3,6,1,2,1,1,76,22,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2J57M6P202,1,0,U,U,U,U,0,3,2,0,0,0,U,42,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,154,72,0,0,0,13,6,57.964,119.001,118.181,116.0,U
8,075M,75,M,3,6,2,1,1,1,74,84,81,72,0,4,33,1,2,8,8,8,1,5,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,71795DGB15,1,0,47,1,1,0,0,2,2,0,0,0,0,154,140,1,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,42,2,0,0,0,13,6,57.964,119.001,118.181,U,U
8,076T,76,T,3,6,1,1,1,1,77,21,1,2,0,0,5,0,0,0,0,0,0,0,1,2,,,2,31,,,12,11,,,F,L,,,D,B,,,E,E,,,W,S,,,01,02,,,1,2,,,3M57R7M275,1,0,59,1,1,0,0,1,1,0,0,0,0,38,0,0,1,24,-24,0,304,173,9,10,10,10,16,20,0,U,0,0,0,1,1,45,2,0,0,1,13,6,57.964,119.001,132.038,112.0,116.0
8,076T,76,T,3,6,2,1,1,2,75,21,2,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,11,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,3N57K5M345,1,0,18,1,1,0,0,1,1,0,0,0,0,45,0,0,1,20,-19,7,576,185,0,10,24,33,32,31,0,U,0,0,0,1,1,38,2,0,0,1,13,4,57.964,119.001,132.038,124.0,U
8,077T,77,T,3,6,1,1,1,2,77,12,11,2,0,0,5,0,0,0,0,0,0,0,1,,,,35,,,,12,,,,F,,,,R,,,,E,,,,E,,,,04,,,,1,,,,7W82L21527,1,0,108,1,6,2,0,1,6,0,0,0,0,33,1,2,4,33,-32,6,374,163,0,1,15,18,25,64,0,U,0,0,0,1,1,998,98,0,0,1,11,6,57.964,119.001,132.038,109.9,U
8,078W,78,W,3,6,1,1,1,1,74,22,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2K57T4P292,1,0,U,U,U,U,0,1,1,0,0,0,0,42,U,U,3,22,-22,2,398,U,U,U,U,U,U,U,U,U,0,0,0,1,U,46,2,0,0,0,13,U,202.875,416.502,436.292,116.0,U
8,078W,78,W,3,6,2,3,2,2,73,18,5,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,F,,,,Y,,,,E,,,,W,,,,02,,,,1,,,,4Y87U3H427,1,0,85,1,1,0,0,1,1,0,0,0,0,46,0,0,3,20,-19,3,353,201,41,20,10,10,4,0,0,U,0,0,0,1,1,42,2,0,0,1,13,6,202.875,416.502,436.292,122.0,U
8,079M,79,M,3,6,1,1,1,1,82,84,81,72,0,4,33,1,2,8,8,8,2,5,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1HTAA19E5C,1,0,5,1,1,0,0,1,1,0,0,0,0,135,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,32,2,0,0,0,17,6,83.857,172.159,170.973,U,U
8,079M,79,M,3,6,2,1,1,2,71,12,3,2,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,1F04F17980,1,0,98,1,1,0,0,1,1,0,0,0,0,32,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,135,72,0,0,0,11,6,83.857,172.159,170.973,109.0,U
8,080T,80,T,3,6,1,1,1,1,80,18,5,2,0,0,19,0,0,0,0,0,0,0,1,,,,31,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,4Z57RAE403,1,0,U,U,U,U,0,1,6,0,0,0,0,48,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,13,6,83.857,172.159,191.020,114.0,U
8,081Z,81,Z,3,6,1,1,1,1,73,22,2,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,0,N,98,1,0,0,N,6,2524.000,5181.770,5260.000,N,N
8,081Z,81,Z,3,6,2,1,2,1,75,9,4,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,0,N,98,1,0,0,N,6,2524.000,5181.770,5260.000,N,N
8,082B,82,B,3,6,1,1,1,1,U,12,79,59,0,U,98,0,0,0,0,0,0,0,1,,,,81,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,U,0,U,U,U,U,0,U,7,0,0,0,0,U,U,U,7,U,U,U,U,,,,,,,,,U,0,0,0,8,U,998,98,0,0,0,0,U,36.156,74.229,78.340,U,U
8,083M,83,M,3,6,1,1,1,1,77,9,3,2,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,RH23K7A261,1,0,21,1,U,U,0,3,3,0,0,0,0,38,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,72,0,0,0,13,6,41.321,84.833,84.249,115.0,U
8,083M,83,M,3,6,2,1,2,1,81,86,82,72,0,2,40,1,2,8,8,8,1,4,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,VG6M111AXB,1,0,46,1,1,0,0,4,2,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,38,2,0,0,0,17,6,41.321,84.833,84.249,U,U
8,084T,84,T,3,6,1,1,1,1,83,7,11,2,0,0,5,0,0,0,0,0,0,0,1,,,,31,,,,12,,,,F,,,,R,,,,E,,,,W,,,,01,,,,1,,,,1B3BD21C3D,1,0,1,1,1,0,0,1,6,0,0,0,0,23,0,0,3,29,-29,0,175,163,0,0,1,5,6,10,0,U,0,0,0,1,1,998,98,0,0,1,17,4,41.321,84.833,94.127,U,U
8,085W,85,W,3,6,1,1,1,2,77,21,1,2,0,0,5,0,0,0,0,0,0,0,1,,,,31,,,,12,,,,F,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,3J57R7M469,2,0,61,1,1,0,0,1,6,0,0,0,0,38,0,0,7,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,98,0,0,1,13,5,144.625,296.915,311.023,112.0,116.0
8,086M,86,M,3,6,1,1,1,1,69,12,81,71,0,4,40,0,2,8,8,8,2,4,1,,,,69,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,F70BVEG509,2,0,64,1,1,0,0,U,6,0,0,0,0,110,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,98,0,0,0,11,6,23.476,48.196,47.864,U,U
8,087M,87,M,3,6,1,1,1,1,82,84,81,78,0,4,98,0,2,U,U,U,1,5,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1HTDA2156C,1,0,U,1,1,0,0,3,2,0,0,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,37,4,0,0,0,17,6,23.476,48.196,47.864,U,U
8,087M,87,M,3,6,2,1,2,1,77,22,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2L69Y7P286,1,0,U,U,U,U,0,2,2,0,0,0,0,37,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,78,0,0,0,13,6,23.476,48.196,47.864,115.9,U
8,088T,88,T,3,6,1,2,1,2,81,18,15,2,0,0,5,0,0,0,0,0,0,0,1,2,,,2,2,,,11,9,,,F,L,,,Y,P,,,E,E,,,W,W,,,01,02,,,1,2,,,1G4AB375XB,1,0,22,1,4,2,0,1,2,0,0,0,0,25,0,0,3,19,-18,7,185,165,6,3,3,2,1,0,0,U,0,0,0,1,1,33,2,0,0,2,17,4,23.476,48.196,53.476,U,U
8,088T,88,T,3,6,2,1,2,2,75,7,1,2,0,0,19,0,0,0,0,0,0,0,1,2,3,,1,1,49,,U,U,U,,9,9,9,,9,9,9,,9,9,9,,9,9,9,,99,99,99,,1,2,3,,LH23G5B180,U,0,U,U,U,U,0,3,1,0,0,0,0,33,U,U,3,15,-3,-15,140,U,U,U,U,U,U,U,U,U,0,0,0,1,0,25,2,0,0,0,13,6,23.476,48.196,53.476,111.0,U
8,089M,89,M,3,6,1,1,1,1,79,86,81,75,0,4,40,2,3,2,8,8,1,6,1,,,,2,,,,12,,,,F,,,,R,,,,L,,,,N,,,,01,,,,1,,,,R686ST3223,1,0,213,1,1,0,0,1,3,0,1,0,0,150,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,25,2,0,0,0,11,6,47.679,97.884,97.210,U,U
8,089M,89,M,3,6,2,1,2,1,77,49,33,2,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,D,,,,E,,,,W,,,,01,,,,1,,,,RA24024276,1,0,65,1,1,0,0,4,1,0,0,0,0,25,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,150,75,0,0,0,11,6,47.679,97.884,97.210,U,U
8,090T,90,T,3,6,1,1,1,1,82,48,31,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JF1AW44B2C,1,0,U,U,U,U,0,1,1,0,0,0,0,23,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,1,44,4,0,0,1,17,5,47.679,97.884,108.608,U,U
8,090T,90,T,3,6,2,1,2,1,76,21,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,11,,,,F,,,,L,,,,E,,,,E,,,,01,,,,1,,,,3N69R6M327,1,0,68,1,1,0,0,1,1,0,0,0,0,44,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,7,23,2,0,0,1,13,4,47.679,97.884,108.608,124.0,U
8,091V,91,V,3,6,1,2,1,1,81,35,34,3,0,0,2,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,02,,,,1,,,,JN1HZ0456B,1,0,21,1,1,0,0,1,3,0,0,0,0,29,0,0,3,30,-29,-5,469,131,36,38,41,32,12,0,0,U,0,0,0,1,1,29,4,0,0,2,17,6,83.438,171.297,200.890,U,U
8,091V,91,V,3,6,2,3,2,2,82,12,11,4,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1FABP2735C,1,0,U,U,U,U,0,4,1,0,0,0,0,29,U,U,3,29,29,0,519,U,U,U,U,U,U,U,U,0,0,0,0,1,7,29,3,0,0,2,17,U,83.438,171.297,200.890,U,U
8,092W,92,W,3,6,1,1,1,3,75,6,10,4,0,0,6,0,0,0,0,0,0,0,1,2,,,31,31,,,12,U,,,R,9,,,Z,9,,,E,9,,,S,9,,,01,99,,,1,2,,,CL41M5C100,1,0,U,1,1,0,0,3,6,0,0,0,0,45,U,U,7,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,13,6,166.875,342.594,358.872,U,U
8,093K,93,K,3,6,1,1,1,2,82,48,31,6,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JF1AM43B4C,1,0,9,1,1,0,0,1,2,0,0,0,0,23,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,34,2,0,0,0,17,6,47.959,98.459,81.901,U,U
8,093K,93,K,3,6,2,1,3,1,81,22,10,2,0,0,5,0,0,0,0,0,0,0,1,2,,,1,3,,,4,11,,,R,L,,,Y,Z,,,E,E,,,W,S,,,02,01,,,1,2,,,1G2AK37N2B,1,0,35,1,3,2,0,3,1,0,0,0,0,34,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,1,23,6,0,0,1,17,6,47.959,98.459,81.901,U,U
8,093K,93,K,3,6,3,1,2,1,80,12,83,74,0,1,71,1,3,8,8,8,1,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,2,,,,9999999999,1,0,U,U,U,U,0,2,2,0,0,0,0,137,U,U,6,U,U,U,U,,,,,,,,,0,0,0,0,8,0,34,2,0,0,0,0,6,47.959,98.459,81.901,U,U
8,094M,94,M,3,6,1,1,1,1,81,88,81,75,4,4,40,1,3,2,8,8,1,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,U,,,,1WUBDCJE1B,1,0,77,1,1,0,0,1,2,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,25,5,0,0,0,17,6,54.810,112.525,111.750,U,U
8,094M,94,M,3,6,2,2,2,1,81,20,15,5,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,8,,,,L,,,,B,,,,M,,,,W,,,,02,,,,1,,,,1G1AX6858B,1,0,11,1,1,0,0,2,2,0,0,0,0,25,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,2,0,U,75,0,0,0,17,6,54.810,112.525,111.750,U,U
8,095T,95,T,3,6,1,2,1,2,76,20,10,2,0,0,19,0,0,0,0,0,0,0,1,2,3,4,41,33,33,33,U,U,U,U,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,1,2,3,4,1H57V6B533,U,0,U,U,U,U,0,U,6,0,0,0,0,40,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,13,6,54.810,112.525,124.853,116.0,U
8,096M,96,M,3,6,1,1,1,1,78,88,81,75,0,4,98,U,3,U,U,U,1,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,5PRCCGG011,2,0,U,U,U,U,0,3,2,0,1,0,U,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,21,3,0,0,0,13,6,42.929,88.132,87.525,U,U
8,096M,96,M,3,6,2,1,2,1,79,37,32,3,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,10,,,,L,,,,P,,,,M,,,,N,,,,01,,,,1,,,,SMD1060198,1,0,83,1,1,0,0,2,2,0,0,0,0,21,0,0,6,U,U,U,U,,,,,,,,,U,0,0,0,2,0,U,75,0,0,0,10,6,42.929,88.132,87.525,93.7,U
8,097T,97,T,3,6,1,3,1,2,73,45,31,1,0,0,4,0,0,0,0,0,0,0,1,,,,69,,,,12,,,,F,,,,D,,,,E,,,,W,,,,02,,,,1,,,,9113111177,1,0,107,1,1,0,0,1,6,0,0,1,0,23,0,0,1,23,-23,-4,266,145,15,7,11,21,34,0,0,U,98,0,0,1,7,998,98,0,0,2,10,U,42.929,88.132,97.788,89.5,U
8,098T,98,T,3,6,1,4,3,2,77,21,3,4,0,0,6,0,0,0,0,0,0,0,1,2,,,2,69,,,11,11,,,F,L,,,R,F,,,E,E,,,E,W,,,01,02,,,1,2,,,3X69K7E132,1,0,58,1,1,0,0,1,2,0,0,0,0,40,0,0,1,10,-8,7,313,178,1,1,2,3,8,24,0,U,0,0,0,1,0,22,6,0,0,0,13,6,42.929,88.132,97.788,119.0,U
8,098T,98,T,3,6,2,1,3,2,82,35,33,6,0,0,4,0,0,0,0,0,0,0,1,2,,,1,42,,,2,2,,,R,F,,,Z,R,,,E,E,,,W,N,,,02,01,,,1,2,,,JN1PB05SXC,1,0,16,1,3,2,0,3,1,0,0,0,0,22,0,0,1,20,-10,-17,116,177,1,14,16,20,18,0,-54,U,0,0,0,1,1,40,4,0,0,1,17,3,42.929,88.132,97.788,U,U
8,099W,99,W,3,6,1,2,1,2,76,9,3,2,0,0,6,0,0,0,0,0,0,0,1,2,,,2,2,,,2,1,,,R,R,,,F,Z,,,E,E,,,W,W,,,02,01,,,1,2,,,RL23C6G101,1,0,51,1,1,0,0,3,2,0,0,0,0,38,0,0,1,12,-8,-9,187,158,1,2,4,20,20,17,161,U,0,0,0,1,0,33,4,0,0,0,13,6,150.250,308.463,323.119,115.0,117.5
8,099W,99,W,3,6,2,1,2,1,79,9,6,4,0,0,6,0,0,0,0,0,0,0,1,2,,,1,1,,,10,7,,,L,L,,,F,Z,,,E,E,,,W,W,,,02,01,,,1,2,,,HL41D9F280,1,0,60,1,1,0,0,2,2,0,0,0,0,33,0,0,1,14,-9,11,90,132,0,3,3,6,12,22,149,U,0,0,0,1,0,38,2,0,0,0,13,6,150.250,308.463,323.119,108.7,112.7
8,100Z,100,Z,3,6,1,1,1,1,72,1,2,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,0,N,98,1,0,0,N,6,2340.000,4804.020,4876.547,N,N
8,100Z,100,Z,3,6,2,1,2,1,77,22,1,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,0,N,98,1,0,0,N,6,2340.000,4804.020,4876.547,N,N
8,101M,101,M,3,6,1,2,1,1,73,84,81,71,5,4,32,1,2,1,8,8,2,4,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,10662CCA12,1,0,179,1,1,0,0,1,3,0,1,0,0,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,33,2,0,0,0,13,6,94.857,194.742,193.400,U,U
8,101M,101,M,3,6,2,1,2,1,83,20,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G1AZ3799D,1,0,U,U,U,U,0,4,1,0,0,0,0,33,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,71,0,0,0,17,6,94.857,194.742,193.400,U,U
8,102V,102,V,3,6,1,1,1,1,78,20,10,2,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1Z37U81L45,U,0,U,U,U,U,0,1,3,0,0,0,0,32,U,U,3,17,-17,-3,186,U,U,U,U,U,U,U,U,U,0,0,0,1,7,19,3,0,0,1,14,U,166.000,340.798,399.674,U,U
8,102V,102,V,3,6,2,2,3,2,82,9,34,3,0,0,4,0,0,0,0,0,0,0,2,1,,,3,1,,,12,6,,,F,B,,,R,D,,,E,E,,,E,W,,,02,02,,,2,1,,,JP3BE3421C,0,0,13,4,5,1,0,1,3,0,0,0,0,19,0,0,3,27,27,2,274,145,10,10,11,14,17,20,0,0,0,0,0,1,1,26,9,0,0,1,17,4,166.000,340.798,399.674,U,U
8,102V,102,V,3,6,3,1,3,1,78,47,31,9,0,0,19,0,0,0,0,0,0,0,1,2,,,2,4,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,2,3,,,9978101049,1,0,U,U,U,U,0,4,1,0,0,0,0,26,0,0,3,10,9,-4,76,U,U,U,U,U,U,U,U,0,0,0,0,1,1,19,3,0,0,1,11,4,166.000,340.798,399.674,97.4,U
8,102V,102,V,3,6,4,2,2,1,82,18,17,4,0,0,19,0,0,0,0,0,0,0,1,,,,3,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,3,,,,1G4AL19R3C,1,0,U,U,U,U,0,4,1,0,0,0,0,27,U,U,8,U,U,U,U,,,,,,,,,0,0,0,0,1,0,26,9,0,0,0,17,6,166.000,340.798,399.674,U,U
8,103C,103,C,3,6,1,1,1,1,74,49,32,6,0,0,5,0,0,0,0,0,0,0,1,,,,81,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,TE28546069,1,0,83,1,1,0,0,1,7,0,0,0,0,21,0,0,7,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,10,6,90.917,186.652,160.568,91.9,U
8,104P,104,P,3,6,1,1,1,2,74,20,73,50,0,0,30,0,0,0,0,0,0,0,2,1,4,3,33,41,66,33,1,12,0,U,F,F,R,9,Z,C,D,9,E,E,A,9,W,N,O,9,04,02,01,99,2,1,4,3,CCY244J124,1,0,96,2,6,3,0,1,6,0,0,0,0,38,2,2,4,57,-43,-36,3193,196,0,11,29,39,93,87,23,U,0,0,0,8,2,998,98,0,0,1,13,3,34.094,69.994,88.868,U,U
8,105T,105,T,3,6,1,1,1,2,80,21,1,2,0,0,19,0,0,0,0,0,0,0,2,1,,,43,49,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,2,1,,,3R47FAM430,1,0,U,U,U,U,0,1,6,0,0,0,0,33,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,7,998,98,0,0,1,13,U,38.964,79.994,88.758,108.1,U
8,106W,106,W,3,6,1,1,1,1,82,35,35,3,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,JN1MN0651C,1,0,10,1,1,0,0,1,3,0,0,0,0,19,0,0,8,U,U,U,U,,,,,,,,,U,0,0,0,1,1,45,6,0,0,1,17,6,136.375,279.978,293.281,U,U
8,106W,106,W,3,6,2,2,2,2,82,20,2,6,0,0,19,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,1G1AN35N6C,2,0,U,U,U,U,0,4,1,0,0,0,0,45,U,U,8,U,U,U,U,,,,,,,,,U,0,0,0,1,0,19,3,0,0,0,17,6,136.375,279.978,293.281,U,U
8,108W,108,W,3,6,1,5,1,2,72,12,10,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,2H35Q20524,1,0,82,1,1,0,0,1,2,0,0,0,0,37,0,0,3,14,-12,-7,547,196,16,16,16,16,0,0,0,U,0,0,0,1,0,22,3,0,0,0,11,6,235.500,483.481,506.453,114.0,U
8,108W,108,W,3,6,2,1,2,2,82,9,8,3,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,2,,,,R,,,,F,,,,E,,,,W,,,,02,,,,1,,,,1P3BM14B5C,1,0,23,1,1,0,0,3,1,0,0,0,0,22,0,2,1,26,-9,-24,130,131,1,17,14,18,14,12,132,U,0,0,0,1,0,37,2,0,0,0,17,6,235.500,483.481,506.453,U,U
8,109Z,109,Z,3,6,1,1,1,1,73,49,31,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,0,N,98,1,0,0,N,6,1324.000,2718.172,2759.209,N,N
8,109Z,109,Z,3,6,2,1,2,1,78,22,15,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,0,N,98,1,0,0,N,6,1324.000,2718.172,2759.209,N,N
8,110B,110,B,3,6,1,1,1,1,U,U,0,U,0,U,U,0,0,0,0,0,0,0,1,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9999999999,U,U,U,U,U,U,0,1,7,0,0,0,U,U,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,U,998,98,0,0,0,0,U,27.850,57.176,60.342,U,U
8,111D,111,D,3,6,1,1,1,1,82,20,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,81,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2G1AN69KOC,1,0,U,U,U,U,0,3,7,0,0,0,0,35,0,0,7,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,17,6,44.560,91.482,87.017,U,U
8,112M,112,M,3,6,1,1,1,1,79,42,81,71,0,4,48,1,2,8,8,8,1,4,1,,,,2,,,,9,,,,F,,,,Y,,,,E,,,,W,,,,01,,,,1,,,,8448772715,1,0,U,1,1,0,0,1,2,0,0,0,0,148,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,0,38,40,0,0,0,12,6,31.829,65.344,64.894,U,U
8,112M,112,M,3,6,2,3,2,1,78,7,74,40,0,0,40,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,B25BE8X140,2,0,U,U,U,U,0,3,1,0,0,0,0,38,U,U,6,U,U,U,U,,,,,,,,,U,0,0,0,8,1,148,71,0,0,2,13,4,31.829,65.344,64.894,U,U
8,114T,114,T,3,6,1,1,1,2,79,21,2,2,0,0,6,0,0,0,0,0,0,0,2,1,,,33,31,,,12,12,,,F,F,,,L,R,,,E,E,,,N,W,,,03,01,,,2,1,,,3N37R9X201,1,0,64,1,6,2,0,1,6,0,0,0,0,37,0,0,1,44,-44,0,1379,173,93,86,61,38,21,3,0,U,0,0,0,1,1,998,98,0,0,1,13,4,31.829,65.344,72.503,116.0,U
8,115C,115,C,3,6,1,1,1,1,71,12,6,6,0,0,9,0,0,0,0,0,0,0,1,,,,81,,,,12,,,,F,,,,R,,,,M,,,,N,,,,01,,,,1,,,,1G72H27260,1,0,69,1,1,0,0,1,7,0,0,0,0,44,0,2,7,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,98,0,0,0,11,6,105.417,216.420,186.176,121.0,U
