PSUWGT,NATWGT,RATWGT,PSU,AOPSVEH,CASEID,CASENO,STRATIF,VERSION,VEHNO,MODELYR,MAKE,MODEL,BODYTYPE,VIN,TOWPAR,TRAVELSP,DRINKING,ALCTEST,SPLIMIT,MANEUVER,ACCTYPE,DRPRES,OCUPANTS,OCCFORMS,CURBWGT,CARGOWGT,TOWHITCH,DOCTRAJ,CONDTREE,ROLLOVER,FOVERIDE,ROVERIDE,ANGTHIS,ANGOTHER,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVCONFID,INSPTYPE,VINLNGTH,VINJSER,VINJURED,DRIVE,VTREAT,OTVEHWGT,OTBDYTYP,VAIS,DRUGS,OBSTEST,SPECTEST,OBSNARC,SPECNARC,OBSDEPR,SPECDEPR,OBSSTIM,SPECSTIM,OBSHLUC,SPECHLUC,OBSCNAB,SPECCNAB,OBSPCP,SPECPCP,OBSINHL,SPECINHL,OBSOTH,SPECOTH
1.193,221.47192667,329.98514145,48,0,193D,193,D,4,1,79,30,472,20,2292133300,1,U,0,C,35,1,82,1,1,1,30,0,0,0,0,0,0,0,258,0,6,U,U,U,U,0,2,10,0,1,8,4,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.193,221.47192667,329.98514145,48,0,193D,193,D,4,2,76,49,33,2,RA24029400,1,U,0,C,50,6,83,1,1,1,25,0,0,0,0,0,0,0,0,258,6,U,U,U,U,0,1,10,0,1,1,4,30,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.900,3322.0789,3108.3278753,48,,194G,194,G,4,1,79,37,706,70,9999999999,1,U,0,C,40,6,73,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.900,3322.0789,3108.3278753,48,1,194G,194,G,4,2,90,21,3,4,1G3CW54C5L,1,5,0,C,40,1,72,1,3,3,33,0,0,0,0,0,0,0,140,160,4,U,U,U,U,0,1,17,0,0,1,0,N,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.441,267.38851481,366.00313573,48,0,195C,195,C,4,1,88,20,477,30,1GCCS19RXJ,1,5,0,C,25,1,82,1,1,1,27,2,0,0,0,0,0,0,130,244,1,23,-15,18,1490,1,1,17,0,1,8,3,30,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.441,267.38851481,366.00313573,48,0,195C,195,C,4,2,89,20,470,14,1GNCS18Z3K,1,35,0,C,35,1,83,1,1,1,30,0,0,1,0,0,0,0,244,130,1,20,-19,-7,161,1,1,17,0,1,8,4,27,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.161,401.08277222,597.59878969,48,0,196D,196,D,4,1,82,12,473,31,1FTDF14FXC,1,30,1,3,45,1,1,1,1,1,38,0,0,0,1,0,0,0,998,998,1,18,-18,0,488,1,1,17,0,1,8,3,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.161,401.08277222,597.59878969,48,0,197D,197,D,4,1,82,20,477,30,1GCBS14B3C,1,40,U,C,45,6,2,1,1,1,U,U,0,0,0,2,0,0,997,997,5,U,U,U,U,0,0,17,0,1,8,4,N,N,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.161,401.08277222,597.59878969,48,0,198D,198,D,4,1,78,20,474,21,CGU158U200,1,50,0,C,45,U,7,1,1,1,37,U,0,1,1,0,0,0,998,998,6,U,U,U,U,0,0,13,1,1,8,3,N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.262,1718.9261667,2081.8435452,48,0,199E,199,E,4,1,91,23,470,14,1GKCS13Z1M,1,U,1,B,15,4,6,1,1,1,34,0,0,0,1,0,0,0,998,998,1,20,-20,0,480,1,1,17,0,1,8,U,998,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.833,12032.483167,14019.144371,48,0,200H,200,H,4,1,84,22,5,2,1G2AF37R6E,1,50,0,C,50,U,1,1,2,2,25,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,0,1,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.744,323.75318889,443.15546768,48,0,201C,201,C,4,1,87,12,470,14,1FMCU14T7H,1,50,0,C,45,8,69,1,1,1,32,0,0,1,0,0,0,0,186,298,1,20,-19,5,537,1,1,17,0,1,8,0,37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.744,323.75318889,443.15546768,48,0,201C,201,C,4,2,87,6,10,4,1C3BF66P7H,1,30,0,C,45,1,68,1,1,1,37,0,0,0,0,0,0,0,298,186,1,18,-9,-15,440,1,1,17,0,1,1,4,32,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.744,323.75318889,443.15546768,48,0,202C,202,C,4,1,88,49,477,30,JT4RN63A5J,1,55,1,C,55,6,1,1,1,1,31,0,0,0,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,1,8,4,998,98,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.617,485.62978333,723.57077106,48,0,203D,203,D,4,1,77,21,1,2,3M57R7D100,1,65,1,11,55,3,6,1,1,1,37,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,2,13,0,1,1,4,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.617,485.62978333,723.57077106,48,0,204D,204,D,4,1,79,13,2,2,9489S67700,1,40,0,C,45,U,86,1,1,1,48,U,0,0,0,0,U,0,270,0,6,U,U,U,U,0,0,11,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.617,485.62978333,723.57077106,48,0,204D,204,D,4,2,82,49,477,30,JT4RN44D1C,1,U,0,C,25,U,87,1,1,1,26,0,0,0,0,0,0,0,0,270,6,U,U,U,U,0,1,17,0,1,8,4,48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.617,485.62978333,723.57077106,48,1,204D,204,D,4,3,91,18,2,4,1G4HP54C5M,0,0,0,C,25,1,98,1,1,1,33,U,0,0,0,0,U,0,180,300,6,U,U,U,U,0,0,17,0,1,1,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.617,485.62978333,723.57077106,48,0,205D,205,D,4,1,80,12,12,6,OK94B17300,1,15,0,C,25,U,89,1,1,1,30,1,0,0,0,0,0,0,249,340,6,U,U,U,U,0,1,11,0,0,1,0,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.617,485.62978333,723.57077106,48,0,205D,205,D,4,2,77,23,473,31,TCU147A500,1,25,0,C,25,1,88,1,1,1,37,0,0,0,0,0,0,0,340,249,6,U,U,U,U,0,2,13,0,1,8,4,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.250,7284.44675,6815.7468774,48,0,206G,206,G,4,1,89,20,473,31,1GCDC14K3K,0,30,0,C,50,9,24,1,2,0,U,0,0,0,0,0,U,0,139,136,3,8,-8,0,122,4,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.250,7284.44675,6815.7468774,48,0,206G,206,G,4,2,87,12,15,2,1FABP32X5H,1,5,0,C,50,1,25,1,1,1,25,0,0,0,0,0,0,U,136,139,3,11,11,0,107,4,1,17,0,1,U,4,U,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.537,285.26024074,390.46607025,48,0,207C,207,C,4,1,65,12,1,2,H17C127400,1,U,0,C,55,7,64,1,1,1,30,0,0,0,0,0,0,0,2,109,1,21,0,21,445,1,1,10,0,1,1,3,33,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.537,285.26024074,390.46607025,48,1,207C,207,C,4,2,91,21,2,4,1G3HN54C4M,1,50,0,C,55,98,65,1,3,3,33,0,0,0,0,0,0,0,109,2,1,18,-18,3,521,1,1,17,0,3,1,3,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.537,285.26024074,390.46607025,48,0,208C,208,C,4,1,80,18,7,4,4H69AAG100,1,35,1,B,25,3,50,1,1,1,33,U,0,0,0,0,U,0,175,4,3,11,-11,0,98,4,0,13,0,1,1,4,N,N,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.537,285.26024074,390.46607025,48,0,208C,208,C,4,2,88,12,16,4,1FABP72GBJ,1,20,0,C,25,7,51,1,2,2,38,2,0,0,0,0,U,0,4,175,3,9,-8,1,160,4,1,17,0,2,1,4,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.306,427.89036111,637.54112525,48,1,209D,209,D,4,1,91,12,16,4,2FACP72F0M,1,15,0,C,55,9,51,1,1,1,38,3,0,0,0,0,U,0,218,38,6,U,U,U,U,0,2,17,0,1,1,4,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.306,427.89036111,637.54112525,48,0,209D,209,D,4,2,80,20,9,2,1P87HAL500,1,45,0,C,55,8,50,1,3,3,35,0,0,1,0,0,4,0,38,218,6,U,U,U,U,0,2,13,0,1,1,4,38,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.306,427.89036111,637.54112525,48,0,210D,210,D,4,1,84,14,4,2,1MEBP92F3E,1,U,U,C,45,2,6,1,1,1,32,0,0,0,0,2,0,0,998,998,5,U,U,U,U,0,2,17,0,1,1,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.537,285.26024074,390.46607025,48,0,212J,212,J,4,1,78,20,10,2,1Z37A8D400,1,45,0,C,35,8,88,1,1,1,31,U,0,1,0,0,0,0,259,157,6,U,U,U,U,0,0,13,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.537,285.26024074,390.46607025,48,0,212J,212,J,4,2,87,35,43,4,1N4PB21S9H,1,U,0,C,25,1,89,1,1,1,22,0,0,1,0,0,0,0,157,259,6,U,U,U,U,0,1,17,0,1,2,3,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.478,274.26225555,375.4119567,48,0,213C,213,C,4,1,86,9,8,5,1P3BM48C0G,1,25,0,C,25,1,87,1,1,1,22,0,0,0,0,0,0,0,98,13,3,8,-2,-8,46,3,0,17,0,1,2,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.478,274.26225555,375.4119567,48,0,213C,213,C,4,2,84,20,9,3,1G1AP8718E,1,25,0,C,25,4,86,1,1,1,30,0,0,0,0,0,0,0,13,98,3,6,-6,2,55,4,1,17,0,1,1,0,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.478,274.26225555,375.4119567,48,1,214C,214,C,4,1,91,49,38,4,JT2EL44A2M,1,55,0,C,55,98,2,1,3,3,20,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,2,2,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.478,274.26225555,375.4119567,48,0,215C,215,C,4,1,85,14,4,2,1MEBP9231F,1,65,0,C,55,3,28,1,1,1,21,U,0,1,0,0,U,0,10,7,3,21,-22,1,470,4,0,17,0,1,1,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.478,274.26225555,375.4119567,48,1,215C,215,C,4,2,87,18,18,2,1G4NJ14U H,1,10,0,C,55,1,30,1,1,1,25,0,0,1,0,0,0,U,7,10,3,26,26,0,604,4,1,17,0,1,2,4,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.478,274.26225555,375.4119567,48,0,215C,215,C,4,3,89,12,470,14,1FMCU14T3K,1,50,0,C,55,7,98,1,2,2,33,0,0,1,0,2,0,0,198,330,1,13,-11,6,484,1,1,17,0,1,8,4,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.478,274.26225555,375.4119567,48,0,216C,216,C,4,1,76,49,33,3,RA29042900,1,35,0,C,25,4,68,1,1,1,26,0,0,0,0,0,0,0,274,20,6,U,U,U,U,0,0,10,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.478,274.26225555,375.4119567,48,0,216C,216,C,4,2,88,35,43,2,JN1PB22S6J,1,5,0,C,25,1,69,1,1,1,22,0,0,0,0,0,0,0,20,274,6,U,U,U,U,0,1,17,0,1,2,4,26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.217,411.39338333,612.96122644,48,0,217D,217,D,4,1,85,21,18,2,1G3NT27UXF,1,U,1,13,15,1,11,1,3,3,25,0,0,0,0,0,0,0,8,0,3,10,-10,0,532,4,1,17,0,1,2,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.250,6170.90075,5773.8492655,48,0,218G,218,G,4,1,89,12,470,14,1FMLU12T6K,0,U,0,C,25,U,68,1,1,0,33,U,0,0,0,0,U,0,302,143,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.250,6170.90075,5773.8492655,48,0,218G,218,G,4,2,89,41,35,4,JM1BF2225K,1,20,0,C,25,2,69,1,2,2,22,0,0,0,0,0,U,0,143,302,6,U,U,U,U,0,2,17,0,0,2,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.770,328.5648074,449.74164236,48,1,219C,219,C,4,1,91,49,33,2,JT2AT86F1M,1,50,0,C,55,1,2,1,1,1,25,0,0,1,0,3,0,0,998,998,1,11,-11,3,137,1,1,17,0,1,1,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.656,492.84721111,734.32447679,48,0,220D,220,D,4,1,77,49,31,5,RT13404500,1,45,1,C,25,U,2,1,1,1,28,0,0,0,7,1,0,0,998,998,5,U,U,U,U,0,1,11,0,1,1,4,998,98,1,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.656,492.84721111,734.32447679,48,0,221D,221,D,4,1,79,22,10,2,2J37A92500,1,55,1,22,55,U,8,1,1,1,32,0,0,1,0,0,0,0,998,998,5,U,U,U,U,0,1,12,0,1,1,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.667,14785.416333,17226.609278,48,0,222H,222,H,4,1,83,22,2,4,2G7AT69H8D,1,15,0,C,25,U,1,1,1,1,35,0,0,0,1,0,0,0,998,998,6,U,U,U,U,0,0,17,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.770,328.5648074,449.74164236,48,0,223J,223,J,4,1,87,20,17,4,1G1AW51W4H,1,U,0,C,25,U,51,1,1,1,27,0,0,0,0,0,0,0,261,81,1,22,-22,0,708,1,1,17,1,1,2,3,38,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.770,328.5648074,449.74164236,48,0,223J,223,J,4,2,77,20,2,2,1N47U7S100,1,U,0,C,25,U,50,1,1,1,38,0,0,0,0,0,0,0,81,261,1,16,-16,0,333,1,1,13,1,1,1,3,27,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.656,492.84721111,734.32447679,48,0,224K,224,K,4,1,80,20,2,4,1N69HAJ200,1,U,U,0,55,U,2,1,1,1,35,0,0,1,0,1,0,0,998,998,5,U,U,U,U,0,2,13,1,1,1,1,998,98,3,U,0,7,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
1.000,185.591,254.03816619,48,0,225C,225,C,4,1,90,20,470,14,1GNCS18Z7L,1,50,0,C,50,7,69,1,1,1,30,0,0,0,0,0,0,0,183,281,1,14,-14,2,343,1,1,17,1,1,8,4,36,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,185.591,254.03816619,48,0,225C,225,C,4,2,80,18,2,2,4N37WAH400,1,10,0,C,50,U,68,1,1,1,36,0,0,0,0,0,0,0,281,183,1,12,-4,-11,297,1,1,13,0,0,1,0,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,185.591,254.03816619,48,1,226C,226,C,4,1,90,22,16,2,1G2JB14K4L,1,40,0,C,45,9,69,1,2,2,25,0,0,0,0,0,0,0,357,125,6,U,U,U,U,0,2,17,0,2,2,4,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,185.591,254.03816619,48,0,226C,226,C,4,2,83,21,17,2,1G3AJ27R1D,1,25,0,C,45,1,68,1,2,2,27,0,0,0,0,0,0,0,125,357,6,U,U,U,U,0,2,17,0,0,2,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.492,276.83990833,412.48142681,48,0,227D,227,D,4,1,84,12,4,2,1FABP4632E,1,30,0,C,25,1,87,1,4,4,31,0,0,1,0,0,0,0,190,100,3,23,-20,-12,713,4,0,17,0,1,1,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.492,276.83990833,412.48142681,48,0,227D,227,D,4,2,84,12,6,4,1FABP3937E,1,25,0,C,25,U,86,1,2,2,30,0,0,1,0,0,0,0,100,190,3,25,-13,22,728,4,1,17,0,2,1,4,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.492,276.83990833,412.48142681,48,1,228D,228,D,4,1,91,21,2,4,1G3HY54C4M,1,5,0,C,25,U,89,1,1,1,33,0,0,0,0,0,0,0,206,298,1,14,-9,11,570,1,1,17,0,1,1,6,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.492,276.83990833,412.48142681,48,0,228D,228,D,4,2,78,49,33,3,RA42002100,1,25,0,C,25,U,88,1,1,1,24,0,0,0,0,0,0,0,298,206,1,19,-14,-12,474,1,1,10,0,1,1,4,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.393,1186.45675,1436.9537067,48,0,229E,229,E,4,1,87,20,470,14,1GNCS18R1H,1,50,0,C,55,3,8,1,1,1,29,0,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,0,1,8,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.750,8305.1972499,9676.4531198,48,0,230H,230,H,4,1,87,7,473,31,1B7FD04  H,0,U,0,C,25,8,83,1,1,0,35,U,0,1,0,0,0,0,237,136,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.750,8305.1972499,9676.4531198,48,0,230H,230,H,4,2,86,21,1,2,1G3GR47AXG,1,U,0,C,25,U,82,1,3,3,32,0,0,0,0,0,0,0,136,237,6,U,U,U,U,0,1,17,0,0,1,0,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.044,379.43048889,519.36691754,48,1,231C,231,C,4,1,91,21,5,2,1G3EV13L2M,1,2,0,C,45,1,82,1,1,1,35,0,0,0,0,0,U,0,260,14,6,U,U,U,U,0,2,17,0,1,2,U,41,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.044,379.43048889,519.36691754,48,0,231C,231,C,4,2,90,20,473,31,1GCDK14K2L,1,45,0,C,55,8,83,1,1,1,41,1,0,0,0,0,U,0,14,260,6,U,U,U,U,0,0,17,0,1,8,0,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.044,379.43048889,519.36691754,48,0,232C,232,C,4,1,89,12,477,30,1FTCR11T0K,1,40,1,10,25,7,6,1,1,1,28,2,0,1,0,4,0,0,997,997,5,U,U,U,U,0,2,17,0,1,8,4,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.044,379.43048889,519.36691754,48,0,233C,233,C,4,1,89,7,473,31,1B7FE16Y3K,1,30,0,C,35,1,20,1,1,1,36,0,0,0,0,0,0,0,295,295,1,18,-18,0,460,1,1,17,0,1,8,4,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.044,379.43048889,519.36691754,48,0,233C,233,C,4,2,84,22,10,2,2G2AK37A3E,1,0,0,C,35,1,22,1,1,1,32,0,0,0,0,0,0,0,295,295,1,21,21,0,460,1,1,17,0,1,1,4,36,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.067,569.14573333,848.00650876,48,0,234D,234,D,4,1,69,20,2,4,156699J200,1,45,0,C,45,U,2,1,1,1,38,0,0,1,1,0,0,0,998,998,1,18,-11,13,415,1,1,13,0,1,1,U,998,98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.067,569.14573333,848.00650876,48,0,235D,235,D,4,1,82,37,31,3,JHMSR3324C,1,35,1,C,35,1,25,1,2,2,18,0,0,0,0,0,0,U,135,135,3,24,24,0,478,4,1,17,0,2,2,4,19,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.067,569.14573333,848.00650876,48,0,235D,235,D,4,2,81,35,33,2,JN1CB02S1B,1,U,U,C,35,U,24,1,1,1,19,U,0,0,0,0,U,0,135,135,3,24,-24,0,387,4,0,17,0,0,1,U,N,N,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.000,8537.186,7987.8816907,48,1,236G,236,G,4,1,91,20,16,2,1G1JC14G9M,1,25,1,C,25,U,48,1,1,1,24,0,0,0,0,0,0,0,76,55,5,U,U,U,U,0,2,17,0,0,2,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.000,8537.186,7987.8816907,48,0,236G,236,G,4,2,81,22,2,4,2G2AN69Y2B,1,U,8,E,25,97,48,0,0,0,31,0,0,0,0,0,0,0,55,76,5,U,U,U,U,0,1,17,N,N,1,N,24,2,N,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1.230,228.3331697,334.43569988,48,0,237B,237,B,4,1,84,12,473,31,1FTCF15F3E,1,50,0,C,55,U,87,1,2,2,35,3,0,1,0,4,0,0,997,997,5,U,U,U,U,0,1,17,1,2,8,1,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.230,228.3331697,334.43569988,48,0,237B,237,B,4,2,84,18,2,4,1G4AN69Y5E,1,15,0,C,45,U,86,1,1,1,37,U,0,1,0,0,0,0,347,16,6,U,U,U,U,0,0,17,0,1,1,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.230,228.3331697,334.43569988,48,0,238B,238,B,4,1,78,20,2,4,1N69U8J300,1,U,U,27,55,7,24,1,1,1,38,U,0,1,0,0,U,0,90,90,4,U,U,U,U,0,0,13,1,1,1,1,N,N,4,U,0,2,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
1.230,228.3331697,334.43569988,48,,238B,238,B,4,2,91,84,881,68,1HTGLGRTIM,0,35,0,C,55,1,25,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.504,279.07387407,381.99813138,48,0,239C,239,C,4,1,84,18,5,2,1G4AZ57Y7E,1,10,0,C,25,1,89,1,1,1,37,0,0,0,0,0,0,0,245,335,3,8,-1,8,210,4,2,17,0,0,2,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.504,279.07387407,381.99813138,48,1,239C,239,C,4,2,90,35,43,2,JN1GB22B9L,1,50,0,C,50,8,88,1,3,3,22,0,0,0,0,0,0,0,335,245,3,15,-15,-3,225,4,1,17,0,3,2,4,37,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.504,279.07387407,381.99813138,48,0,240C,240,C,4,1,87,23,477,30,1GTBS14E8H,1,U,7,C,55,4,73,1,3,3,26,0,0,0,0,0,0,0,217,188,6,U,U,U,U,0,2,17,0,3,8,4,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.504,279.07387407,381.99813138,48,0,240C,240,C,4,2,86,32,35,4,WAUFB0443G,1,20,0,C,55,1,72,1,1,1,28,0,0,0,0,0,0,0,188,217,6,U,U,U,U,0,1,17,0,1,U,U,26,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.256,418.61081111,623.71493217,48,0,241D,241,D,4,1,85,23,470,14,1G5CT18B4F,1,35,0,C,50,U,69,1,1,1,U,U,0,0,0,0,0,U,277,181,6,U,U,U,U,0,0,17,0,1,8,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.256,418.61081111,623.71493217,48,1,241D,241,D,4,2,91,7,19,4,3B3XA46K2M,1,5,0,C,50,1,68,1,2,2,28,0,0,0,0,0,U,0,181,277,6,U,U,U,U,0,0,17,0,1,2,0,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.833,6279.1621667,5875.1448666,48,0,242G,242,G,4,1,90,23,476,33,1GKER16K8L,1,45,0,C,55,1,2,1,3,3,50,47,1,1,0,4,0,0,997,997,4,U,U,U,U,0,1,17,0,2,8,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.000,185.591,488.65122174,48,1,243A,243,A,4,1,89,22,2,4,1G2HY54C2K,1,U,U,8,55,U,50,1,1,1,33,U,0,0,0,0,0,0,23,209,1,39,-39,4,1618,1,1,17,1,1,1,1,43,31,4,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U,0,U
1.000,185.591,488.65122174,48,0,243A,243,A,4,2,79,20,473,31,CKD149F400,1,U,U,0,55,U,51,1,3,3,43,3,0,0,0,0,0,0,209,23,1,27,-27,0,1404,1,1,13,2,3,8,1,33,4,5,U,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.107,205.38737333,281.13557058,48,1,244C,244,C,4,1,91,49,40,4,4T1SV21E0M,1,58,0,C,65,1,8,1,2,2,32,0,0,1,0,2,0,0,998,998,1,8,-8,-1,127,1,1,17,0,2,2,4,998,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.660,308.08106,459.02961018,48,0,245D,245,D,4,1,76,19,3,4,6D49S6Q100,1,40,1,0,35,1,68,1,1,1,53,0,0,0,0,0,0,0,43,262,1,14,-13,-5,736,1,1,13,0,1,1,U,37,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.660,308.08106,459.02961018,48,0,245D,245,D,4,2,79,20,2,4,9999999999,1,25,0,C,35,9,69,1,1,1,37,0,0,0,0,0,0,0,262,43,1,19,-18,7,271,1,1,U,0,1,1,4,53,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
