H01,H02,H02A,H02B,H03,H05,H06,H07,H08,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
1,302I,302,I,3,2,1,41.50,1633.56,1,4,2,76,152,14,5,1,46,0,T,D,H,O,4,A,A,8,8,8,8,A,2,11,DJ5D611,4,1,15,5,7,3,1,A,1,2,2,27,U,U,U,U,U,U,U
1,303M,303,M,3,2,1,66.40,2613.70,1,1,2,72,122,8,2,1,2,12,F,Z,E,W,1,3,6,B,Z,E,W,2,2,11,2K30L99,2,1,78,1,1,A,1,2,2,2,2,28,0,1,14,-14,0,176,U
1,303M,303,M,3,2,2,66.40,2613.70,1,2,1,78,115,1,1,1,1,6,B,Y,E,W,1,A,A,8,8,8,8,A,2,13,2N37Y8X,2,1,26,1,1,A,1,3,2,2,2,37,0,1,11,11,0,13,U
1,304I,304,I,3,2,1,2.00,78.73,1,1,2,78,121,12,11,1,2,U,9,9,9,9,U,44,U,9,9,9,9,U,2,11,F10BLBG,2,U,U,U,U,U,U,4,2,2,2,U,U,U,U,U,U,U,U
1,304I,304,I,3,2,2,2.00,78.73,1,2,1,79,153,38,21,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,DA227JH,2,1,78,1,A,A,1,5,2,2,2,U,U,U,U,U,U,U,U
1,305L,305,L,3,2,1,12.20,480.23,1,1,2,72,132,2,1,1,2,12,F,D,E,W,1,A,A,8,8,8,8,A,2,13,DL23G2D,2,1,99,1,1,A,1,2,2,2,2,40,0,1,17,-17,0,280,U
1,305L,305,L,3,2,2,12.20,480.23,1,3,2,67,111,2,2,1,1,6,B,D,E,W,3,3,12,F,L,E,E,1,1,13,454697H,2,1,114,1,1,A,1,3,2,2,2,40,0,1,17,17,-2,163,U
1,305L,305,L,3,2,3,12.20,480.23,2,2,1,73,134,8,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,V99993B,2,1,U,U,U,U,1,U,2,2,2,30,U,U,U,U,U,U,0
1,306N,306,N,3,2,1,305.00,12005.72,1,1,U,73,121,1,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,306N,306,N,3,2,2,305.00,12005.72,1,2,U,76,861,9,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,307K,307,K,3,2,1,9.32,366.86,1,1,2,77,112,3,1,1,2,12,F,R,E,W,2,A,A,8,8,8,8,A,2,13,6D4757Q,2,1,28,1,1,A,1,4,2,2,2,43,0,1,24,-21,12,569,U
1,307K,307,K,3,2,2,9.32,366.86,2,2,2,69,111,1,1,1,1,2,R,D,A,W,4,A,A,8,8,8,8,A,2,13,435379K,2,1,124,5,3,3,1,6,2,2,2,35,0,1,28,-14,-24,1232,U
1,308N,308,N,3,2,1,233.00,9171.58,1,1,1,73,115,2,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,308N,308,N,3,2,2,233.00,9171.58,1,2,1,79,113,6,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,309H,309,H,3,2,1,10.41,409.89,2,4,U,79,167,38,21,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,CA213HL,2,1,64,2,7,2,1,A,1,2,2,155,430,2,U,U,U,U,U
1,310L,310,L,3,2,1,10.41,409.89,1,1,2,74,141,1,1,1,44,12,F,L,E,E,5,A,A,8,8,8,8,A,2,13,A4C168H,2,1,87,1,1,A,1,8,2,2,2,39,0,1,29,-29,0,693,U
1,311M,311,M,3,2,1,52.07,2049.47,1,1,2,77,114,1,1,1,38,12,F,L,L,N,3,32,12,F,L,E,S,3,2,13,3K57R7R,2,1,33,1,1,A,1,8,2,2,2,38,0,1,15,-15,0,161,U
1,312N,312,N,3,2,1,375.00,14761.13,1,1,1,72,121,2,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,312N,312,N,3,2,2,375.00,14761.13,1,2,1,77,121,7,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,313G,313,G,3,2,1,6.00,236.18,1,4,2,77,113,34,14,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,CCE627V,2,1,53,1,1,A,1,A,2,2,2,58,26,3,U,U,U,U,U
1,313G,313,G,3,2,2,6.00,236.18,1,1,2,79,121,4,1,1,59,12,F,Y,H,W,8,47,12,F,L,E,S,9,2,11,9F03F24,2,1,5,2,7,3,1,8,2,2,2,28,0,1,U,U,U,U,U
1,314I,314,I,3,2,1,18.75,738.06,2,4,2,77,164,38,21,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,7,264636K,3,1,257,2,1,A,1,A,1,U,2,U,U,U,U,U,U,U,U
1,315K,315,K,3,2,1,6.00,236.18,1,3,2,69,115,2,1,1,3,U,9,9,9,9,U,2,U,9,9,9,9,U,2,13,262379R,2,1,186,5,3,3,1,6,2,2,2,44,0,1,U,U,U,U,U
1,315K,315,K,3,2,2,6.00,236.18,1,2,1,76,113,2,2,1,1,6,B,D,E,W,2,A,A,8,8,8,8,A,2,13,1L69V6J,2,1,64,1,1,A,1,3,2,2,2,44,0,1,U,U,U,U,U
1,315K,315,K,3,2,3,6.00,236.18,6,1,2,74,121,2,1,1,1,11,F,D,E,W,4,A,A,8,8,8,8,A,2,11,4G58S11,2,1,70,5,2,3,1,4,2,2,2,43,0,1,U,U,U,U,U
1,316M,316,M,3,2,1,30.00,1180.89,2,1,2,79,113,6,1,1,2,12,F,R,E,W,2,38,12,L,F,L,S,1,2,13,1Q87G9L,2,1,13,1,1,A,1,4,2,2,2,35,0,1,23,-23,-4,425,U
1,316M,316,M,3,2,2,30.00,1180.89,1,2,2,75,113,6,1,1,1,10,L,F,E,W,3,A,A,8,8,8,8,A,2,13,1Q87H5N,2,1,56,1,1,A,1,5,2,2,2,37,0,1,23,-11,20,384,U
1,317N,317,N,3,2,1,150.00,5904.45,1,1,1,78,871,9,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,317N,317,N,3,2,2,150.00,5904.45,1,2,1,75,122,7,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,318H,318,H,3,2,1,10.96,431.42,4,4,1,75,813,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,2,13,CLN1458,2,1,46,1,1,A,1,A,2,2,2,25,0,1,U,U,U,U,U
1,319M,319,M,3,2,1,54.80,2157.09,2,1,2,77,111,8,2,1,40,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,4B69U7L,2,1,U,U,U,U,1,8,2,2,2,36,0,1,U,U,U,U,U
1,320I,320,I,3,2,1,28.92,1138.23,1,1,2,79,115,6,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,2J37Y9A,2,1,16,1,1,A,1,2,2,2,2,32,0,1,U,U,U,U,U
1,320I,320,I,3,2,2,28.92,1138.23,1,2,1,73,113,12,11,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,CCY144F,2,U,U,1,1,A,1,3,2,2,2,38,U,U,U,U,U,U,0
1,321M,321,M,3,2,1,46.27,1821.17,1,1,2,70,132,7,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,XP29L0G,2,U,U,U,U,U,1,7,2,2,2,35,U,U,U,U,U,U,U
1,321M,321,M,3,2,2,46.27,1821.17,1,1,1,77,U,65,54,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,FS0144A,2,1,U,U,U,U,1,7,2,2,2,U,U,U,U,U,U,U,U
1,322N,322,N,3,2,1,231.33,9105.84,1,1,1,78,122,6,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,322N,322,N,3,2,2,231.33,9105.84,1,2,1,71,861,9,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,323H,323,H,3,2,1,10.04,395.20,1,1,2,79,111,8,1,1,2,12,F,D,E,W,3,47,4,R,D,E,W,3,1,13,4M47A9H,2,1,6,1,1,A,1,2,2,2,2,32,0,1,U,U,U,U,U
1,323H,323,H,3,2,2,10.04,395.20,1,2,2,74,153,35,23,1,1,A,8,8,8,8,A,47,A,8,8,8,8,A,A,13,71797DG,2,1,344,1,1,A,1,U,2,2,2,U,0,1,U,U,U,U,U
1,323H,323,H,3,2,3,10.04,395.20,2,2,2,79,122,18,1,1,59,0,U,C,X,N,1,47,11,F,Y,E,W,2,1,11,0X20AG0,2,1,1,1,1,A,1,12,2,2,2,25,0,1,U,U,U,U,U
1,324I,324,I,3,2,1,31.38,1235.01,1,1,2,78,121,12,11,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,F25JLCE,2,1,16,1,1,A,1,4,2,2,2,41,0,1,U,U,U,U,U
1,324I,324,I,3,2,2,31.38,1235.01,2,2,2,62,113,2,2,1,1,7,L,D,E,W,3,A,A,8,8,8,8,A,2,12,21609K1,2,1,95,1,4,3,1,5,2,2,2,36,0,1,U,U,U,U,U
1,325M,325,M,3,2,1,50.20,1976.02,1,1,2,78,113,1,2,1,33,12,F,Z,E,W,2,2,12,F,Z,E,W,1,1,13,1L69U8S,2,1,7,1,1,A,1,8,2,2,2,38,0,1,U,U,U,U,U
1,325M,325,M,3,2,2,50.20,1976.02,1,2,1,79,115,1,1,1,1,10,L,Z,E,W,3,A,A,8,8,8,8,A,2,13,2N37X9P,2,1,4,1,1,A,1,5,2,2,2,32,0,1,U,U,U,U,U
1,326H,326,H,3,2,1,8.63,339.70,1,1,2,69,164,38,21,1,2,A,8,8,8,8,A,2,A,8,8,8,8,A,A,5,8417488,2,1,79,1,1,A,1,4,2,1,2,270,280,3,U,U,U,U,U
1,326H,326,H,3,2,2,8.63,339.70,1,2,2,71,121,8,1,1,1,9,L,F,E,W,3,1,9,L,P,A,W,3,1,11,1K91T20,2,1,118,1,4,3,1,5,2,2,2,26,0,1,U,U,U,U,U
1,327J,327,J,3,2,1,107.88,4246.28,1,1,1,76,113,34,19,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,327J,327,J,3,2,2,107.88,4246.28,1,2,1,74,121,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,328L,328,L,3,2,1,8.63,339.70,2,1,2,69,113,1,1,1,2,1,F,D,E,W,2,A,A,8,8,8,8,A,2,13,136379Z,2,1,131,1,6,2,1,4,2,2,2,33,0,1,29,-25,-15,683,U
1,328L,328,L,3,2,2,8.63,339.70,3,2,2,79,114,8,1,1,1,10,L,D,A,W,5,A,A,8,8,8,8,A,2,13,3M47F9R,2,1,18,3,4,3,1,5,2,2,2,33,0,1,28,-14,25,817,U
1,329M,329,M,3,2,1,43.15,1698.51,1,1,2,70,861,19,1,1,33,2,F,Z,E,W,1,33,3,R,D,E,W,3,2,10,HLS3099,2,1,131,1,1,A,1,8,2,2,2,23,0,1,U,U,U,U,U
1,330H,330,H,3,2,1,10.00,393.63,1,1,2,77,115,1,2,1,2,12,F,Y,E,W,4,A,A,8,8,8,8,A,2,13,2D29P7P,2,1,29,1,2,2,1,1,2,2,2,38,0,1,28,-28,0,983,U
1,330H,330,H,3,2,2,10.00,393.63,1,1,2,69,121,12,11,1,1,12,F,L,E,E,5,A,A,8,8,8,8,A,2,11,F10YDE7,2,1,103,1,4,2,1,1,2,2,2,36,0,1,29,-29,5,183,U
1,331L,331,L,3,2,1,10.00,393.63,1,1,2,71,113,1,1,1,2,1,F,D,E,W,3,2,9,L,B,M,N,1,2,12,B6371R1,2,1,77,1,1,A,1,4,2,2,2,34,0,1,U,U,U,U,U
1,331L,331,L,3,2,2,10.00,393.63,1,2,2,66,112,3,2,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,8,B624548,2,1,U,U,U,U,1,5,2,2,2,48,U,U,U,U,U,U,U
1,332M,332,M,3,2,1,50.00,1968.15,2,1,1,76,113,2,2,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1L39V61,2,1,U,U,U,U,1,4,2,2,2,44,U,U,U,U,U,U,U
1,332M,332,M,3,2,2,50.00,1968.15,2,2,2,76,113,8,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1X2706L,2,1,U,U,U,U,1,5,2,2,2,33,U,U,U,U,U,U,U
1,333F,333,F,3,2,1,35.64,1402.86,1,1,2,80,881,55,41,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,11,RC04210,2,1,U,A,A,A,1,12,2,2,2,5,0,1,U,U,U,U,U
1,334J,334,J,3,2,1,213.84,8417.19,1,1,1,79,121,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,334J,334,J,3,2,2,213.84,8417.19,1,2,1,77,113,1,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,335M,335,M,3,2,1,85.53,3366.87,1,1,2,78,114,2,2,1,34,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,3X69N8E,2,U,29,1,1,A,1,8,2,2,2,41,U,U,U,U,U,U,U
1,336J,336,J,3,2,1,11.00,432.99,1,1,1,U,121,11,12,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,336J,336,J,3,2,2,11.00,432.99,1,2,1,78,114,4,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,337J,337,J,3,2,1,11.00,432.99,1,1,1,U,U,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,338N,338,N,3,2,1,22.00,865.99,1,1,1,73,113,1,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,338N,338,N,3,2,2,22.00,865.99,1,2,1,72,114,2,4,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,339C,339,C,3,2,1,25.80,1015.57,1,2,1,71,113,12,11,1,71,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,CE141S6,2,1,U,U,U,U,1,11,2,2,2,U,0,1,U,U,U,U,U
1,340I,340,I,3,2,1,16.13,634.73,3,1,2,78,871,12,11,1,34,12,F,R,E,E,3,37,U,9,9,9,9,U,1,10,RN281O6,2,1,33,2,6,3,1,8,2,2,2,25,0,1,17,-17,0,151,U
1,341J,341,J,3,2,1,64.50,2538.91,1,1,1,79,116,34,15,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,341J,341,J,3,2,2,64.50,2538.91,1,3,1,77,113,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,341J,341,J,3,2,3,64.50,2538.91,1,2,1,79,115,6,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,342M,342,M,3,2,1,25.80,1015.57,1,1,2,67,121,2,2,1,44,U,9,9,9,9,U,44,U,9,9,9,9,U,2,11,7D54C13,2,U,U,U,U,U,1,8,2,2,2,38,U,U,U,U,U,U,U
1,343L,343,L,3,2,1,7.37,290.23,1,3,2,66,114,2,1,1,2,U,9,9,9,9,U,3,U,9,9,9,9,U,2,13,35637C1,2,U,U,U,U,U,1,U,U,2,2,41,U,U,U,U,U,U,U
1,343L,343,L,3,2,2,7.37,290.23,1,1,2,74,121,8,2,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,4W92L24,2,1,U,U,U,U,1,U,U,2,2,30,U,U,U,U,U,U,U
1,343L,343,L,3,2,3,7.37,290.23,1,1,1,79,113,6,1,1,1,12,F,Z,E,W,2,A,A,8,8,8,8,A,2,13,1Q87G9L,2,1,15,1,1,A,1,4,2,2,2,35,0,1,U,U,U,U,U
1,343L,343,L,3,2,4,7.37,290.23,1,U,2,76,113,1,2,1,U,U,9,9,9,9,U,A,A,8,8,8,8,A,2,13,1D37Q6R,2,1,65,U,U,U,1,U,2,2,2,38,0,1,U,U,U,U,U
1,344M,344,M,3,2,1,36.87,1451.16,3,1,2,78,121,8,1,1,2,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,8K93T23,2,1,U,U,U,U,1,4,2,2,2,28,U,U,U,U,U,U,U
1,344M,344,M,3,2,2,36.87,1451.16,1,2,2,77,861,19,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,HL53037,2,1,U,U,U,U,1,6,2,2,2,27,U,U,U,U,U,U,U
1,345N,345,N,3,2,1,184.33,7255.78,1,1,1,73,618,9,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,345N,345,N,3,2,2,184.33,7255.78,1,2,1,73,121,2,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
1,501I,501,I,3,2,1,1.00,39.36,5,1,2,74,122,2,2,1,2,12,F,Z,A,A,9,A,A,8,8,8,8,A,2,11,4Z62A50,2,1,97,2,7,3,1,4,2,2,2,48,0,1,U,U,U,U,U
1,501I,501,I,3,2,2,1.00,39.36,1,2,2,77,121,38,21,1,1,A,8,8,8,8,A,44,A,8,8,8,8,A,A,11,W90UV02,2,1,133,1,1,A,1,5,2,1,2,140,0,1,U,U,U,U,U
1,502I,502,I,3,2,1,1.00,39.36,2,1,2,72,121,12,11,1,2,11,F,L,E,N,2,A,A,8,8,8,8,A,2,11,SGTAME4,2,1,57,1,1,A,1,4,2,2,2,U,0,1,U,U,U,U,U
1,502I,502,I,3,2,2,1.00,39.36,1,2,1,77,153,34,15,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,D05126H,2,1,34,1,1,A,1,6,2,2,2,U,0,1,U,U,U,U,U
1,503I,503,I,3,2,1,1.00,39.36,1,1,2,77,871,9,1,1,2,10,F,D,E,W,4,A,A,8,8,8,8,A,2,10,KE30173,2,1,18,1,8,2,1,4,2,2,2,26,0,1,U,U,U,U,U
1,503I,503,I,3,2,2,1.00,39.36,1,2,1,75,153,38,21,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,D2327DY,2,1,154,1,1,A,1,6,2,2,2,138,0,1,U,U,U,U,U
1,504H,504,H,3,2,1,1.00,39.36,1,1,2,77,113,17,6,1,2,12,F,D,E,W,4,A,A,8,8,8,8,A,2,13,1D80L7R,2,1,32,1,2,2,1,4,2,2,2,38,0,1,U,U,U,U,70
1,504H,504,H,3,2,2,1.00,39.36,1,2,1,77,121,38,21,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,11,U91UVX9,2,1,143,1,1,A,1,5,2,2,2,U,0,1,U,U,U,U,U
1,505I,505,I,3,2,1,1.00,39.36,1,1,2,77,113,1,2,1,2,12,F,D,E,W,4,2,3,R,P,A,W,3,1,13,1N69U7S,2,1,66,1,7,3,1,4,2,2,2,38,0,1,U,U,U,U,U
1,505I,505,I,3,2,2,1.00,39.36,1,2,1,79,164,38,21,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,7,1758985,2,1,2,1,1,A,1,5,2,2,2,U,0,1,U,U,U,U,U
1,506I,506,I,3,2,1,1.00,39.36,1,1,1,78,167,38,21,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,CA213HL,2,1,U,U,U,U,1,12,2,2,2,U,U,U,U,U,U,U,U
1,506I,506,I,3,2,2,1.00,39.36,1,2,2,66,121,6,1,1,1,U,9,9,9,9,U,A,A,8,8,8,8,A,2,11,6R07T19,2,1,10,1,1,A,1,3,2,2,2,26,0,1,U,U,U,U,0
1,507H,507,H,3,2,1,1.00,39.36,1,1,2,77,121,18,1,1,2,12,F,D,G,A,9,46,12,F,L,L,N,1,2,11,7X11Y12,2,1,24,8,7,3,1,2,2,2,2,26,0,1,U,U,U,U,U
1,507H,507,H,3,2,2,1.00,39.36,1,2,1,75,153,38,21,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,71797EG,2,1,U,1,1,A,1,3,2,2,2,U,U,U,U,U,U,U,0
1,508I,508,I,3,2,1,1.00,39.36,1,1,2,55,113,12,11,1,2,12,F,R,A,S,9,A,A,8,8,8,8,A,2,11,H255804,2,1,17,5,1,A,1,2,2,2,2,U,0,1,U,U,U,U,U
1,508I,508,I,3,2,2,1.00,39.36,1,2,1,79,116,38,21,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,T19C19V,2,1,86,1,1,A,1,3,2,2,2,U,120,3,U,U,U,U,U
2,002I,2,I,3,2,1,1.00,299.21,1,4,2,78,121,38,21,1,46,A,8,8,8,8,A,A,A,8,8,8,8,A,A,11,U90VVBE,2,1,31,1,1,A,1,A,1,2,2,U,0,1,U,U,U,U,U
2,003I,3,I,3,2,1,1.00,299.21,1,1,2,76,113,12,11,1,32,12,F,L,E,N,2,A,A,8,8,8,8,A,2,U,9999999,2,1,15,1,1,A,1,8,2,2,2,40,0,1,18,-17,-2,261,45
2,004J,4,J,3,2,1,9.00,2692.90,1,1,1,70,121,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
2,004J,4,J,3,2,2,9.00,2692.90,2,2,1,76,113,12,11,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
2,005J,5,J,3,2,1,7.67,2293.45,1,1,1,70,167,38,21,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
2,005J,5,J,3,2,2,7.67,2293.45,2,1,1,71,153,34,16,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
2,007M,7,M,3,2,1,3.07,917.38,2,1,2,70,113,7,2,1,2,12,F,L,E,W,2,A,A,8,8,8,8,A,2,13,138570F,2,1,101,1,1,A,1,1,2,2,2,36,0,1,21,-21,0,423,20
2,007M,7,M,3,2,2,3.07,917.38,1,1,1,71,113,7,1,1,1,12,F,L,E,W,1,A,A,8,8,8,8,A,2,13,138571B,2,1,24,1,1,A,1,1,2,2,2,36,0,1,21,-21,0,178,U
2,008I,8,I,3,2,1,4.25,1271.65,1,1,2,78,881,9,1,1,2,12,F,D,M,W,2,A,A,8,8,8,8,A,2,10,SGD4537,2,1,48,1,1,A,1,2,2,2,2,18,0,1,U,U,U,U,25
2,008I,8,I,3,2,2,4.25,1271.65,1,2,1,72,113,38,21,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,CC3632C,2,1,96,1,1,A,1,3,2,2,2,U,0,1,U,U,U,U,35
2,009L,9,L,3,2,1,1.36,406.93,1,1,2,77,121,18,1,1,44,12,R,Y,E,W,2,44,1,R,B,E,S,1,2,11,7X1OY22,2,1,23,1,1,A,1,9,2,2,2,24,0,1,U,U,U,U,60
2,010L,10,L,3,2,1,1.36,406.93,2,1,2,76,114,1,1,1,2,12,F,D,E,W,2,A,A,8,8,8,8,A,2,U,9999999,2,1,44,1,1,A,1,4,2,2,2,40,0,1,36,-36,0,634,U
2,010L,10,L,3,2,2,1.36,406.93,3,2,2,70,112,3,2,1,1,1,R,F,E,W,4,A,A,8,8,8,8,A,2,8,R016335,2,1,48,1,1,A,1,6,2,2,2,48,0,1,28,-24,-14,101,15
2,011M,11,M,3,2,1,6.80,2034.63,1,1,2,72,121,18,1,1,46,0,U,D,X,W,1,A,A,8,8,8,8,A,2,11,2I11X23,2,1,73,1,1,A,1,12,2,2,2,24,0,1,U,U,U,U,45
2,012L,12,L,3,2,1,1.16,347.08,2,1,2,73,113,8,2,1,2,12,F,D,E,W,2,A,A,8,8,8,8,A,2,13,1X69F3L,2,1,60,1,1,A,1,4,2,2,2,33,0,1,21,-21,0,851,50
2,012L,12,L,3,2,2,1.16,347.08,1,2,2,74,121,18,1,1,1,9,L,Z,E,W,2,37,2,R,B,M,W,1,2,11,4T11X37,2,1,30,1,5,2,1,5,2,2,2,24,0,1,29,0,29,133,5
2,013J,13,J,3,2,1,14.50,4338.56,1,1,1,73,132,1,2,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
2,013J,13,J,3,2,2,14.50,4338.56,1,2,1,71,871,9,3,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
2,014N,14,N,3,2,1,29.00,8677.12,1,1,1,U,U,U,9,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
2,014N,14,N,3,2,2,29.00,8677.12,1,1,1,72,661,9,1,1,A,A,8,8,8,8,A,A,A,8,8,8,8,A,A,U,9999999,U,U,A,A,A,A,U,A,U,U,U,U,U,U,U,U,U,U,U
2,015L,15,L,3,2,1,1.00,299.21,5,1,2,74,115,7,1,1,2,12,F,D,A,W,7,A,A,8,8,8,8,A,2,13,2K57A4P,4,1,56,1,1,A,1,4,2,2,2,42,0,1,42,-42,0,1651,65
2,015L,15,L,3,2,2,1.00,299.21,3,2,2,53,113,40,38,1,1,A,8,8,8,8,A,A,A,8,8,8,8,A,A,10,Z53NO16,1,1,U,1,1,A,1,5,2,2,2,U,10,3,U,U,U,U,U
2,016L,16,L,3,2,1,1.00,299.21,2,1,1,76,116,30,29,1,2,A,8,8,8,8,A,A,A,8,8,8,8,A,A,13,TCS246A,2,U,U,U,U,U,1,4,2,2,U,U,U,U,U,U,U,U,35
2,016L,16,L,3,2,2,1.00,299.21,3,2,2,73,132,2,2,1,1,9,L,P,E,W,3,A,A,8,8,8,8,A,2,13,DM43K3F,2,1,8,1,4,3,1,5,2,2,2,40,0,1,U,U,U,U,5
