PSU,CASE_ID,CASE_NO,STRATIF,REC_NO,VERSION,VEH_NO,PSUWGT,NATWT,OCCFORMS,VEH_ROLE,TOWAWAY,MOD_YEAR,MAKE,MODEL,BODY_TYP,TOW_VEH,GVWR,CAB_CONF,TRAC_DRO,BODY_CON,AXLES_P,AXLES_T1,AXLES_T2,AXLES_T3,BRAKE_TY,OBJ_CNPR,CLOCK_PR,INCRE_PR,DFORCEPR,DEFLOCPR,LONGITPR,VERTICPR,DISTRIPR,EXTENTPR,OBJ_CNSE,CLOCK_SE,INCRE_SE,DFORCESE,DEFLOCSE,LONGITSE,VERTICSE,DISTRISE,EXTENTSE,MORE_CDC,VIN,REGISTRA,SPEC_USE,ODOMETER,PC_INTEG,PC_INTRU,MAG_INTR,FIRE,IMP_TYPE,OTH_ROLE,ROLLOVER,J_KNIFE,SAFETY_B,HAZCARGO,CURB_WT,CARGO_WT,WT_SOURC,DV_SOURC,DV_TOTAL,DV_LONG,DV_LAT,ENERGY,DV_L,DV_C1,DV_C2,DV_C3,DV_C4,DV_C5,DV_C6,DV_D,VDEATHS,VINJ_SER,VINJURY
4,133M,133,M,3,4,1,39.10,937.23,2,1,2,78,21,1,2,0,0,0,0,0,0,0,0,0,0,2,11,0,11,F,Y,E,W,02,2,10,0,10,L,P,M,W,02,0,3R47F8D000,1,0,44,1,4,1,0,1,2,0,0,0,0,33,0,0,1,26,-22,13,754,174,26,28,32,24,22,21,0,0,0,2
4,133M,133,M,3,4,2,39.10,937.23,1,3,2,80,18,12,4,0,0,0,0,0,0,0,0,0,0,1,2,0,2,R,F,E,W,03,1,4,0,4,R,B,E,E,02,0,4T07AA7000,1,0,27,1,1,0,0,3,1,0,0,0,0,29,0,0,1,30,-19,-23,444,122,0,11,25,44,25,13,135,0,0,1
4,133M,133,M,3,4,3,39.10,937.23,1,2,1,73,18,1,6,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,L,E,E,01,,,,,,,,,,0,4F45H3H000,1,0,54,1,1,0,0,1,1,0,0,0,0,43,0,0,0,U,U,U,U,,,,,,,,,0,0,1
4,134C,134,C,3,4,1,62.67,1502.20,1,1,2,81,63,63,15,0,0,0,0,0,0,0,0,0,0,38,,,,,,,,,46,,,,,,,,,0,JKAKZHA1XB,0,0,U,0,0,0,0,1,6,0,0,0,0,4,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
4,135L,135,L,3,4,1,12.53,300.34,1,1,2,74,20,2,3,0,0,0,0,0,0,0,0,0,0,39,12,0,12,F,D,E,W,02,38,12,0,12,F,R,W,E,03,1,1N69R4J000,1,0,53,1,6,1,0,1,6,0,0,0,0,44,0,2,1,37,-37,0,1078,196,2,49,62,50,36,24,0,0,0,1
4,136M,136,M,3,4,1,62.67,1502.20,1,1,3,70,20,8,3,0,0,0,0,0,0,0,0,0,0,2,12,0,12,L,F,E,S,02,,,,,,,,,,0,113690W000,1,0,33,1,1,0,0,2,4,0,0,0,0,30,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,136M,136,M,3,4,2,62.67,1502.20,4,2,1,72,18,3,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,4V39T24000,1,0,U,U,U,U,0,2,2,0,0,0,U,47,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
4,137F,137,F,3,4,1,7.08,169.71,1,1,2,81,67,66,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,46,,,,,,,,,0,JYA4X7007B,1,0,1,0,0,0,0,3,2,0,0,0,0,5,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
4,137F,137,F,3,4,2,7.08,169.71,2,2,1,72,21,3,2,0,0,0,0,0,0,0,0,0,0,1,7,0,7,L,F,E,S,01,,,,,,,,,,0,3V37T2M000,1,0,110,1,1,0,0,2,2,0,0,0,0,46,0,2,0,96,96,96,9996,,,,,,,,,0,0,0
4,138M,138,M,3,4,1,17.00,407.49,1,1,2,80,9,6,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Y,E,W,01,,,,,,,,,,0,H 29CAG000,1,0,6,1,1,0,0,1,2,0,0,0,0,32,0,0,0,U,U,U,U,,,,,,,,,0,0,1
4,138M,138,M,3,4,2,17.00,407.49,3,2,2,68,20,9,2,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,124378N000,1,0,40,1,1,0,0,3,1,0,0,0,0,31,0,0,0,U,U,U,U,,,,,,,,,0,0,1
4,139N,139,N,3,4,1,85.00,1358.30,1,1,1,81,18,15,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,139N,139,N,3,4,2,85.00,1358.30,1,2,1,78,7,6,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,140F,140,F,3,4,1,10.50,167.79,2,0,1,77,63,64,15,0,0,0,0,0,0,0,0,0,0,46,,,,,,,,,,,,,,,,,,0,S3E000000,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,96,96,96,9996,,,,,,,,,0,1,2
4,141J,141,J,3,4,1,63.00,1006.74,3,1,2,76,20,74,51,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,141J,141,J,3,4,2,63.00,1006.74,2,2,1,72,7,2,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,142M,142,M,3,4,1,25.20,402.70,1,1,1,78,6,9,2,0,0,0,0,0,0,0,0,0,0,2,11,0,11,F,Z,E,W,01,,,,,,,,,,0,SS22K8R000,1,0,62,1,1,0,0,1,2,0,0,0,0,42,0,0,0,U,U,U,U,,,,,,,,,0,0,0
4,142M,142,M,3,4,2,25.20,402.70,1,2,1,71,21,3,3,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,386371M000,1,0,U,U,U,U,0,3,1,0,0,0,0,46,U,U,0,U,U,U,U,,,,,,,,,0,0,0
4,143F,143,F,3,4,1,21.89,349.80,2,1,1,U,U,U,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,46,,,,,,,,,0,9999999999,U,0,U,0,0,0,0,1,2,0,0,0,0,U,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
4,143F,143,F,3,4,2,21.89,349.80,1,2,1,78,20,13,4,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,1B68E8Y000,1,0,U,U,U,U,0,3,1,0,0,0,0,21,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,144H,144,H,3,4,1,10.51,167.95,1,1,2,71,7,74,51,0,0,0,0,0,0,0,0,0,0,32,10,0,10,L,F,A,W,03,,,,,,,,,,0,B22AB1V000,1,0,98,2,4,3,0,2,6,0,0,0,0,34,6,2,0,96,96,96,9996,,,,,,,,,0,1,1
4,145N,145,N,3,4,1,262.67,4197.47,2,1,1,80,37,2,4,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,145N,145,N,3,4,2,262.67,4197.47,3,2,1,72,21,2,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,146B,146,B,3,4,1,14.71,235.07,2,1,1,75,20,74,51,1,0,0,0,0,0,0,0,0,0,71,12,0,12,F,Y,E,N,01,,,,,,,,,,0,CGY255U000,1,0,53,1,1,0,0,1,7,0,2,0,0,42,18,2,0,96,96,96,9996,,,,,,,,,0,0,0
4,147F,147,F,3,4,1,18.39,293.87,1,1,2,76,66,63,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,46,,,,,,,,,0,TC18500000,0,0,2,0,0,0,0,1,2,0,0,0,0,2,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
4,147F,147,F,3,4,2,18.39,293.87,4,2,1,76,20,1,6,0,0,0,0,0,0,0,0,0,0,1,11,0,11,L,Y,E,S,01,,,,,,,,,,0,1C35V6B000,1,0,76,1,1,0,0,2,8,0,0,0,0,44,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,148L,148,L,3,4,1,8.83,141.10,1,1,2,79,22,2,3,0,0,0,0,0,0,0,0,0,0,38,12,0,12,F,D,L,W,03,32,12,0,12,F,Y,H,W,06,0,2L69W9P000,1,0,34,1,2,1,0,1,6,0,0,0,0,36,0,0,0,96,96,96,9996,,,,,,,,,0,1,1
4,149B,149,B,3,4,1,9.27,148.13,1,1,1,72,20,8,4,0,0,0,0,0,0,0,0,0,0,59,U,U,U,9,9,9,9,99,,,,,,,,,,0,1X27H2W000,1,0,U,U,U,U,0,1,,0,0,0,0,32,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
4,150I,150,I,3,4,1,17.38,277.73,1,1,2,74,35,3,4,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Z,E,W,01,,,,,,,,,,0,HLB2100000,1,0,90,1,1,0,0,1,3,0,0,0,0,19,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,150I,150,I,3,4,2,17.38,277.73,2,2,1,76,20,73,50,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,Y,L,U,01,,,,,,,,,,0,CCL146F000,1,0,106,1,1,0,0,4,1,0,0,0,0,39,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,151M,151,M,3,4,1,27.80,444.24,1,1,1,79,18,3,3,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,4X69X9H000,1,0,U,U,U,U,0,1,3,0,0,0,0,40,U,U,0,U,U,U,U,,,,,,,,,0,0,0
4,151M,151,M,3,4,2,27.80,444.24,0,2,3,74,20,11,4,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,R,E,E,02,,,,,,,,,,0,1V77A4U000,1,0,59,1,1,0,0,4,1,0,0,0,0,24,0,0,0,U,U,U,U,,,,,,,,,0,0,0
4,152I,152,I,3,4,1,16.67,266.39,1,1,2,61,12,73,50,0,0,0,0,0,0,0,0,0,0,46,0,60,60,T,P,Y,O,03,37,4,0,4,R,P,A,N,03,1,F10JE00000,0,0,61,2,7,2,0,5,6,2,0,0,0,36,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
4,153M,153,M,3,4,1,26.67,426.19,1,1,2,77,19,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,F,R,E,E,01,2,3,0,3,R,B,E,W,02,0,6D69S7Q000,1,0,35,1,1,0,0,1,2,0,0,0,0,45,0,0,1,10,-9,-4,94,81,0,2,1,1,3,25,47,0,0,1
4,153M,153,M,3,4,2,26.67,426.19,2,2,2,77,35,4,4,0,0,0,0,0,0,0,0,0,0,1,10,0,10,L,F,E,E,05,1,9,0,9,L,Z,E,W,01,0,HLS3000000,1,0,58,1,1,0,0,2,1,0,0,0,0,27,0,0,1,14,-5,14,216,160,0,0,5,13,28,79,94,0,0,1
4,154N,154,N,3,4,1,133.33,2130.61,1,1,1,76,21,2,2,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,154N,154,N,3,4,2,133.33,2130.61,2,2,1,70,22,2,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,155C,155,C,3,4,1,25.20,402.70,1,1,1,81,9,8,4,0,0,0,0,0,0,0,0,0,0,71,12,0,12,F,R,L,U,01,,,,,,,,,,0,1P3BL28B7B,1,0,1,1,1,0,0,1,7,0,0,0,0,22,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,156L,156,L,3,4,1,5.04,80.54,1,1,2,79,22,2,2,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,2L37Y9P000,2,0,28,1,1,0,0,1,2,0,0,0,0,38,0,0,0,U,U,U,U,,,,,,,,,0,0,1
4,156L,156,L,3,4,2,5.04,80.54,1,2,2,80,30,6,4,0,0,0,0,0,0,0,0,0,0,1,2,60,62,R,Y,E,W,03,,,,,,,,,,0,17A0000000,1,0,30,1,3,3,0,3,1,0,0,0,0,18,0,0,0,U,U,U,U,,,,,,,,,1,1,1
4,157M,157,M,3,4,1,25.20,402.70,1,1,3,76,20,2,3,0,0,0,0,0,0,0,0,0,0,49,12,0,12,F,Z,L,W,01,,,,,,,,,,0,1N69 6J000,1,0,43,1,1,0,0,1,6,0,0,0,0,44,0,2,0,96,96,96,9996,,,,,,,,,0,0,0
4,158H,158,H,3,4,1,6.83,109.14,2,1,1,78,12,73,50,0,0,0,0,0,0,0,0,0,0,2,5,0,5,R,F,E,S,01,,,,,,,,,,0,F25HC00000,1,0,22,1,1,0,0,3,2,0,0,0,0,41,3,2,0,96,96,96,9996,,,,,,,,,0,0,0
4,158H,158,H,3,4,2,6.83,109.14,4,3,2,71,23,7,5,0,0,0,0,0,0,0,0,0,0,50,12,0,12,F,Y,E,N,03,33,12,0,12,F,R,E,E,06,1,536801K000,1,0,89,1,6,2,0,1,6,0,0,0,0,35,0,0,0,96,96,96,9996,,,,,,,,,0,0,4
4,159L,159,L,3,4,1,6.83,109.14,2,1,2,81,20,10,2,0,0,0,0,0,0,0,0,0,0,2,11,0,11,F,D,E,W,03,,,,,,,,,,0,1G1AZ37K8K,1,0,1,1,1,0,0,1,2,0,0,0,0,32,0,0,1,41,-38,14,1710,155,44,45,57,61,67,,0,0,0,2
4,159L,159,L,3,4,2,6.83,109.14,1,3,2,75,20,7,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,R,Y,E,W,02,44,12,0,12,F,L,E,S,01,0,1D80H5B000,1,0,51,1,3,2,0,3,1,0,0,0,0,38,0,0,1,36,-31,-18,491,287,0,12,11,9,22,8,70,0,0,1
4,159L,159,L,3,4,3,6.83,109.14,2,2,1,79,18,3,3,0,0,0,0,0,0,0,0,0,0,2,12,0,12,R,F,E,S,01,,,,,,,,,,0,4X69X9H000,1,0,28,1,1,0,0,3,2,0,0,0,0,40,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,160M,160,M,3,4,1,34.13,545.40,1,1,2,72,20,10,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,F,D,E,W,03,,,,,,,,,,0,1H57H21000,1,0,58,1,1,0,0,1,1,0,0,0,0,36,0,0,1,44,-33,-28,3108,180,50,51,67,83,76,53,0,0,0,1
4,160M,160,M,3,4,2,34.13,545.40,3,1,2,79,20,2,3,0,0,0,0,0,0,0,0,0,0,1,11,0,11,F,D,E,W,02,,,,,,,,,,0,1L69L9J000,1,5,54,1,1,0,0,1,1,0,0,0,0,37,1,2,1,39,-33,19,509,183,41,24,13,9,5,0,0,0,0,3
4,161I,161,I,3,4,1,21.17,338.30,1,1,1,73,20,73,50,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,Z,E,W,01,,,,,,,,,,0,CCQ233J000,1,0,11,1,1,0,0,1,3,0,0,0,0,44,0,0,1,21,-21,0,288,152,0,0,5,8,16,22,19,0,0,0
4,161I,161,I,3,4,2,21.17,338.30,1,2,2,77,18,1,6,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,Y,E,W,02,,,,,,,,,,0,4K35J7H000,1,0,62,1,1,0,0,4,1,0,0,0,0,44,0,0,1,22,22,-4,677,199,34,27,18,10,3,0,0,0,0,1
4,162L,162,L,3,4,1,6.77,108.18,1,1,2,67,14,8,2,0,0,0,0,0,0,0,0,0,0,2,1,80,81,F,D,E,W,02,,,,,,,,,,0,7H01T00000,1,0,82,1,2,2,0,1,1,0,0,0,0,30,5,2,1,24,-22,-8,532,178,0,1,9,22,36,46,0,0,0,1
4,162L,162,L,3,4,2,6.77,108.18,3,1,2,79,22,2,3,0,0,0,0,0,0,0,0,0,0,1,12,0,12,F,Y,E,W,01,,,,,,,,,,0,2N69Y90000,1,0,20,1,1,0,0,1,1,0,0,0,0,38,1,2,1,20,-20,0,191,175,14,5,4,1,0,1,-4,0,0,3
4,163M,163,M,3,4,1,33.87,541.24,3,1,2,78,7,2,2,0,0,0,0,0,0,0,0,0,0,47,2,0,2,F,D,E,W,01,47,4,0,4,R,Z,E,W,02,0,XS22K8R000,1,0,14,1,1,0,0,1,6,0,0,0,0,40,0,0,1,21,-13,-16,793,183,11,12,10,17,21,30,0,0,0,0
4,164F,164,F,3,4,1,13.81,220.68,1,1,1,74,18,5,2,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,4Y87U4H000,1,0,U,1,1,0,0,1,3,0,0,0,0,47,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,164F,164,F,3,4,2,13.81,220.68,1,2,1,76,37,66,15,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,0,CB75000000,1,0,U,0,0,0,0,4,1,0,0,0,0,5,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
4,165M,165,M,3,4,1,33.13,529.42,2,1,2,70,18,2,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,D,E,W,01,2,12,0,12,F,D,E,W,01,0,454370H000,1,0,121,1,1,0,0,1,3,0,0,0,0,42,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,165M,165,M,3,4,2,33.13,529.42,2,2,1,67,22,2,3,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,D,E,W,01,1,6,0,6,B,D,E,W,01,0,252697P000,1,0,38,1,1,0,0,4,1,0,0,0,0,40,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,166M,166,M,3,4,1,33.13,529.42,1,1,2,72,18,2,3,0,0,0,0,0,0,0,0,0,0,32,U,U,U,9,9,9,9,99,40,U,U,U,9,9,9,9,99,0,4L69H2X000,1,0,U,U,U,U,0,U,6,0,0,0,0,44,2,2,0,U,U,U,U,,,,,,,,,0,0,1
4,167F,167,F,3,4,1,19.92,318.32,1,1,2,73,37,66,15,0,0,0,0,0,0,0,0,0,0,44,,,,,,,,,44,,,,,,,,,0,CB75000000,1,0,10,0,0,0,0,3,6,0,0,0,0,5,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
4,168H,168,H,3,4,1,9.56,152.77,2,1,2,79,20,73,50,0,0,0,0,0,0,0,0,0,0,2,2,80,82,F,Y,E,W,01,2,3,0,3,R,D,E,W,03,0,CKL149F000,1,0,41,1,1,0,0,1,2,0,0,0,0,46,2,2,0,U,U,U,U,,,,,,,,,0,0,2
4,168H,168,H,3,4,2,9.56,152.77,1,2,2,69,84,82,55,0,5,1,0,14,2,8,8,8,1,1,U,U,U,9,9,9,9,99,46,0,0,0,R,D,A,O,0A,1,221912G000,1,0,122,1,1,0,0,2,1,1,0,0,0,147,60,2,0,U,U,U,U,,,,,,,,,0,0,1
4,169L,169,L,3,4,1,9.56,152.77,1,1,2,78,6,7,2,0,0,0,0,0,0,0,0,0,0,2,1,80,81,F,D,E,W,02,,,,,,,,,,0,FH22G8G000,1,0,38,1,1,0,0,1,1,0,0,0,0,36,0,0,0,U,U,U,U,,,,,,,,,0,0,1
4,169L,169,L,3,4,2,9.56,152.77,1,1,2,80,18,15,2,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,49,U,U,U,9,9,9,9,99,0,4C377AW000,1,0,15,1,1,0,0,1,1,0,0,0,0,25,0,0,0,U,U,U,U,,,,,,,,,0,0,1
4,170E,170,E,3,4,1,8.09,129.28,1,1,2,52,62,66,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,46,,,,,,,,,0,52FL0000,1,0,U,0,0,0,0,3,8,0,0,0,0,U,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
4,170E,170,E,3,4,2,8.09,129.28,2,2,2,70,50,65,15,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,46,,,,,,,,,0,AD00000TR6,1,0,U,0,0,0,0,U,U,0,0,0,0,4,U,U,0,96,96,96,9996,,,,,,,,,0,0,1
4,171J,171,J,3,4,1,72.84,1163.98,1,1,1,U,U,0,U,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,171J,171,J,3,4,2,72.84,1163.98,3,2,1,80,84,84,57,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,172M,172,M,3,4,1,29.13,465.50,1,1,1,69,20,8,2,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,D,E,W,01,,,,,,,,,,0,113279W000,1,0,109,1,1,0,0,1,3,0,0,0,0,31,3,2,1,18,-18,0,276,173,6,10,16,14,6,1,0,0,0,0
4,172M,172,M,3,4,2,29.13,465.50,1,2,2,81,20,13,4,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,D,E,W,03,,,,,,,,,,0,1GIAB689OB,1,0,7,1,1,0,0,4,1,0,0,0,0,20,0,0,1,30,30,0,280,154,8,10,10,12,15,14,0,0,0,1
4,173F,173,F,3,4,1,21.22,339.10,1,1,1,76,67,65,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,0,447000000,1,0,9,0,0,0,0,3,2,0,0,0,0,5,0,0,0,96,96,96,9996,,,,,,,,,0,0,1
4,173F,173,F,3,4,2,21.22,339.10,1,2,1,78,12,5,2,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,8H30H00000,8,0,62,1,1,0,0,2,8,0,0,0,0,41,100,2,0,96,96,96,9996,,,,,,,,,0,0,0
4,174L,174,L,3,4,1,10.19,162.84,3,1,1,80,20,73,50,0,0,0,0,0,0,0,0,0,0,2,12,0,12,F,R,E,W,01,,,,,,,,,,0,CCM33AV000,1,0,7,1,1,0,0,1,2,0,0,0,0,53,0,0,1,12,-12,0,286,187,0,0,0,3,11,19,0,0,0,0
4,174L,174,L,3,4,2,10.19,162.84,1,2,1,73,19,3,3,0,0,0,0,0,0,0,0,0,0,1,10,0,10,L,F,E,W,03,,,,,,,,,,0,6D49R3Q000,1,0,110,1,1,0,0,2,1,0,0,0,0,48,0,0,1,14,-7,12,125,176,0,0,5,6,22,4,154,0,0,1
4,175M,175,M,3,4,1,50.93,813.86,1,1,2,72,12,10,2,0,0,0,0,0,0,0,0,0,0,38,1,0,1,F,D,E,W,02,46,U,U,U,9,9,9,9,99,1,2B30F00000,1,0,147,1,6,1,0,1,6,0,0,0,0,37,5,2,0,96,96,96,9996,,,,,,,,,0,0,1
4,176C,176,C,3,4,1,24.00,383.52,2,1,1,U,18,U,9,0,0,0,0,0,0,0,0,0,0,71,U,U,U,9,9,9,9,99,,,,,,,,,,0,9999999999,U,U,U,U,U,U,0,1,7,0,0,0,0,U,U,U,0,96,96,96,9996,,,,,,,,,0,0,0
4,177I,177,I,3,4,1,15.00,239.70,2,1,2,76,18,3,2,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,50,U,U,U,9,9,9,9,99,0,4X37Y6H000,1,0,66,1,1,0,0,1,3,0,0,0,0,48,0,0,0,U,U,U,U,,,,,,,,,0,0,2
4,177I,177,I,3,4,2,15.00,239.70,3,2,2,75,20,74,51,0,0,0,0,0,0,0,0,0,0,1,6,0,6,B,D,E,W,03,,,,,,,,,,0,CGY155U000,1,0,54,1,1,0,0,4,1,0,0,0,0,37,0,0,0,U,U,U,U,,,,,,,,,0,0,3
4,178J,178,J,3,4,1,60.00,958.80,1,1,1,73,20,75,51,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,178J,178,J,3,4,2,60.00,958.80,3,2,1,73,21,2,3,0,0,U,U,U,U,U,U,U,U,0,,,,,,,,,0,,,,,,,,,0,9999999999,U,U,U,1,1,0,0,0,0,0,0,0,U,U,U,U,0,U,U,U,U,U,U,U,U,U,U,U,U,0,0,0
4,179M,179,M,3,4,1,24.00,383.52,1,1,1,78,19,14,3,0,0,0,0,0,0,0,0,0,0,2,U,U,U,9,9,9,9,99,,,,,,,,,,0,6S69B8Q000,1,0,29,1,1,0,0,1,2,0,0,0,0,43,0,0,0,U,U,U,U,,,,,,,,,0,0,1
4,179M,179,M,3,4,2,24.00,383.52,1,2,2,79,20,10,2,0,0,0,0,0,0,0,0,0,0,1,U,U,U,9,9,9,9,99,,,,,,,,,,0,1Z37H9K000,1,0,26,1,1,0,0,3,1,0,0,0,0,36,0,0,0,U,U,U,U,,,,,,,,,0,0,0
4,180E,180,E,3,4,1,17.28,276.13,1,1,2,80,66,64,15,0,0,0,0,0,0,0,0,0,0,46,,,,,,,,,2,,,,,,,,,0,GN40000000,1,0,4,0,0,0,0,2,0,0,0,0,0,3,0,0,0,96,96,96,9996,,,,,,,,,0,1,1
4,180E,180,E,3,4,2,17.28,276.13,2,2,1,75,20,73,50,0,0,0,0,0,0,0,0,0,0,1,11,0,11,L,P,E,W,02,,,,,,,,,,0,CCY245F000,1,0,52,1,4,1,0,2,8,0,0,0,0,38,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
4,181L,181,L,3,4,1,12.44,198.79,2,1,2,76,20,71,43,0,0,0,0,0,0,0,0,0,0,2,11,60,71,F,D,E,W,02,,,,,,,,,,0,CKL186F000,1,0,52,1,1,0,0,1,2,0,0,0,0,45,0,0,1,19,-14,12,1003,173,16,18,17,15,24,37,0,0,0,1
4,181L,181,L,3,4,2,12.44,198.79,2,3,2,72,21,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,2,R,Z,A,W,03,46,12,0,12,F,Y,E,W,01,0,3J39K2M000,1,0,88,1,3,2,0,3,1,0,0,0,0,35,0,0,1,23,-16,-18,375,343,1,12,27,10,1,0,-99,0,0,2
4,182F,182,F,3,4,1,16.83,268.94,1,1,2,80,63,66,15,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,46,,,,,,,,,0,KZT3OA0000,1,0,U,0,0,0,0,1,2,0,0,0,0,5,U,U,0,96,96,96,9996,,,,,,,,,0,0,1
4,182F,182,F,3,4,2,16.83,268.94,1,2,1,78,20,1,2,0,0,0,0,0,0,0,0,0,0,1,10,0,10,L,Z,E,W,02,,,,,,,,,,0,1T27U8K000,1,0,16,1,4,3,0,2,8,0,0,0,0,33,0,0,0,96,96,96,9996,,,,,,,,,0,0,0
